ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Age_Code,Age_Desc,Sex_Code,Sex_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2000,Footnotes_2001,Footnotes_2002,Footnotes_2003,Footnotes_2004,Footnotes_2005,Footnotes_2006,Footnotes_2007,Footnotes_2008,Footnotes_2009,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Nature_Code_2000,Nature_Code_2001,Nature_Code_2002,Nature_Code_2003,Nature_Code_2004,Nature_Code_2005,Nature_Code_2006,Nature_Code_2007,Nature_Code_2008,Nature_Code_2009,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Source_2000,Source_2001,Source_2002,Source_2003,Source_2004,Source_2005,Source_2006,Source_2007,Source_2008,Source_2009,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,TimeDetail_2000,TimeDetail_2001,TimeDetail_2002,TimeDetail_2003,TimeDetail_2004,TimeDetail_2005,TimeDetail_2006,TimeDetail_2007,TimeDetail_2008,TimeDetail_2009,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,Value_2000,Value_2001,Value_2002,Value_2003,Value_2004,Value_2005,Value_2006,Value_2007,Value_2008,Value_2009,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Latest_Year,Latest_Value
,,,432,Landlocked developing countries (LLDCs),3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,<15Y,under 15 years old,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,1.19,1.13,1.08,1.01,0.94,0.86,0.79,0.75,0.67,0.62,0.56,0.48,0.39,0.34,0.26,0.20,0.19,2016.0,0.19
,,,432,Landlocked developing countries (LLDCs),3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,2.11,1.94,1.77,1.65,1.54,1.45,1.37,1.32,1.25,1.21,1.13,1.06,0.98,0.92,0.83,0.76,0.71,2016.0,0.71
,,,432,Landlocked developing countries (LLDCs),3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,FEMALE,Female,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,2.27,2.07,1.89,1.76,1.63,1.55,1.46,1.40,1.33,1.29,1.21,1.13,1.05,0.98,0.90,0.82,0.76,2016.0,0.76
,,,432,Landlocked developing countries (LLDCs),3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,MALE,Male,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,1.95,1.80,1.65,1.55,1.44,1.36,1.29,1.23,1.17,1.13,1.05,0.98,0.91,0.85,0.77,0.70,0.65,2016.0,0.65
LTU,23.90517807,55.33680309,440,Lithuania,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15+,15 years old and over,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.06,0.07,0.07,0.08,0.08,0.09,0.09,0.09,0.10,0.10,0.10,0.10,0.10,0.11,0.11,0.11,0.11,2016.0,0.11
LTU,23.90517807,55.33680309,440,Lithuania,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.09,0.10,0.10,0.11,0.12,0.12,0.13,0.14,0.14,0.15,0.15,0.16,0.16,0.17,0.17,0.17,0.18,2016.0,0.18
LTU,23.90517807,55.33680309,440,Lithuania,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,FEMALE,Female,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.05,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.09,0.09,0.09,0.09,0.10,0.10,0.10,0.10,0.10,2016.0,0.10
LTU,23.90517807,55.33680309,440,Lithuania,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,MALE,Male,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.19,0.20,0.21,0.22,0.22,0.23,0.23,0.24,0.24,0.25,2016.0,0.25
LTU,23.90517807,55.33680309,440,Lithuania,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,<15Y,under 15 years old,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,23.90517807,55.33680309,440,Lithuania,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,2016.0,0.09
LTU,23.90517807,55.33680309,440,Lithuania,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,FEMALE,Female,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2016.0,0.05
LTU,23.90517807,55.33680309,440,Lithuania,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,MALE,Male,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.08,0.08,0.09,0.09,0.10,0.11,0.11,0.12,0.12,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.14,2016.0,0.14
LUX,6.092656563,49.77679538,442,Luxembourg,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15+,15 years old and over,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.20,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,2016.0,0.21
LUX,6.092656563,49.77679538,442,Luxembourg,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.32,0.32,0.33,0.33,0.34,0.34,0.35,0.35,0.35,0.35,0.36,0.36,0.36,0.36,0.35,0.35,0.35,2016.0,0.35
LUX,6.092656563,49.77679538,442,Luxembourg,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,FEMALE,Female,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,2016.0,0.13
LUX,6.092656563,49.77679538,442,Luxembourg,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,MALE,Male,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.56,0.56,2016.0,0.56
LUX,6.092656563,49.77679538,442,Luxembourg,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,<15Y,under 15 years old,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,6.092656563,49.77679538,442,Luxembourg,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.17,0.17,0.17,0.18,0.18,0.18,0.18,0.18,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.18,2016.0,0.18
LUX,6.092656563,49.77679538,442,Luxembourg,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,FEMALE,Female,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,2016.0,0.07
LUX,6.092656563,49.77679538,442,Luxembourg,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,MALE,Male,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.28,0.28,0.29,0.29,0.29,0.30,0.30,0.30,0.30,0.31,0.31,0.31,0.31,0.31,0.31,0.30,0.30,2016.0,0.30
MDG,46.6982339,-19.38514785,450,Madagascar,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15+,15 years old and over,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.24,0.20,0.18,0.15,0.13,0.12,0.11,0.12,0.13,0.15,0.17,0.19,0.21,0.23,0.24,0.26,0.28,2016.0,0.28
MDG,46.6982339,-19.38514785,450,Madagascar,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.28,0.24,0.21,0.17,0.15,0.14,0.13,0.14,0.16,0.18,0.20,0.23,0.25,0.27,0.29,0.31,0.33,2016.0,0.33
MDG,46.6982339,-19.38514785,450,Madagascar,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,FEMALE,Female,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.26,0.22,0.19,0.16,0.14,0.13,0.12,0.13,0.14,0.16,0.17,0.18,0.19,0.20,0.21,0.22,0.23,2016.0,0.23
MDG,46.6982339,-19.38514785,450,Madagascar,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,MALE,Male,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,,,,,,,,,,,,,,,,,,0.30,0.26,0.22,0.19,0.16,0.15,0.14,0.15,0.17,0.21,0.24,0.27,0.31,0.33,0.36,0.40,0.43,2016.0,0.43
