ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,NameOfInternationalInstitution_Code,NameOfInternationalInstitution_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2000,Footnotes_2005,Footnotes_2010,Footnotes_2014,Footnotes_2015,Footnotes_2016,Footnotes_2017,Nature_Code_2000,Nature_Code_2005,Nature_Code_2010,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Nature_Code_2017,Source_2000,Source_2005,Source_2010,Source_2014,Source_2015,Source_2016,Source_2017,TimeDetail_2000,TimeDetail_2005,TimeDetail_2010,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,TimeDetail_2017,Value_2000,Value_2005,Value_2010,Value_2014,Value_2015,Value_2016,Value_2017,Latest_Year,Latest_Value
IDN,113.9174,-0.994582204,360,Indonesia,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,FSB,Financial Stability Board,G,Global,PERCENT,Percentage,,,,,,,,,,G,,G,G,G,,,Charter of the Financial Stability Board (2009),,Charter of the Financial Stability Board (2012),Financial Stability Board 3rd Annual Report,Financial Stability Board 4th Annual Report,,,,,,,,,,1.92308,,3.50877,3.50877,3.50877,2017.0,3.50877
IDN,113.9174,-0.994582204,360,Indonesia,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,IABD,Inter-American Development Bank,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDN,113.9174,-0.994582204,360,Indonesia,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,IBRD,International Bank for Reconstruction and Development,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,G,The World Bank Annual Report 2000: Financial Statement and Appendixes to the Annual Report,"International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2005","International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2010",,"International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2015","International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016","International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017",,,,,,,,0.9463,0.94096,0.93945,,0.97882,1.03,1.00512,2017.0,1.00512
IDN,113.9174,-0.994582204,360,Indonesia,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,IFC,International Finance Corporation,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,G,IFC 2000 Annual Report Volume 2,IFC 2005 Annual Report Volume 2,IFC 2010 Annual Report Volume 2,,IFC 2015 Annual Report Volume 2,IFC 2016 Annual Report Volume 2,IFC 2017 Annual Report Volume 2,,,,,,,,1.19902,1.19536,1.19214,,1.19457,1.19457,1.19457,2017.0,1.19457
IDN,113.9174,-0.994582204,360,Indonesia,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,IMF,International Monetary Fund,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,G,IMF Annual Report 2000,IMF Annual Report 2005,IMF Annual Report 2010,,IMF Annual Report 2015,IMF Annual Report 2016,IMF Annual Report 2017,,,,,,,,0.98297,0.96734,0.95019,,0.85421,0.961,0.95314,2017.0,0.95314
IDN,113.9174,-0.994582204,360,Indonesia,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,UNGA,UN General Assembly,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,G,UN General Assembly website http://www.un.org/en/member-states/index.html,UN General Assembly website http://www.un.org/en/member-states/index.html,UN General Assembly website http://www.un.org/en/member-states/index.html,,UN General Assembly website http://www.un.org/en/member-states/index.html,UN General Assembly website http://www.un.org/en/member-states/index.html,UN General Assembly website http://www.un.org/en/member-states/index.html,,,,,,,,0.5291,0.52356,0.52083,,0.51813,0.51813,0.51813,2017.0,0.51813
IDN,113.9174,-0.994582204,360,Indonesia,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,UNSC,UN Security Council,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDN,113.9174,-0.994582204,360,Indonesia,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,WTO,World Trade Organisation,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,G,WTO Annual Report 2015,WTO Annual Report 2015,WTO Annual Report 2015,,WTO Annual Report 2015,WTO Annual Report 2016,WTO Annual Report 2017,,,,,,,,0.71429,0.67114,0.65359,,0.625,0.61728,0.60976,2017.0,0.60976
IRL,-7.121425272,53.25274054,372,Ireland,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,ADB,Asian Development Bank,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,,Asian Development Bank Annual Report 2000,Asian Development Bank Annual Report 2005,Asian Development Bank Annual Report 2010,,Asian Development Bank Annual Report 2015,Asian Development Bank Annual Report 2016,,,,,,,,,0,0,0.402,,0.571,0.571,,2016.0,0.571
IRL,-7.121425272,53.25274054,372,Ireland,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,AFDB,African Development Bank,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,-7.121425272,53.25274054,372,Ireland,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,ECOSOC,UN Economic and Social Council,G,Global,PERCENT,Percentage,,,,,,,,,G,,,,G,G,,Report of the Economic and Social Council for 2005 (A/60/3),,,,Report of the Economic and Social Council on its 2016 Session (A/71/3),Report of the Economic and Social Council on its 2017 Session (A/72/3),,,,,,,,,1.85185,,,,1.85185,1.85185,2017.0,1.85185
IRL,-7.121425272,53.25274054,372,Ireland,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,FSB,Financial Stability Board,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,-7.121425272,53.25274054,372,Ireland,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,IABD,Inter-American Development Bank,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,-7.121425272,53.25274054,372,Ireland,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,IBRD,International Bank for Reconstruction and Development,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,G,The World Bank Annual Report 2000: Financial Statement and Appendixes to the Annual Report,"International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2005","International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2010",,"International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2015","International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016","International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017",,,,,,,,0.34302,0.34108,0.34053,,0.34364,0.35,0.35927,2017.0,0.35927
IRL,-7.121425272,53.25274054,372,Ireland,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,IFC,International Finance Corporation,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,G,IFC 2000 Annual Report Volume 2,IFC 2005 Annual Report Volume 2,IFC 2010 Annual Report Volume 2,,IFC 2015 Annual Report Volume 2,IFC 2016 Annual Report Volume 2,IFC 2017 Annual Report Volume 2,,,,,,,,0.06414,0.06394,0.06377,,0.07774,0.07774,0.07774,2017.0,0.07774
IRL,-7.121425272,53.25274054,372,Ireland,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,IMF,International Monetary Fund,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,G,IMF Annual Report 2000,IMF Annual Report 2005,IMF Annual Report 2010,,IMF Annual Report 2015,IMF Annual Report 2016,IMF Annual Report 2017,,,,,,,,0.40331,0.3969,0.38987,,0.52821,0.721,0.71489,2017.0,0.71489
IRL,-7.121425272,53.25274054,372,Ireland,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,UNGA,UN General Assembly,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,G,UN General Assembly website http://www.un.org/en/member-states/index.html,UN General Assembly website http://www.un.org/en/member-states/index.html,UN General Assembly website http://www.un.org/en/member-states/index.html,,UN General Assembly website http://www.un.org/en/member-states/index.html,UN General Assembly website http://www.un.org/en/member-states/index.html,UN General Assembly website http://www.un.org/en/member-states/index.html,,,,,,,,0.5291,0.52356,0.52083,,0.51813,0.51813,0.51813,2017.0,0.51813
IRL,-7.121425272,53.25274054,372,Ireland,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,UNSC,UN Security Council,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,-7.121425272,53.25274054,372,Ireland,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,WTO,World Trade Organisation,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,G,WTO Annual Report 2015,WTO Annual Report 2015,WTO Annual Report 2015,,WTO Annual Report 2015,WTO Annual Report 2016,WTO Annual Report 2017,,,,,,,,0.71429,0.67114,0.65359,,0.625,0.61728,0.60976,2017.0,0.60976
ITA,12.57022427,42.79917282,380,Italy,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,ADB,Asian Development Bank,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,,Asian Development Bank Annual Report 2000,Asian Development Bank Annual Report 2005,Asian Development Bank Annual Report 2010,,Asian Development Bank Annual Report 2015,Asian Development Bank Annual Report 2016,,,,,,,,,1.811,1.77,1.94,,1.746,1.744,,2016.0,1.744
ITA,12.57022427,42.79917282,380,Italy,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,AFDB,African Development Bank,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,G,G,G,,African Development Bank Group Annual Report 2000,African Development Bank Group Annual Report 2005,African Development Bank Group Annual Report 2010,African Development Bank Group Annual Report 2014,African Development Bank Group Annual Report 2015,African Development Bank Group Annual Report 2016,,,,,,,,,2.508,2.402,2.362,2.428,2.42,2.42429,,2016.0,2.42429
ITA,12.57022427,42.79917282,380,Italy,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,ECOSOC,UN Economic and Social Council,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,G,Report of the Economic and Social Council for 2000 (A/55/3/Rev.1),Report of the Economic and Social Council for 2005 (A/60/3),Report of the Economic and Social Council for 2010 (A/65/3),,Report of the Economic and Social Council for 2015 (A/70/3),Report of the Economic and Social Council on its 2016 Session (A/71/3),Report of the Economic and Social Council on its 2017 Session (A/72/3),,,,,,,,1.85185,1.85185,1.85185,,1.85185,1.85185,1.85185,2017.0,1.85185
ITA,12.57022427,42.79917282,380,Italy,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,FSB,Financial Stability Board,G,Global,PERCENT,Percentage,,,,,,,,,,G,,G,G,G,,,Charter of the Financial Stability Board (2009),,Charter of the Financial Stability Board (2012),Financial Stability Board 3rd Annual Report,Financial Stability Board 4th Annual Report,,,,,,,,,,5.76923,,5.26316,5.26316,5.26316,2017.0,5.26316
ITA,12.57022427,42.79917282,380,Italy,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,IABD,Inter-American Development Bank,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,,Inter-American Development Bank Annual Report 2000,Inter-American Development Bank Annual Report 2005,Inter-American Development Bank Annual Report 2010,,Inter-American Development Bank Annual Report 2015,Inter-American Development Bank Annual Report 2016,,,,,,,,,1.896,1.896,1.896,,1.956,1.956,,2016.0,1.956
ITA,12.57022427,42.79917282,380,Italy,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,IBRD,International Bank for Reconstruction and Development,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,G,The World Bank Annual Report 2000: Financial Statement and Appendixes to the Annual Report,"International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2005","International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2010",,"International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2015","International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2016","International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017",,,,,,,,2.79863,2.78286,2.77837,,2.4734,2.53,2.71425,2017.0,2.71425
ITA,12.57022427,42.79917282,380,Italy,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,IFC,International Finance Corporation,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,G,IFC 2000 Annual Report Volume 2,IFC 2005 Annual Report Volume 2,IFC 2010 Annual Report Volume 2,,IFC 2015 Annual Report Volume 2,IFC 2016 Annual Report Volume 2,IFC 2017 Annual Report Volume 2,,,,,,,,3.39818,3.38782,3.3787,,3.02721,3.02721,3.02721,2017.0,3.02721
ITA,12.57022427,42.79917282,380,Italy,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,IMF,International Monetary Fund,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,G,IMF Annual Report 2000,IMF Annual Report 2005,IMF Annual Report 2010,,IMF Annual Report 2015,IMF Annual Report 2016,IMF Annual Report 2017,,,,,,,,3.30747,3.25489,3.19718,,3.15647,3.05,3.02481,2017.0,3.02481
ITA,12.57022427,42.79917282,380,Italy,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,UNGA,UN General Assembly,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,G,UN General Assembly website http://www.un.org/en/member-states/index.html,UN General Assembly website http://www.un.org/en/member-states/index.html,UN General Assembly website http://www.un.org/en/member-states/index.html,,UN General Assembly website http://www.un.org/en/member-states/index.html,UN General Assembly website http://www.un.org/en/member-states/index.html,UN General Assembly website http://www.un.org/en/member-states/index.html,,,,,,,,0.5291,0.52356,0.52083,,0.51813,0.51813,0.51813,2017.0,0.51813
ITA,12.57022427,42.79917282,380,Italy,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,UNSC,UN Security Council,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,G,,,,,,,Security Council website http://www.un.org/en/sc/members/,,,,,,,,,,,,,,6.66667,2017.0,6.66667
ITA,12.57022427,42.79917282,380,Italy,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,WTO,World Trade Organisation,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,G,WTO Annual Report 2015,WTO Annual Report 2015,WTO Annual Report 2015,,WTO Annual Report 2015,WTO Annual Report 2016,WTO Annual Report 2017,,,,,,,,0.71429,0.67114,0.65359,,0.625,0.61728,0.60976,2017.0,0.60976
JPN,139.2716103,36.6554539,392,Japan,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,ADB,Asian Development Bank,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,,Asian Development Bank Annual Report 2000,Asian Development Bank Annual Report 2005,Asian Development Bank Annual Report 2010,,Asian Development Bank Annual Report 2015,Asian Development Bank Annual Report 2016,,,,,,,,,13.053,12.9,14.477,,12.798,12.784,,2016.0,12.784
JPN,139.2716103,36.6554539,392,Japan,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,AFDB,African Development Bank,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,G,G,G,,African Development Bank Group Annual Report 2000,African Development Bank Group Annual Report 2005,African Development Bank Group Annual Report 2010,African Development Bank Group Annual Report 2014,African Development Bank Group Annual Report 2015,African Development Bank Group Annual Report 2016,,,,,,,,,5.65,5.413,5.322,5.494,5.47,5.47401,,2016.0,5.47401
JPN,139.2716103,36.6554539,392,Japan,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,ECOSOC,UN Economic and Social Council,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,G,Report of the Economic and Social Council for 2000 (A/55/3/Rev.1),Report of the Economic and Social Council for 2005 (A/60/3),Report of the Economic and Social Council for 2010 (A/65/3),,Report of the Economic and Social Council for 2015 (A/70/3),Report of the Economic and Social Council on its 2016 Session (A/71/3),Report of the Economic and Social Council on its 2017 Session (A/72/3),,,,,,,,1.85185,1.85185,1.85185,,1.85185,1.85185,1.85185,2017.0,1.85185
JPN,139.2716103,36.6554539,392,Japan,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,FSB,Financial Stability Board,G,Global,PERCENT,Percentage,,,,,,,,,,G,,G,G,G,,,Charter of the Financial Stability Board (2009),,Charter of the Financial Stability Board (2012),Financial Stability Board 3rd Annual Report,Financial Stability Board 4th Annual Report,,,,,,,,,,5.76923,,5.26316,5.26316,5.26316,2017.0,5.26316
JPN,139.2716103,36.6554539,392,Japan,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance,16.8.1,Proportion of members and voting rights of developing countries in international organizations,1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2019.Q1.G.01,IABD,Inter-American Development Bank,G,Global,PERCENT,Percentage,,,,,,,,G,G,G,,G,G,,Inter-American Development Bank Annual Report 2000,Inter-American Development Bank Annual Report 2005,Inter-American Development Bank Annual Report 2010,,Inter-American Development Bank Annual Report 2015,Inter-American Development Bank Annual Report 2016,,,,,,,,,5.001,5.001,5.001,,5.001,5.001,,2016.0,5.001
