series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Education level	Sex description	Units description	Education level description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	233	25.84093481	58.68487172	EST	Estonia	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	233	25.84093481	58.68487172	EST	Estonia	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	233	25.84093481	58.68487172	EST	Estonia	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	233	25.84093481	58.68487172	EST	Estonia	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	233	25.84093481	58.68487172	EST	Estonia	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	233	25.84093481	58.68487172	EST	Estonia	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	233	25.84093481	58.68487172	EST	Estonia	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	233	25.84093481	58.68487172	EST	Estonia	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	233	25.84093481	58.68487172	EST	Estonia	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	233	25.84093481	58.68487172	EST	Estonia	12	MALE	PERCENT	SECOND	Male	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	233	25.84093481	58.68487172	EST	Estonia	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	233	25.84093481	58.68487172	EST	Estonia	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	233	25.84093481	58.68487172	EST	Estonia	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	12	MALE	PERCENT	SECOND	Male	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	12	MALE	PERCENT	SECOND	Male	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	12	MALE	PERCENT	SECOND	Male	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary									97.79132			100	100							2012	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	242	177.9660884	-17.83301566	FJI	Fiji	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary									97.74713			100	100							2012	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	242	177.9660884	-17.83301566	FJI	Fiji	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary									97.8458			100	100							2012	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	242	177.9660884	-17.83301566	FJI	Fiji	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary													100							2012	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	242	177.9660884	-17.83301566	FJI	Fiji	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	242	177.9660884	-17.83301566	FJI	Fiji	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	242	177.9660884	-17.83301566	FJI	Fiji	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary													100							2012	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	242	177.9660884	-17.83301566	FJI	Fiji	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	242	177.9660884	-17.83301566	FJI	Fiji	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary													100							2012	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	242	177.9660884	-17.83301566	FJI	Fiji	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary								96.07209				100	100							2012	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	242	177.9660884	-17.83301566	FJI	Fiji	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary								96.07118				100	100							2012	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	242	177.9660884	-17.83301566	FJI	Fiji	12	MALE	PERCENT	SECOND	Male	Percentage	secondary								96.07027				100	100							2012	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	242	177.9660884	-17.83301566	FJI	Fiji	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary									96.1991				100							2012	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	242	177.9660884	-17.83301566	FJI	Fiji	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary									94.77409				100							2012	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	242	177.9660884	-17.83301566	FJI	Fiji	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary									92.62295				100							2012	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	246	23.308447	61.91586738	FIN	Finland	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	246	23.308447	61.91586738	FIN	Finland	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	246	23.308447	61.91586738	FIN	Finland	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	246	23.308447	61.91586738	FIN	Finland	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	246	23.308447	61.91586738	FIN	Finland	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	246	23.308447	61.91586738	FIN	Finland	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	246	23.308447	61.91586738	FIN	Finland	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	246	23.308447	61.91586738	FIN	Finland	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	246	23.308447	61.91586738	FIN	Finland	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	246	23.308447	61.91586738	FIN	Finland	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	246	23.308447	61.91586738	FIN	Finland	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	246	23.308447	61.91586738	FIN	Finland	12	MALE	PERCENT	SECOND	Male	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	246	23.308447	61.91586738	FIN	Finland	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	246	23.308447	61.91586738	FIN	Finland	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	246	23.308447	61.91586738	FIN	Finland	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
