"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes","ISO3CD","X","Y"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","818","Egypt",2014.0,"","99.4000000000000","Float","DHS","","EGY","29.77468534","26.57438204"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","222","El Salvador",2014.0,"","98.5000000000000","Float","ENS/MICS","","SLV","-88.86862995","13.73603564"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","226","Equatorial Guinea",2011.0,"","53.5000000000000","Float","DHS","","GNQ","10.46535826","1.565792376"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","233","Estonia",2014.0,"","100.0000000000000","Float","UNSD","Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered","EST","25.84093481","58.68487172"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","748","Eswatini",2014.0,"","53.5000000000000","Float","MICS","","SWZ","31.50149288","-26.56471011"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","231","Ethiopia",2016.0,"","2.7","Float","DHS","","ETH","39.63505296","8.631223181"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","150","Europe",2017.0,"","100.0","Float","DHS, MICS, other national surveys, censuses and vital registration systems","Based on 39 countries with a population coverage of 96 per cent","","",""
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","513","Europe and Northern America",2017.0,"","100.0","Float","DHS, MICS, other national surveys, censuses and vital registration systems","Based on 41 countries with a population coverage of 98 per cent","","",""
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","246","Finland",2014.0,"","100.0000000000000","Float","UNSD","Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered","FIN","23.308447","61.91586738"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","250","France",2014.0,"","100.0000000000000","Float","UNSD","Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered","FRA","2.457288129","46.62660861"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","266","Gabon",2012.0,"","89.6000000000000","Float","DHS","","GAB","11.78727747","-0.60687619"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","270","Gambia",2013.0,"","72.0000000000000","Float","DHS","","GMB","-15.39944785","13.45295927"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","268","Georgia",2015.0,"","99.6","Float","Welfare Monitoring Survey","","GEO","43.3713615","42.04813028"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","276","Germany",2014.0,"","100.0000000000000","Float","UNSD","Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered","DEU","10.3806066","51.08862743"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","288","Ghana",2014.0,"","70.5000000000000","Float","DHS","","GHA","-1.205623522","7.964825185"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","300","Greece",2014.0,"","100.0000000000000","Float","UNSD","Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered","GRC","22.58307827","39.47301873"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","320","Guatemala",2015.0,"","96.4","Float","ENSMI","Children under 5 registered with National Registry of Persons (RENAP)","GTM","-91.2312746","15.00273719"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","324","Guinea",2016.0,"","74.6","Float","MICS","","GIN","-11.28173419","11.00210343"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","624","Guinea-Bissau",2014.0,"","23.7000000000000","Float","MICS","","GNB","-14.40182514","12.11760394"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","328","Guyana",2014.0,"","88.7000000000000","Float","MICS","","GUY","-58.97322037","4.788012784"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","332","Haiti",2012.0,"","79.7000000000000","Float","DHS","","HTI","-72.33640958","18.40426539"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","340","Honduras",2012.0,"","93.6000000000000","Float","DHS","","HND","-86.59974381","14.82243161"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","348","Hungary",2014.0,"","100.0000000000000","Float","UNSD","Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered","HUN","19.41221519","47.1651448"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","352","Iceland",2014.0,"","100.0000000000000","Float","UNSD","Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered","ISL","-19.02116966","64.79134763"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","356","India",2016.0,"","79.7","Float","NFHS","","IND","79.3608464","22.34642074"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","360","Indonesia",2016.0,"","72.5","Float","SUSENAS","Children with a birth certificate","IDN","113.9174","-0.994582204"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","364","Iran (Islamic Republic of)",2010.0,"","98.6000000000000","Float","MIDHS","Only includes children with an Iranian parent who has a national ID card","IRN","54.19766348","32.74370885"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","368","Iraq",2011.0,"","99.2000000000000","Float","MICS","","IRQ","43.76606267","33.05013795"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","372","Ireland",2014.0,"","100.0000000000000","Float","UNSD","Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered","IRL","-7.121425272","53.25274054"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","376","Israel",2014.0,"","100.0000000000000","Float","UNSD","Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered","ISR","34.62277992","31.06164552"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","380","Italy",2014.0,"","100.0000000000000","Float","UNSD","Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered","ITA","12.57022427","42.79917282"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","388","Jamaica",2012.0,"","99.5000000000000","Float","Survey of Living Conditions","","JAM","-77.31068409","18.15616857"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","392","Japan",2013.0,"","100.0000000000000","Float","UNSD","Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered","JPN","139.2716103","36.6554539"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","400","Jordan",2012.0,"","99.1000000000000","Float","DHS","","JOR","37.13024774","30.65365973"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","398","Kazakhstan",2015.0,"","99.7000000000000","Float","MICS","","KAZ","66.65359159","48.01963494"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","404","Kenya",2014.0,"","66.9000000000000","Float","DHS","","KEN","37.86096816","0.534797278"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","296","Kiribati",2009.0,"","93.5000000000000","Float","DHS","Not included in aggregates as falls outside year range","KIR","-157.5643005","1.768837732"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","417","Kyrgyzstan",2014.0,"","97.7000000000000","Float","MICS","","KGZ","74.52324839","41.46204516"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","432","Landlocked developing countries (LLDCs)",2017.0,"","43.2","Float","DHS, MICS, other national surveys, censuses and vital registration systems","Based on 29 countries with a population coverage of 93 per cent","","",""
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","418","Lao People's Democratic Republic",2012.0,"","74.8000000000000","Float","MICS","","LAO","101.9901968","20.27482773"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","419","Latin America and the Caribbean",2017.0,"","94.8","Float","DHS, MICS, other national surveys, censuses and vital registration systems","Based on 26 countries with a population coverage of 98 per cent","","",""
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","428","Latvia",2014.0,"","100.0000000000000","Float","UNSD","Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered","LVA","26.42461876","56.64196636"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","199","Least Developed Countries (LDCs)",2017.0,"","40.5","Float","DHS, MICS, other national surveys, censuses and vital registration systems","Based on 43 countries with a population coverage of 98 per cent","","",""
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","422","Lebanon",2009.0,"","99.5000000000000","Float","MICS","Not included in aggregates as falls outside year range","LBN","35.89391711","33.92152458"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","426","Lesotho",2014.0,"","43.3000000000000","Float","DHS","","LSO","28.25362195","-29.58041814"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","C","Country data","NUM_U5_M","Millions of children aged 0-59 months","430","Liberia",2013.0,"","24.6000000000000","Float","DHS","Children with a birth certificate","LBR","-9.311879038","6.448381009"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","438","Liechtenstein",2014.0,"","100.0000000000000","Float","UNSD","Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered","LIE","9.552985019","47.14167005"
"16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.9","By 2030, provide legal identity for all, including birth registration","16.9.1","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","1","SG_REG_BRTH","Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age)","2019.Q1.G.01","<5Y","under 5 years old","G","Global","E","Estimated data","NUM_U5_M","Millions of children aged 0-59 months","440","Lithuania",2014.0,"","100.0000000000000","Float","UNSD","Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered","LTU","23.90517807","55.33680309"
