"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","EducationLevel_Code","EducationLevel_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2003","Value_2006","Value_2009","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Latest_Year","Latest_Value","Nature_Desc","Source"
"178","Congo","COG","15.22052612","-0.840544119","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","GRAD23","Grades 2/3","G","Global","","","","","","","","","0.33747","",2014.0,"0.33747","Country data","Programme d'analyse des systèmes éducatifs de la Confemen"
"178","Congo","COG","15.22052612","-0.840544119","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","LOWSEC","Lower secondary","G","Global","","","","","","","","","","","","","",""
"178","Congo","COG","15.22052612","-0.840544119","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","0.78786","","","","","0.33728","",2014.0,"0.33728","Country data","Programme d'analyse des systèmes éducatifs de la Confemen"
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","GRAD23","Grades 2/3","G","Global","","","","","","","","","","","","","",""
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","0.9224","","","","",2011.0,"0.9224","Country data","Programme d'analyse des systèmes éducatifs de la Confemen"
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","LOWSEC","Lower secondary","G","Global","","","","","","","","","","","","","",""
"184","Cook Islands","COK","-159.7711391","-21.22696458","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","GRAD23","Grades 2/3","G","Global","","","","","","","","","","","","","",""
"184","Cook Islands","COK","-159.7711391","-21.22696458","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","","","","","","","","",""
"184","Cook Islands","COK","-159.7711391","-21.22696458","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","LOWSEC","Lower secondary","G","Global","","","","","","","","","","","","","",""
"188","Costa Rica","CRI","-84.19712782","9.970998683","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","GRAD23","Grades 2/3","G","Global","","","","","","","","1.02774","","",2013.0,"1.02774","Country data","Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)"
"188","Costa Rica","CRI","-84.19712782","9.970998683","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","0.97365","","","","0.87611","","",2013.0,"0.87611","Country data","Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)"
"188","Costa Rica","CRI","-84.19712782","9.970998683","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","LOWSEC","Lower secondary","G","Global","","","","","0.86871","","0.83958","","","0.97257",2015.0,"0.97257","Country data","Programme for International Student Assessment (OECD)"
"191","Croatia","HRV","17.95874553","45.45172212","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","LOWSEC","Lower secondary","G","Global","","","","0.92852","0.9855","","0.88219","","","0.9527",2015.0,"0.9527","Country data","Programme for International Student Assessment (OECD)"
"191","Croatia","HRV","17.95874553","45.45172212","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","0.99316","","","","",2011.0,"0.99316","Country data","Progress in International Reading Literacy Study (IEA)"
"191","Croatia","HRV","17.95874553","45.45172212","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","GRAD23","Grades 2/3","G","Global","","","","","","","","","","","","","",""
"192","Cuba","CUB","-79.54460144","22.10030366","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","GRAD23","Grades 2/3","G","Global","","","","","","","","","","","","","",""
"192","Cuba","CUB","-79.54460144","22.10030366","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","1.00658","","","","","","",2006.0,"1.00658","Country data","Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)"
"192","Cuba","CUB","-79.54460144","22.10030366","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","LOWSEC","Lower secondary","G","Global","","","","","","","","","","","","","",""
"196","Cyprus","CYP","33.22285964","35.05659437","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","GRAD23","Grades 2/3","G","Global","","0.94128","","","","","","","","",2001.0,"0.94128","Country data","Progress in International Reading Literacy Study (IEA)"
"196","Cyprus","CYP","33.22285964","35.05659437","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","","","","","","","","",""
"196","Cyprus","CYP","33.22285964","35.05659437","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","LOWSEC","Lower secondary","G","Global","","","","","","","","","","","","","",""
"203","Czechia","CZE","15.33151382","49.73913871","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","","","","","","","","",""
"203","Czechia","CZE","15.33151382","49.73913871","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","LOWSEC","Lower secondary","G","Global","0.88614","","0.92836","0.96976","0.90302","","0.95981","","","0.87449",2015.0,"0.87449","Country data","Programme for International Student Assessment (OECD)"
"203","Czechia","CZE","15.33151382","49.73913871","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","GRAD23","Grades 2/3","G","Global","","0.97965","","","","1.00426","","","","",2011.0,"1.00426","Country data","Progress in International Reading Literacy Study (IEA)"
"204","Benin","BEN","2.339933594","9.65401646","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","LOWSEC","Lower secondary","G","Global","","","","","","","","","","","","","",""
"204","Benin","BEN","2.339933594","9.65401646","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","0.73939","","","","","0.39536","",2014.0,"0.39536","Country data","Programme d'analyse des systèmes éducatifs de la Confemen"
"204","Benin","BEN","2.339933594","9.65401646","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","GRAD23","Grades 2/3","G","Global","","","","","","","","","0.31986","",2014.0,"0.31986","Country data","Programme d'analyse des systèmes éducatifs de la Confemen"
"208","Denmark","DNK","9.326571283","56.03829721","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","LOWSEC","Lower secondary","G","Global","0.98713","","0.97381","0.97106","0.98287","","0.98982","","","0.98647",2015.0,"0.98647","Country data","Programme for International Student Assessment (OECD)"
"208","Denmark","DNK","9.326571283","56.03829721","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","GRAD23","Grades 2/3","G","Global","","","","0.98437","","0.99418","","","","",2011.0,"0.99418","Country data","Progress in International Reading Literacy Study (IEA)"
"208","Denmark","DNK","9.326571283","56.03829721","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","","","","","","","","",""
"212","Dominica","DMA","-61.3493756","15.43391378","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","LOWSEC","Lower secondary","G","Global","","","","","","","","","","","","","",""
"212","Dominica","DMA","-61.3493756","15.43391378","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","","","","","","","","",""
"212","Dominica","DMA","-61.3493756","15.43391378","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","GRAD23","Grades 2/3","G","Global","","","","","","","","","","","","","",""
"214","Dominican Republic","DOM","-70.49847576","18.89832088","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","GRAD23","Grades 2/3","G","Global","","","","","","","","0.96749","","",2013.0,"0.96749","Country data","Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)"
"214","Dominican Republic","DOM","-70.49847576","18.89832088","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","0.71944","","","","0.81953","","",2013.0,"0.81953","Country data","Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)"
"214","Dominican Republic","DOM","-70.49847576","18.89832088","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","LOWSEC","Lower secondary","G","Global","","","","","","","","","","0.39255",2015.0,"0.39255","Country data","Programme for International Student Assessment (OECD)"
"218","Ecuador","ECU","-78.37005241","-1.447785891","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","0.74071","","","","0.91265","","",2013.0,"0.91265","Country data","Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)"
"218","Ecuador","ECU","-78.37005241","-1.447785891","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","GRAD23","Grades 2/3","G","Global","","","","","","","","0.95207","","",2013.0,"0.95207","Country data","Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)"
"218","Ecuador","ECU","-78.37005241","-1.447785891","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","LOWSEC","Lower secondary","G","Global","","","","","","","","","","","","","",""
"222","El Salvador","SLV","-88.86862995","13.73603564","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","LOWSEC","Lower secondary","G","Global","","","","","","","","","","","","","",""
"222","El Salvador","SLV","-88.86862995","13.73603564","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_URP_REAACH","Rural to urban parity index for achievement in reading, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","0.81044","","","","","","",2006.0,"0.81044","Country data","Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)"
