ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,EducationLevel_Code,EducationLevel_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2000,Footnotes_2003,Footnotes_2006,Footnotes_2007,Footnotes_2009,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Nature_Code_2000,Nature_Code_2003,Nature_Code_2006,Nature_Code_2007,Nature_Code_2009,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Source_2000,Source_2003,Source_2006,Source_2007,Source_2009,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,TimeDetail_2000,TimeDetail_2003,TimeDetail_2006,TimeDetail_2007,TimeDetail_2009,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,Value_2000,Value_2003,Value_2006,Value_2007,Value_2009,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Latest_Year,Latest_Value
URY,-56.01387025,-32.8002838,858,Uruguay,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,PRIMAR,Primary,G,Global,Ratio,Ratio,,,,,,,,,,,,,C,,,,,C,,,,,Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago),,,,,Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago),,,,,,,,,,,,,,,1.00536,,,,,0.96492,,,2013.0,0.96492
YEM,45.22389143,15.22242099,887,Yemen,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,GRAD23,Grades 2/3,G,Global,Ratio,Ratio,,,,,,,,,,,,C,,C,,C,,,,,,Trends in International Mathematics and Science Study (IEA),,Trends in International Mathematics and Science Study (IEA),,Trends in International Mathematics and Science Study (IEA),,,,,,,,,,,,,,,,0.85666,,1.21161,,1.0337,,,,,2011.0,1.0337
YEM,45.22389143,15.22242099,887,Yemen,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,LOWSEC,Lower secondary,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,45.22389143,15.22242099,887,Yemen,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,PRIMAR,Primary,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGR,25.23763153,42.75731323,100,Bulgaria,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,GRAD23,Grades 2/3,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGR,25.23763153,42.75731323,100,Bulgaria,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,LOWSEC,Lower secondary,G,Global,Ratio,Ratio,,,,,,,,,,,C,C,C,C,C,,C,,,C,Programme for International Student Assessment (OECD),Trends in International Mathematics and Science Study (IEA),Programme for International Student Assessment (OECD),Trends in International Mathematics and Science Study (IEA),Programme for International Student Assessment (OECD),,Programme for International Student Assessment (OECD),,,Programme for International Student Assessment (OECD),,,,,,,,,,,1.04558,0.99788,1.07439,1.11643,1.04277,,1.05238,,,1.04892,2015.0,1.04892
BGR,25.23763153,42.75731323,100,Bulgaria,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,PRIMAR,Primary,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,Trends in International Mathematics and Science Study (IEA),,,,,,,,,,,,,,,,,,,,1.01245,2015.0,1.01245
CHN,104.1403375,32.30955217,156,China,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,GRAD23,Grades 2/3,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,104.1403375,32.30955217,156,China,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,LOWSEC,Lower secondary,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,C,,,,,C,,,,,Programme for International Student Assessment (OECD),,,,,Programme for International Student Assessment (OECD),,,,,,,,,,,,,,,1.01296,,,,,0.99706,2015.0,0.99706
CHN,104.1403375,32.30955217,156,China,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,PRIMAR,Primary,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRV,17.95874553,45.45172212,191,Croatia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,GRAD23,Grades 2/3,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRV,17.95874553,45.45172212,191,Croatia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,LOWSEC,Lower secondary,G,Global,Ratio,Ratio,,,,,,,,,,,,,C,,C,,C,,,C,,,Programme for International Student Assessment (OECD),,Programme for International Student Assessment (OECD),,Programme for International Student Assessment (OECD),,,Programme for International Student Assessment (OECD),,,,,,,,,,,,,0.94981,,0.95891,,0.9698,,,0.94382,2015.0,0.94382
HRV,17.95874553,45.45172212,191,Croatia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,PRIMAR,Primary,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,C,,,,C,,,,,,Trends in International Mathematics and Science Study (IEA),,,,Trends in International Mathematics and Science Study (IEA),,,,,,,,,,,,,,,,0.99602,,,,0.98861,2015.0,0.98861
EST,25.84093481,58.68487172,233,Estonia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,GRAD23,Grades 2/3,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,25.84093481,58.68487172,233,Estonia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,LOWSEC,Lower secondary,G,Global,Ratio,Ratio,,,,,,,,,,,,C,C,,C,,C,,,C,,Trends in International Mathematics and Science Study (IEA),Programme for International Student Assessment (OECD),,Programme for International Student Assessment (OECD),,Programme for International Student Assessment (OECD),,,Programme for International Student Assessment (OECD),,,,,,,,,,,,1.00581,1.01722,,0.98267,,1.00221,,,1.01932,2015.0,1.01932
EST,25.84093481,58.68487172,233,Estonia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,PRIMAR,Primary,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSE,35.25694122,31.94347933,275,State of Palestine,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,GRAD23,Grades 2/3,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSE,35.25694122,31.94347933,275,State of Palestine,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,LOWSEC,Lower secondary,G,Global,Ratio,Ratio,,,,,,,,,,,,C,,C,,C,,,,,,Trends in International Mathematics and Science Study (IEA),,Trends in International Mathematics and Science Study (IEA),,Trends in International Mathematics and Science Study (IEA),,,,,,,,,,,,,,,,1.09992,,1.42461,,1.21147,,,,,2011.0,1.21147
PSE,35.25694122,31.94347933,275,State of Palestine,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,PRIMAR,Primary,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,10.3806066,51.08862743,276,Germany,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,GRAD23,Grades 2/3,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,10.3806066,51.08862743,276,Germany,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,LOWSEC,Lower secondary,G,Global,Ratio,Ratio,,,,,,,,,,,C,C,C,,C,,C,,,C,Programme for International Student Assessment (OECD),Programme for International Student Assessment (OECD),Programme for International Student Assessment (OECD),,Programme for International Student Assessment (OECD),,Programme for International Student Assessment (OECD),,,Programme for International Student Assessment (OECD),,,,,,,,,,,0.97398,1.00028,0.94783,,0.96387,,0.97694,,,0.93899,2015.0,0.93899
DEU,10.3806066,51.08862743,276,Germany,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,PRIMAR,Primary,G,Global,Ratio,Ratio,,,,,,,,,,,,,,C,,C,,,,C,,,,Trends in International Mathematics and Science Study (IEA),,Trends in International Mathematics and Science Study (IEA),,,,Trends in International Mathematics and Science Study (IEA),,,,,,,,,,,,,,0.98538,,0.99351,,,,1.00366,2015.0,1.00366
GHA,-1.205623522,7.964825185,288,Ghana,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,GRAD23,Grades 2/3,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,-1.205623522,7.964825185,288,Ghana,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,LOWSEC,Lower secondary,G,Global,Ratio,Ratio,,,,,,,,,,,,C,,C,,C,,,,,,Trends in International Mathematics and Science Study (IEA),,Trends in International Mathematics and Science Study (IEA),,Trends in International Mathematics and Science Study (IEA),,,,,,,,,,,,,,,,0.6782,,0.70969,,0.69202,,,,,2011.0,0.69202
GHA,-1.205623522,7.964825185,288,Ghana,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,PRIMAR,Primary,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRC,22.58307827,39.47301873,300,Greece,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,GRAD23,Grades 2/3,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRC,22.58307827,39.47301873,300,Greece,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,LOWSEC,Lower secondary,G,Global,Ratio,Ratio,,,,,,,,,,,C,C,C,,C,,C,,,C,Programme for International Student Assessment (OECD),Programme for International Student Assessment (OECD),Programme for International Student Assessment (OECD),,Programme for International Student Assessment (OECD),,Programme for International Student Assessment (OECD),,,Programme for International Student Assessment (OECD),,,,,,,,,,,0.99469,0.90418,1.01198,,0.94946,,0.96334,,,1.03614,2015.0,1.03614
GRC,22.58307827,39.47301873,300,Greece,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,PRIMAR,Primary,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZE,50.01064725,40.39229544,31,Azerbaijan,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,GRAD23,Grades 2/3,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZE,50.01064725,40.39229544,31,Azerbaijan,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,LOWSEC,Lower secondary,G,Global,Ratio,Ratio,,,,,,,,,,,,,C,,C,,,,,,,,Programme for International Student Assessment (OECD),,Programme for International Student Assessment (OECD),,,,,,,,,,,,,,,,,,1.00748,,0.88759,,,,,,2009.0,0.88759
AZE,50.01064725,40.39229544,31,Azerbaijan,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,PRIMAR,Primary,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,C,,,,,,,,,,Trends in International Mathematics and Science Study (IEA),,,,,,,,,,,,,,,,,,,,1.03197,,,,,2011.0,1.03197
HUN,19.41221519,47.1651448,348,Hungary,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,GRAD23,Grades 2/3,G,Global,Ratio,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,19.41221519,47.1651448,348,Hungary,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,LOWSEC,Lower secondary,G,Global,Ratio,Ratio,,,,,,,,,,,C,C,C,C,C,C,C,,,C,Programme for International Student Assessment (OECD),Programme for International Student Assessment (OECD),Programme for International Student Assessment (OECD),Trends in International Mathematics and Science Study (IEA),Programme for International Student Assessment (OECD),Trends in International Mathematics and Science Study (IEA),Programme for International Student Assessment (OECD),,,Trends in International Mathematics and Science Study (IEA),,,,,,,,,,,0.99127,0.97837,0.99093,1.0035,0.98454,0.98974,0.9875,,,0.97184,2015.0,0.97184
HUN,19.41221519,47.1651448,348,Hungary,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.5,"By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations",4.5.1,"Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",1,SE_GPI_MATACH,"Gender parity index for achievement in mathematics, by education level (ratio)",2019.Q1.G.01,PRIMAR,Primary,G,Global,Ratio,Ratio,,,,,,,,,,,,C,,C,,C,,,,C,,Trends in International Mathematics and Science Study (IEA),,Trends in International Mathematics and Science Study (IEA),,Trends in International Mathematics and Science Study (IEA),,,,Trends in International Mathematics and Science Study (IEA),,,,,,,,,,,,0.99712,,1.00172,,1.01052,,,,0.99576,2015.0,0.99576
