"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2005","Value_2010","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"140","Central African Republic","CAF","20.93559492","7.003720791","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","92","100","115","100","94",2016.0,"94","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"144","Sri Lanka","LKA","80.70489654","7.614693343","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","4166","3560","2987","2395","2347",2016.0,"2347","Estimated data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"144","Sri Lanka","LKA","80.70489654","7.614693343","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","1247","947","863","670","687",2016.0,"687","Estimated data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"144","Sri Lanka","LKA","80.70489654","7.614693343","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Both sexes","5413","4506","3850","3066","3035",2016.0,"3035","Estimated data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"148","Chad","TCD","18.66618401","15.36279341","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","367","463","567","716","743",2016.0,"743","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"148","Chad","TCD","18.66618401","15.36279341","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","301","392","471","527","535",2016.0,"535","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"148","Chad","TCD","18.66618401","15.36279341","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Both sexes","668","855","1038","1244","1278",2016.0,"1278","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"152","Chile","CHL","-71.23029019","-35.2652885","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","1422","1425","1674","1535","1530",2016.0,"1530","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"152","Chile","CHL","-71.23029019","-35.2652885","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","239","287","399","395","363",2016.0,"363","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"152","Chile","CHL","-71.23029019","-35.2652885","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Both sexes","1662","1712","2073","1930","1893",2016.0,"1893","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"156","China","CHN","104.1403375","32.30955217","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","74182","68857","65459","64312","65936",2016.0,"65936","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"156","China","CHN","104.1403375","32.30955217","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Both sexes","170908","155346","148503","134700","136267",2016.0,"136267","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"156","China","CHN","104.1403375","32.30955217","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","96726","86489","83044","70388","70330",2016.0,"70330","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"162","Christmas Island","CXR","105.6426067","-10.4882473","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","","","","","","","","",""
"162","Christmas Island","CXR","105.6426067","-10.4882473","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","","","","","","","","",""
"162","Christmas Island","CXR","105.6426067","-10.4882473","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"166","Cocos (Keeling) Islands","CCK","96.82633757","-12.18600682","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","","","","","","","","",""
"166","Cocos (Keeling) Islands","CCK","96.82633757","-12.18600682","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","","","","","","","","",""
"166","Cocos (Keeling) Islands","CCK","96.82633757","-12.18600682","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"170","Colombia","COL","-73.07446751","3.888209046","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","722","649","638","817","700",2016.0,"700","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"170","Colombia","COL","-73.07446751","3.888209046","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Both sexes","3071","2886","3294","3999","3486",2016.0,"3486","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"170","Colombia","COL","-73.07446751","3.888209046","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","2348","2237","2656","3182","2785",2016.0,"2785","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"174","Comoros","COM","43.34234565","-11.66121732","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","20","29","34","39","40",2016.0,"40","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"174","Comoros","COM","43.34234565","-11.66121732","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","8","11","12","14","14",2016.0,"14","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"174","Comoros","COM","43.34234565","-11.66121732","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Both sexes","27","40","45","53","54",2016.0,"54","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"175","Mayotte","MYT","45.14015057","-12.82217691","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"175","Mayotte","MYT","45.14015057","-12.82217691","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","","","","","","","","",""
"175","Mayotte","MYT","45.14015057","-12.82217691","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","","","","","","","","",""
"178","Congo","COG","15.22052612","-0.840544119","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","224","232","224","216","216",2016.0,"216","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"178","Congo","COG","15.22052612","-0.840544119","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","98","106","99","87","85",2016.0,"85","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"178","Congo","COG","15.22052612","-0.840544119","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Both sexes","323","338","323","303","301",2016.0,"301","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","895","931","939","1100","1156",2016.0,"1156","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","2204","2434","2627","3141","3297",2016.0,"3297","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Both sexes","3099","3365","3565","4241","4453",2016.0,"4453","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"184","Cook Islands","COK","-159.7711391","-21.22696458","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","","","","","","","","",""
"184","Cook Islands","COK","-159.7711391","-21.22696458","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"184","Cook Islands","COK","-159.7711391","-21.22696458","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","","","","","","","","",""
"188","Costa Rica","CRI","-84.19712782","9.970998683","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Both sexes","285","335","391","380","385",2016.0,"385","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"188","Costa Rica","CRI","-84.19712782","9.970998683","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","252","284","335","323","327",2016.0,"327","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"188","Costa Rica","CRI","-84.19712782","9.970998683","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","33","51","56","57","58",2016.0,"58","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"191","Croatia","HRV","17.95874553","45.45172212","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","704","656","592","546","521",2016.0,"521","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"191","Croatia","HRV","17.95874553","45.45172212","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","239","230","211","206","173",2016.0,"173","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"191","Croatia","HRV","17.95874553","45.45172212","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Both sexes","943","886","803","752","693",2016.0,"693","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"192","Cuba","CUB","-79.54460144","22.10030366","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","1384","1099","1291","1249","1267",2016.0,"1267","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"192","Cuba","CUB","-79.54460144","22.10030366","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Both sexes","1940","1466","1637","1571","1596",2016.0,"1596","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"192","Cuba","CUB","-79.54460144","22.10030366","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","557","368","345","323","330",2016.0,"330","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"196","Cyprus","CYP","33.22285964","35.05659437","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","7","7","15","14","14",2016.0,"14","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"196","Cyprus","CYP","33.22285964","35.05659437","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Both sexes","21","27","64","57","62",2016.0,"62","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"196","Cyprus","CYP","33.22285964","35.05659437","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","13","19","48","43","48",2016.0,"48","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"203","Czechia","CZE","15.33151382","49.73913871","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Both sexes","1746","1695","1623","1448","1393",2016.0,"1393","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"203","Czechia","CZE","15.33151382","49.73913871","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","370","317","279","270","276",2016.0,"276","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"203","Czechia","CZE","15.33151382","49.73913871","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","1376","1378","1344","1178","1118",2016.0,"1118","Country adjusted data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"204","Benin","BEN","2.339933594","9.65401646","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","208","244","275","316","324",2016.0,"324","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"204","Benin","BEN","2.339933594","9.65401646","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","NUMBER","Number","G","Global","MALE","Male","445","534","612","730","754",2016.0,"754","Modeled data","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
