"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"214","Dominican Republic","DOM","-70.49847576","18.89832088","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","17.08","15.36","14.21","14.72","15.39","14.88","14.18","14.02","13.2","10.8","10.53","10.2","10.38","9.82","9.8","9.86","10.19","",2016.0,"10.19","[2005-2008,2010-2016]: Country adjusted data // [2000-2004,2009]: Country data","[2015-2016]: ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Encuesta Nacional Continua de Fuerza de Trabajo // [2000-2014]: ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Encuesta Nacional de Fuerza de Trabajo","[2000-2004,2009]: Age coverage - minimum age: 10 years old | Age coverage - maximum age: None // [2005-2008,2010-2016]: Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing"
"218","Ecuador","ECU","-78.37005241","-1.447785891","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","15.59","16.62","14.5","13.81","13.97","13.8","13.78","10.87","11.32","11.32","11.15","10.67","10.43","10.79","10.81","11","10.77","10.81",2017.0,"10.81","[2010-2017]: Country adjusted data // [2000-2009]: Country data","[2000-2006,2010-2017]: ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Encuesta Nacional de Empleo, Desempleo y Subempleo // [2007-2009]: ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household or labour force survey","[2001]: Data reference period: July | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old | Age coverage - maximum age: None // [2000,2002-2006]: Data reference period: November | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old | Age coverage - maximum age: None // [2011-2013,2015-2017]: Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing // [2010,2014]: Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised // [2008-2009]: Repository: KILM // [2007]: Repository: KILM | Data reference period: Fourth quarter"
"222","El Salvador","SLV","-88.86862995","13.73603564","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","18.66","17.61","17.99","17.77","16.76","16.17","15.76","16.68","17.07","15.23","15.45","15.48","15.41","14.64","14.93","16.03","15.16","",2016.0,"15.16","[2010,2012-2016]: Country adjusted data // [2000-2009,2011]: Country data","[2009-2010,2012-2016]: ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Encuesta de Hogares de Propósitos Múltiples // [2000-2008,2011]: ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Encuesta de la fuerza de trabajo","[2009]: Age coverage - minimum age: 16 years old | Age coverage - maximum age: None // [2000-2008,2011]: Data reference period: December | Age coverage - minimum age: 10 years old | Age coverage - maximum age: None // [2010,2012-2016]: Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Age coverage - maximum age: None"
"226","Equatorial Guinea","GNQ","10.46535826","1.565792376","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"231","Ethiopia","ETH","39.63505296","8.631223181","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","5.33","","","","","","","","5.12","","","","",2013.0,"5.12","Country adjusted data","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  National Labor Force Survey","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: None"
"232","Eritrea","ERI","38.11074289","16.12894644","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"233","Estonia","EST","25.84093481","58.68487172","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","24","24.11","21.25","21.52","23.66","22.91","20.99","20.44","20.41","18.9","18.78","19.74","18.78","18.73","18.25","18.82","18.72","18.96",2017.0,"18.96","Country data","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","[2000,2002-2004,2006-2007,2010-2017]: Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download // [2001,2005,2008-2009]: Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download; Break in series: Methodology revised"
"234","Faroe Islands","FRO","-7.122044325","62.21228119","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"238","Falkland Islands (Malvinas)","FLK","-58.75246778","-51.74562601","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"239","South Georgia and the South Sandwich Islands","SGS","-36.90662765","-54.20736749","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"242","Fiji","FJI","177.9660884","-17.83301566","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","13.66","","","","","","9.3","","","6.85","","5.64","",2016.0,"5.64","[2005,2011,2016]: Country adjusted data // [2014]: Country data","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Employment, Unemployment Survey","[2014]: NA // [2005,2011,2016]: Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing"
"246","Finland","FIN","23.308447","61.91586738","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","20.3","19.85","19.69","18.91","18.69","18.17","18.09","17.86","16.49","15.43","14.79","14.54","14.37","14.26","13.54","13.47","13.37","13.18",2017.0,"13.18","Country data","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","[2001-2004,2006-2007,2009-2017]: Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download // [2000,2005,2008]: Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download; Break in series: Methodology revised"
"248","Åland Islands","ALA","19.80945969","60.1544901","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"250","France","FRA","2.457288129","46.62660861","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","18.75","18.53","17.82","16.43","16.41","16.07","15.86","15.51","14.37","13.69","13.11","13.17","12.8","12.47","12.16","12.21","12.15","12.24",2017.0,"12.24","Country data","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","[2000-2002,2004,2006-2007,2009-2013,2015-2017]: Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download // [2003,2005,2008,2014]: Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download; Break in series: Methodology revised"
"254","French Guiana","GUF","-53.23619089","3.922673437","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"258","French Polynesia","PYF","-149.4052367","-17.67709294","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"260","French Southern Territories","ATF","69.64849091","-49.6068576","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"262","Djibouti","DJI","42.18274707","11.56004161","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"266","Gabon","GAB","11.78727747","-0.60687619","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"268","Georgia","GEO","43.3713615","42.04813028","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.94","5.45","4.64","4.89","5.09","5.15","4.66","4.85","","","","","","","","","","",2007.0,"4.85","Country data","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Integrated Household Survey","Population coverage: Excluding armed forces and/or conscripts"
"270","Gambia","GMB","-15.39944785","13.45295927","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","9.36","","","","","",2012.0,"9.36","Country adjusted data","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised"
"275","State of Palestine","PSE","35.25694122","31.94347933","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","13.84","13.55","12.4","12.25","12.27","12.68","12","12.32","12.11","8.94","11.16","11.55","11.75","11.64","11.94","12.26","12.62","",2016.0,"12.62","Country adjusted data","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Palestinian labour force survey","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing; Remarks: These results will be revised once the updated weights issued from the latest Census will be released"
"276","Germany","DEU","10.3806066","51.08862743","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","23.76","23.6","23.54","22.98","23.12","22.05","21.91","22.09","21.03","20.4","19.95","19.84","19.72","19.35","19.58","19.3","19.15","19.04",2017.0,"19.04","Country data","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","[2000-2004,2006-2007,2009,2012-2017]: Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download // [2005,2008,2010-2011]: Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download; Break in series: Methodology revised"
"288","Ghana","GHA","-1.205623522","7.964825185","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","11.36","","","","10.72","","","8.86","","14","","",2015.0,"14","[2006,2013,2015]: Country adjusted data // [2010]: Country data","[2015]: ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey // [2006,2013]: ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Living Standards Survey // [2010]: ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Population census","[2010]: Data reference period: September | Population coverage: Excluding institutional population // [2006,2013,2015]: Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing"
"292","Gibraltar","GIB","-5.347561686","36.13895036","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"296","Kiribati","KIR","-157.5643005","1.768837732","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.63","","","","","2.32","","","","","13.15","","","","","","","",2010.0,"13.15","Country data","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Population Census","[2005]: Data reference period: December // [2010]: Data reference period: November // [2000]: NA"
"300","Greece","GRC","22.58307827","39.47301873","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","13.95","14.2","13.85","13.2","13.13","12.83","12.59","12.41","11.82","11.39","10.67","10.11","9.51","9.24","8.95","9.26","9.46","9.55",2017.0,"9.55","Country data","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","[2000,2002-2003,2006-2007,2010-2017]: Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download // [2001,2004-2005,2008-2009]: Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download; Break in series: Methodology revised"
"304","Greenland","GRL","-41.39371316","74.75625681","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"308","Grenada","GRD","-61.68248568","12.11238395","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"312","Guadeloupe","GLP","-61.64762115","16.14416917","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"316","Guam","GUM","144.7029305","13.35485404","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"320","Guatemala","GTM","-91.2312746","15.00273719","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","16.69","","15.03","17.23","13.95","","15.86","","","","15.73","14.23","13.4","11.74","13.97","12.82","13.49","",2016.0,"13.49","[2003-2004,2010-2016]: Country adjusted data // [2000,2002,2006]: Country data","[2003-2004,2006,2010-2016]: ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Encuesta Nacional de Empleo e Ingresos // [2000,2002]: ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) - demográfica","[2006]: Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: None // [2003-2004,2011-2012,2015-2016]: Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing // [2010,2013-2014]: Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised // [2000]: Repository: KILM // [2002]: Repository: KILM | Data reference period: Average of 2 monthly points"
"324","Guinea","GIN","-11.28173419","11.00210343","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","2.77","","","","","","","","","","","","","","","",2002.0,"2.77","Country adjusted data","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) - être","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing"
"328","Guyana","GUY","-58.97322037","4.788012784","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","12.78","","","","","","","","","","","","","","","7.74",2017.0,"7.74","[2017]: Country adjusted data // [2002]: Country data","[2017]: ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey // [2002]: ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Population census","[2002]: NA // [2017]: Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing"
"332","Haiti","HTI","-72.33640958","18.40426539","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","6.7","","","","","","","","","","","","","","",2003.0,"6.7","Country data","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Recensements de population","Repository: NSO | Age coverage - minimum age: 10 years old | Age coverage - maximum age: None"
"334","Heard Island and McDonald Islands","HMD","73.52633626","-53.09106147","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"336","Holy See","VAT","12.45315803","41.90343751","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
