"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000.0","Value_2001.0","Value_2002.0","Value_2003.0","Value_2004.0","Value_2005.0","Value_2006.0","Value_2007.0","Value_2008.0","Value_2009.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Value_2016.0","Value_2017.0","Latest_Year","Latest_Value","Nature_Desc","Source"
"420","Latin America","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"432","Landlocked developing countries (LLDCs)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","41.5","40.5","39.5","38.4","37.4","36.3","35.3","34.3","33.3","32.4","31.4","30.4","29.4","28.4","27.6","26.7","26","25.3",2017.0,"25.3","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"485","Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","20.4","19.8","19.1","18.4","17.7","17.1","16.4","15.8","15.2","14.7","14.3","13.9","13.6","13.4","13.2","13","12.7","12.4",2017.0,"12.4","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"513","Europe and Northern America","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","5.2","5","4.9","4.7","4.5","4.4","4.2","4.1","3.9","3.8","3.7","3.6","3.5","3.5","3.4","3.3","3.2","3.1",2017.0,"3.1","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"514","Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","33.6","32.5","31.5","30.5","29.4","28.5","27.5","26.7","25.8","25","24.2","23.4","22.7","22","21.4","20.8","20.2","19.7",2017.0,"19.7","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"515","Developing regions","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","4.8","4.7","4.6","4.4","4.2","4.1","4","3.8","3.7","3.5","3.4","3.4","3.3","3.3","3.2","3.1","3","2.9",2017.0,"2.9","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"518","Eastern Asia (excluding Japan)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","20.9","19.5","18","16.5","15","13.6","12.3","11.1","10.1","9.2","8.4","7.7","7.1","6.5","6","5.5","5.1","4.8",2017.0,"4.8","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"535","Bonaire, Sint Eustatius and Saba","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"543","Oceania (exc. Australia and New Zealand)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","25.8","25.7","25.6","25.6","25.5","25.3","25.2","24.9","24.6","24.2","23.8","23.5","23.1","22.7","22.4","21.9","21.5","21.1",2017.0,"21.1","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"722","Small island developing States (SIDS)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","23.4","23.2","23.1","23","22.9","22.8","22.7","22.5","22.3","22.1","22.3","21.6","21.3","21","20.7","20.3","20","19.6",2017.0,"19.6","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"738","Sub-Saharan Africa (inc. Sudan)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","40.7","39.8","38.9","38","37","36.2","35.3","34.5","33.7","32.9","32.1","31.3","30.6","29.9","29.1","28.5","27.8","27.2",2017.0,"27.2","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"746","Northern Africa (exc. Sudan)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","22.7","22.1","21.5","20.9","20.3","19.6","18.9","18.1","17.4","16.7","16","15.4","14.8","14.2","13.7","13.3","12.8","12.4",2017.0,"12.4","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"747","Northern Africa and Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","23.2","22.5","21.9","21.2","20.6","19.9","19.3","18.6","18","17.4","16.9","16.4","16","15.6","15.2","14.9","14.5","14.2",2017.0,"14.2","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"753","Eastern and South-Eastern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","20.1","19.1","18","17","15.9","14.9","14","13.1","12.3","11.6","10.9","10.3","9.8","9.3","8.8","8.4","8.1","7.8",2017.0,"7.8","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"827","United Kingdom (England and Wales)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"828","United Kingdom (Northern Ireland)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"829","United Kingdom (Scotland)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"911","Low income economies (WB)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"912","Lower middle economies (WB)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"913","Low and middle income economies (WB)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"914","Upper middle economies (WB)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"917","International Centers (FAO)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"918","European Union (EU) Institutions","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"919","Regional Centres (FAO)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"920","Azores Islands","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"921","ODA residual","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRT","Neonatal mortality rate (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
