ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Age_Code,Age_Desc,Bounds_Code,Bounds_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2015,Nature_Code_2015,Source_2015,TimeDetail_2015,Value_2015,Latest_Year,Latest_Value
ISL,-19.02116966,64.79134763,352,Iceland,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,LB,Lower bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.10,2015.0,0.10
ISL,-19.02116966,64.79134763,352,Iceland,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,MP,Mid-point,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.90,2015.0,0.90
ISL,-19.02116966,64.79134763,352,Iceland,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,UB,Upper bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,10.50,2015.0,10.50
IND,79.3608464,22.34642074,356,India,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,LB,Lower bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.40,2015.0,0.40
IND,79.3608464,22.34642074,356,India,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,MP,Mid-point,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.50,2015.0,0.50
IND,79.3608464,22.34642074,356,India,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,UB,Upper bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.70,2015.0,0.70
AUS,134.3499412,-25.57717202,36,Australia,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,LB,Lower bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.10,2015.0,0.10
AUS,134.3499412,-25.57717202,36,Australia,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,MP,Mid-point,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.20,2015.0,0.20
AUS,134.3499412,-25.57717202,36,Australia,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,UB,Upper bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.20,2015.0,0.20
IDN,113.9174,-0.994582204,360,Indonesia,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,LB,Lower bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.70,2015.0,0.70
IDN,113.9174,-0.994582204,360,Indonesia,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,MP,Mid-point,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,1.10,2015.0,1.10
IDN,113.9174,-0.994582204,360,Indonesia,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,UB,Upper bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,1.60,2015.0,1.60
IRN,54.19766348,32.74370885,364,Iran (Islamic Republic of),3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,LB,Lower bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.00,2015.0,0.00
IRN,54.19766348,32.74370885,364,Iran (Islamic Republic of),3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,MP,Mid-point,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.00,2015.0,0.00
IRN,54.19766348,32.74370885,364,Iran (Islamic Republic of),3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,UB,Upper bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.00,2015.0,0.00
IRQ,43.76606267,33.05013795,368,Iraq,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,LB,Lower bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.00,2015.0,0.00
IRQ,43.76606267,33.05013795,368,Iraq,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,MP,Mid-point,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.10,2015.0,0.10
IRQ,43.76606267,33.05013795,368,Iraq,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,UB,Upper bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.10,2015.0,0.10
IRL,-7.121425272,53.25274054,372,Ireland,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,LB,Lower bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.00,2015.0,0.00
IRL,-7.121425272,53.25274054,372,Ireland,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,MP,Mid-point,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.00,2015.0,0.00
IRL,-7.121425272,53.25274054,372,Ireland,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,UB,Upper bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.00,2015.0,0.00
ISR,34.62277992,31.06164552,376,Israel,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,LB,Lower bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.30,2015.0,0.30
ISR,34.62277992,31.06164552,376,Israel,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,MP,Mid-point,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.50,2015.0,0.50
ISR,34.62277992,31.06164552,376,Israel,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,UB,Upper bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.70,2015.0,0.70
ITA,12.57022427,42.79917282,380,Italy,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,LB,Lower bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.40,2015.0,0.40
ITA,12.57022427,42.79917282,380,Italy,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,MP,Mid-point,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.60,2015.0,0.60
ITA,12.57022427,42.79917282,380,Italy,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,UB,Upper bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.90,2015.0,0.90
CIV,-5.552690016,7.62211586,384,Côte d'Ivoire,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,LB,Lower bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,2.00,2015.0,2.00
CIV,-5.552690016,7.62211586,384,Côte d'Ivoire,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,MP,Mid-point,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,3.00,2015.0,3.00
CIV,-5.552690016,7.62211586,384,Côte d'Ivoire,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,UB,Upper bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,4.40,2015.0,4.40
JAM,-77.31068409,18.15616857,388,Jamaica,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,LB,Lower bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.00,2015.0,0.00
JAM,-77.31068409,18.15616857,388,Jamaica,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,MP,Mid-point,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.20,2015.0,0.20
JAM,-77.31068409,18.15616857,388,Jamaica,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,UB,Upper bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.50,2015.0,0.50
JPN,139.2716103,36.6554539,392,Japan,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,LB,Lower bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,1.50,2015.0,1.50
JPN,139.2716103,36.6554539,392,Japan,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,MP,Mid-point,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,2.00,2015.0,2.00
JPN,139.2716103,36.6554539,392,Japan,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,UB,Upper bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,2.50,2015.0,2.50
KAZ,66.65359159,48.01963494,398,Kazakhstan,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,LB,Lower bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.10,2015.0,0.10
KAZ,66.65359159,48.01963494,398,Kazakhstan,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,MP,Mid-point,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.20,2015.0,0.20
KAZ,66.65359159,48.01963494,398,Kazakhstan,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,UB,Upper bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.30,2015.0,0.30
AFG,66.02688198,33.83160199,4,Afghanistan,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,LB,Lower bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.30,2015.0,0.30
AFG,66.02688198,33.83160199,4,Afghanistan,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,MP,Mid-point,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.50,2015.0,0.50
AFG,66.02688198,33.83160199,4,Afghanistan,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,UB,Upper bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.80,2015.0,0.80
AUT,14.14172472,47.58704857,40,Austria,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,LB,Lower bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.20,2015.0,0.20
AUT,14.14172472,47.58704857,40,Austria,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,MP,Mid-point,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.30,2015.0,0.30
AUT,14.14172472,47.58704857,40,Austria,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,UB,Upper bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.60,2015.0,0.60
JOR,37.13024774,30.65365973,400,Jordan,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,LB,Lower bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.60,2015.0,0.60
JOR,37.13024774,30.65365973,400,Jordan,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,MP,Mid-point,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,1.00,2015.0,1.00
JOR,37.13024774,30.65365973,400,Jordan,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,UB,Upper bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,1.70,2015.0,1.70
KEN,37.86096816,0.534797278,404,Kenya,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.4,"Hepatitis B incidence per 100,000 population",1,SH_HAP_HBSAG,Prevalence of hepatitis B surface antigen (HBsAg) (%),2019.Q1.G.01,<5Y,under 5 years old,LB,Lower bound,G,Global,PERCENT,Percentage,,E,"Based on serosurveys at city, subnational or national level. World Health Organisation (WHO).",,0.60,2015.0,0.60
