"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"156","China","CHN","104.1403375","32.30955217","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","85","86","86","86","87","87","93","93","97","99","99","99","99","99","99","99","99",2016.0,"99","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"162","Christmas Island","CXR","105.6426067","-10.4882473","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"166","Cocos (Keeling) Islands","CCK","96.82633757","-12.18600682","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"170","Colombia","COL","-73.07446751","3.888209046","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","79","80","81","92","89","93","93","93","92","92","88","85","91","91","90","91","91",2016.0,"91","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"174","Comoros","COM","43.34234565","-11.66121732","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","70","70","89","80","76","68","69","75","81","83","74","83","86","87","87","91","91",2016.0,"91","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"175","Mayotte","MYT","45.14015057","-12.82217691","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"178","Congo","COG","15.22052612","-0.840544119","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","33","31","41","50","67","62","73","72","79","78","74","82","85","85","90","80","80",2016.0,"80","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","40","30","38","41","54","60","62","70","65","72","60","74","75","74","80","81","79",2016.0,"79","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"184","Cook Islands","COK","-159.7711391","-21.22696458","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","92","90","97","96","99","99","99","99","99","82","99","93","98","98","99","99","99",2016.0,"99","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"188","Costa Rica","CRI","-84.19712782","9.970998683","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","88","91","94","88","90","91","89","89","90","86","88","85","91","95","91","92","97",2016.0,"97","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"191","Croatia","HRV","17.95874553","45.45172212","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","93","94","95","94","96","96","96","96","96","96","97","96","96","96","95","94","93",2016.0,"93","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"192","Cuba","CUB","-79.54460144","22.10030366","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","95","98","99","72","88","89","89","93","95","96","96","97","99","99","99","99","99",2016.0,"99","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"196","Cyprus","CYP","33.22285964","35.05659437","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","97","97","98","98","98","98","97","97","97","99","99","99","99","99","99","97","97",2016.0,"97","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"203","Czechia","CZE","15.33151382","49.73913871","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","98","98","98","97","98","97","98","99","99","99","99","99","99","98","97","97","96",2016.0,"96","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"204","Benin","BEN","2.339933594","9.65401646","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","78","76","75","73","72","70","74","82","75","79","76","75","80","77","78","82","82",2016.0,"82","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"208","Denmark","DNK","9.326571283","56.03829721","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","97","97","98","96","95","93","93","87","88","89","90","91","94","94","94","93","94",2016.0,"94","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"212","Dominica","DMA","-61.3493756","15.43391378","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","99","99","98","99","99","98","95","96","96","99","98","98","97","96","97","98","99",2016.0,"99","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"214","Dominican Republic","DOM","-70.49847576","18.89832088","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","78","72","82","79","79","87","89","85","82","82","88","84","85","83","91","85","87",2016.0,"87","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"218","Ecuador","ECU","-78.37005241","-1.447785891","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","87","89","88","87","88","92","96","96","96","94","91","88","87","87","83","78","83",2016.0,"83","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"222","El Salvador","SLV","-88.86862995","13.73603564","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","99","92","81","94","90","89","96","99","98","91","89","89","92","92","94","91","93",2016.0,"93","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"226","Equatorial Guinea","GNQ","10.46535826","1.565792376","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","34","35","36","37","38","39","40","41","42","43","44","41","24","3","20","16","19",2016.0,"19","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"231","Ethiopia","ETH","39.63505296","8.631223181","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","30","32","35","37","40","44","46","50","54","58","61","65","69","72","77","77","77",2016.0,"77","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"232","Eritrea","ERI","38.11074289","16.12894644","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","81","86","90","93","98","96","94","91","94","92","90","96","94","94","94","95","95",2016.0,"95","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"233","Estonia","EST","25.84093481","58.68487172","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","93","94","94","94","94","96","95","95","95","95","94","93","94","94","93","93","93",2016.0,"93","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"234","Faroe Islands","FRO","-7.122044325","62.21228119","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"238","Falkland Islands (Malvinas)","FLK","-58.75246778","-51.74562601","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"239","South Georgia and the South Sandwich Islands","SGS","-36.90662765","-54.20736749","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"242","Fiji","FJI","177.9660884","-17.83301566","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","90","91","93","94","95","96","98","99","99","99","99","99","99","99","99","99","99",2016.0,"99","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"246","Finland","FIN","23.308447","61.91586738","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","99","98","98","98","98","97","97","99","99","99","99","99","99","98","98","97","92",2016.0,"92","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"248","Åland Islands","ALA","19.80945969","60.1544901","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"250","France","FRA","2.457288129","46.62660861","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","97","97","97","97","98","98","99","98","98","98","99","99","99","99","98","98","97",2016.0,"97","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"254","French Guiana","GUF","-53.23619089","3.922673437","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"258","French Polynesia","PYF","-149.4052367","-17.67709294","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"260","French Southern Territories","ATF","69.64849091","-49.6068576","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_DTP3","Proportion of the target population with access to 3 doses of diphtheria-tetanus-pertussis (DTP3) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
