series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	288	-1.205623522	7.964825185	GHA	Ghana	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage				31.3					28			40.8		31.9	41.6	44.5	40.6	46.2		43.225	2017	46.2	Ghana 2017 PMA2020 Round 6	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	296	-157.5643005	1.768837732	KIR	Kiribati	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage										35.8											2009	35.8	Kiribati 2009 Demographic and Health Survey 	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	300	22.58307827	39.47301873	GRC	Greece	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	304	-41.39371316	74.75625681	GRL	Greenland	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	308	-61.68248568	12.11238395	GRD	Grenada	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	316	144.7029305	13.35485404	GUM	Guam	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	320	-91.2312746	15.00273719	GTM	Guatemala	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage			48.7							58.7						65.6				65.6	2015	65.6	Guatemala 2014-2015 Encuesta Nacional de Salud Materno Infantil	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	324	-11.28173419	11.00210343	GIN	Guinea	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage						18.4							15.7				21.5			21.5	2016	21.5	Guinea 2016 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	328	-58.97322037	4.788012784	GUY	Guyana	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage										56.3					52.5					52.5	2014	52.5	Guyana 2014 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	332	-72.33640958	18.40426539	HTI	Haiti	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage	33.8						35.8						44.8					44		44	2017	44	Haiti 2016 Demographic and Health Survey (DHS)	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	336	12.45315803	41.90343751	VAT	Holy See	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	340	-86.59974381	14.82243161	HND	Honduras	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage		69.9					68.7						76								2012	76	Honduras 2011-2012 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	348	19.41221519	47.1651448	HUN	Hungary	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	352	-19.02116966	64.79134763	ISL	Iceland	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	356	79.3608464	22.34642074	IND	India	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage					61.7		69.1		63.9								72			72	2016	72	India 2015-2016 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	360	113.9174	-0.994582204	IDN	Indonesia	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage				77.1					77				79			78.8	77	77.9		77.9	2017	77.9	Indonesia 2016-2017 PMA2020 Round 2	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage												68.6									2011	68.6	Iran (Islamic Republic of) 2010 Multiple-Indicator Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	368	43.76606267	33.05013795	IRQ	Iraq	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage												59.3									2011	59.3	Iraq 2011 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	372	-7.121425272	53.25274054	IRL	Ireland	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	376	34.62277992	31.06164552	ISR	Israel	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	380	12.57022427	42.79917282	ITA	Italy	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage													30.9				31.1			31.1	2016	31.1	Côte d'Ivoire 2016 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	388	-77.31068409	18.15616857	JAM	Jamaica	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage				82						82.9											2009	82.9	Jamaica 2008 Reproductive and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	392	139.2716103	36.6554539	JPN	Japan	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage												79.6									2011	79.6	Kazakhstan 2010-2011 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	400	37.13024774	30.65365973	JOR	Jordan	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage			58.3					59.1		57.8			58								2012	58	Jordan 2012 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	404	37.86096816	0.534797278	KEN	Kenya	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage				47.2						55.4					70.5	76.2	77.6			74.7666666666667	2016	77.6	Kenya 2016 PMA Round 5	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage											76.7				89.8					89.8	2014	89.8	Democratic People's Republic of Korea 2014 Socio Economic Demographic Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	414	47.49305029	29.53949468	KWT	Kuwait	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage													62.1								2012	62.1	Kyrgyzstan 2012 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage	40.3					53.3							61.3								2012	61.3	Lao People's Democratic Republic 2011-2012 Social Indicator Survey (MICS/DHS)	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	422	35.89391711	33.92152458	LBN	Lebanon	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	426	28.25362195	-29.58041814	LSO	Lesotho	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage						51.5					64.9				76.1					76.1	2014	76.1	Lesotho 2014 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	428	26.42461876	56.64196636	LVA	Latvia	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	430	-9.311879038	6.448381009	LBR	Liberia	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage								21.9						37.2							2013	37.2	Liberia 2013 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	434	18.0295985	27.04042819	LBY	Libya	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage								29.6													2007	29.6	Libya 2007 Family Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	440	23.90517807	55.33680309	LTU	Lithuania	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	442	6.092656563	49.77679538	LUX	Luxembourg	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	450	46.6982339	-19.38514785	MDG	Madagascar	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage					35.5					49.6											2009	49.6	Madagascar 2008-2009 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	454	33.4884625	-13.40819859	MWI	Malawi	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage	43.1					44.7					58.4				73.6		74.6			74.1	2016	74.6	Malawi 2015-2016 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	458	116.8346314	5.452415309	MYS	Malaysia	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	462	73.09672546	-0.614385021	MDV	Maldives	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage										42.7											2009	42.7	Maldives 2009 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	466	-3.522016039	17.35311254	MLI	Mali	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage		18.3					19.3							27.3		46				46	2015	46	Mali 2015 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	470	14.44617519	35.89194275	MLT	Malta	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	474	-60.91544135	14.56086108	MTQ	Martinique	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	478	-10.33187259	20.26089546	MRT	Mauritania	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage		13.5										23.8				30.4				30.4	2015	30.4	Mauritania 2015 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	480	57.568022	-20.28581998	MUS	Mauritius	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage			49.6												41.9					41.9	2014	41.9	Mauritius 2014 Contraceptive Prevalence Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	484	-102.5148166	23.93378032	MEX	Mexico	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage				82.1			80.2			81.9						80.9				80.9	2015	80.9	Mexico 2015 Encuesta Nacional de Niños, Niñas y Mujeres	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	492	7.424214814	43.73532918	MCO	Monaco	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	496	103.0728057	46.83892054	MNG	Mongolia	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage				79.3					71.3		65.3			68.3							2013	68.3	Mongolia 2013 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage						55.4							60.4								2012	60.4	Moldova 2012 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	499	19.25214024	42.78717043	MNE	Montenegro	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage														34.1							2013	34.1	Montenegro 2013 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	500	-62.19261223	16.73558313	MSR	Montserrat	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	504	-6.281942841	31.8440131	MAR	Morocco	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage					73.2							74.8									2011	74.8	Morocco 2011 Enquête Nationale sur la Population et la Santé Familiale	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage					46.8							28.2				50.4				50.4	2015	50.4	Mozambique 2015 AIDS Indicator Survey (AIS)	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	512	57.87743482	21.98805614	OMN	Oman	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage									19.1						39.6					39.6	2014	39.6	Oman 2014 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	516	17.21907885	-22.13817068	NAM	Namibia	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage	63							70.6						75.1							2013	75.1	Namibia 2013 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	520	166.92313	-0.528742623	NRU	Nauru	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage								42.5													2007	42.5	Nauru 2007 Demographic Health Survey (national)	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	524	83.94678863	28.25866332	NPL	Nepal	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage		52.8					60.8					56						56.1		56.1	2017	56.1	Nepal 2016 Demographic and Health Survey (DHS)	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	528	5.331480568	51.86728884	NLD	Netherlands	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	531	-68.95033464	12.15058042	CUW	Curaçao	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	533	-69.97050586	12.50878756	ABW	Aruba	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage														50.7							2013	50.7	Vanuatu 2013 Demographic and Health Survey – MICS	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	554	170.4755673	-43.98721568	NZL	New Zealand	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage		79.4						84					89.8								2012	89.8	Nicaragua 2011-2012 Demographic and Health Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	562	9.400167877	17.42143036	NER	Niger	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage							35.5						40.8				35.3	45.4		40.35	2017	45.4	Niger 2017 PMA Round 2	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	566	8.097363256	9.585789025	NGA	Nigeria	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage				27.2					27.9			28.8					32.5	26.3		29.4	2017	26.3	Nigeria 2016-17 Multiple Indicator Cluster Survey	C
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	570	-169.8601693	-19.05000475	NIU	Niue	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	578	11.47846389	61.34311134	NOR	Norway	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
2018.Q2.G.01	SH_FPL_MTMM	Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	15-49	FEMALE	PERCENT	15 to 49 years old	Female	Percentage																								
