"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","TypeOfSkill_Code","TypeOfSkill_Desc","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes","ISO3CD","X","Y"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","LITE","Literacy","G","Global","C","Country data","Ratio","Ratio","440","Lithuania",2015.0,"","1.01035","Float","Programme for the International Assessment of Adult Competencies (OECD)","","LTU","23.90517807","55.33680309"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","LITE","Literacy","G","Global","C","Country data","Ratio","Ratio","528","Netherlands",2012.0,"","1.00083","Float","Programme for the International Assessment of Adult Competencies (OECD)","","NLD","5.331480568","51.86728884"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","NUME","Numeracy","G","Global","C","Country data","Ratio","Ratio","528","Netherlands",2012.0,"","0.9892","Float","Programme for the International Assessment of Adult Competencies (OECD)","","NLD","5.331480568","51.86728884"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","NUME","Numeracy","G","Global","C","Country data","Ratio","Ratio","554","New Zealand",2015.0,"","0.99784","Float","Programme for the International Assessment of Adult Competencies (OECD)","","NZL","170.4755673","-43.98721568"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","LITE","Literacy","G","Global","C","Country data","Ratio","Ratio","554","New Zealand",2015.0,"","1.01083","Float","Programme for the International Assessment of Adult Competencies (OECD)","","NZL","170.4755673","-43.98721568"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","LITE","Literacy","G","Global","C","Country data","Ratio","Ratio","578","Norway",2012.0,"","0.99987","Float","Programme for the International Assessment of Adult Competencies (OECD)","","NOR","11.47846389","61.34311134"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","NUME","Numeracy","G","Global","C","Country data","Ratio","Ratio","578","Norway",2012.0,"","0.99586","Float","Programme for the International Assessment of Adult Competencies (OECD)","","NOR","11.47846389","61.34311134"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","NUME","Numeracy","G","Global","C","Country data","Ratio","Ratio","616","Poland",2012.0,"","1.01865","Float","Programme for the International Assessment of Adult Competencies (OECD)","","POL","19.40660158","52.1226733"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","LITE","Literacy","G","Global","C","Country data","Ratio","Ratio","616","Poland",2012.0,"","1.02465","Float","Programme for the International Assessment of Adult Competencies (OECD)","","POL","19.40660158","52.1226733"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","NUME","Numeracy","G","Global","C","Country data","Ratio","Ratio","410","Republic of Korea",2012.0,"","0.98175","Float","Programme for the International Assessment of Adult Competencies (OECD)","","KOR","127.8610254","36.45201023"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","LITE","Literacy","G","Global","C","Country data","Ratio","Ratio","410","Republic of Korea",2012.0,"","0.99328","Float","Programme for the International Assessment of Adult Competencies (OECD)","","KOR","127.8610254","36.45201023"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","NUME","Numeracy","G","Global","C","Country data","Ratio","Ratio","643","Russian Federation",2012.0,"","1.01515","Float","Programme for the International Assessment of Adult Competencies (OECD)","","RUS","99.01404926","61.61899849"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","LITE","Literacy","G","Global","C","Country data","Ratio","Ratio","643","Russian Federation",2012.0,"","1.0082","Float","Programme for the International Assessment of Adult Competencies (OECD)","","RUS","99.01404926","61.61899849"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","LITE","Literacy","G","Global","C","Country data","Ratio","Ratio","702","Singapore",2015.0,"","0.98073","Float","Programme for the International Assessment of Adult Competencies (OECD)","","SGP","103.8107883","1.361009155"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","NUME","Numeracy","G","Global","C","Country data","Ratio","Ratio","702","Singapore",2015.0,"","0.96543","Float","Programme for the International Assessment of Adult Competencies (OECD)","","SGP","103.8107883","1.361009155"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","NUME","Numeracy","G","Global","C","Country data","Ratio","Ratio","703","Slovakia",2012.0,"","0.99621","Float","Programme for the International Assessment of Adult Competencies (OECD)","","SVK","19.48495604","48.70741446"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","LITE","Literacy","G","Global","C","Country data","Ratio","Ratio","703","Slovakia",2012.0,"","1.00089","Float","Programme for the International Assessment of Adult Competencies (OECD)","","SVK","19.48495604","48.70741446"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","LITE","Literacy","G","Global","C","Country data","Ratio","Ratio","705","Slovenia",2015.0,"","1.00918","Float","Programme for the International Assessment of Adult Competencies (OECD)","","SVN","14.82209486","46.11958061"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","NUME","Numeracy","G","Global","C","Country data","Ratio","Ratio","705","Slovenia",2015.0,"","0.99649","Float","Programme for the International Assessment of Adult Competencies (OECD)","","SVN","14.82209486","46.11958061"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","NUME","Numeracy","G","Global","C","Country data","Ratio","Ratio","724","Spain",2012.0,"","0.9711","Float","Programme for the International Assessment of Adult Competencies (OECD)","","ESP","-3.554078296","40.39211472"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","LITE","Literacy","G","Global","C","Country data","Ratio","Ratio","724","Spain",2012.0,"","0.99611","Float","Programme for the International Assessment of Adult Competencies (OECD)","","ESP","-3.554078296","40.39211472"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","LITE","Literacy","G","Global","C","Country data","Ratio","Ratio","144","Sri Lanka",2012.0,"","1.006","Float","Skills Measurement Program (World Bank)","","LKA","80.70489654","7.614693343"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","NUME","Numeracy","G","Global","C","Country data","Ratio","Ratio","752","Sweden",2012.0,"","0.98097","Float","Programme for the International Assessment of Adult Competencies (OECD)","","SWE","14.3775338","60.60103109"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","LITE","Literacy","G","Global","C","Country data","Ratio","Ratio","752","Sweden",2012.0,"","0.9899","Float","Programme for the International Assessment of Adult Competencies (OECD)","","SWE","14.3775338","60.60103109"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","LITE","Literacy","G","Global","C","Country data","Ratio","Ratio","792","Turkey",2015.0,"","0.92599","Float","Programme for the International Assessment of Adult Competencies (OECD)","","TUR","35.42890329","38.9899684"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","NUME","Numeracy","G","Global","C","Country data","Ratio","Ratio","792","Turkey",2015.0,"","0.81591","Float","Programme for the International Assessment of Adult Competencies (OECD)","","TUR","35.42890329","38.9899684"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","LITE","Literacy","G","Global","C","Country data","Ratio","Ratio","840","United States of America",2012.0,"","1.00087","Float","Programme for the International Assessment of Adult Competencies (OECD)","","USA","-99.13830311","39.5277871"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","NUME","Numeracy","G","Global","C","Country data","Ratio","Ratio","840","United States of America",2012.0,"","0.97118","Float","Programme for the International Assessment of Adult Competencies (OECD)","","USA","-99.13830311","39.5277871"
"4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","LITE","Literacy","G","Global","C","Country data","Ratio","Ratio","704","Viet Nam",2012.0,"","0.98318","Float","Skills Measurement Program (World Bank)","","VNM","105.802499","10.09643079"
