"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000.0","Value_2001.0","Value_2002.0","Value_2003.0","Value_2004.0","Value_2005.0","Value_2006.0","Value_2007.0","Value_2008.0","Value_2009.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Value_2016.0","Value_2017.0","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"746","Northern Africa (exc. Sudan)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"747","Northern Africa and Western Asia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.8","-2.1","0.6","2.4","5.6","3.2","2.9","1.2","0.8","-3.3","2.3","2.5","3.1","0.9","1.7","1.7","0.9","1.4",2017.0,"1.4","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"753","Eastern and South-Eastern Asia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.5","1.7","2.5","3.2","4.3","4.2","4.8","5.7","3.1","0.6","6.8","3.9","4.1","4.3","3.6","4.0","3.8","4.6",2017.0,"4.6","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"827","United Kingdom (England and Wales)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"828","United Kingdom (Northern Ireland)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"829","United Kingdom (Scotland)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.1","3.0","1.9","2.1","2.4","2.1","1.8","2.1","0.0","-4.4","-0.4","1.5","0.6","1.1","2.2","2.5","1.6","1.8",2017.0,"1.8","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"891","Serbia and Montenegro [former]","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"911","Low income economies (WB)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"912","Lower middle economies (WB)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"913","Low and middle income economies (WB)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"914","Upper middle economies (WB)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"917","International Centers (FAO)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"918","European Union (EU) Institutions","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"919","Regional Centres (FAO)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"920","Azores Islands","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"921","ODA residual","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
