series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of product	Units description	Type of product description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	170	-73.07446751	3.888209046	COL	Colombia	3	TONNES	RAW	tonnes	All raw materials	5.89661	5.10457	5.32964	5.86671	6.32098	6.80163	7.2765	7.7582	7.91821	7.97619	8.15185	8.88945	9.27739	9.1788	9.32828	9.39688	9.53916	9.68222	9.425068	2017	9.68222	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	170	-73.07446751	3.888209046	COL	Colombia	4	TONNES	MEO	tonnes	Metal ores	0.70591	0.4737	0.51485	0.70378	0.63807	0.64505	0.44705	0.43	0.5572	0.69656	0.71743	0.73423	0.87134	0.82177	0.8192	0.83618	0.85318	0.87014	0.840094	2017	0.87014	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	170	-73.07446751	3.888209046	COL	Colombia	5	TONNES	FOF	tonnes	Fossil fuels	0.86855	0.97024	0.9973	1.24614	1.55268	1.6117	1.9385	2.11071	2.24759	2.36418	2.46251	2.74322	2.87447	2.81214	2.86219	2.87047	2.95071	3.03039	2.90518	2017	3.03039	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	174	43.34234565	-11.66121732	COM	Comoros	1	TONNES	BIM	tonnes	Biomass																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	174	43.34234565	-11.66121732	COM	Comoros	2	TONNES	NMM	tonnes	Non-metallic minerals																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	174	43.34234565	-11.66121732	COM	Comoros	3	TONNES	RAW	tonnes	All raw materials																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	174	43.34234565	-11.66121732	COM	Comoros	4	TONNES	MEO	tonnes	Metal ores																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	174	43.34234565	-11.66121732	COM	Comoros	5	TONNES	FOF	tonnes	Fossil fuels																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	175	45.14015057	-12.82217691	MYT	Mayotte	1	TONNES	BIM	tonnes	Biomass																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	175	45.14015057	-12.82217691	MYT	Mayotte	2	TONNES	NMM	tonnes	Non-metallic minerals																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	175	45.14015057	-12.82217691	MYT	Mayotte	3	TONNES	RAW	tonnes	All raw materials																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	175	45.14015057	-12.82217691	MYT	Mayotte	4	TONNES	MEO	tonnes	Metal ores																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	175	45.14015057	-12.82217691	MYT	Mayotte	5	TONNES	FOF	tonnes	Fossil fuels																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	178	15.22052612	-0.840544119	COG	Congo	1	TONNES	BIM	tonnes	Biomass	0.88693	0.97622	1.05512	1.1342	1.17736	1.14997	1.13024	1.21453	1.24251	1.31232	1.23678	1.19223	1.20306	1.23604	1.20248	1.19748	1.19235	1.1864	1.20295	2017	1.1864	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	178	15.22052612	-0.840544119	COG	Congo	2	TONNES	NMM	tonnes	Non-metallic minerals	0.29987	0.34065	0.39701	0.38769	0.43042	0.44407	0.48511	0.64986	0.74599	0.72925	0.7539	0.78397	0.71364	0.75433	0.75355	0.75055	0.74694	0.74312	0.749698	2017	0.74312	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	178	15.22052612	-0.840544119	COG	Congo	3	TONNES	RAW	tonnes	All raw materials	1.3564	1.48112	1.64961	1.69803	1.78882	1.78095	1.82205	2.09327	2.2626	2.31712	2.25562	2.24607	2.1813	2.27171	2.23177	2.22056	2.21161	2.20144	2.227418	2017	2.20144	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	178	15.22052612	-0.840544119	COG	Congo	4	TONNES	MEO	tonnes	Metal ores	0.05813	0.06056	0.0721	0.06452	0.06763	0.06869	0.0782	0.0943	0.1147	0.11126	0.10987	0.11407	0.11421	0.12559	0.12008	0.12075	0.12178	0.12265	0.12217	2017	0.12265	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	178	15.22052612	-0.840544119	COG	Congo	5	TONNES	FOF	tonnes	Fossil fuels	0.11148	0.1037	0.12537	0.11162	0.11341	0.11822	0.12849	0.13459	0.1594	0.16429	0.15507	0.1558	0.15039	0.15576	0.15566	0.15177	0.15055	0.14928	0.152604	2017	0.14928	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	TONNES	BIM	tonnes	Biomass	1.85725	1.77888	1.67662	1.67106	1.65896	1.63432	1.58636	1.50671	1.51409	1.53196	1.45962	1.44565	1.48525	1.46847	1.41919	1.38191	1.35526	1.32922	1.39081	2017	1.32922	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	2	TONNES	NMM	tonnes	Non-metallic minerals	0.44577	0.46065	0.51144	0.58751	0.61634	0.70978	0.57625	0.53488	0.43774	0.45214	0.41594	0.39267	0.42114	0.35478	0.34594	0.33762	0.32955	0.32176	0.33793	2017	0.32176	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	3	TONNES	RAW	tonnes	All raw materials	2.38237	2.33472	2.28122	2.37368	2.41779	2.50694	2.3456	2.2439	2.1794	2.23005	2.17786	2.12225	2.1993	2.16632	2.10146	2.06009	2.03005	2.00035	2.071654	2017	2.00035	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	4	TONNES	MEO	tonnes	Metal ores	0.05653	0.07318	0.07189	0.09378	0.1191	0.13616	0.15808	0.17508	0.19707	0.21687	0.27183	0.25419	0.2602	0.30905	0.30335	0.30903	0.31435	0.31909	0.310974	2017	0.31909	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	5	TONNES	FOF	tonnes	Fossil fuels	0.02281	0.022	0.02128	0.02133	0.02339	0.02668	0.02491	0.02724	0.0305	0.02908	0.03047	0.02974	0.03271	0.03403	0.03298	0.03152	0.03089	0.03028	0.03194	2017	0.03028	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	TONNES	BIM	tonnes	Biomass																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	184	-159.7711391	-21.22696458	COK	Cook Islands	2	TONNES	NMM	tonnes	Non-metallic minerals																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	184	-159.7711391	-21.22696458	COK	Cook Islands	3	TONNES	RAW	tonnes	All raw materials																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	184	-159.7711391	-21.22696458	COK	Cook Islands	4	TONNES	MEO	tonnes	Metal ores																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	184	-159.7711391	-21.22696458	COK	Cook Islands	5	TONNES	FOF	tonnes	Fossil fuels																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	TONNES	BIM	tonnes	Biomass	1.60031	1.66217	1.61486	1.58971	1.51722	1.51702	1.54915	1.58836	1.6406	1.7243	1.83419	1.89022	1.96713	2.09129	2.0513	2.06447	2.07877	2.09318	2.075802	2017	2.09318	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	188	-84.19712782	9.970998683	CRI	Costa Rica	2	TONNES	NMM	tonnes	Non-metallic minerals	4.11498	3.65689	3.6481	3.56069	3.66921	3.55434	4.24314	4.37785	4.18456	3.93892	3.85802	4.05186	3.82366	3.81388	4.05593	4.09494	4.13443	4.17608	4.055052	2017	4.17608	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	188	-84.19712782	9.970998683	CRI	Costa Rica	3	TONNES	RAW	tonnes	All raw materials	6.89933	6.35458	6.29557	6.12747	6.15949	6.091	6.90104	7.07232	6.94325	6.65184	6.80498	7.19951	7.11927	7.2711	7.48399	7.53991	7.61269	7.68777	7.519092	2017	7.68777	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	188	-84.19712782	9.970998683	CRI	Costa Rica	4	TONNES	MEO	tonnes	Metal ores	0.71505	0.59359	0.59006	0.54358	0.52935	0.5518	0.60998	0.60674	0.58325	0.53791	0.61625	0.70647	0.75297	0.79089	0.80129	0.8169	0.83258	0.84812	0.817956	2017	0.84812	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	188	-84.19712782	9.970998683	CRI	Costa Rica	5	TONNES	FOF	tonnes	Fossil fuels	0.46898	0.44193	0.44255	0.43349	0.44371	0.46784	0.49877	0.49936	0.53484	0.45071	0.49652	0.55096	0.57552	0.57503	0.57547	0.56359	0.56692	0.57039	0.57028	2017	0.57039	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	1	TONNES	BIM	tonnes	Biomass	2.66177	3.08866	3.43446	2.76433	3.34508	3.28954	3.42547	3.2236	3.81452	3.56552	3.28828	3.27827	3.05588	3.38823	3.49709	3.5202	3.56626	3.61384	3.517124	2017	3.61384	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	2	TONNES	NMM	tonnes	Non-metallic minerals	6.47143	7.27036	8.36445	10.71174	11.39417	10.8966	10.68401	10.92807	10.89371	9.57561	8.01953	8.06796	5.94612	5.95363	6.17046	6.16638	6.16439	6.16632	6.124236	2017	6.16632	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	3	TONNES	RAW	tonnes	All raw materials	10.97336	12.26919	13.85486	15.87175	17.28621	16.87343	17.0336	17.13614	17.85493	15.95462	14.01121	14.10852	11.65451	12.03232	12.3283	12.42841	12.53159	12.64222	12.392568	2017	12.64222	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	4	TONNES	MEO	tonnes	Metal ores	0.57788	0.57928	0.64063	0.725	0.78518	0.88035	0.94319	0.89954	0.94117	0.79731	0.75238	0.78388	0.77806	0.81432	0.80716	0.83605	0.86584	0.89623	0.84392	2017	0.89623	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	5	TONNES	FOF	tonnes	Fossil fuels	1.26228	1.33089	1.41532	1.67069	1.76179	1.80694	1.98093	2.08494	2.20553	2.01618	1.95102	1.97841	1.87445	1.87614	1.85359	1.90578	1.93511	1.96582	1.907288	2017	1.96582	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	1	TONNES	BIM	tonnes	Biomass	2.98977	2.87222	3.01166	2.46687	2.44845	1.61672	1.58682	1.5892	1.80591	1.86239	1.53407	1.75031	1.67875	1.78699	1.87467	1.79599	1.71573	1.63652	1.76198	2017	1.63652	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	2	TONNES	NMM	tonnes	Non-metallic minerals	2.16503	1.84021	1.68148	1.81937	1.69245	1.86532	1.9113	2.45908	2.62302	2.43576	2.55746	2.62461	2.1063	2.16949	2.14147	2.20408	2.26792	2.33344	2.22328	2017	2.33344	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	3	TONNES	RAW	tonnes	All raw materials	8.5346	8.35735	8.27094	8.02438	7.74402	7.06151	7.23797	7.81141	8.06564	7.75565	7.55059	8.01119	7.26914	7.53562	6.97714	6.9288	6.89074	6.85709	7.037878	2017	6.85709	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	4	TONNES	MEO	tonnes	Metal ores	2.96294	3.20384	3.09249	3.23124	3.11618	3.0965	3.21057	3.22685	3.04636	2.93915	2.90981	3.0713	2.91343	3.00751	2.37239	2.34413	2.31758	2.29229	2.46678	2017	2.29229	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	5	TONNES	FOF	tonnes	Fossil fuels	0.41686	0.44108	0.48531	0.5069	0.48694	0.48297	0.52928	0.53628	0.59035	0.51834	0.54925	0.56497	0.57066	0.57163	0.58861	0.5846	0.5895	0.59484	0.585836	2017	0.59484	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	1	TONNES	BIM	tonnes	Biomass	3.44988	3.49322	3.63537	3.5634	3.57306	3.40496	3.34166	3.38726	3.5092	3.1001	3.03013	3.0899	3.07866	2.91793	2.93178	2.9121	2.89504	2.87865	2.9071	2017	2.87865	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	2	TONNES	NMM	tonnes	Non-metallic minerals	22.30397	21.17194	22.04635	21.26146	22.00035	22.25088	22.01185	23.57949	24.58997	20.1279	20.6614	19.33034	16.02275	13.61117	13.46635	13.43181	13.38996	13.34924	13.449706	2017	13.34924	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	3	TONNES	RAW	tonnes	All raw materials	29.71054	28.50683	29.50821	28.69266	29.59681	29.73517	29.57763	31.31407	32.67011	27.07274	27.60502	26.29809	23.05287	20.22304	19.99869	19.94805	19.92967	19.91314	20.002518	2017	19.91314	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	4	TONNES	MEO	tonnes	Metal ores	1.20904	1.11612	1.1192	1.09278	1.15144	1.17936	1.24243	1.35201	1.43922	1.2	1.24657	1.25934	1.28094	1.22767	1.19127	1.21867	1.2461	1.27285	1.231312	2017	1.27285	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	5	TONNES	FOF	tonnes	Fossil fuels	2.74766	2.72555	2.70729	2.77503	2.87196	2.89999	2.98169	2.9953	3.13171	2.64474	2.66693	2.61852	2.67053	2.46628	2.40928	2.38547	2.39857	2.41242	2.414404	2017	2.41242	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	1	TONNES	BIM	tonnes	Biomass																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	2	TONNES	NMM	tonnes	Non-metallic minerals																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	3	TONNES	RAW	tonnes	All raw materials																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	4	TONNES	MEO	tonnes	Metal ores																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	5	TONNES	FOF	tonnes	Fossil fuels																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	204	2.339933594	9.65401646	BEN	Benin	1	TONNES	BIM	tonnes	Biomass	1.65945	1.77434	1.80153	1.93193	2.07634	1.96379	1.84574	2.02994	2.26435	2.40854	2.2871	2.3375	2.33952	2.39298	2.44086	2.42216	2.40549	2.38819	2.409936	2017	2.38819	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	204	2.339933594	9.65401646	BEN	Benin	2	TONNES	NMM	tonnes	Non-metallic minerals	0.88124	1.31768	1.07359	1.14723	0.94867	1.02971	1.75951	1.68811	1.63813	1.66707	1.65057	1.74498	1.69307	1.75751	1.78497	1.8102	1.8329	1.85331	1.807778	2017	1.85331	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	204	2.339933594	9.65401646	BEN	Benin	3	TONNES	RAW	tonnes	All raw materials	2.59814	3.14992	2.93753	3.14373	3.08831	3.06403	3.67529	3.79126	3.98038	4.1516	4.00973	4.1576	4.10795	4.24307	4.3172	4.32189	4.32842	4.33197	4.30851	2017	4.33197	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	204	2.339933594	9.65401646	BEN	Benin	4	TONNES	MEO	tonnes	Metal ores	0.02451	0.02513	0.0264	0.02761	0.02666	0.03127	0.03199	0.03421	0.03667	0.03778	0.03538	0.03825	0.03943	0.04972	0.04968	0.04929	0.05021	0.05105	0.04999	2017	0.05105	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	204	2.339933594	9.65401646	BEN	Benin	5	TONNES	FOF	tonnes	Fossil fuels	0.03294	0.03277	0.03601	0.03696	0.03665	0.03926	0.03806	0.039	0.04122	0.03821	0.03668	0.03688	0.03593	0.04286	0.04169	0.04023	0.03982	0.03943	0.040806	2017	0.03943	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	208	9.326571283	56.03829721	DNK	Denmark	1	TONNES	BIM	tonnes	Biomass	5.67402	5.31752	5.51065	5.5739	5.62944	5.71733	5.52811	5.69289	5.79115	5.6433	5.25468	5.18282	5.19644	5.26454	5.39311	5.42417	5.4576	5.49224	5.406332	2017	5.49224	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	208	9.326571283	56.03829721	DNK	Denmark	2	TONNES	NMM	tonnes	Non-metallic minerals	10.06279	9.7574	10.27208	10.50214	11.39612	11.43053	12.84539	15.2884	14.18092	12.43629	12.58077	13.05857	11.9506	12.08287	12.16367	12.24547	12.33085	12.424	12.249372	2017	12.424	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	208	9.326571283	56.03829721	DNK	Denmark	3	TONNES	RAW	tonnes	All raw materials	22.6399	21.63655	22.7952	23.1601	24.41191	24.68922	26.1761	28.70655	27.8532	25.43808	24.75128	24.88993	23.79775	23.98145	24.05444	24.14587	24.28469	24.43545	24.18038	2017	24.43545	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	208	9.326571283	56.03829721	DNK	Denmark	4	TONNES	MEO	tonnes	Metal ores	2.05267	1.84199	1.97879	1.94988	2.02977	2.07848	2.22403	2.26587	2.27833	2.04635	1.99001	2.00433	2.04394	2.11796	2.08168	2.12737	2.17417	2.22123	2.144482	2017	2.22123	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	208	9.326571283	56.03829721	DNK	Denmark	5	TONNES	FOF	tonnes	Fossil fuels	4.85042	4.71965	5.03369	5.13417	5.35657	5.46286	5.57857	5.45939	5.6028	5.31213	4.92582	4.64421	4.60678	4.51607	4.41599	4.34887	4.32206	4.29798	4.380194	2017	4.29798	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	212	-61.3493756	15.43391378	DMA	Dominica	1	TONNES	BIM	tonnes	Biomass																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	212	-61.3493756	15.43391378	DMA	Dominica	2	TONNES	NMM	tonnes	Non-metallic minerals																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	212	-61.3493756	15.43391378	DMA	Dominica	3	TONNES	RAW	tonnes	All raw materials																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	212	-61.3493756	15.43391378	DMA	Dominica	4	TONNES	MEO	tonnes	Metal ores																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	212	-61.3493756	15.43391378	DMA	Dominica	5	TONNES	FOF	tonnes	Fossil fuels																							
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	TONNES	BIM	tonnes	Biomass	0.84897	0.88325	0.90221	0.74363	0.71645	0.81055	0.88158	0.9495	0.97771	1.08908	1.14245	1.16824	1.17888	1.17797	1.1911	1.19734	1.20558	1.21389	1.197176	2017	1.21389	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	214	-70.49847576	18.89832088	DOM	Dominican Republic	2	TONNES	NMM	tonnes	Non-metallic minerals	3.15213	2.78215	3.89269	3.1475	2.85355	3.2467	3.29068	3.22168	3.38588	2.78586	3.19268	3.41772	3.41521	2.97279	2.97611	2.94658	2.9189	2.89418	2.941712	2017	2.89418	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	214	-70.49847576	18.89832088	DOM	Dominican Republic	3	TONNES	RAW	tonnes	All raw materials	4.7057	4.23986	5.36245	4.35285	4.04679	4.68013	4.76961	4.80067	5.01311	4.50806	5.04359	5.57418	5.68942	5.78856	6.05038	6.02268	6.00869	5.99809	5.97368	2017	5.99809	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	214	-70.49847576	18.89832088	DOM	Dominican Republic	4	TONNES	MEO	tonnes	Metal ores	0.48937	0.38678	0.38682	0.30301	0.31632	0.4002	0.38541	0.40849	0.40734	0.41822	0.44972	0.6373	0.74763	1.30902	1.55468	1.55899	1.56367	1.56859	1.51099	2017	1.56859	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	214	-70.49847576	18.89832088	DOM	Dominican Republic	5	TONNES	FOF	tonnes	Fossil fuels	0.21523	0.18768	0.18073	0.15872	0.16047	0.22269	0.21193	0.22099	0.24218	0.21491	0.25873	0.35093	0.3477	0.32878	0.3285	0.31977	0.32054	0.32144	0.323806	2017	0.32144	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	TONNES	BIM	tonnes	Biomass	2.48916	2.63333	2.63739	2.55503	2.57117	2.5219	2.51417	2.63061	2.88209	3.02516	3.05346	2.96586	2.89156	2.90257	2.78809	2.79803	2.81081	2.82337	2.824574	2017	2.82337	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	218	-78.37005241	-1.447785891	ECU	Ecuador	2	TONNES	NMM	tonnes	Non-metallic minerals	2.13186	2.50733	2.79321	2.62552	2.65178	2.61688	3.00568	3.27721	3.72747	4.32478	4.04896	4.39604	4.27872	4.53509	4.62869	4.725	4.81749	4.90814	4.722882	2017	4.90814	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	218	-78.37005241	-1.447785891	ECU	Ecuador	3	TONNES	RAW	tonnes	All raw materials	6.07737	6.83792	7.17276	7.04804	7.23969	7.15211	7.46835	7.73338	8.44785	9.20823	8.95135	9.2169	9.02905	9.50917	9.50915	9.57429	9.68575	9.79516	9.614704	2017	9.79516	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	218	-78.37005241	-1.447785891	ECU	Ecuador	4	TONNES	MEO	tonnes	Metal ores	0.2561	0.29836	0.32817	0.36645	0.3566	0.36404	0.35935	0.35404	0.36894	0.37529	0.3873	0.39643	0.40632	0.5071	0.48752	0.4923	0.49714	0.50189	0.49719	2017	0.50189	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPC	Material footprint per capita, by type of raw material (tonnes)	218	-78.37005241	-1.447785891	ECU	Ecuador	5	TONNES	FOF	tonnes	Fossil fuels	1.20025	1.3989	1.414	1.50104	1.66014	1.64929	1.58915	1.47152	1.46935	1.48299	1.46163	1.45857	1.45245	1.56441	1.60485	1.55896	1.56031	1.56177	1.57006	2017	1.56177	Environment Live Global Material Flows Database	E
