series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of product	Units description	Type of product description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	4	TONNES	BIM	tonnes	Biomass	11280919.24	13899712.82	15242372.91	11081835.2	14161118.94	13693753.59	14281404.3	12624983.67	15626377.13	13708847.37	12896213.01	13136933.23	11980966.97	13390567.36	13527392.21	13512050.97	13520527.86	13529004.74	13495908.628	2017	13529004.74	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	5	TONNES	FOF	tonnes	Fossil fuels	6443285.52	6680200.54	7618698.34	7666199.64	7843602.64	7756019.5	7763300.12	8216103.02	8231374.9	7031431.58	7233051.22	6975320.64	6167324.2	6239110.3	5699639.18	5856026.08	5769548.542	5683071.004	5849479.0212	2017	5683071.004	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	6	TONNES	NMA	tonnes	Non-metallic minerals - industrial or agricultural dominant	583020.14	598925.637	737180.853	979863.595	1546791.256	984629.347	1106005.614	1005880.139	1285328.493	848795.562	910924.598	637517.646	591165.753	622160.493	520085.3021	513442.6612	505475.8488	497509.0364	531734.6683	2017	497509.0364	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	7	TONNES	COL	tonnes	Coal	797000	744000	996000	1138000	1320000	1064000	1188000	1195000	1353000	786000	1227000	1206000	949000	1251000	1019000	1023000	1027988.899	1032977.799	1070793.3396	2017	1032977.799	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	8	TONNES	CPR	tonnes	Crop residues	3974709.88	4995531.48	5587029.775	3526695.68	4894470.1	4665781.625	4627633.955	3836673.325	5568923.885	5141120.57	4573601.61	4279744.74	3897930.68	4708383.135	4560873.883	4553326.573	4545779.262	4538231.952	4581318.961	2017	4538231.952	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	9	TONNES	GBO	tonnes	Grazed biomass and fodder crops	17757.36	23308.62	24509.59	24892.48	25558.72	27143.87	27751.21	24342.71	20745.16	16968	15590	15182.63	15630.91	13611.32	12755.6704	12156.37919	11557.08799	10957.79678	12207.650872	2017	10957.79678	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	10	TONNES	RAW	tonnes	All raw materials	34740657.72	38077221.26	46927749.04	52076279.55	58403160.6	54314771.18	55041334.42	56667930.46	59125492.57	48359788.91	39549653.99	41606096.1	30215197.94	29732385.68	28393437.04	27749291.41	26884775.3	26020259.2	27756029.726	2017	26020259.2	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	11	TONNES	CRO	tonnes	Crops	6392755	4977413	6684433	7179650	4884672	6631516	6220371	6572420	5747184	6889691	5836876	5657364	5733131	4685994	5569928	5662959.221	5614041.579	5516206.293	5409825.8186	2017	5516206.293	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	12	TONNES	NMM	tonnes	Non-metallic minerals	16370176	16557419.94	23112329.41	32173709.96	35339091.04	31711421.87	31768652.84	34512158.31	33974361.14	26782582.24	18754502.17	21006877.05	11675055.43	9605946.213	8624426.456	7877620.316	7129490.004	6381359.693	7923768.5364	2017	6381359.693	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	13	TONNES	MEO	tonnes	Metal ores	646276.961	939887.958	954348.385	1154534.753	1059347.98	1153576.226	1227977.169	1314685.463	1293379.407	836927.717	665887.595	486965.183	391851.345	496761.814	541979.186	503594.0437	465208.9015	426823.7592	486873.54088	2017	426823.7592	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	14	TONNES	NFO	tonnes	Non-ferrous ores	568789.021	806784.128	882871.925	1062425.671	970060.789	984994.896	1086144.854	1143168.829	1121284.456	713054.243	525527.503	368693.63	260070.104	353989.057	383790.314	341850.8847	299911.4554	257972.0261	327502.74744	2017	257972.0261	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	15	TONNES	FEO	tonnes	Ferrous ores	568789.021	806784.128	882871.925	1062425.671	970060.789	984994.896	1086144.854	1143168.829	1121284.456	713054.243	525527.503	368693.63	260070.104	353989.057	383790.314	341850.8847	299911.4554	257972.0261	327502.74744	2017	257972.0261	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	16	TONNES	WCH	tonnes	Wild catch and harvest	39300.24	61113.12	74363.54	68195.04	58474.12	74717.09	67979.13	61842.63	76077.08	71761.5	62097.3	72301.06	69452.18	75760.34	79282	80612.99725	81943.9945	83274.99175	80174.8647	2017	83274.99175	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	17	TONNES	PET	tonnes	Petroleum	3738000	3976000	4668000	4474000	4527000	4650000	4558000	4831000	4676000	4240000	3745000	3660000	3085000	3105000	2978000	3013600	2930353.571	2847107.143	2974812.1428	2017	2847107.143	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	18	TONNES	ONT	tonnes	Oil shale and tar sands																							
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	1	TONNES	WOD	tonnes	Wood	1330446	1240766	1976526	1879966	1858504.96	1894154.12	1861342.62	1624211.94	1480021.94	1607139.24	1184712.36	1227317.82	1192643.74	1201111.64	1139621.94	1139621.94	1085486.256	1031350.572	1119438.4696	2017	1031350.572	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	2	TONNES	NMC	tonnes	Non-metallic minerals - construction dominant	8204764.557	6349469.816	5283096.561	9345585.073	8221573.803	8877528.343	8279632.024	14792502.04	14457632.8	15517394.78	16123048.58	15941695.14	10539326.43	10715152.86	9933299.286	10392554.61	10851809.94	11311065.26	10640776.3912	2017	11311065.26	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	3	TONNES	GAS	tonnes	Natural gas	381906	395550	388962	437724	468450	494460	725490	810180	772326	768528	713448	678402	688140	709128	798210	798264	826822.4143	855380.8286	797561.04858	2017	855380.8286	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	4	TONNES	BIM	tonnes	Biomass	47204844.19	44328329.3	47266007.05	37995102.34	39111398.09	27689950.98	25324571.92	26403876.76	29370451.44	28889578.1	25593264.66	29465852.77	27998073.38	29492740.56	31365288.68	30206445.42	28993466.48	27780487.54	29567685.736	2017	27780487.54	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	5	TONNES	FOF	tonnes	Fossil fuels	9141906	8744550	8502962	8656724	8504450	8653460	8965490	8586180	9277326	10319528	11788448	10699402	11096140	10447128	10643210	11041898.39	11449637.62	11859023.27	11088179.456	2017	11859023.27	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	6	TONNES	NMA	tonnes	Non-metallic minerals - industrial or agricultural dominant	748369.656	750771.764	774322.34	705888.4065	734939.08	608755.165	852189.803	311601	355582	555570	563928	594944	466968	480935	499000	505571.8786	512343.7571	519665.6357	503503.25428	2017	519665.6357	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	7	TONNES	COL	tonnes	Coal	41000	26000	40000	34000	35000	30000	10000	29000	35000	34000	30000	5000	6000	4000	4000	1646.42857			3215.47619	2015	1646.42857	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	8	TONNES	CPR	tonnes	Crop residues																							
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	9	TONNES	GBO	tonnes	Grazed biomass and fodder crops	3990920.195	4025198.299	3537652.051	3355227.343	2748922.13	2897200.856	3406319.297	3286767.823	3329881.497	3543210.865	4309873.297	3509368.946	3557558.641	3542221.988	3600686.903	3604142.706	3607598.51	3611054.313	3593140.884	2017	3611054.313	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	10	TONNES	RAW	tonnes	All raw materials	99017043.64	96084117.18	96594702.25	92744317.18	91524326.52	81569124.62	79125342.33	87052008.81	87114167.23	87785791.88	86772395.24	91005746.9	82404299.81	84139275.42	77444007.96	76677162.55	75865432.3	75055898.48	77836355.342	2017	75055898.48	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	11	TONNES	CRO	tonnes	Crops	38175605	41787609	38980536	41705608	32694363	34427397	22833333	20013830	21434734	24496191	23688141	20067031	24695287	23217989	24721638	26597293.83	25439108.54	23122737.98	24619753.47	2017	23122737.98	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	12	TONNES	NMM	tonnes	Non-metallic minerals	8162842.437	6050352.45	4869546.214	8962720.142	7972464.742	8255547.184	8026430.478	15104103.04	14813214.8	16072964.78	16686976.58	16536639.14	11006294.43	11196087.86	10432299.29	10898126.49	11364153.7	11830730.9	11144279.648	2017	11830730.9	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	13	TONNES	MEO	tonnes	Metal ores	34507451.01	36960885.44	35956186.99	37129770.7	35936013.69	36970166.46	36808849.94	36957849	33653175	32503721	32703706	34303853	32303792	33003319	25003210	24530692.25	24058174.51	23585656.76	26036210.504	2017	23585656.76	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	14	TONNES	NFO	tonnes	Non-ferrous ores	24007.391	248528.294			58713.408	148912.269	119471.567	3300												2007	3300	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	15	TONNES	FEO	tonnes	Ferrous ores	24007.391	248528.294			58713.408	148912.269	119471.567	3300												2007	3300	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	16	TONNES	WCH	tonnes	Wild catch and harvest	95869	81829	46221	65546	76574	65263	43080	58163	64357	51087	31648	33879	29882	27768.93534	27686.00778	23572.23159	19458.4554	15344.67921	22766.061864	2017	15344.67921	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	17	TONNES	PET	tonnes	Petroleum	8719000	8323000	8074000	8185000	8001000	8129000	8230000	7747000	8470000	9517000	11045000	10016000	10402000	9734000	9841000	10241987.96	10622815.2	11003642.45	10288689.122	2017	11003642.45	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	18	TONNES	ONT	tonnes	Oil shale and tar sands																							
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	1	TONNES	WOD	tonnes	Wood	226582.1	250595.4	291120.6	303217.74	294772.46	326499.54	402369.28	323142.62	311251.18	227637.86	244801.9	220652.4	162568.54	142609.84	153134.12	146003.72	133074.803	120145.886	138993.6738	2017	120145.886	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	2	TONNES	NMC	tonnes	Non-metallic minerals - construction dominant	11295584.14	12064481.81	13508665.57	14492590.09	15908401.04	16481580.39	16533350.98	18192651.82	19764816.7	15885270.16	17318260.74	16035131	11609354.59	8995594.994	8709400.775	8676345.789	8643290.803	8610235.817	8726973.6356	2017	8610235.817	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	3	TONNES	GAS	tonnes	Natural gas																							
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	4	TONNES	BIM	tonnes	Biomass	3088569.995	3270621.321	3508184.607	3154564.318	2966211.57	2850610.957	2881368.566	2725048.278	2686891.482	2508190.417	2467527.566	2525141.541	2401621.909	2234174.33	2270668.511	2206209.941	2144901.957	2085223.848	2188235.7174	2017	2085223.848	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	5	TONNES	FOF	tonnes	Fossil fuels	2622000	2557000	2669000	2721000	2474000	2892000	3053000	2944000	3107000	2935000	2954000	2652000	2619000	2325000	2297000	2293489.286	2283867.857	2278467.857	2295565	2017	2278467.857	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	6	TONNES	NMA	tonnes	Non-metallic minerals - industrial or agricultural dominant	158515.295	125636.733	146324.998	183855.289	196477.004	176152.391	110426.38	117426.557	182146.885	186431.471	188265.03	140684.033	91954.492	87644.661	70291.011	65925.23518	61559.45935	57193.68353	68522.810012	2017	57193.68353	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	7	TONNES	COL	tonnes	Coal	50000	59000	66000	51000	40000	64000	64000	34000	42000	27000	18000	1000	1000	1000	5000	6000	889.28571		3222.3214275	2016	889.28571	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	8	TONNES	CPR	tonnes	Crop residues	124769.675	209129.675	249554.675	251966.05	202948.05	150042.925	153015.55	138021.425	80384.525	127409	123905.5	140334	147802.4	108341.45	61666.47859	53232.41522	49535.38935	47456.28222	64046.403076	2017	47456.28222	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	9	TONNES	GBO	tonnes	Grazed biomass and fodder crops	1324928.22	1384251.246	1469542.332	1172209.528	1124576.06	1062982.492	1024895.736	1044552.233	1116279.777	943927.557	899172.1661	983502.1409	1006637.969	949266.0402	1052890.737	1023368.32	993845.9038	964323.4872	996738.89764	2017	964323.4872	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	10	TONNES	RAW	tonnes	All raw materials	16724414.98	17679633.03	19446926.31	20178773.65	21568893.97	22436334.82	22492125.83	24090406.91	25866660.43	21500711.18	23031104.14	21239533.39	16298873.51	12326195.91	11914202.58	11767306.89	11617451.06	11473446.55	11819720.598	2017	11473446.55	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	11	TONNES	CRO	tonnes	Crops	1318575	1328626	1354400	1340566	1362309	1244963	1230928	1255181	1198739	1152426	1188559	1178880	1159368	1059676	1015496	984423.175	966090.0714	935301.95	992197.43928	2017	935301.95	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	12	TONNES	NMM	tonnes	Non-metallic minerals	10772294.47	11628771.33	12998760.09	13978220.56	15772434.41	16323806.54	16180992.11	17905142.88	19532835.2	15737215.81	17241968.25	15882825.47	11196149.91	7713582.506	7284935.826	7219254.268	7153572.709	7087891.151	7291847.292	2017	7087891.151	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	13	TONNES	MEO	tonnes	Metal ores	241550.521	223240.376	270981.612	324988.776	356247.985	369917.316	376765.15	516215.757	539933.745	320304.956	367608.328	179566.373	82101.693	53439.072	61598.243	48353.39221	35108.54142	21863.69063	44072.587852	2017	21863.69063	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	14	TONNES	NFO	tonnes	Non-ferrous ores	241550.521	223240.376	270981.612	324988.776	356247.985	369675	372927.904	513913.872	533591.719	320304.956	367608.328	179566.373	82101.693	53439.072	61598.243	48353.39221	35108.54142	21863.69063	44072.587852	2017	21863.69063	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	15	TONNES	FEO	tonnes	Ferrous ores	241550.521	223240.376	270981.612	324988.776	356247.985	369675	372927.904	513913.872	533591.719	320304.956	367608.328	179566.373	82101.693	53439.072	61598.243	48353.39221	35108.54142	21863.69063	44072.587852	2017	21863.69063	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	16	TONNES	WCH	tonnes	Wild catch and harvest	83664	72245	157401	64862	98952	80158	45907	20593	26550	20657	20768	21285	24937	18461	18554	17515.41429	17755.82857	17996.24286	18056.497144	2017	17996.24286	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	17	TONNES	PET	tonnes	Petroleum	2572000	2498000	2603000	2670000	2434000	2828000	2989000	2910000	3065000	2908000	2936000	2651000	2618000	2324000	2292000	2287489.286	2282978.571	2278467.857	2292987.1428	2017	2278467.857	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	18	TONNES	ONT	tonnes	Oil shale and tar sands																							
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	1	TONNES	WOD	tonnes	Wood	6332980	6350220	6540840	6877860	7302360	7557632	8373300	8291834	7313305.8	6350252.44	7465127.12	7389524.16	7337648	7956791	8185534.72	8334947.6	8424357.663	8513767.726	8283079.7418	2017	8513767.726	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	2	TONNES	NMC	tonnes	Non-metallic minerals - construction dominant	61345551.84	60552156.47	64086016.33	69259739.37	81916805.34	85211423.46	90473541.5	95756056.37	94395609.52	85409362.46	76538119.32	80141849.72	71219579.23	69681555.53	72915338.96	73609550.55	74303762.14	74997973.73	73101636.182	2017	74997973.73	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	3	TONNES	GAS	tonnes	Natural gas	6539147.56	6716929.72	6865732.08	6691954.46	6201775.98	6571360.28	6904728.52	5920570.24	6186388.22	6203309.5	6022501.64	6575975	5396078.82	6124674.72	5266332.6	5442299.46	5348861.873	5255369.147	5487507.56	2017	5255369.147	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	4	TONNES	BIM	tonnes	Biomass	33637946.56	37452776.47	36028601.77	32155082.51	41371861.71	36839950.59	35083426.87	36891062.01	38618284.21	35531036.1	34739874.01	38403404.94	34037741.87	37430335.17	41571233.07	41824826.02	42018416.16	42212006.29	41011363.342	2017	42212006.29	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	5	TONNES	FOF	tonnes	Fossil fuels	71324657.18	73130929.72	71635732.08	73620954.46	72174775.98	73056360.28	73534728.52	72925570.24	70935388.22	66558309.5	65340501.64	68536975	65087078.82	60152674.72	60481332.6	60255299.46	59222519.02	58189683.43	59660301.846	2017	58189683.43	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	6	TONNES	NMA	tonnes	Non-metallic minerals - industrial or agricultural dominant	3891500.616	3738264.234	3326769.036	3671350.847	4062610.44	4327762.639	4751224.782	4566851.343	4311793.262	3196180.565	3375041.835	3447025.33	3260257.05	3552483.727	3199609.018	3156919.419	3114229.82	3071540.221	3218956.441	2017	3071540.221	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	7	TONNES	COL	tonnes	Coal	57137000	58110000	56597000	58286000	56753000	56516000	56806000	57254000	54806000	51044000	50302000	53302000	51191000	45780000	46389000	46171000	45247932.14	44324864.29	45582559.286	2017	44324864.29	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	8	TONNES	CPR	tonnes	Crop residues	9392148.765	10610698.58	9704395.465	8060210.475	12241070.65	10846920.01	9382325.61	10394670.6	11828673.89	11375711.47	10060558.95	11930708.48	9970371.135	11322536.68	13080855.78	13237221.21	13393586.63	13549952.06	12916830.472	2017	13549952.06	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	9	TONNES	GBO	tonnes	Grazed biomass and fodder crops	5584053.634	5703407.014	5615343.733	5552194.695	5730673.451	5708512.442	5539178.952	5641221.332	5762402.661	5754333.904	5598696.14	5102632.298	5573129.576	5571869.27	5657947.956	5649388.598	5640829.24	5632269.882	5630460.9892	2017	5632269.882	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	10	TONNES	RAW	tonnes	All raw materials	173861964.4	179389720.4	179577373.3	184740068.6	207087820.7	204682471.4	210072980.9	214294273.5	213199574.7	192954201.1	183320847.8	193908034.3	175658777.5	173122103.5	179808854	180237123	179798641.9	179360105.7	178465365.62	2017	179360105.7	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	11	TONNES	CRO	tonnes	Crops	13263050	12296823	14755020	14133147	11630912	16065724	12697306	11760447	12537360	13686368	12029521	11599415	13965794	11142508	12565612	14633189.56	14591323.95	14507592.72	13488045.246	2017	14507592.72	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	12	TONNES	NMM	tonnes	Non-metallic minerals	60685685.66	60610513.09	64057592.25	69876142.43	82901216.67	86633329.28	91796437.41	96987374.41	94969651.14	85551523.6	76748868.34	79161513.52	70715059.7	69263502.07	71854803.83	72477372.88	73099941.94	73722511	72083626.344	2017	73722511	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	13	TONNES	MEO	tonnes	Metal ores	8213674.989	8195501.079	7855447.146	9087889.165	10639966.37	8152831.265	9658388.108	7490266.894	8676251.141	5313331.89	6491603.802	7806140.887	5818897.158	6275591.554	5901484.508	5679624.662	5457764.815	5235904.969	5710074.1016	2017	5235904.969	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	14	TONNES	NFO	tonnes	Non-ferrous ores	3805228.204	3806646.872	3583645.452	4958724.529	6706373.242	4289908.449	6005982.091	4310692.299	5780628.885	2676243.026	3949489.985	5247988.564	3620744.474	3914527.532	4022371.148	3993037.227	3963703.305	3934369.384	3965601.7192	2017	3934369.384	Environment Live Global Material Flows Database	C
