"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ModeOfTransportation_Code","ModeOfTransportation_Desc","ReportingType_Code","ReportingType_Desc","Value_2016.0","Latest_Year","Latest_Value","Nature_Desc","Source"
"57","Micronesia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"57","Micronesia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"57","Micronesia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","","","","",""
"61","Polynesia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"61","Polynesia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"61","Polynesia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","","","","",""
"62","Central and Southern Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","2628768380900",2016.0,"2628768380900","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"62","Central and Southern Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","992662635599",2016.0,"992662635599","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"62","Central and Southern Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","2865187526",2016.0,"2865187526","Data nature not available","International Civil Aviation Organization (ICAO)"
"97","European Union","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","","","","",""
"97","European Union","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"97","European Union","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"127","Southern Asia (excluding India)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","382100146184",2016.0,"382100146184","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"127","Southern Asia (excluding India)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","812544158",2016.0,"812544158","Data nature not available","International Civil Aviation Organization (ICAO)"
"127","Southern Asia (excluding India)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","21491562074",2016.0,"21491562074","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"135","Caucasus and Central Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","891732131",2016.0,"891732131","Data nature not available","International Civil Aviation Organization (ICAO)"
"135","Caucasus and Central Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","324159603736",2016.0,"324159603736","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"135","Caucasus and Central Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","53543836188",2016.0,"53543836188","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"142","Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","","","","",""
"142","Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"142","Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"143","Central Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","158761868",2016.0,"158761868","Data nature not available","International Civil Aviation Organization (ICAO)"
"143","Central Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","314727073525",2016.0,"314727073525","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"143","Central Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","35818234716",2016.0,"35818234716","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"145","Western Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","32921733012",2016.0,"32921733012","Data nature not available","International Civil Aviation Organization (ICAO)"
"145","Western Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","41234355396",2016.0,"41234355396","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"145","Western Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","892786233267",2016.0,"892786233267","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"150","Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","42930478815",2016.0,"42930478815","Data nature not available","International Civil Aviation Organization (ICAO)"
"150","Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","2163814297013",2016.0,"2163814297013","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"150","Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","3018954365975",2016.0,"3018954365975","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"151","Eastern Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"151","Eastern Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"151","Eastern Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","","","","",""
"154","Northern Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"154","Northern Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"154","Northern Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","","","","",""
"155","Western Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"155","Western Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"155","Western Europe","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","","","","",""
"158","Other non-specified areas","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"158","Other non-specified areas","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"158","Other non-specified areas","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","","","","",""
"199","Least Developed Countries (LDCs)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","26476566779",2016.0,"26476566779","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"199","Least Developed Countries (LDCs)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","1754724852",2016.0,"1754724852","Data nature not available","International Civil Aviation Organization (ICAO)"
"199","Least Developed Countries (LDCs)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","189627633617",2016.0,"189627633617","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"202","Sub-Saharan Africa","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","2872760254",2016.0,"2872760254","Data nature not available","International Civil Aviation Organization (ICAO)"
"202","Sub-Saharan Africa","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","163271213259",2016.0,"163271213259","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"202","Sub-Saharan Africa","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","378917138665",2016.0,"378917138665","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"223","Eastern Asia (excluding Japan and China)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","22931692201",2016.0,"22931692201","Data nature not available","International Civil Aviation Organization (ICAO)"
"223","Eastern Asia (excluding Japan and China)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","55780389460",2016.0,"55780389460","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"223","Eastern Asia (excluding Japan and China)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","177090410785",2016.0,"177090410785","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"369"," Iraq (Central Iraq) ","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"369"," Iraq (Central Iraq) ","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"369"," Iraq (Central Iraq) ","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","","","","",""
"419","Latin America and the Caribbean","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","1553740426270",2016.0,"1553740426270","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"419","Latin America and the Caribbean","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","5698710738",2016.0,"5698710738","Data nature not available","International Civil Aviation Organization (ICAO)"
