series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2002	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	PERCENT	Percentage							3.57803					7.40737			7.40737	2014	7.40737	World Bank	
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	562	9.400167877	17.42143036	NER	Niger	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	566	8.097363256	9.585789025	NGA	Nigeria	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	570	-169.8601693	-19.05000475	NIU	Niue	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	578	11.47846389	61.34311134	NOR	Norway	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	585	134.5733878	7.502307591	PLW	Palau	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	586	68.80479684	29.36491634	PAK	Pakistan	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	591	-81.26616623	8.450965746	PAN	Panama	1	PERCENT	Percentage						15.37614	0.94233	1.23599	0.76738	0.64965		0.8354			0.742525	2014	0.8354	World Bank	
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	604	-71.82093277	-13.58939705	PER	Peru	1	PERCENT	Percentage											0.70996				0.70996	2013	0.70996	World Bank	
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	608	120.8601418	14.16591706	PHL	Philippines	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	616	19.40660158	52.1226733	POL	Poland	1	PERCENT	Percentage			24.52726	21.01191	16.11297	12.46534	14.15517	3.47952	2.58855	2.76575					2.76575	2012	2.76575	World Bank	
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	620	-7.961599811	39.68509315	PRT	Portugal	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	634	51.19152467	25.28355379	QAT	Qatar	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	638	55.53171398	-21.13183266	REU	Réunion	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	642	24.98481009	45.83893563	ROU	Romania	1	PERCENT	Percentage						1.51533			2.99951	2.2849					2.2849	2012	2.2849	World Bank	
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	643	99.01404926	61.61899849	RUS	Russian Federation	1	PERCENT	Percentage					0.74034							3.2594	2.80834	2.85534	2.97436	2016	2.85534	World Bank	
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	646	29.92310194	-1.999842114	RWA	Rwanda	1	PERCENT	Percentage			33.5426					6.27106			5.44674				5.44674	2013	5.44674	World Bank	
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	660	-63.05651612	18.21525315	AIA	Anguilla	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	674	12.46329038	43.93841766	SMR	San Marino	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	686	-14.46636926	14.35920905	SEN	Senegal	1	PERCENT	Percentage									2.08364							2011	2.08364	World Bank	
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	688	20.805876	44.03145697	SRB	Serbia	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	690	55.46561591	-4.678053059	SYC	Seychelles	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	702	103.8107883	1.361009155	SGP	Singapore	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	703	19.48495604	48.70741446	SVK	Slovakia	1	PERCENT	Percentage							5.71974									2009	5.71974	World Bank	
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	704	105.802499	10.09643079	VNM	Viet Nam	1	PERCENT	Percentage				6.08825				18.41876		14.18074		8.97639			11.578565	2014	8.97639	World Bank	
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	705	14.82209486	46.11958061	SVN	Slovenia	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	706	46.20367477	4.406485729	SOM	Somalia	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	710	24.67184355	-29.99957544	ZAF	South Africa	1	PERCENT	Percentage			0.86731													2005	0.86731	World Bank	
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	724	-3.554078296	40.39211472	ESP	Spain	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	728	30.32618773	7.290839152	SSD	South Sudan	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	736	29.95650159	16.02643066	SDN	Sudan	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	740	-55.90626394	4.132603197	SUR	Suriname	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	752	14.3775338	60.60103109	SWE	Sweden	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	756	8.223158	46.96617097	CHE	Switzerland	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	762	69.294998	38.43069666	TJK	Tajikistan	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	764	101.0202951	15.13089239	THA	Thailand	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	768	0.97835765	8.532096072	TGO	Togo	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	776	-175.1959991	-21.19511329	TON	Tonga	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	788	9.572737411	34.11439971	TUN	Tunisia	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	792	35.42890329	38.9899684	TUR	Turkey	1	PERCENT	Percentage		0.22304	0.23832	0.34115	0.30087	0.32648	1.13947	1.0446	0.85332	0.84086	0.82759	1.27875			0.9824	2014	1.27875	World Bank	
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	800	32.39100438	1.279557331	UGA	Uganda	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	804	31.40270802	49.00735945	UKR	Ukraine	1	PERCENT	Percentage				6.04397					3.44978	3.72593	3.20097				3.46345	2013	3.20097	World Bank	
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	818	29.77468534	26.57438204	EGY	Egypt	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	831	-2.200712402	49.71561166	GGY	Guernsey	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	832	-2.136773508	49.22353354	JEY	Jersey	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	PERCENT	Percentage								4.95163		6.11188		0.98396			3.54792	2014	0.98396	World Bank	
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	840	-99.13830311	39.5277871	USA	United States of America	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	858	-56.01387025	-32.8002838	URY	Uruguay	1	PERCENT	Percentage						1.64765	2.09583	1.94634	2.08135	2.30536					2.30536	2012	2.30536	World Bank	
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	882	-172.4430749	-13.61541469	WSM	Samoa	1	PERCENT	Percentage																			
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	887	45.22389143	15.22242099	YEM	Yemen	1	PERCENT	Percentage			0.06606													2005	0.06606	World Bank	
2018.Q2.G.01	SI_COV_LMKT	Proportion of population covered by labour market programs (%)	894	27.850329	-14.59701056	ZMB	Zambia	1	PERCENT	Percentage																			
