"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000.0","Value_2001.0","Value_2002.0","Value_2003.0","Value_2004.0","Value_2005.0","Value_2006.0","Value_2007.0","Value_2008.0","Value_2009.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Value_2016.0","Value_2017.0","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"722","Small island developing States (SIDS)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","1605.99286","1637.29336","1675.34419","1652.36703","1739.27272","1783.71107","1843.39551","1870.89723","1879.974","1719.11493","1920.38647","1951.36009","1927.19153","1935.19778","1940.33217","1893.16539","1850.49889","1818.55552",2017.0,"1818.55552","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"738","Sub-Saharan Africa (inc. Sudan)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","129.65376","129.59587","131.28744","129.98817","133.15752","137.17517","141.69415","145.44702","146.03182","138.89273","143.52412","150.78531","153.98848","161.9866","165.89757","163.18793","160.66388","159.68668",2017.0,"159.68668","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"746","Northern Africa (exc. Sudan)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","315.23781","321.97193","329.35007","333.32917","334.25617","341.66505","351.7555","367.92228","384.88182","386.96501","399.47507","376.06237","388.43885","376.3661","378.61184","380.26086","386.62507","396.24743",2017.0,"396.24743","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"747","Northern Africa and Western Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","670.94482","649.54871","656.33009","682.02356","724.1681","758.91286","797.54544","826.95196","793.39463","755.66291","810.01499","835.78779","848.27139","842.06266","853.91329","866.06516","878.78314","895.16687",2017.0,"895.16687","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"753","Eastern and South-Eastern Asia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","990.57568","995.68959","1030.15484","1110.32485","1186.2179","1254.79442","1359.07553","1487.70355","1563.73085","1535.47048","1747.18347","1827.31854","1921.08246","2004.5147","2090.71977","2166.86283","2256.13196","2360.86404",2017.0,"2360.86404","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"827","United Kingdom (England and Wales)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"828","United Kingdom (Northern Ireland)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"829","United Kingdom (Scotland)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"911","Low income economies (WB)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"912","Lower middle economies (WB)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"913","Low and middle income economies (WB)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"914","Upper middle economies (WB)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"917","International Centers (FAO)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"918","European Union (EU) Institutions","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"919","Regional Centres (FAO)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"920","Azores Islands","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"921","ODA residual","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
