series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	PERCENT	Percentage	5.9	5.7	5.7	5.9	6.1	5.8	5.2	4.3	3.8	3.4	3.1	2.7					2.7	2011	2.7	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	400	37.13024774	30.65365973	JOR	Jordan	1	PERCENT	Percentage	8.1	6.7	5.2	4.2	3.6	3.4	3.4	3.6	3.7	3.7	3.7	3.6	3.7	3.9	4.2	4.2	3.92	2015	4.2	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	404	37.86096816	0.534797278	KEN	Kenya	1	PERCENT	Percentage	32.2	32.8	34.1	33.8	31.9	28.7	26.8	25.9	25.6	24.7	23.7	22.6	21.6	20.5	19.4	19.1	20.64	2015	19.1	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	PERCENT	Percentage	37.5	37.1	35.5	34.5	34.1	35.4	37.3	39.3	40.8	41.6	41.8	41.9	41.7	41.4	41	40.8	41.36	2015	40.8	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	414	47.49305029	29.53949468	KWT	Kuwait	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	PERCENT	Percentage	16.3	15.8	14.3	11.9	10.2	9.7	10	10.2	9.8	9	8.2	7.7	7.3	6.9	6.7	6.4	7	2015	6.4	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	PERCENT	Percentage	37.6	35.9	33.8	31.3	28.9	26.8	25.7	24.5	23.6	22	20.7	19.2	18.3	17.4	17	17.1	17.8	2015	17.1	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	422	35.89391711	33.92152458	LBN	Lebanon	1	PERCENT	Percentage				2.8	3.2	3.5	3.7	3.8	3.9	4	4.2	4.5	4.8	5.1	5.3	5.4	5.02	2015	5.4	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	426	28.25362195	-29.58041814	LSO	Lesotho	1	PERCENT	Percentage	13.7	13	12.6	12.3	12	11.7	11.7	12	12.3	12.6	12.8	13.2	13.6	14.1	14.4	14.5	13.96	2015	14.5	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	428	26.42461876	56.64196636	LVA	Latvia	1	PERCENT	Percentage	5.2	4.5	3.6	2.9														2003	2.9	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	430	-9.311879038	6.448381009	LBR	Liberia	1	PERCENT	Percentage	38.4	39.8	40.6	40.7	40	39.4	39	38.2	37.3	36.5	36.5	36.7	37.7	39.2	41.2	42.8	39.52	2015	42.8	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	434	18.0295985	27.04042819	LBY	Libya	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	440	23.90517807	55.33680309	LTU	Lithuania	1	PERCENT	Percentage	2.9	3.1	3.1	3	2.6							2.5					2.5	2011	2.5	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	442	6.092656563	49.77679538	LUX	Luxembourg	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	PERCENT	Percentage	22.5	21.9	20.1	17.8	15.7	14.2	13.6	13.5	13.7	13.8	13.6	13.1	11.6	9.6	7.3	6.3	9.58	2015	6.3	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	450	46.6982339	-19.38514785	MDG	Madagascar	1	PERCENT	Percentage	34.2	35.3	36.9	37.5	36.9	35.1	33.5	32.5	32.3	32	31.9	31.9	33.3	35.5	39	42.3	36.4	2015	42.3	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	454	33.4884625	-13.40819859	MWI	Malawi	1	PERCENT	Percentage	27.1	26.5	27	27.5	27.3	26.2	24.6	23.2	22.4	22	21.7	21.3	21.1	21.7	23.5	25.9	22.7	2015	25.9	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	458	116.8346314	5.452415309	MYS	Malaysia	1	PERCENT	Percentage	2.8	3.2	3.5	3.7	3.8	3.9	4.1	4.2	4.2	4	3.7	3.5	3.3	3	2.6		3.1	2014	2.6	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	462	73.09672546	-0.614385021	MDV	Maldives	1	PERCENT	Percentage	14	14.4	15	15.8	16.5	16.9	16.5	15.3	13.5	11.5	10	9.3	9.1	9	8.9	8.5	8.96	2015	8.5	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	466	-3.522016039	17.35311254	MLI	Mali	1	PERCENT	Percentage	14.6	14	13.6	13	12.3	11.2	10	8.8	7.9	7.3	7.1	6.8	6.5	5.8	4.9	4	5.6	2015	4	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	470	14.44617519	35.89194275	MLT	Malta	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	474	-60.91544135	14.56086108	MTQ	Martinique	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	478	-10.33187259	20.26089546	MRT	Mauritania	1	PERCENT	Percentage	11.7	11.5	11.5	11.6	12.2	12.2	11.6	10.3	9.4	8.8	8.3	7.8	7.2	6.3	5.7	5.3	6.46	2015	5.3	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	480	57.568022	-20.28581998	MUS	Mauritius	1	PERCENT	Percentage	6.6	6.3	6	5.7	5.5	5.2	5.2	5	4.9	4.7	4.8	5.1	5.4	5.4	5.2	5.2	5.26	2015	5.2	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	484	-102.5148166	23.93378032	MEX	Mexico	1	PERCENT	Percentage	4.4	4.4	4.8	5.5	5.7	5.5	5	4.7	4.6	4.6	4.6	4.6	4.5	4.5	4.4	4.2	4.44	2015	4.2	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	492	7.424214814	43.73532918	MCO	Monaco	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	496	103.0728057	46.83892054	MNG	Mongolia	1	PERCENT	Percentage	35.1	33.4	32.7	32.5	32.2	31	29.1	26.5	24.2	22.1	20.8	19.6	18.8	18.3	18.3	19.6	18.92	2015	19.6	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	PERCENT	Percentage	19.6	19.6	20	21.3	22.7	24.2	23.5	21.4	18.5	16.3	13.9	11	8.8	7.8	8.1	8.5	8.84	2015	8.5	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	499	19.25214024	42.78717043	MNE	Montenegro	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	500	-62.19261223	16.73558313	MSR	Montserrat	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	504	-6.281942841	31.8440131	MAR	Morocco	1	PERCENT	Percentage	6.8	6.7	6.4	6.1	5.8	5.8	5.7	5.6	5.5	5.4	5.3	5	4.6	4.3	4.1	3.5	4.3	2015	3.5	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	PERCENT	Percentage	40.3	40.1	39.2	38.2	37.5	37	35.9	35	33.3	31.8	30	28.8	27.8	27.3	26.8	26.6	27.46	2015	26.6	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	512	57.87743482	21.98805614	OMN	Oman	1	PERCENT	Percentage	11.8	11.4	11.5	11.3	10.9	10	9	7.9	6.7	5.8	5.4	5.2	5.2	5.3	5.7	6.2	5.52	2015	6.2	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	516	17.21907885	-22.13817068	NAM	Namibia	1	PERCENT	Percentage	26.3	24.5	24.4	24.4	24.6	25.2	26.8	29.7	33.5	36.5	37.6	36.3	33.9	31.4	29.7	28.8	32.02	2015	28.8	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	520	166.92313	-0.528742623	NRU	Nauru	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	524	83.94678863	28.25866332	NPL	Nepal	1	PERCENT	Percentage	22	21.3	20.3	18.6	17.1	15.9	15.1	13.9	12.6	11.1	10.1	9.3	8.8	8.5	8.2	8.1	8.58	2015	8.1	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	528	5.331480568	51.86728884	NLD	Netherlands	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	531	-68.95033464	12.15058042	CUW	Curaçao	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	533	-69.97050586	12.50878756	ABW	Aruba	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	PERCENT	Percentage	7.7	7.6	7.7	7.9	8.2	8.3	8.3	8.3	8.2	8	7.7	7.5	7.4	7.8	8.4	9.1	8.04	2015	9.1	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	PERCENT	Percentage	8.2	8.1	8	7.7	7.4	7	6.6	6.1	5.8	5.8	5.9	6.1	6.3	6.5	6.6	6.9	6.48	2015	6.9	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	554	170.4755673	-43.98721568	NZL	New Zealand	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	PERCENT	Percentage	32.6	29.3	27.4	26.2	25.4	24.4	23.4	22.6	22.1	21.6	20.9	20	19	17.9	17.1	17	18.2	2015	17	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	562	9.400167877	17.42143036	NER	Niger	1	PERCENT	Percentage	21.8	19.9	18.6	17.2	16	15.2	14.5	13.6	12.5	11.8	11.3	10.9	10.6	10.3	10	11.3	10.62	2015	11.3	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	566	8.097363256	9.585789025	NGA	Nigeria	1	PERCENT	Percentage	9.4	9.1	9	8.4	7.5	6.6	6.1	6	6.1	6.2	6.3	6.4	6.5	6.7	7.3	7.9	6.96	2015	7.9	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	570	-169.8601693	-19.05000475	NIU	Niue	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	578	11.47846389	61.34311134	NOR	Norway	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	585	134.5733878	7.502307591	PLW	Palau	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	586	68.80479684	29.36491634	PAK	Pakistan	1	PERCENT	Percentage	23.4	24.8	25.7	25.5	24.5	23.3	22.4	21.7	21.3	21.1	21.1	21	21	20.8	20.7	19.9	20.68	2015	19.9	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	591	-81.26616623	8.450965746	PAN	Panama	1	PERCENT	Percentage	27.7	26.2	24.3	23.4	23.9	23.1	21.2	18.5	16.5	14.9	13.4	11.9	10.7	9.9	9.5	9.3	10.26	2015	9.3	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	PERCENT	Percentage	12.9	12.2	11.5	11	11.2	11.9	12.4	12.6	12.8	12.7	12.2	11.9	12	12.3	12.4	12	12.12	2015	12	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	604	-71.82093277	-13.58939705	PER	Peru	1	PERCENT	Percentage	21.8	21.7	22.3	22.6	21.6	19.6	17.6	15.7	14.2	12.6	11.2	10.1	9	8.3	7.6	7.9	8.58	2015	7.9	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	608	120.8601418	14.16591706	PHL	Philippines	1	PERCENT	Percentage	20.4	19.7	19.1	18.5	17.4	16.3	15.2	14.1	13.3	13.1	13.4	13.9	14.3	14.4	14.3	13.8	14.14	2015	13.8	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	616	19.40660158	52.1226733	POL	Poland	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	620	-7.961599811	39.68509315	PRT	Portugal	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	PERCENT	Percentage	26.4	25	24.7	25.1	25.1	24.9	24.6	24.2	23.8	23.3	22.8	22.7	23.4	25	26.8	28.3	25.24	2015	28.3	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	PERCENT	Percentage	40.8	36	32.2	30.9	31	31.9	32.5	32.9	32.9	32.6	31.3	29.8	28.2	27.4	27	26.9	27.86	2015	26.9	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	634	51.19152467	25.28355379	QAT	Qatar	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	638	55.53171398	-21.13183266	REU	Réunion	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	642	24.98481009	45.83893563	ROU	Romania	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	643	99.01404926	61.61899849	RUS	Russian Federation	1	PERCENT	Percentage	5.1	4.4	3.7	3.1	2.6													2004	2.6	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	646	29.92310194	-1.999842114	RWA	Rwanda	1	PERCENT	Percentage	54.9	49.2	45.3	44.7	44.8	44.5	43.3	41.2	38.7	36.1	34.2	33.3	33.6	35.6	38.5	41.1	36.42	2015	41.1	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	660	-63.05651612	18.21525315	AIA	Anguilla	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	PERCENT	Percentage	11.5	12.3	12.8	13.3	13.6	14.2	15.2	16.2	17	17.2	17.2	17.2	17.3	17.2	17	17	17.14	2015	17	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	PERCENT	Percentage	16.7	14.8	12.7	11.1	9.8	9.1	8.4	7.8	7.4	7	6.7	6.4	6.1	6	6	6	6.1	2015	6	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	674	12.46329038	43.93841766	SMR	San Marino	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	PERCENT	Percentage	18.1	14.8	12.5	11.2	10.2	9.6	9.7	10.4	11.6	13.3	15	15.9	15.4	14.2	13.2	13.5	14.44	2015	13.5	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	PERCENT	Percentage	6.2	6.6	7.1	7.7	8.1	8	7.9	7.8	7.8	7.6	6.9	6.3	5.6	5.1	4.8	4.4	5.24	2015	4.4	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	686	-14.46636926	14.35920905	SEN	Senegal	1	PERCENT	Percentage	28.5	27.3	26.4	24.8	23.1	21.3	19	16.6	14.5	13.5	13	12.8	12.5	12.1	11.6	11.3	12.06	2015	11.3	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	688	20.805876	44.03145697	SRB	Serbia	1	PERCENT	Percentage							6	6	5.9	5.9	5.9	6	6	5.9	5.7	5.6	5.84	2015	5.6	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	690	55.46561591	-4.678053059	SYC	Seychelles	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	PERCENT	Percentage	39.9	40.6	40.3	39.8	39	37.2	34.8	32.3	30.6	28.9	27.2	25.4	24.5	24.6	25.7	30.9	26.22	2015	30.9	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	702	103.8107883	1.361009155	SGP	Singapore	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	703	19.48495604	48.70741446	SVK	Slovakia	1	PERCENT	Percentage	5.9	6.5	6.7	6.5	6.3	6.2	6.1	5.9	5.4	4.8	4.3	4.1	4	3.7	3.3	3.1	3.64	2015	3.1	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	704	105.802499	10.09643079	VNM	Viet Nam	1	PERCENT	Percentage	24.3	22.5	20.7	19.3	18.5	18.2	17.6	16.7	15.5	14.5	13.6	13	12.4	11.9	11.2	10.7	11.84	2015	10.7	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	705	14.82209486	46.11958061	SVN	Slovenia	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	706	46.20367477	4.406485729	SOM	Somalia	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	710	24.67184355	-29.99957544	ZAF	South Africa	1	PERCENT	Percentage	4.7	4.5	4.3	4.2	4.2	4.2	4.4	4.5	4.4	4.2	3.9	3.7	3.6	3.8	4	4.6	3.94	2015	4.6	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	PERCENT	Percentage	43.3	42.8	42.4	42.1	41.2	40	38.3	37.2	36	34.7	33.3	32.7	34.1	37.3	41.3	44.7	38.02	2015	44.7	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	724	-3.554078296	40.39211472	ESP	Spain	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	728	30.32618773	7.290839152	SSD	South Sudan	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	736	29.95650159	16.02643066	SDN	Sudan	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	740	-55.90626394	4.132603197	SUR	Suriname	1	PERCENT	Percentage	12.9	12.9	12.6	12.3	11.8	11.1	10.5	9.8	9.1	8.4	8	8.1	8.3	8.3	8.1	7.9	8.14	2015	7.9	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	PERCENT	Percentage	19.3	17.5	16.2	15.5	15.7	17.3	19.5	21.5	23	23.7	23.7	23.1	22.4	21.5	20.5	19.6	21.42	2015	19.6	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	752	14.3775338	60.60103109	SWE	Sweden	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	756	8.223158	46.96617097	CHE	Switzerland	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	762	69.294998	38.43069666	TJK	Tajikistan	1	PERCENT	Percentage	42.4	43.2	44.2	44.2	43.2	41.5	40.2	39.2	38.6	38.3	37.8	36.8	34.3	32	30.5	30.1	32.74	2015	30.1	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	764	101.0202951	15.13089239	THA	Thailand	1	PERCENT	Percentage	18.8	18.3	17	15.7	14	12.3	10.9	10.3	10	9.8	9.3	8.8	8.5	8.5	8.5	9.5	8.76	2015	9.5	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	768	0.97835765	8.532096072	TGO	Togo	1	PERCENT	Percentage	30.4	29.9	29.2	28.1	26.7	25.6	24.5	23.6	22.6	21.7	20.8	19.8	18.1	15.7	13.3	11.5	15.68	2015	11.5	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	776	-175.1959991	-21.19511329	TON	Tonga	1	PERCENT	Percentage																					
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	PERCENT	Percentage	11.6	11.2	11.3	11.8	12	11.8	11.3	10.7	10.4	10.1	9.6	8.6	7.5	6.5	5.8	4.8	6.64	2015	4.8	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	PERCENT	Percentage				2.7	3.4	4.2	5.1	5.7	6.1	6.2	6	5.6	5.1	4.6	4	3.8	4.62	2015	3.8	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	788	9.572737411	34.11439971	TUN	Tunisia	1	PERCENT	Percentage	4.9	5.2	5.6	5.6	5.6	5.6	5.5	5.4	5.2	5	4.8	4.6	4.5	4.5	4.5	5	4.62	2015	5	FAO, Statistics Division	E
2018.Q2.G.01	SN_ITK_DEFC	Prevalence of undernourishment (%)	792	35.42890329	38.9899684	TUR	Turkey	1	PERCENT	Percentage																					
