series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	17.2	16.7	16.2	15.8	15.4	15	14.7	14.4	14.1	13.7	13.4	13	12.6	12.3	11.9	11.5	11.2	11.9	2016	11.2	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	222	-88.86862995	13.73603564	SLV	El Salvador	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	14.5	13.8	13.2	12.7	12.1	11.6	11.2	10.8	10.3	10	9.6	9.2	8.8	8.5	8.1	7.8	7.5	8.14	2016	7.5	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	44.6	43.8	43.1	42.4	41.6	40.8	39.7	38.6	37.6	36.8	36.2	35.4	34.6	33.9	33.3	32.6	32	33.28	2016	32	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	231	39.63505296	8.631223181	ETH	Ethiopia	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	48.3	47.3	46.2	45	43.7	42.3	40.9	39.4	37.8	36.3	34.9	33.4	32	30.8	29.6	28.5	27.6	29.7	2016	27.6	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	232	38.11074289	16.12894644	ERI	Eritrea	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	26.4	25.7	25.2	24.6	24	23.4	22.7	22.1	21.5	20.9	20.4	20	19.5	19	18.6	18.2	17.7	18.6	2016	17.7	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	233	25.84093481	58.68487172	EST	Estonia	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	5.3	4.9	4.4	4.1	3.7	3.4	3.1	2.8	2.5	2.3	2.1	1.9	1.8	1.6	1.5	1.4	1.3	1.52	2016	1.3	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	242	177.9660884	-17.83301566	FJI	Fiji	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	10.5	10.5	10.7	11	11.3	11.5	11.4	11	10.6	10.2	9.9	9.7	9.6	9.4	9.3	9.1	8.8	9.24	2016	8.8	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	246	23.308447	61.91586738	FIN	Finland	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	2.5	2.4	2.3	2.2	2.2	2.1	2	2	1.9	1.8	1.7	1.6	1.5	1.4	1.3	1.2	1.2	1.32	2016	1.2	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	248	19.80945969	60.1544901	ALA	Åland Islands	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	250	2.457288129	46.62660861	FRA	France	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	2.7	2.7	2.7	2.6	2.5	2.4	2.4	2.3	2.3	2.3	2.3	2.2	2.2	2.3	2.4	2.4	2.4	2.34	2016	2.4	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	254	-53.23619089	3.922673437	GUF	French Guiana	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	262	42.18274707	11.56004161	DJI	Djibouti	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	43.5	42.9	42.3	41.8	41.1	40.5	39.8	39.2	38.5	37.8	37.1	36.4	35.7	34.9	34.2	33.5	32.8	34.22	2016	32.8	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	266	11.78727747	-0.60687619	GAB	Gabon	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	29.1	28.8	28.5	28.1	27.8	27.4	26.9	26.5	26.1	25.6	25	24.5	24	23.5	22.9	22.4	21.8	22.92	2016	21.8	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	268	43.3713615	42.04813028	GEO	Georgia	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	21.9	21	20	18.9	17.8	16.6	15.5	14.4	13.4	12.5	11.7	10.9	10.1	9.3	8.5	7.7	7.1	8.54	2016	7.1	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	270	-15.39944785	13.45295927	GMB	Gambia	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	40	39.2	38.2	37.3	36.4	35.5	34.6	33.8	33.1	32.3	31.5	30.8	30	29.4	28.7	28.1	27.5	28.74	2016	27.5	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	275	35.25694122	31.94347933	PSE	State of Palestine	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	16.3	16	15.7	15.4	15	14.7	14.3	14	13.6	13.2	12.9	12.5	12.2	11.8	11.5	11.1	10.8	11.48	2016	10.8	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	276	10.3806066	51.08862743	DEU	Germany	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	2.8	2.7	2.7	2.7	2.6	2.6	2.6	2.5	2.4	2.4	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2016	2.3	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	288	-1.205623522	7.964825185	GHA	Ghana	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	36.4	35.7	35	34.4	34	33.6	33.2	32.9	32.4	31.9	31.3	30.6	29.8	29	28.3	27.5	26.9	28.3	2016	26.9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	296	-157.5643005	1.768837732	KIR	Kiribati	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	28.5	27.8	27.1	26.6	26.2	25.9	25.7	25.5	25.4	25.2	25	24.7	24.3	23.9	23.5	23	22.6	23.46	2016	22.6	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	300	22.58307827	39.47301873	GRC	Greece	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	3.9	3.6	3.3	3	2.7	2.5	2.4	2.2	2.2	2.1	2.1	2.2	2.2	2.3	2.3	2.3	2.3	2.28	2016	2.3	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	304	-41.39371316	74.75625681	GRL	Greenland	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	308	-61.68248568	12.11238395	GRD	Grenada	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	7.9	7.9	7.9	7.8	7.8	7.8	7.7	7.6	7.6	7.6	7.6	7.7	7.8	7.9	8	8.2	8.3	8.04	2016	8.3	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	316	144.7029305	13.35485404	GUM	Guam	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	320	-91.2312746	15.00273719	GTM	Guatemala	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	21.2	20.6	20.1	19.6	19	18.5	18.1	17.6	17.2	16.8	16.4	16	15.6	15.2	14.8	14.4	14	14.8	2016	14	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	324	-11.28173419	11.00210343	GIN	Guinea	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	47.5	45.2	43.3	41.8	40.4	38.8	37.1	35.4	33.7	32.1	30.6	29.3	28.1	27.2	26.3	25.6	25.1	26.46	2016	25.1	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	328	-58.97322037	4.788012784	GUY	Guyana	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	26.8	26.2	25.8	25.4	24.9	24.6	24.2	23.8	23.4	23	22.6	22.2	21.8	21.4	20.9	20.4	20	20.9	2016	20	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	332	-72.33640958	18.40426539	HTI	Haiti	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	30.4	30.2	30.1	30	29.9	29.7	29.3	28.8	28.2	27.7	29.5	26.8	26.3	25.9	25.4	25	24.6	25.44	2016	24.6	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	336	12.45315803	41.90343751	VAT	Holy See	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	340	-86.59974381	14.82243161	HND	Honduras	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	17.4	17	16.6	16.2	15.7	15.3	14.9	14.4	13.9	13.5	13	12.5	12	11.6	11.2	10.8	10.4	11.2	2016	10.4	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	348	19.41221519	47.1651448	HUN	Hungary	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	5.8	5.4	5.1	4.8	4.4	4.1	3.9	3.8	3.6	3.5	3.4	3.2	3.1	3.1	3	2.9	2.8	2.98	2016	2.8	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	352	-19.02116966	64.79134763	ISL	Iceland	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	2.1	2	1.9	1.7	1.6	1.6	1.5	1.4	1.3	1.3	1.2	1.2	1.1	1.1	1.1	1	1	1.06	2016	1	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	356	79.3608464	22.34642074	IND	India	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	45	43.6	42.2	40.8	39.5	38.2	37	35.7	34.5	33.3	32.1	30.9	29.8	28.6	27.5	26.4	25.4	27.54	2016	25.4	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	360	113.9174	-0.994582204	IDN	Indonesia	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	22.3	21.6	20.9	20.3	19.8	19.1	18.6	18.1	17.5	17	16.4	15.9	15.4	14.9	14.5	14.1	13.7	14.52	2016	13.7	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	18.4	17.8	17.2	16.6	16.1	15.5	14.9	14.3	13.6	12.9	12.3	11.7	11.2	10.8	10.3	9.9	9.6	10.36	2016	9.6	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	368	43.76606267	33.05013795	IRQ	Iraq	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	24.3	24	23.7	23.5	23.1	22.8	22.4	22	21.6	21.2	20.8	20.4	20	19.6	19.2	18.7	18.2	19.14	2016	18.2	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	372	-7.121425272	53.25274054	IRL	Ireland	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	4	3.9	3.7	3.5	3.2	3	2.7	2.6	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.3	2.2	2.34	2016	2.2	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	376	34.62277992	31.06164552	ISR	Israel	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	3.6	3.5	3.3	3.1	2.9	2.7	2.6	2.5	2.5	2.4	2.4	2.3	2.3	2.2	2.1	2	2	2.12	2016	2	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	380	12.57022427	42.79917282	ITA	Italy	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	3.5	3.3	3.1	2.9	2.8	2.7	2.6	2.5	2.5	2.4	2.4	2.4	2.3	2.2	2.2	2.1	2	2.16	2016	2	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	48.3	47.7	47.1	46.5	45.8	45	44.3	43.4	42.6	41.9	41.1	40.4	39.7	38.9	38.2	37.4	36.6	38.16	2016	36.6	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	388	-77.31068409	18.15616857	JAM	Jamaica	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	16.9	16.5	16	15.5	15	14.7	14.3	14.1	13.8	13.5	13.1	12.8	12.4	12	11.7	11.3	10.9	11.66	2016	10.9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	392	139.2716103	36.6554539	JPN	Japan	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	1.8	1.7	1.7	1.6	1.5	1.4	1.3	1.3	1.2	1.2	1.1	1.1	1	1	0.9	0.9	0.9	0.94	2016	0.9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	20	19.3	18.5	17.8	17	16.2	15.3	14.3	13.3	12.3	11.1	10.1	9	8.1	7.3	6.5	5.9	7.36	2016	5.9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	400	37.13024774	30.65365973	JOR	Jordan	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	16.8	16.5	16.1	15.7	15.2	14.7	14.3	13.9	13.5	13.1	12.7	12.3	12	11.6	11.2	10.9	10.6	11.26	2016	10.6	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	404	37.86096816	0.534797278	KEN	Kenya	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	29.9	29.7	29.5	29.2	28.8	28.3	27.8	27.2	26.7	26.1	25.6	25.1	24.6	24	23.5	23.1	22.6	23.56	2016	22.6	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	26.1	23.7	21.4	19.4	18	17.1	16.9	16.8	16.6	16.2	15.6	14.6	13.7	12.8	11.9	11.2	10.7	12.06	2016	10.7	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	3.5	3.2	3	2.8	2.6	2.4	2.2	2	1.9	1.8	1.8	1.7	1.7	1.7	1.6	1.6	1.5	1.62	2016	1.5	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	414	47.49305029	29.53949468	KWT	Kuwait	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	6.6	6.4	6.2	6.1	5.9	5.8	5.8	5.7	5.7	5.6	5.5	5.3	5.2	5	4.8	4.6	4.4	4.8	2016	4.4	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	21.5	21.1	20.7	20.2	19.8	19.4	19	18.4	17.6	16.8	15.9	15	14.2	13.5	12.9	12.2	11.6	12.88	2016	11.6	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	42.9	41.9	40.9	39.9	38.9	37.8	36.8	35.8	34.9	33.9	33	32.3	31.5	30.8	30.1	29.4	28.7	30.1	2016	28.7	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	422	35.89391711	33.92152458	LBN	Lebanon	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	12	11.3	10.6	9.8	9.1	8.4	7.8	7.2	6.8	6.4	6.1	5.8	5.6	5.3	5.1	4.9	4.7	5.12	2016	4.7	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	426	28.25362195	-29.58041814	LSO	Lesotho	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	39.8	39.9	40	40.1	40.1	40.1	40.1	40.1	40.1	40.2	40.1	40.1	40.1	39.9	39.6	39.1	38.5	39.44	2016	38.5	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	428	26.42461876	56.64196636	LVA	Latvia	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	7.1	6.6	6.2	5.8	5.6	5.4	5.2	5	4.8	4.5	4.2	3.9	3.5	3.2	2.9	2.6	2.4	2.92	2016	2.4	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	430	-9.311879038	6.448381009	LBR	Liberia	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	44.3	42.2	40.2	38.4	36.5	34.7	33	31.4	29.9	28.5	27.3	26.3	25.4	24.6	24	23.4	22.8	24.04	2016	22.8	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	434	18.0295985	27.04042819	LBY	Libya	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births	15.2	14.8	14.3	13.9	13.4	12.7	12	11.2	10.4	9.7	9.2	8.8	8.3	8	7.6	7.4	7.1	7.68	2016	7.1	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	NA
2018.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate (deaths per 1,000 live births)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	<1M	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 month old	Both	Per 1,000 live births																						
