series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of product	Units description	Type of product description	2016	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	222	-88.86862995	13.73603564	SLV	El Salvador	4	INDEX	SOR	Index	sorghum	-0.01	2016	-0.01	FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	222	-88.86862995	13.73603564	SLV	El Salvador	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	231	39.63505296	8.631223181	ETH	Ethiopia	1	INDEX	WHE	Index	wheat	-1.39	2016	-1.39	FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	231	39.63505296	8.631223181	ETH	Ethiopia	2	INDEX	MAZ	Index	maize	0.2	2016	0.2	FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	231	39.63505296	8.631223181	ETH	Ethiopia	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	231	39.63505296	8.631223181	ETH	Ethiopia	4	INDEX	SOR	Index	sorghum	1.05	2016	1.05	FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	231	39.63505296	8.631223181	ETH	Ethiopia	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	232	38.11074289	16.12894644	ERI	Eritrea	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	232	38.11074289	16.12894644	ERI	Eritrea	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	232	38.11074289	16.12894644	ERI	Eritrea	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	232	38.11074289	16.12894644	ERI	Eritrea	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	232	38.11074289	16.12894644	ERI	Eritrea	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	233	25.84093481	58.68487172	EST	Estonia	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	233	25.84093481	58.68487172	EST	Estonia	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	233	25.84093481	58.68487172	EST	Estonia	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	233	25.84093481	58.68487172	EST	Estonia	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	233	25.84093481	58.68487172	EST	Estonia	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	234	-7.122044325	62.21228119	FRO	Faroe Islands	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	234	-7.122044325	62.21228119	FRO	Faroe Islands	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	242	177.9660884	-17.83301566	FJI	Fiji	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	242	177.9660884	-17.83301566	FJI	Fiji	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	242	177.9660884	-17.83301566	FJI	Fiji	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	242	177.9660884	-17.83301566	FJI	Fiji	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	242	177.9660884	-17.83301566	FJI	Fiji	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	246	23.308447	61.91586738	FIN	Finland	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	246	23.308447	61.91586738	FIN	Finland	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	246	23.308447	61.91586738	FIN	Finland	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	246	23.308447	61.91586738	FIN	Finland	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	246	23.308447	61.91586738	FIN	Finland	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	248	19.80945969	60.1544901	ALA	Åland Islands	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	248	19.80945969	60.1544901	ALA	Åland Islands	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	248	19.80945969	60.1544901	ALA	Åland Islands	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	248	19.80945969	60.1544901	ALA	Åland Islands	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	248	19.80945969	60.1544901	ALA	Åland Islands	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	250	2.457288129	46.62660861	FRA	France	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	250	2.457288129	46.62660861	FRA	France	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	250	2.457288129	46.62660861	FRA	France	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	250	2.457288129	46.62660861	FRA	France	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	250	2.457288129	46.62660861	FRA	France	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	254	-53.23619089	3.922673437	GUF	French Guiana	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	254	-53.23619089	3.922673437	GUF	French Guiana	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	254	-53.23619089	3.922673437	GUF	French Guiana	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	254	-53.23619089	3.922673437	GUF	French Guiana	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	254	-53.23619089	3.922673437	GUF	French Guiana	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	258	-149.4052367	-17.67709294	PYF	French Polynesia	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	258	-149.4052367	-17.67709294	PYF	French Polynesia	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	260	69.64849091	-49.6068576	ATF	French Southern Territories	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	260	69.64849091	-49.6068576	ATF	French Southern Territories	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	262	42.18274707	11.56004161	DJI	Djibouti	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	262	42.18274707	11.56004161	DJI	Djibouti	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	262	42.18274707	11.56004161	DJI	Djibouti	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	262	42.18274707	11.56004161	DJI	Djibouti	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	262	42.18274707	11.56004161	DJI	Djibouti	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	266	11.78727747	-0.60687619	GAB	Gabon	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	266	11.78727747	-0.60687619	GAB	Gabon	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	266	11.78727747	-0.60687619	GAB	Gabon	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	266	11.78727747	-0.60687619	GAB	Gabon	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	266	11.78727747	-0.60687619	GAB	Gabon	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	268	43.3713615	42.04813028	GEO	Georgia	1	INDEX	WHE	Index	wheat	-0.09	2016	-0.09	FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	268	43.3713615	42.04813028	GEO	Georgia	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	268	43.3713615	42.04813028	GEO	Georgia	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	268	43.3713615	42.04813028	GEO	Georgia	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	268	43.3713615	42.04813028	GEO	Georgia	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	270	-15.39944785	13.45295927	GMB	Gambia	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	270	-15.39944785	13.45295927	GMB	Gambia	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	270	-15.39944785	13.45295927	GMB	Gambia	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	270	-15.39944785	13.45295927	GMB	Gambia	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	270	-15.39944785	13.45295927	GMB	Gambia	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	275	35.25694122	31.94347933	PSE	State of Palestine	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	275	35.25694122	31.94347933	PSE	State of Palestine	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	275	35.25694122	31.94347933	PSE	State of Palestine	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	275	35.25694122	31.94347933	PSE	State of Palestine	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	275	35.25694122	31.94347933	PSE	State of Palestine	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	276	10.3806066	51.08862743	DEU	Germany	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	276	10.3806066	51.08862743	DEU	Germany	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	276	10.3806066	51.08862743	DEU	Germany	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	276	10.3806066	51.08862743	DEU	Germany	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	276	10.3806066	51.08862743	DEU	Germany	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	288	-1.205623522	7.964825185	GHA	Ghana	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	288	-1.205623522	7.964825185	GHA	Ghana	2	INDEX	MAZ	Index	maize	-0.91	2016	-0.91	FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	288	-1.205623522	7.964825185	GHA	Ghana	3	INDEX	RIC	Index	rice	-0.82	2016	-0.82	FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	288	-1.205623522	7.964825185	GHA	Ghana	4	INDEX	SOR	Index	sorghum	-0.82	2016	-0.82	FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	288	-1.205623522	7.964825185	GHA	Ghana	5	INDEX	MIL	Index	millet	-0.67	2016	-0.67	FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	292	-5.347561686	36.13895036	GIB	Gibraltar	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	292	-5.347561686	36.13895036	GIB	Gibraltar	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	292	-5.347561686	36.13895036	GIB	Gibraltar	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	292	-5.347561686	36.13895036	GIB	Gibraltar	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	292	-5.347561686	36.13895036	GIB	Gibraltar	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	296	-157.5643005	1.768837732	KIR	Kiribati	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	296	-157.5643005	1.768837732	KIR	Kiribati	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	296	-157.5643005	1.768837732	KIR	Kiribati	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	296	-157.5643005	1.768837732	KIR	Kiribati	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	296	-157.5643005	1.768837732	KIR	Kiribati	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	300	22.58307827	39.47301873	GRC	Greece	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	300	22.58307827	39.47301873	GRC	Greece	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	300	22.58307827	39.47301873	GRC	Greece	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	300	22.58307827	39.47301873	GRC	Greece	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	300	22.58307827	39.47301873	GRC	Greece	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	304	-41.39371316	74.75625681	GRL	Greenland	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	304	-41.39371316	74.75625681	GRL	Greenland	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	304	-41.39371316	74.75625681	GRL	Greenland	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	304	-41.39371316	74.75625681	GRL	Greenland	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	304	-41.39371316	74.75625681	GRL	Greenland	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	308	-61.68248568	12.11238395	GRD	Grenada	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	308	-61.68248568	12.11238395	GRD	Grenada	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	308	-61.68248568	12.11238395	GRD	Grenada	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	308	-61.68248568	12.11238395	GRD	Grenada	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	308	-61.68248568	12.11238395	GRD	Grenada	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	312	-61.64762115	16.14416917	GLP	Guadeloupe	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	312	-61.64762115	16.14416917	GLP	Guadeloupe	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	312	-61.64762115	16.14416917	GLP	Guadeloupe	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	312	-61.64762115	16.14416917	GLP	Guadeloupe	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	316	144.7029305	13.35485404	GUM	Guam	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	316	144.7029305	13.35485404	GUM	Guam	2	INDEX	MAZ	Index	maize					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	316	144.7029305	13.35485404	GUM	Guam	3	INDEX	RIC	Index	rice					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	316	144.7029305	13.35485404	GUM	Guam	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	316	144.7029305	13.35485404	GUM	Guam	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	-91.2312746	15.00273719	GTM	Guatemala	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	-91.2312746	15.00273719	GTM	Guatemala	2	INDEX	MAZ	Index	maize	-0.48	2016	-0.48	FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	-91.2312746	15.00273719	GTM	Guatemala	3	INDEX	RIC	Index	rice	-0.62	2016	-0.62	FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	-91.2312746	15.00273719	GTM	Guatemala	4	INDEX	SOR	Index	sorghum					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	-91.2312746	15.00273719	GTM	Guatemala	5	INDEX	MIL	Index	millet					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	324	-11.28173419	11.00210343	GIN	Guinea	1	INDEX	WHE	Index	wheat					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	324	-11.28173419	11.00210343	GIN	Guinea	2	INDEX	MAZ	Index	maize					
