"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2005","Value_2010","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"214","Dominican Republic","DOM","-70.49847576","18.89832088","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","80","84","87","90","90",2016.0,"90","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"218","Ecuador","ECU","-78.37005241","-1.447785891","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","87","91","94",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"222","El Salvador","SLV","-88.86862995","13.73603564","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","57","68","78","85","86",2016.0,"86","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"226","Equatorial Guinea","GNQ","10.46535826","1.565792376","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","23","26","31","34","34",2016.0,"34","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"231","Ethiopia","ETH","39.63505296","8.631223181","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<5","<5","<5","<5","<5",2016.0,"<5","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"232","Eritrea","ERI","38.11074289","16.12894644","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6","9","12","16","16",2016.0,"16","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"233","Estonia","EST","25.84093481","58.68487172","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","79","86","90","93","93",2016.0,"93","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"234","Faroe Islands","FRO","-7.122044325","62.21228119","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","",""
"238","Falkland Islands (Malvinas)","FLK","-58.75246778","-51.74562601","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","",""
"239","South Georgia and the South Sandwich Islands","SGS","-36.90662765","-54.20736749","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","",""
"242","Fiji","FJI","177.9660884","-17.83301566","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","31","34","37","39","40",2016.0,"40","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"246","Finland","FIN","23.308447","61.91586738","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global",">95",">95",">95",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"248","Åland Islands","ALA","19.80945969","60.1544901","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","",""
"250","France","FRA","2.457288129","46.62660861","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global",">95",">95",">95",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"254","French Guiana","GUF","-53.23619089","3.922673437","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","",""
"258","French Polynesia","PYF","-149.4052367","-17.67709294","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","",""
"260","French Southern Territories","ATF","69.64849091","-49.6068576","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","",""
"262","Djibouti","DJI","42.18274707","11.56004161","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5","6","8","11","12",2016.0,"12","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"266","Gabon","GAB","11.78727747","-0.60687619","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","59","67","74","78","79",2016.0,"79","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"268","Georgia","GEO","43.3713615","42.04813028","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","41","54","66","76","78",2016.0,"78","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"270","Gambia","GMB","-15.39944785","13.45295927","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<5","<5","<5","<5","<5",2016.0,"<5","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"275","State of Palestine","PSE","35.25694122","31.94347933","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","",""
"276","Germany","DEU","10.3806066","51.08862743","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global",">95",">95",">95",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"288","Ghana","GHA","-1.205623522","7.964825185","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6","9","14","20","22",2016.0,"22","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"292","Gibraltar","GIB","-5.347561686","36.13895036","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","",""
"296","Kiribati","KIR","-157.5643005","1.768837732","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<5","<5","<5","<5","6",2016.0,"6","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"300","Greece","GRC","22.58307827","39.47301873","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","88","92","94","94","94",2016.0,"94","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"304","Greenland","GRL","-41.39371316","74.75625681","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","",""
"308","Grenada","GRD","-61.68248568","12.11238395","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","93","95",">95",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"312","Guadeloupe","GLP","-61.64762115","16.14416917","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","",""
"316","Guam","GUM","144.7029305","13.35485404","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","",""
"320","Guatemala","GTM","-91.2312746","15.00273719","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","39","42","43","45","45",2016.0,"45","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"324","Guinea","GIN","-11.28173419","11.00210343","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<5","<5","<5","<5","<5",2016.0,"<5","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"328","Guyana","GUY","-58.97322037","4.788012784","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","36","49","62","73","74",2016.0,"74","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"332","Haiti","HTI","-72.33640958","18.40426539","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<5","<5","<5","<5","<5",2016.0,"<5","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"334","Heard Island and McDonald Islands","HMD","73.52633626","-53.09106147","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","",""
"336","Holy See","VAT","12.45315803","41.90343751","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","",""
"340","Honduras","HND","-86.59974381","14.82243161","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","30","38","46","52","53",2016.0,"53","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"344","China, Hong Kong Special Administrative Region","HKG","114.0266445","22.41749934","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","",""
"348","Hungary","HUN","19.41221519","47.1651448","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global",">95",">95",">95",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"352","Iceland","ISL","-19.02116966","64.79134763","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global",">95",">95",">95",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"356","India","IND","79.3608464","22.34642074","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","22","28","34","40","41",2016.0,"41","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"360","Indonesia","IDN","113.9174","-0.994582204","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5","18","40","56","58",2016.0,"58","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"364","Iran (Islamic Republic of)","IRN","54.19766348","32.74370885","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","86","94",">95",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"368","Iraq","IRQ","43.76606267","33.05013795","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","75","89",">95",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"372","Ireland","IRL","-7.121425272","53.25274054","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global",">95",">95",">95",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"376","Israel","ISR","34.62277992","31.06164552","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global",">95",">95",">95",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"380","Italy","ITA","12.57022427","42.79917282","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global",">95",">95",">95",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"384","Côte d'Ivoire","CIV","-5.552690016","7.62211586","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","18","18","18","18","18",2016.0,"18","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"388","Jamaica","JAM","-77.31068409","18.15616857","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","73","81","86","90","91",2016.0,"91","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"392","Japan","JPN","139.2716103","36.6554539","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global",">95",">95",">95",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"398","Kazakhstan","KAZ","66.65359159","48.01963494","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","83","89","93",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"400","Jordan","JOR","37.13024774","30.65365973","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global",">95",">95",">95",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"404","Kenya","KEN","37.86096816","0.534797278","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<5","<5","8","13","13",2016.0,"13","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"408","Democratic People's Republic of Korea","PRK","127.1803633","40.1462645","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<5","<5","7","10","11",2016.0,"11","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"410","Republic of Korea","KOR","127.8610254","36.45201023","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global",">95",">95",">95",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"414","Kuwait","KWT","47.49305029","29.53949468","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global",">95",">95",">95",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"417","Kyrgyzstan","KGZ","74.52324839","41.46204516","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","52","62","72","80","81",2016.0,"81","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"418","Lao People's Democratic Republic","LAO","101.9901968","20.27482773","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<5","<5","<5","6","6",2016.0,"6","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"422","Lebanon","LBN","35.89391711","33.92152458","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","",""
"426","Lesotho","LSO","28.25362195","-29.58041814","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","18","24","30","35","36",2016.0,"36","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
"428","Latvia","LVA","26.42461876","56.64196636","7","Ensure access to affordable, reliable, sustainable and modern energy for all","7.1","By 2030, ensure universal access to affordable, reliable and modern energy services","7.1.2","Proportion of population with primary reliance on clean fuels and technology","1","EG_EGY_CLEAN","Proportion of population with primary reliance on clean fuels and technology (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","86","90","93",">95",">95",2016.0,">95","Estimated data","Global Health Observatory (GHO), World Health Organisation (WHO)."
