"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","TypeOfProduct_Code","TypeOfProduct_Desc","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes"
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","AGR","Agricultural products","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2005.0,"","52.7","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","ALP","All products","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2005.0,"","46.1","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","ARM","Arms","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2005.0,"","60.2","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","IND","Industrial products","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2005.0,"","46.3","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","TEX","Textiles","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2005.0,"","36.6","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","OIL","Oil","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2005.0,"","55.2","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","TEX","Textiles","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2010.0,"","51.5","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","ALP","All products","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2010.0,"","53.7","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","ARM","Arms","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2010.0,"","37.0","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","AGR","Agricultural products","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2010.0,"","56.4","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","IND","Industrial products","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2010.0,"","54.0","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","CLO","Clothing","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2010.0,"","44.9","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","OIL","Oil","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2010.0,"","65.0","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","CLO","Clothing","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2015.0,"","46.2","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","ARM","Arms","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2015.0,"","44.4","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","ALP","All products","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2015.0,"","62.0","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","AGR","Agricultural products","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2015.0,"","61.7","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","TEX","Textiles","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2015.0,"","58.6","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","OIL","Oil","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2015.0,"","68.3","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","IND","Industrial products","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2015.0,"","63.4","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","OIL","Oil","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2016.0,"","84.4","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","IND","Industrial products","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2016.0,"","65.7","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","CLO","Clothing","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2016.0,"","48.4","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","ARM","Arms","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2016.0,"","43.3","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","AGR","Agricultural products","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2016.0,"","63.3","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","ALP","All products","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2016.0,"","64.1","Float","ITC/UNCTAD/WTO database",""
"10","Reduce inequality within and among countries","10.a","Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements","10.a.1","Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff","1","TM_TRF_ZERO","Proportion of tariff lines applied to imports with zero-tariff (%)","2019.Q1.G.01","TEX","Textiles","G","Global","NA","Data nature not available","PERCENT","Percentage","722","Small island developing States (SIDS)",2016.0,"","59.8","Float","ITC/UNCTAD/WTO database",""
