ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Freq_Code,Freq_Desc,Location_Code,Location_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2000,Footnotes_2001,Footnotes_2002,Footnotes_2003,Footnotes_2004,Footnotes_2005,Footnotes_2006,Footnotes_2007,Footnotes_2008,Footnotes_2009,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Nature_Code_2000,Nature_Code_2001,Nature_Code_2002,Nature_Code_2003,Nature_Code_2004,Nature_Code_2005,Nature_Code_2006,Nature_Code_2007,Nature_Code_2008,Nature_Code_2009,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Source_2000,Source_2001,Source_2002,Source_2003,Source_2004,Source_2005,Source_2006,Source_2007,Source_2008,Source_2009,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,TimeDetail_2000,TimeDetail_2001,TimeDetail_2002,TimeDetail_2003,TimeDetail_2004,TimeDetail_2005,TimeDetail_2006,TimeDetail_2007,TimeDetail_2008,TimeDetail_2009,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,Value_2000,Value_2001,Value_2002,Value_2003,Value_2004,Value_2005,Value_2006,Value_2007,Value_2008,Value_2009,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Latest_Year,Latest_Value
TKM,58.9787665,40.0912346,795,Turkmenistan,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,URBAN,Urban,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)",,,,,,,,,,,,,,,,,87.30633,87.34757,87.38881,87.43005,87.47129,87.30022,87.12896,86.9575,86.78583,86.61397,86.4419,86.26964,86.09718,85.92451,85.72628,85.51314,2015.0,85.51314
ALB,20.06660928,41.13897007,8,Albania,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,ALLAREA,All areas,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)",,,,,,,,,,,,,,,,,43.2352700000000,45.1088400000000,46.9669500000000,48.8213000000000,50.6715400000000,52.5171800000000,54.3579200000000,56.1933600000000,58.0231000000000,59.8466800000000,61.6638300000000,63.4741100000000,65.2772100000000,67.0723900000000,68.8595000000000,68.8699800000000,2015.0,68.8699800000000
ALB,20.06660928,41.13897007,8,Albania,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,RURAL,Rural,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,20.06660928,41.13897007,8,Albania,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,URBAN,Urban,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,32.39100438,1.279557331,800,Uganda,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,ALLAREA,All areas,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)",,,,,,,,,,,,,,,,,3.90709,4.02028,4.13829,4.29305,4.45936,4.62829,4.8001,4.97439,5.15099,5.32969,5.5105,5.69302,5.87739,6.06337,6.2507,6.439,2015.0,6.439
UGA,32.39100438,1.279557331,800,Uganda,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,RURAL,Rural,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)",,,,,,,,,,,,,,,,,0.95092,1.12765,1.31114,1.5014,1.69842,1.9022,2.11274,2.33005,2.55411,2.78495,3.02254,3.2669,3.51802,3.7759,4.04054,4.31195,2015.0,4.31195
UGA,32.39100438,1.279557331,800,Uganda,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,URBAN,Urban,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)",,,,,,,,,,,,,,,,,25.41841,24.90204,24.38424,23.86501,23.34435,22.82226,22.29874,21.77378,21.24739,20.71958,20.19033,19.65965,19.12754,18.594,18.05903,17.52262,2015.0,17.52262
UKR,31.40270802,49.00735945,804,Ukraine,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,ALLAREA,All areas,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)",,,,,,,,,,,,,,,,,64.65223,64.7395,64.82852,64.91832,67.67468,70.43812,73.20753,75.98315,78.76492,81.55271,84.34654,87.14625,89.95166,92.33968,92.06483,92.16258,2015.0,92.16258
UKR,31.40270802,49.00735945,804,Ukraine,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,RURAL,Rural,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKR,31.40270802,49.00735945,804,Ukraine,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,URBAN,Urban,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,21.7007909,41.60048068,807,The former Yugoslav Republic of Macedonia,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,ALLAREA,All areas,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)",,,,,,,,,,,,,,,,,90.98533,90.94935,90.91337,90.87739,90.84124,91.10754,91.3878,91.67976,91.98139,92.2905,91.2215,89.47449,87.72752,85.98201,84.73241,83.48981,2015.0,83.48981
MKD,21.7007909,41.60048068,807,The former Yugoslav Republic of Macedonia,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,RURAL,Rural,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)",,,,,,,,,,,,,,,,,80.90673,80.90673,80.90673,80.90673,80.90673,82.80953,84.7137,86.61925,88.52617,90.43447,89.12734,86.24335,83.35721,80.46894,77.55013,74.63133,2015.0,74.63133
MKD,21.7007909,41.60048068,807,The former Yugoslav Republic of Macedonia,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,URBAN,Urban,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)",,,,,,,,,,,,,,,,,98.12097,98.12097,98.12097,98.12097,98.12097,97.23408,96.34733,95.46073,94.57428,93.68797,92.80181,91.9158,91.02994,90.14422,90.14422,90.14422,2015.0,90.14422
GBR,-2.23830539,53.27691757,826,United Kingdom of Great Britain and Northern Ireland,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,ALLAREA,All areas,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)",,,,,,,,,,,,,,,,,95.65,95.65,95.65,95.65,95.65,95.65,95.65,95.65,95.65,95.65,95.65,95.65,95.65,95.65,95.65,95.65,2015.0,95.65
GBR,-2.23830539,53.27691757,826,United Kingdom of Great Britain and Northern Ireland,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,RURAL,Rural,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,-2.23830539,53.27691757,826,United Kingdom of Great Britain and Northern Ireland,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,URBAN,Urban,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,830,Channel Islands,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,ALLAREA,All areas,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,,,,,,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)",,,,,,,,,,,,,,,,,,,,,,,,,,91.975,91.975,91.975,91.975,91.975,91.975,91.975,2015.0,91.975
,,,830,Channel Islands,6,Ensure availability and sustainable management of water and sanitation for all,6.1,"By 2030, achieve universal and equitable access to safe and affordable drinking water for all",6.1.1,Proportion of population using safely managed drinking water services,1,SH_H2O_SAFE,"Proportion of population using safely managed drinking water services, by urban/rural (%)",2019.Q1.G.01,ANNUAL,Global,RURAL,Rural,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
