series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	222	-88.86862995	13.73603564	SLV	El Salvador	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	26.9	25.6	24.3	23.1	22	20.9	19.9	19	18.1	17.3	16.5	15.7	15.1	14.4	13.8	13.3	12.9	13.9	2016	12.9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	104.5	102	99.4	96.8	94.1	91.5	88.8	86.2	83.6	81.1	78.7	76.4	74.3	72.2	70.1	68.2	66.2	70.2	2016	66.2	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	231	39.63505296	8.631223181	ETH	Ethiopia	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	88.8	85.4	81.7	78	74.1	70.2	66.4	62.9	59.5	56.5	53.7	51.1	48.6	46.4	44.4	42.6	41	44.6	2016	41	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	232	38.11074289	16.12894644	ERI	Eritrea	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	58.2	55.7	53.4	51.1	49	47	45.2	43.5	41.9	40.4	39.1	37.9	36.8	35.7	34.7	33.8	32.9	34.78	2016	32.9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	233	25.84093481	58.68487172	EST	Estonia	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	8.8	8.1	7.4	6.8	6.2	5.7	5.2	4.7	4.3	4	3.6	3.4	3.1	2.9	2.6	2.5	2.3	2.68	2016	2.3	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	242	177.9660884	-17.83301566	FJI	Fiji	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	19.1	18.9	18.9	19	19.3	19.6	19.9	20.2	20.4	20.5	20.4	20.3	20.1	19.8	19.5	19.1	18.7	19.44	2016	18.7	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	246	23.308447	61.91586738	FIN	Finland	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	3.5	3.5	3.4	3.3	3.2	3.1	3	2.9	2.7	2.6	2.5	2.4	2.3	2.1	2	2	1.9	2.06	2016	1.9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	248	19.80945969	60.1544901	ALA	Åland Islands	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	250	2.457288129	46.62660861	FRA	France	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	4.4	4.3	4.2	4	3.9	3.8	3.7	3.6	3.6	3.6	3.5	3.5	3.4	3.4	3.3	3.2	3.2	3.3	2016	3.2	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	254	-53.23619089	3.922673437	GUF	French Guiana	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	262	42.18274707	11.56004161	DJI	Djibouti	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	79.4	77.8	76.2	74.5	72.9	71.1	69.4	67.6	65.9	64.2	62.5	60.9	59.3	57.8	56.4	54.9	53.5	56.38	2016	53.5	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	266	11.78727747	-0.60687619	GAB	Gabon	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	54	53	52	50.9	49.7	48.5	47.3	45.8	44.3	43	41.7	40.4	39	37.6	36.9	35.8	34.3	36.72	2016	34.3	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	268	43.3713615	42.04813028	GEO	Georgia	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	31	29.2	27.3	25.5	23.6	21.8	20.2	18.6	17.2	15.9	14.7	13.7	12.7	11.8	11	10.2	9.5	11.04	2016	9.5	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	270	-15.39944785	13.45295927	GMB	Gambia	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	63.1	61.5	59.9	58.3	56.7	55.2	53.7	52.3	51.1	49.8	48.6	47.4	46.3	45.2	44.2	43.2	42.2	44.22	2016	42.2	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	275	35.25694122	31.94347933	PSE	State of Palestine	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	24.9	24.2	23.6	23	22.5	22	21.5	21	20.5	20	19.5	19.1	18.6	18.1	17.6	17.1	16.6	17.6	2016	16.6	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	276	10.3806066	51.08862743	DEU	Germany	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	4.4	4.3	4.2	4.1	4	3.9	3.8	3.7	3.6	3.6	3.5	3.4	3.3	3.3	3.3	3.3	3.2	3.28	2016	3.2	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	288	-1.205623522	7.964825185	GHA	Ghana	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	64.5	62.8	61.1	59.6	58.3	57.1	55.9	54.7	53.4	51.9	50.2	48.5	46.8	45.2	43.8	42.4	41.2	43.88	2016	41.2	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	296	-157.5643005	1.768837732	KIR	Kiribati	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	53.3	52	50.9	50.1	49.6	49.4	49.4	49.3	49.2	48.8	48.2	47.3	46.5	45.6	44.6	43.6	42.4	44.54	2016	42.4	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	300	22.58307827	39.47301873	GRC	Greece	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	5.5	5.1	4.8	4.4	4.2	3.9	3.6	3.5	3.3	3.3	3.2	3.2	3.2	3.2	3.2	3.1	3.1	3.16	2016	3.1	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	304	-41.39371316	74.75625681	GRL	Greenland	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	308	-61.68248568	12.11238395	GRD	Grenada	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	13.4	13.3	13.2	13.2	13.1	13	12.9	12.9	12.8	12.9	12.9	13	13.3	13.6	13.9	14.2	14.4	13.88	2016	14.4	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	316	144.7029305	13.35485404	GUM	Guam	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	320	-91.2312746	15.00273719	GTM	Guatemala	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	40.8	39.4	38	36.8	35.5	34.4	33.2	32.1	31.1	30.1	29.1	28.1	27.2	26.3	25.4	24.6	23.9	25.48	2016	23.9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	324	-11.28173419	11.00210343	GIN	Guinea	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	100.7	96.7	92.8	89.1	85.7	82.5	79.6	76.9	74.4	72	69.8	67.6	65.6	63.7	61.8	60	58.3	61.88	2016	58.3	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	328	-58.97322037	4.788012784	GUY	Guyana	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	37	36.2	35.5	34.8	34.1	33.5	32.9	32.3	31.8	31.2	30.7	30.2	29.6	29	28.3	27.6	26.9	28.28	2016	26.9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	332	-72.33640958	18.40426539	HTI	Haiti	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	74.8	72.6	70.6	68.7	67	65.5	64	62.6	61.3	60	85.2	57.5	56.2	54.8	53.5	52.2	50.9	53.52	2016	50.9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	336	12.45315803	41.90343751	VAT	Holy See	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	340	-86.59974381	14.82243161	HND	Honduras	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	30.5	29.2	28	26.8	25.7	24.6	23.5	22.5	21.6	20.7	19.9	19.1	18.4	17.8	17.1	16.6	16	17.18	2016	16	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	348	19.41221519	47.1651448	HUN	Hungary	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	8.6	8.2	7.6	7.2	6.7	6.5	6.1	5.8	5.5	5.3	5.1	4.9	4.9	4.8	4.7	4.6	4.4	4.68	2016	4.4	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	352	-19.02116966	64.79134763	ISL	Iceland	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	3.2	2.9	2.8	2.6	2.5	2.4	2.3	2.2	2.1	2.1	2	1.9	1.8	1.7	1.7	1.7	1.6	1.7	2016	1.6	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	356	79.3608464	22.34642074	IND	India	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	66.6	64.3	62	59.9	57.7	55.7	53.7	51.6	49.6	47.6	45.5	43.5	41.6	39.7	37.9	36.2	34.6	38	2016	34.6	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	360	113.9174	-0.994582204	IDN	Indonesia	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	41.1	39.4	37.8	36.3	36.1	33.5	32.2	31	29.8	28.6	27.5	26.5	25.5	24.6	23.7	22.9	22.2	23.78	2016	22.2	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	28.2	26.8	25.4	24	22.8	21.6	20.4	19.3	18.3	17.3	16.5	15.8	15.1	14.6	14	13.5	13	14.04	2016	13	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	368	43.76606267	33.05013795	IRQ	Iraq	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	36	35.4	34.8	34.3	33.7	33.2	32.6	32	31.4	30.8	30.2	29.5	28.9	28.2	27.4	26.7	25.9	27.42	2016	25.9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	372	-7.121425272	53.25274054	IRL	Ireland	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	6	5.8	5.4	5	4.7	4.4	4.1	3.9	3.7	3.6	3.5	3.4	3.4	3.3	3.2	3.1	3	3.2	2016	3	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	376	34.62277992	31.06164552	ISR	Israel	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	5.6	5.4	5.2	4.9	4.7	4.5	4.3	4.1	3.9	3.8	3.7	3.5	3.3	3.3	3.1	3	2.9	3.12	2016	2.9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	380	12.57022427	42.79917282	ITA	Italy	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	4.8	4.5	4.3	4.1	3.9	3.8	3.6	3.6	3.5	3.5	3.4	3.3	3.2	3.1	3	2.9	2.8	3	2016	2.8	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	100.7	96.9	95.1	93.2	91.1	89	86.8	83.7	81.5	79.5	78.4	76.5	74.6	72.3	70.1	68	66	70.2	2016	66	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	388	-77.31068409	18.15616857	JAM	Jamaica	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	18.8	18.3	17.9	17.5	17.2	17	16.8	16.5	16.2	15.9	15.6	15.2	14.8	14.4	14	13.6	13.2	14	2016	13.2	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	392	139.2716103	36.6554539	JPN	Japan	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	3.3	3.1	3	2.9	2.9	2.7	2.7	2.6	2.5	2.4	2.4	2.4	2.2	2.1	2	2	2	2.06	2016	2	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	37.1	35.2	33.4	31.6	29.9	28.2	26.5	24.8	22.9	21	19.1	17.3	15.5	13.9	12.5	11.2	10.1	12.64	2016	10.1	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	400	37.13024774	30.65365973	JOR	Jordan	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	23.4	22.8	22.3	21.7	21.1	20.6	20.1	19.5	19	18.5	18	17.5	17	16.5	16	15.5	15.1	16.02	2016	15.1	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	404	37.86096816	0.534797278	KEN	Kenya	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	62.8	61	59	56.8	54.4	51.8	49.5	47.5	44.9	43.6	42.5	41.3	40.6	39.6	38.2	36.5	35.6	38.1	2016	35.6	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	44.5	39.1	34.2	30.4	27.8	26.4	26	25.7	25.2	24.4	23.1	21.5	19.8	18.3	17	16	15.1	17.24	2016	15.1	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	6.4	6.1	5.7	5.4	5.1	4.7	4.4	4.1	3.9	3.7	3.5	3.4	3.3	3.2	3.1	3	2.9	3.1	2016	2.9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	414	47.49305029	29.53949468	KWT	Kuwait	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	11	10.8	10.6	10.5	10.3	10.1	10	9.9	9.7	9.5	9.2	8.9	8.5	8.2	7.8	7.5	7.2	7.84	2016	7.2	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	42.1	40.4	38.8	37.2	35.7	34.2	32.8	31.3	29.6	27.8	26.1	24.6	23.2	22	20.9	19.9	18.8	20.96	2016	18.8	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	82.5	79.8	77.2	74.6	72	69.6	67.2	65	62.7	60.6	58.5	56.7	55	53.5	51.9	50.4	48.9	51.94	2016	48.9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	422	35.89391711	33.92152458	LBN	Lebanon	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	17.1	16.1	15.1	14.1	13.1	12.2	11.3	10.5	9.8	9.3	8.8	8.4	8	7.7	7.4	7.2	6.9	7.44	2016	6.9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	426	28.25362195	-29.58041814	LSO	Lesotho	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	80.2	80.9	81.7	82.4	82.3	82.5	81.8	79.5	80.5	77.1	75.3	73.2	75	75.2	74.5	74.5	72.4	74.32	2016	72.4	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	428	26.42461876	56.64196636	LVA	Latvia	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	11.5	10.9	10.3	9.7	9.2	8.7	8.2	7.7	7.4	7	6.6	6.2	5.7	5.2	4.7	4.3	3.9	4.76	2016	3.9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	430	-9.311879038	6.448381009	LBR	Liberia	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	124.3	116.6	109.1	101.6	94.5	87.9	82	76.9	72.4	68.5	65.2	62.2	59.4	57	54.8	52.9	51.2	55.06	2016	51.2	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	434	18.0295985	27.04042819	LBY	Libya	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	24.2	23.5	22.7	21.9	20.9	19.8	18.6	17.3	16.1	15.1	14.2	13.9	12.9	12.4	11.9	11.5	11	11.94	2016	11	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births																						
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	440	23.90517807	55.33680309	LTU	Lithuania	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	8.5	8.2	7.9	7.7	7.4	7.2	6.9	6.4	5.9	5.4	4.9	4.4	4.1	3.9	3.9	4.1	4.3	4.06	2016	4.3	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_IMRT	Infant mortality rate (deaths per 1,000 live births)	442	6.092656563	49.77679538	LUX	Luxembourg	1	<1Y	BOTHSEX	PER_1000_LIVE_BIRTHS	under 1 year old	Both	Per 1,000 live births	3.8	3.6	3.4	3.2	3	2.9	2.7	2.6	2.5	2.4	2.3	2.3	2.2	2.1	2.1	2.1	2	2.1	2016	2	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
