series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	275	35.25694122	31.94347933	PSE	State of Palestine	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	3572	3483	3404	3327	3278	3223	3188	3147	3122	3100	3079	3059	3036	3011	2982	2948	2909	2977.2	2016	2909	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	276	10.3806066	51.08862743	DEU	Germany	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	4093	3883	3748	3614	3486	3293	3185	3087	3000	2922	2855	2795	2743	2764	2720	2747	2702	2735.2	2016	2702	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	288	-1.205623522	7.964825185	GHA	Ghana	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	65335	64351	63405	62727	62202	61907	61709	61382	60961	60105	59065	57807	56379	55016	53563	52107	50679	53548.8	2016	50679	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	296	-157.5643005	1.768837732	KIR	Kiribati	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	181	176	173	172	172	173	176	179	182	184	184	184	183	182	179	177	173	178.8	2016	173	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	300	22.58307827	39.47301873	GRC	Greece	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	705	663	622	584	557	530	501	492	468	464	445	434	421	407	393	370	358	389.8	2016	358	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	304	-41.39371316	74.75625681	GRL	Greenland	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	308	-61.68248568	12.11238395	GRD	Grenada	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	31	31	30	30	29	29	29	29	29	29	30	30	30	31	32	32	32	31.4	2016	32	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	316	144.7029305	13.35485404	GUM	Guam	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	320	-91.2312746	15.00273719	GTM	Guatemala	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	21121	20455	19728	19024	18307	17551	16816	16122	15445	14837	14304	13802	13366	12943	12525	12188	11847	12573.8	2016	11847	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	324	-11.28173419	11.00210343	GIN	Guinea	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	60257	58376	56427	54500	52712	50980	49443	48073	46793	45608	44482	43415	42413	41475	40516	39626	38806	40567.2	2016	38806	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	328	-58.97322037	4.788012784	GUY	Guyana	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	913	872	832	792	754	718	686	658	633	612	596	583	570	558	544	529	513	542.8	2016	513	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	332	-72.33640958	18.40426539	HTI	Haiti	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	27511	26602	25751	24965	24275	23678	23111	22566	22033	21480	57500	20181	19711	19149	18586	18018	17485	18589.8	2016	17485	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	336	12.45315803	41.90343751	VAT	Holy See	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	340	-86.59974381	14.82243161	HND	Honduras	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	7864	7541	7223	6889	6562	6222	5915	5600	5302	5024	4751	4526	4311	4127	3975	3831	3694	3987.6	2016	3694	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	348	19.41221519	47.1651448	HUN	Hungary	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	985	923	849	799	751	723	685	646	615	583	560	535	520	505	492	479	458	490.8	2016	458	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	352	-19.02116966	64.79134763	ISL	Iceland	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	17	16	15	14	14	13	13	13	13	12	12	11	11	10	10	10	9	10	2016	9	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	356	79.3608464	22.34642074	IND	India	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	2521397	2424608	2329128	2234895	2141610	2046222	1950741	1852189	1753779	1656272	1555561	1461388	1369699	1286848	1210443	1140276	1080796	1217612.4	2016	1080796	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	360	113.9174	-0.994582204	IDN	Indonesia	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	237069	229105	221766	215140	236892	201249	194467	187657	180967	173979	167200	160619	154222	148027	142065	136394	131074	142356.4	2016	131074	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	43358	40022	37235	35027	33179	31628	30194	28947	27956	26914	26042	25171	24281	23383	22475	21435	20278	22370.4	2016	20278	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	368	43.76606267	33.05013795	IRQ	Iraq	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	36801	36911	37014	37140	37295	37498	37833	38119	38327	38621	38787	38885	38911	38729	38549	38162	37671	38404.4	2016	37671	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	372	-7.121425272	53.25274054	IRL	Ireland	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	405	400	388	370	356	341	330	318	310	307	303	297	289	279	269	258	246	268.2	2016	246	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	376	34.62277992	31.06164552	ISR	Israel	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	860	841	831	808	784	772	747	735	723	711	712	696	676	670	643	630	598	643.4	2016	598	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	380	12.57022427	42.79917282	ITA	Italy	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	2980	2834	2747	2608	2522	2488	2390	2339	2277	2260	2179	2093	2004	1917	1834	1705	1633	1818.6	2016	1633	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	95297	94060	92930	92162	91070	89905	88767	86875	85246	84148	83856	83171	82491	81453	80208	79056	77740	80189.6	2016	77740	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	388	-77.31068409	18.15616857	JAM	Jamaica	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	1258	1204	1156	1115	1077	1052	1025	999	974	945	911	884	852	826	795	766	736	795	2016	736	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	392	139.2716103	36.6554539	JPN	Japan	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	5293	5016	4741	4589	4441	4188	4052	3921	3792	3664	3533	3734	3271	3139	3006	3197	2846	3091.8	2016	2846	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	10348	9747	9386	9168	9090	9031	8991	8876	8635	8281	7835	7240	6646	6021	5420	4859	4355	5460.2	2016	4355	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	400	37.13024774	30.65365973	JOR	Jordan	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	4386	4299	4231	4173	4130	4107	4106	4141	4175	4233	4291	4341	4373	4382	4364	4316	4262	4339.4	2016	4262	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	404	37.86096816	0.534797278	KEN	Kenya	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	121070	119906	117944	115315	112013	108138	104083	100222	94983	91422	88840	86050	83736	81365	78561	75494	73533	78537.8	2016	73533	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	24888	21277	17951	15346	13557	12552	12109	11840	11522	11091	10446	9737	8991	8375	7811	7362	6988	7905.4	2016	6988	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	4435	4011	3623	3263	2941	2659	2456	2226	2059	1950	1848	1795	1746	1655	1611	1569	1527	1621.6	2016	1527	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	414	47.49305029	29.53949468	KWT	Kuwait	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	557	555	554	555	564	572	582	599	611	621	624	617	608	590	575	557	542	574.4	2016	542	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	5298	4958	4688	4485	4346	4263	4230	4201	4165	4092	4015	3925	3818	3695	3547	3378	3180	3523.6	2016	3180	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	19928	18915	17980	17158	16408	15737	15160	14605	14066	13532	13011	12519	12059	11606	11165	10723	10313	11173.2	2016	10313	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	422	35.89391711	33.92152458	LBN	Lebanon	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	1254	1155	1055	954	863	779	705	656	624	614	618	629	646	663	680	692	695	675.2	2016	695	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	426	28.25362195	-29.58041814	LSO	Lesotho	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	6504	6554	6577	6589	6533	6484	6437	6271	6217	5857	5701	5665	5714	5831	5874	5895	5655	5793.8	2016	5655	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	428	26.42461876	56.64196636	LVA	Latvia	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	278	262	250	240	232	225	217	207	198	186	174	161	145	129	114	102	93	116.6	2016	93	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	430	-9.311879038	6.448381009	LBR	Liberia	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	20276	19603	18813	17923	16993	16072	15200	14414	13724	13121	12601	12143	11705	11334	11001	10726	10466	11046.4	2016	10466	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	434	18.0295985	27.04042819	LBY	Libya	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	3278	3175	3096	3002	2903	2783	2653	2507	2370	2250	2147	2279	1976	1895	1805	1721	1634	1806.2	2016	1634	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	440	23.90517807	55.33680309	LTU	Lithuania	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	374	344	319	301	287	275	263	245	229	209	191	173	161	154	154	160	165	158.8	2016	165	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	442	6.092656563	49.77679538	LUX	Luxembourg	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	25	23	22	21	19	19	18	17	16	16	16	16	16	15	15	16	15	15.4	2016	15	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	450	46.6982339	-19.38514785	MDG	Madagascar	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	67666	65101	62548	60112	57836	55602	53500	51395	49362	47263	45252	43347	41700	40265	39187	38253	37373	39355.6	2016	37373	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	454	33.4884625	-13.40819859	MWI	Malawi	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	84470	79900	74723	69569	65148	62113	60513	59410	57960	56158	53860	50083	45976	42356	39587	37563	35671	40230.6	2016	35671	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	458	116.8346314	5.452415309	MYS	Malaysia	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	5254	4737	4387	4155	3944	3807	3747	3705	3728	3760	3803	3852	3955	4016	4126	4239	4351	4137.4	2016	4351	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	462	73.09672546	-0.614385021	MDV	Maldives	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	285	245	211	182	177	140	126	115	106	99	93	87	82	78	73	70	66	73.8	2016	66	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	466	-3.522016039	17.35311254	MLI	Mali	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	111127	109895	108076	105804	103109	100518	98039	95897	94174	92503	91185	89569	88052	86478	85246	83678	82400	85170.8	2016	82400	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	470	14.44617519	35.89194275	MLT	Malta	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	35	33	31	29	28	27	27	26	26	26	27	27	28	28	28	29	29	28.4	2016	29	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	474	-60.91544135	14.56086108	MTQ	Martinique	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	478	-10.33187259	20.26089546	MRT	Mauritania	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	11313	11546	11784	11995	12162	12275	12330	12360	12364	12337	12275	12201	12120	12045	11919	11754	11607	11889	2016	11607	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	480	57.568022	-20.28581998	MUS	Mauritius	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	375	341	316	300	291	287	283	276	261	246	231	222	214	209	203	195	185	201.2	2016	185	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	484	-102.5148166	23.93378032	MEX	Mexico	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	65625	61707	57996	54757	51763	49039	46853	44738	43176	41687	40492	39330	38170	37223	36001	34968	33891	36050.6	2016	33891	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	492	7.424214814	43.73532918	MCO	Monaco	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1.6	2016	1	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	496	103.0728057	46.83892054	MNG	Mongolia	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	2999	2722	2489	2298	2146	2031	1937	1863	1796	1734	1672	1611	1555	1496	1439	1371	1297	1431.6	2016	1297	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	1551	1333	1150	1002	901	840	806	789	777	777	773	765	753	738	720	700	675	717.2	2016	675	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	499	19.25214024	42.78717043	MNE	Montenegro	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	120	114	108	101	94	87	80	73	66	59	54	47	42	38	34	30	27	34.2	2016	27	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	500	-62.19261223	16.73558313	MSR	Montserrat	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	504	-6.281942841	31.8440131	MAR	Morocco	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	31904	30459	29173	28072	27006	26099	25232	24545	23904	23360	22819	22309	21800	21203	20511	19793	19070	20475.4	2016	19070	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	135985	131558	127499	123876	120310	116769	113370	108361	104362	100626	97994	94456	90468	87301	83972	80503	77927	84034.2	2016	77927	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	512	57.87743482	21.98805614	OMN	Oman	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	942	865	801	750	718	699	699	707	726	749	781	806	834	850	859	868	862	854.6	2016	862	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	516	17.21907885	-22.13817068	NAM	Namibia	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	4404	4451	4479	4477	4421	4243	4028	3867	3752	3676	3582	3528	3565	3442	3348	3369	3207	3386.2	2016	3207	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	520	166.92313	-0.528742623	NRU	Nauru	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	8	7	7	7	7	7	7	7	7	7	6	6	6	6	6	6	5	5.8	2016	5	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	524	83.94678863	28.25866332	NPL	Nepal	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	61914	57974	54146	50408	46956	43656	40514	37599	34783	32154	29674	27448	25434	23645	22072	20756	19722	22325.8	2016	19722	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	528	5.331480568	51.86728884	NLD	Netherlands	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	1219	1204	1166	1126	1101	1054	1004	952	901	851	822	778	754	732	713	696	679	714.8	2016	679	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	531	-68.95033464	12.15058042	CUW	Curaçao	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	533	-69.97050586	12.50878756	ABW	Aruba	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	172	172	171	171	172	174	175	178	180	184	187	190	193	194	194	193	191	193	2016	191	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	554	170.4755673	-43.98721568	NZL	New Zealand	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	414	403	394	394	389	390	392	393	398	395	390	383	375	367	353	345	333	354.6	2016	333	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	5479	5142	4844	4569	4318	4101	3877	3680	3483	3298	3136	2985	2847	2709	2585	2475	2378	2598.8	2016	2378	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	562	9.400167877	17.42143036	NER	Niger	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	128056	126614	124295	121176	117618	113809	109923	106053	102210	98643	95443	92606	90241	88824	87557	86663	86074	87871.8	2016	86074	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	566	8.097363256	9.585789025	NGA	Nigeria	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	942816	936133	928053	917726	906691	893021	878509	863251	847919	832365	817378	802054	787723	773083	759472	747170	732751	760039.8	2016	732751	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	570	-169.8601693	-19.05000475	NIU	Niue	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2016	1	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number																						
2018.Q2.G.01	SH_DYN_MORTN	Under-five deaths (number)	578	11.47846389	61.34311134	NOR	Norway	1	<5Y	BOTHSEX	NUMBER	under 5 years old	Both	Number	286	272	259	252	241	231	227	217	207	202	191	185	180	174	169	165	161	169.8	2016	161	Source: United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2017. 	
