series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Location	Units	Location description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	174	43.34234565	-11.66121732	COM	Comoros	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	18.5983791351318	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	23.7237720489502	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	175	45.14015057	-12.82217691	MYT	Mayotte	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	388	-77.31068409	18.15616857	JAM	Jamaica	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	13.2516374588013	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	178	15.22052612	-0.840544119	COG	Congo	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	38.6724739074707	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	392	139.2716103	36.6554539	JPN	Japan	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	11.4452247619629	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	37.6156578063965	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	11.3155746459961	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	12.0273580551147	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	400	37.13024774	30.65365973	JOR	Jordan	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	32.0861778259277	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	15.8539237976074	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	404	37.86096816	0.534797278	KEN	Kenya	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	25.854419708252	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	191	17.95874553	45.45172212	HRV	Croatia	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	17.0294818878174	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	30.3993721008301	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	192	-79.54460144	22.10030366	CUB	Cuba	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	18.3684406280518	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	24.5724048614502	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	196	33.22285964	35.05659437	CYP	Cyprus	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	16.7887687683105	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	414	47.49305029	29.53949468	KWT	Kuwait	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	57.171501159668	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	203	15.33151382	49.73913871	CZE	Czechia	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	15.1494426727295	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	18.1241302490234	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	204	2.339933594	9.65401646	BEN	Benin	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	33.1116790771484	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	24.4879932403564	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	208	9.326571283	56.03829721	DNK	Denmark	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	10.1248893737793	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	422	35.89391711	33.92152458	LBN	Lebanon	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	30.6720714569092	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	212	-61.3493756	15.43391378	DMA	Dominica	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	18.167573928833	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	426	28.25362195	-29.58041814	LSO	Lesotho	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	27.7761573791504	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	12.9485969543457	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	428	26.42461876	56.64196636	LVA	Latvia	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	12.7207107543945	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	642	24.98481009	45.83893563	ROU	Romania	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	14.2860174179077	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	430	-9.311879038	6.448381009	LBR	Liberia	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	17.1942596435547	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	643	99.01404926	61.61899849	RUS	Russian Federation	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	13.7483167648315	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	434	18.0295985	27.04042819	LBY	Libya	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	44.1662254333496	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	646	29.92310194	-1.999842114	RWA	Rwanda	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	40.747875213623	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	440	23.90517807	55.33680309	LTU	Lithuania	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	11.4878435134888	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	442	6.092656563	49.77679538	LUX	Luxembourg	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	10.2121591567993	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	12.3100748062134	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	660	-63.05651612	18.21525315	AIA	Anguilla	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	450	46.6982339	-19.38514785	MDG	Madagascar	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	21.4381675720215	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	21.2246761322021	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	454	33.4884625	-13.40819859	MWI	Malawi	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	22.1431999206543	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	458	116.8346314	5.452415309	MYS	Malaysia	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	16.0394344329834	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	462	73.09672546	-0.614385021	MDV	Maldives	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	7.6329970359802	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	21.2003498077393	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	466	-3.522016039	17.35311254	MLI	Mali	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	31.17311668396	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	674	12.46329038	43.93841766	SMR	San Marino	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	13.4460744857788	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	470	14.44617519	35.89194275	MLT	Malta	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	13.968207359314	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	25.6647510528564	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	474	-60.91544135	14.56086108	MTQ	Martinique	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	78.3848648071289	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	478	-10.33187259	20.26089546	MRT	Mauritania	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	40.821231842041	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	686	-14.46636926	14.35920905	SEN	Senegal	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	37.517219543457	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	480	57.568022	-20.28581998	MUS	Mauritius	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	13.5398015975952	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	688	20.805876	44.03145697	SRB	Serbia	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	24.2719383239746	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	484	-102.5148166	23.93378032	MEX	Mexico	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	20.0763473510742	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	690	55.46561591	-4.678053059	SYC	Seychelles	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	18.7221374511719	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	492	7.424214814	43.73532918	MCO	Monaco	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	12.2028636932373	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	20.6267395019531	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	496	103.0728057	46.83892054	MNG	Mongolia	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	40.4189567565918	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	702	103.8107883	1.361009155	SGP	Singapore	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	18.25537109375	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	15.9665145874023	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	703	19.48495604	48.70741446	SVK	Slovakia	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	17.5440406799316	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	499	19.25214024	42.78717043	MNE	Montenegro	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	20.1702289581299	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	704	105.802499	10.09643079	VNM	Viet Nam	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	29.6553211212158	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	500	-62.19261223	16.73558313	MSR	Montserrat	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	705	14.82209486	46.11958061	SVN	Slovenia	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	15.8143815994263	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	504	-6.281942841	31.8440131	MAR	Morocco	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	30.9871520996094	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	706	46.20367477	4.406485729	SOM	Somalia	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	29.5138683319092	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	19.4357280731201	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	710	24.67184355	-29.99957544	ZAF	South Africa	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	23.5793685913086	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	512	57.87743482	21.98805614	OMN	Oman	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	38.2489395141602	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	19.3535346984863	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	516	17.21907885	-22.13817068	NAM	Namibia	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	22.592191696167	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	724	-3.554078296	40.39211472	ESP	Spain	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	9.4792375564575	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	520	166.92313	-0.528742623	NRU	Nauru	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	12.5282554626465	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	728	30.32618773	7.290839152	SSD	South Sudan	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	41.1157722473145	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	524	83.94678863	28.25866332	NPL	Nepal	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	94.3306121826172	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	528	5.331480568	51.86728884	NLD	Netherlands	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	12.0730628967285	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	736	29.95650159	16.02643066	SDN	Sudan	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	740	-55.90626394	4.132603197	SUR	Suriname	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	23.601110458374	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	531	-68.95033464	12.15058042	CUW	Curaçao	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	533	-69.97050586	12.50878756	ABW	Aruba	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	16.2600879669189	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	752	14.3775338	60.60103109	SWE	Sweden	1	ALLAREA	mgr/m^3	All areas	Micrograms per cubic meter	2016	5.8880820274353	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
