"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value","Nature_Desc","Source"
"231","Ethiopia","ETH","39.63505296","8.631223181","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","141752","140051","137850","135255","132122","128909","125638","122174","119044","116010","113052","110200","107463","104750","102094","99519","97138","94978",2017.0,"94978","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"232","Eritrea","ERI","38.11074289","16.12894644","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","3144","3178","3226","3280","3329","3359","3375","3372","3349","3310","3259","3210","3154","3095","3030","2966","2910","2862",2017.0,"2862","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"233","Estonia","EST","25.84093481","58.68487172","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","68","63","59","55","52","49","45","42","38","35","31","28","26","24","22","20","19","17",2017.0,"17","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"234","Faroe Islands","FRO","-7.122044325","62.21228119","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"238","Falkland Islands (Malvinas)","FLK","-58.75246778","-51.74562601","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"239","South Georgia and the South Sandwich Islands","SGS","-36.90662765","-54.20736749","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"242","Fiji","FJI","177.9660884","-17.83301566","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","180","181","185","193","201","207","209","204","196","188","182","178","176","175","176","178","181","183",2017.0,"183","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"246","Finland","FIN","23.308447","61.91586738","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","157","157","155","154","157","160","162","161","156","147","135","121","107","99","99","104","108","110",2017.0,"110","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"248","Åland Islands","ALA","19.80945969","60.1544901","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"250","France","FRA","2.457288129","46.62660861","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","2058","2069","2071","2023","1943","1882","1860","1848","1822","1786","1757","1751","1764","1793","1829","1856","1864","1858",2017.0,"1858","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"254","French Guiana","GUF","-53.23619089","3.922673437","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"258","French Polynesia","PYF","-149.4052367","-17.67709294","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"260","French Southern Territories","ATF","69.64849091","-49.6068576","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"262","Djibouti","DJI","42.18274707","11.56004161","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","993","977","962","945","926","905","883","861","842","824","806","791","777","763","748","733","716","702",2017.0,"702","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"266","Gabon","GAB","11.78727747","-0.60687619","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","1185","1193","1201","1211","1223","1238","1254","1272","1288","1302","1312","1319","1322","1319","1310","1295","1276","1252",2017.0,"1252","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"268","Georgia","GEO","43.3713615","42.04813028","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","1249","1165","1093","1031","974","925","879","837","795","752","708","660","607","549","491","435","386","346",2017.0,"346","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"270","Gambia","GMB","-15.39944785","13.45295927","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","2280","2289","2292","2299","2300","2302","2304","2302","2301","2307","2306","2304","2298","2291","2289","2283","2276","2259",2017.0,"2259","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"275","State of Palestine","PSE","35.25694122","31.94347933","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","1954","1925","1900","1875","1851","1824","1795","1772","1754","1742","1741","1744","1750","1758","1765","1769","1761","1746",2017.0,"1746","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"276","Germany","DEU","10.3806066","51.08862743","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","2075","2025","1966","1904","1854","1815","1773","1715","1651","1601","1575","1567","1568","1577","1590","1604","1613","1608",2017.0,"1608","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"288","Ghana","GHA","-1.205623522","7.964825185","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","24385","24291","24209","24230","24351","24587","24883","25146","25324","25356","25224","24940","24513","23951","23334","22650","21931","21313",2017.0,"21313","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"292","Gibraltar","GIB","-5.347561686","36.13895036","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"296","Kiribati","KIR","-157.5643005","1.768837732","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","75","74","73","72","73","73","74","75","77","77","78","78","78","78","78","77","76","75",2017.0,"75","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"300","Greece","GRC","22.58307827","39.47301873","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","434","399","366","335","311","293","278","263","249","241","237","238","241","246","252","259","264","267",2017.0,"267","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"304","Greenland","GRL","-41.39371316","74.75625681","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"308","Grenada","GRD","-61.68248568","12.11238395","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","16","16","15","15","15","15","15","15","15","16","17","17","18","20","20","21","22","22",2017.0,"22","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"312","Guadeloupe","GLP","-61.64762115","16.14416917","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"316","Guam","GUM","144.7029305","13.35485404","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"320","Guatemala","GTM","-91.2312746","15.00273719","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","8762","8573","8363","8143","7906","7669","7446","7229","7042","6852","6633","6441","6254","6081","5906","5744","5590","5426",2017.0,"5426","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"324","Guinea","GIN","-11.28173419","11.00210343","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","17603","16915","16375","15947","15553","15109","14605","14047","13500","12981","12506","12093","11738","11428","11189","11048","10950","10897",2017.0,"10897","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"328","Guyana","GUY","-58.97322037","4.788012784","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","523","500","478","457","436","418","402","388","376","366","359","352","345","338","330","321","310","299",2017.0,"299","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"332","Haiti","HTI","-72.33640958","18.40426539","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","8017","7924","7874","7867","7881","7893","7912","7914","7921","7912","8467","7847","7815","7769","7713","7629","7527","7391",2017.0,"7391","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"334","Heard Island and McDonald Islands","HMD","73.52633626","-53.09106147","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"336","Holy See","VAT","12.45315803","41.90343751","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"340","Honduras","HND","-86.59974381","14.82243161","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","3801","3702","3597","3487","3378","3268","3155","3034","2905","2772","2635","2511","2399","2299","2209","2132","2062","1996",2017.0,"1996","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"344","China, Hong Kong Special Administrative Region","HKG","114.0266445","22.41749934","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"348","Hungary","HUN","19.41221519","47.1651448","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","552","518","485","452","420","394","375","360","344","327","312","299","286","272","257","241","226","211",2017.0,"211","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"352","Iceland","ISL","-19.02116966","64.79134763","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","9","8","8","8","7","7","7","7","7","6","6","6","6","5","5","5","5","5",2017.0,"5","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"356","India","IND","79.3608464","22.34642074","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","1256685","1217259","1176565","1134977","1094137","1053198","1012421","971223","929232","885954","842772","800558","760798","723874","690043","658644","630113","604726",2017.0,"604726","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"360","Indonesia","IDN","113.9174","-0.994582204","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","102700","101053","99562","98071","96935","94835","93133","91258","88592","85320","81990","78664","75470","72270","69257","66299","63647","60986",2017.0,"60986","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"364","Iran (Islamic Republic of)","IRN","54.19766348","32.74370885","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","23487","22108","21052","20250","19607","19037","18526","18053","17595","17088","16543","15951","15321","14695","14013","13275","12489","11700",2017.0,"11700","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"368","Iraq","IRQ","43.76606267","33.05013795","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","20441","20638","20848","21051","21269","21482","21722","21954","22199","22426","22602","22636","22588","22454","22274","22029","21728","21376",2017.0,"21376","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"372","Ireland","IRL","-7.121425272","53.25274054","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","233","232","228","221","212","200","190","182","178","177","177","177","175","171","164","158","151","143",2017.0,"143","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"376","Israel","ISR","34.62277992","31.06164552","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","457","451","441","426","405","383","367","364","370","378","381","379","373","366","358","349","340","329",2017.0,"329","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"380","Italy","ITA","12.57022427","42.79917282","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.2","Neonatal mortality rate","1","SH_DYN_NMRTN","Neonatal deaths (number)","2019.Q1.G.01","NUMBER","Number","<1M","under 1 month old","G","Global","BOTHSEX","Both sexes","1846","1745","1671","1615","1563","1510","1459","1418","1382","1343","1297","1247","1196","1145","1094","1044","999","959",2017.0,"959","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
