"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2000","Footnotes_2001","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Nature_Code_2000","Nature_Code_2001","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Source_2000","Source_2001","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","TimeDetail_2000","TimeDetail_2001","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value"
"LVA","26.42461876","56.64196636","428","Latvia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","6.4647","7.61165","8.30539","9.68708","9.61531","12.01794","13.23494","11.31517","-2.36471","-13.34146","-2.74104","7.72089","5.34963","3.86596","3.15903","4.04751","3.22215",2016.0,"3.22215"
"LBR","-9.311879038","6.448381009","430","Liberia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","21.92751","-0.74951","1.33268","-31.34159","0.67633","2.54387","9.64673","32.13399","3.67149","3.59904","3.58764","4.95568","8.33499","2.04428","2.69752","6.65511","-2.96284",2016.0,"-2.96284"
"","","","432","Landlocked developing countries (LLDCs)","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","2.16458","4.36283","4.82668","3.69188","4.64009","6.24654","7.15357","7.38009","7.23068","2.1628","4.69258","4.33648","1.81518","4.25078","3.05803","1.03556","0.39344",2016.0,"0.39344"
"LBY","18.0295985","27.04042819","434","Libya","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","0.77944","-1.05519","-2.80361","11.22064","2.77776","8.61589","5.10531","3.52158","13.06615","-1.84882","3.51153","-61.42059","124.5367","-52.11016","-24.1311","-6.55616","1.02721",2016.0,"1.02721"
"LIE","9.552985019","47.14167005","438","Liechtenstein","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","1.84334","-1.86813","-2.00383","-2.8033","2.22012","4.05808","8.19904","8.60923","-3.31208","-11.07159","6.69633","-4.75243","0.29621","4.10066","2.16496","-0.34866","0.54114",2016.0,"0.54114"
"BHS","-78.05111663","24.69546597","44","Bahamas","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","2.63964","0.84983","0.70412","-3.32514","-1.23782","1.28399","0.50791","-0.47903","-4.1022","-5.84423","-0.14286","-0.96145","1.57069","-1.93802","-2.51671","-4.24099","-0.95936",2016.0,"-0.95936"
"LTU","23.90517807","55.33680309","440","Lithuania","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","4.6424","7.38978","7.65528","11.52282","7.59739","8.91496","8.72578","12.57193","4.07953","-13.58145","3.10299","7.55541","5.28441","4.87675","4.77814","3.0759","3.1781",2016.0,"3.1781"
"LUX","6.092656563","49.77679538","442","Luxembourg","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","7.03827","1.57816","2.99402","0.81229","2.58091","1.81519","3.43618","6.26197","-3.39256","-6.51203","2.46783","0.16242","-2.68205","1.30735","3.56737","0.96957","1.47019",2016.0,"1.47019"
"MAC","113.5665388","22.1237259","446","China, Macao Special Administrative Region","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","3.43006","0.51559","6.32254","8.92366","23.7153","5.57292","10.84217","12.06201","1.27804","-0.79385","22.54459","18.91119","6.69503","8.62985","-3.37262","-23.18116","-2.68085",2016.0,"-2.68085"
"MDG","46.6982339","-19.38514785","450","Madagascar","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","1.52017","2.76779","-15.27774","6.52096","2.1598","1.55822","1.99911","3.21609","2.53246","-6.66643","-2.20163","-0.9741","-0.29281","-1.3059","0.00458","0.31436","1.43553",2016.0,"1.43553"
"MWI","33.4884625","-13.40819859","454","Malawi","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","-1.38327","-7.39748","-0.0609","2.93825","2.59826","0.38859","1.66299","6.33988","4.39445","5.06408","3.686","1.76338","-3.50391","3.18238","3.50568","-0.1485","0.01287",2016.0,"0.01287"
"MYS","116.8346314","5.452415309","458","Malaysia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","6.37365","-1.65946","3.2138","3.68936","4.72444","3.34004","3.62944","4.37338","2.95553","-3.27707","5.48782","3.37139","3.53784","2.80378","4.18446","3.2761","2.71954",2016.0,"2.71954"
"MDV","73.09672546","-0.614385021","462","Maldives","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","1.66063","-6.16678","4.6029","10.78857","3.22803","-15.42128","22.8236","4.92575","6.63472","-9.70107","4.31947","5.4932","-0.42167","4.25915","4.4771","-0.23592","3.84187",2016.0,"3.84187"
"MLI","-3.522016039","17.35311254","466","Mali","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)","","","","","","","","","","","","","","","","","","-2.83063","11.35571","4.72452","9.50682","-9.08192","6.86005","8.87039","4.75064","5.96146","8.16318","7.42361","4.51965","7.98003","3.95463","4.70666","4.49964","4.71047",2016.0,"4.71047"
