"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"192","Cuba","CUB","-79.54460144","22.10030366","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.5","1.1","3.8","5.2","8.4","9.7","11.2","11.7","12.9","14.3","15.9","16.0","21.2","27.9","29.1","37.3","38.8",2016.0,"38.8","Data nature not available","[2016]: ITU Estimate. // [2012]: ITU estimate. // [2007-2010]: Ministerio de la Informática y las Comunicaciones // [2000-2001]: Ministerio de la Informática y las Comunicaciones. // [2002-2006]: ONE. // [2011,2013]: Oficina Nacional de Estadisticas (ONE) // [2014]: Oficina Nacional de Estadisticas e Información (ONEI) // [2015]: Oficina Nacional de Estadística e Información (ONEI)","[2002-2008,2010]: Incl. users of the international network and also those having access only to the Cuban network. // [2009]: Incl. users of the international network and also those having access only to the Cuban network. Users of international network account for 2.9%. // [2016]: NULL // [2014-2015]: Population age 6+. // [2011,2013]: Population age 6+. Incl. users of the international network and also those having access only to the Cuban network. // [2000-2001]: Refers only to users with access to the international network."
"196","Cyprus","CYP","33.22285964","35.05659437","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","15.3","18.8","28.3","30.1","33.8","32.8","35.8","40.8","42.3","49.8","53.0","56.9","60.7","65.5","69.3","71.7","75.9",2016.0,"75.9","Data nature not available","[2000-2001]: ESIS. // [2002]: ESIS. ESIS. ESIS. // [2004,2014]: Eurostat // [2005-2013,2015]: Eurostat. // [2003]: ITU estimate based on Eurostat. // [2016]: Statistical Service of Cyprus.","[2012]:  Users in the last 3 months. // [2011]:  Users in the last 3 months. Age 16-74. // [2000-2003,2016]: NULL // [2004-2010,2013-2015]: Population age 16-74."
"203","Czechia","CZE","15.33151382","49.73913871","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","9.8","14.7","23.9","34.3","35.5","35.3","47.9","51.9","63.0","64.4","68.8","70.5","73.4","74.1","74.2","75.7","76.5",2016.0,"76.5","Data nature not available","[2014-2016]: Czech Statistical Office. // [2003-2004]: Eurostat // [2005-2013]: Eurostat. // [2002]: Ministry of Economy. Czech Telecommunication Office estimate. // [2000-2001]: Ministry of Economy. Czech Telecommunication Office.","[2012]:  Users in the last 3 months. // [2011]:  Users in the last 3 months. Age 16-74. // [2000-2002]: NULL // [2014-2016]: Population age 16+. // [2003-2010,2013]: Population age 16-74."
"204","Benin","BEN","2.339933594","9.65401646","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.2","0.4","0.7","1.0","1.2","1.3","1.5","1.8","1.9","2.2","3.1","4.1","4.5","4.9","6.0","11.3","12.0",2016.0,"12.0","Data nature not available","[2007-2010]: Autorité Transitoire de Régulation des Postes et Télécommunications // [2015-2016]: ITU Estimate. // [2012-2014]: ITU estimate. // [2011]: NSO. // [2000-2006]: NULL","[2000-2010,2013-2016]: NULL // [2011]: Population 6+"
"208","Denmark","DNK","9.326571283","56.03829721","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","39.2","43.0","64.3","76.3","80.9","82.7","86.7","85.0","85.0","86.8","88.7","89.8","92.3","94.6","96.0","96.3","97.0",2016.0,"97.0","Data nature not available","[2014]: Eurostat // [2002-2009,2011-2013,2015]: Eurostat. // [2001]: ITU estimate. // [2000]: MR&IT. // [2010]: National IT- and Telecom Agency NITA // [2016]: Statistics Denmark.","[2012]:  Users in the last 3 months. // [2011]:  Users in the last 3 months. Age 16-74. // [2000]: E-mail users. // [2001,2016]: NULL // [2002]: Population age 16-74 using Internet in the last 3 months. // [2003-2010,2013-2015]: Population age 16-74."
"212","Dominica","DMA","-61.3493756","15.43391378","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","8.8","13.2","18.4","23.6","30.3","38.5","39.4","40.3","41.2","42.0","47.5","48.6","49.8","51.0","57.5","65.0","67.0",2016.0,"67.0","Data nature not available","[2014]: ECTEL // [2015-2016]: ITU Estimate. // [2003-2009,2011-2013]: ITU estimate. // [2000-2002]: NULL // [2010]: National Telecommunications Regulatory Commission","NULL"
"214","Dominican Republic","DOM","-70.49847576","18.89832088","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","3.7","4.4","6.8","7.9","8.9","11.5","14.8","17.7","20.8","27.7","31.4","38.0","42.3","45.9","49.6","54.2","61.3",2016.0,"61.3","Data nature not available","[2016]: ITU Estimate. // [2010,2014]: ITU estimate. // [2007-2009]: Instituto Dominicano de las Telecomunicaciones (INDOTEL) // [2000-2006]: Instituto Dominicano de las Telecomunicaciones (INDOTEL). // [2011]: Oficina Nacional Estadistica. // [2012-2013,2015]: Oficina Nacional de Estadistica","[2012-2013]: 12+ years // [2011]: 12+ years. // [2009]: Calculated using a multiplying factor of 3.9 to residencial subscriptions and 16 to business subscriptions. // [2000,2002-2008,2014,2016]: NULL // [2015]: Population age 12+."
"218","Ecuador","ECU","-78.37005241","-1.447785891","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","1.5","2.7","4.3","4.5","4.8","6.0","7.2","10.8","18.8","24.6","29.0","31.4","35.1","40.3","45.6","48.9","54.1",2016.0,"54.1","Data nature not available","[2012]: INSTITUTO NACIONAL DE ESTADISTICA Y CENSOS - INEC // [2005-2007]: ITU estimate. // [2010,2013-2015]: Instituto Nacional de Estadistica y Censos // [2011]: Instituto Nacional de Estadistica y Censos - INEC // [2016]: Instituto Nacional de Estadistica y Censos. // [2000-2004]: NULL // [2008-2009]: Secretaría Nacional de Telecomunicaciones (SENATEL)","[2007]: Estimated based on survey results. // [2000-2005,2016]: NULL // [2006]: Population age 10+. // [2014]: Population age 5+ // [2009]: Population age 5+ (Source: INEC, households survey) // [2010-2012,2015]: Population age 5+. // [2013]: Population age 5+. Direct respondent as of 15."
"222","El Salvador","SLV","-88.86862995","13.73603564","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","1.2","1.5","1.9","2.5","3.2","4.2","5.5","6.1","10.1","12.1","15.9","18.9","20.3","23.1","24.8","26.8","29.0",2016.0,"29.0","Data nature not available","[2007-2010]: DIGESTYC // [2012-2014]: Dirección General de Estadística y Censos. (DIGESTYC) // [2015]: Dirección General de Estadística y Censos. (DIGESTYC). // [2016]: ITU Estimate. // [2001-2005,2011]: ITU estimate. // [2006]: OSILAC, ECLAC. // [2000]: Superintendencia General de Electricidad y Telecomunicaciones.","[2001-2005]: Estimated based on Survey results. Population age 10+. // [2013]: In the last 12 months. Individuals aged 10 and above. // [2000,2012,2015-2016]: NULL // [2006-2010,2014]: Population age 10+."
"226","Equatorial Guinea","GNQ","10.46535826","1.565792376","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.1","0.2","0.3","0.5","0.8","1.1","1.3","1.6","1.8","2.1","6.0","11.5","13.9","16.4","18.9","21.3","23.8",2016.0,"23.8","Data nature not available","[2016]: ITU Estimate. // [2007-2009,2011-2015]: ITU estimate. // [2010]: La Société Anonyme de Télécommunications de la République de Guinée Equatoriale // [2000-2006]: NULL","NULL"
"231","Ethiopia","ETH","39.63505296","8.631223181","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.0","0.0","0.1","0.1","0.2","0.2","0.3","0.4","0.5","0.5","0.8","1.1","2.9","4.6","7.7","13.9","15.4",2016.0,"15.4","Data nature not available","[2007]: Ethiopian Telecommunication Agency // [2000-2006]: Ethiopian Telecommunications Corporation (ETC). Ethiopian Telecommunication Agency. // [2008-2014]: ITU estimate. // [2015-2016]: Ministry of Communications and Information Technology.","NULL"
"232","Eritrea","ERI","38.11074289","16.12894644","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.1","0.2","0.2","","","","","0.4","0.5","0.5","0.6","0.7","0.8","0.9","1.0","1.1","1.2",2016.0,"1.2","Data nature not available","[2016]: ITU Estimate. // [2012]: ITU estimate // [2007-2011,2013-2015]: ITU estimate. // [2000-2002]: NULL","NULL"
"233","Estonia","EST","25.84093481","58.68487172","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","28.6","31.5","41.5","45.3","53.2","61.5","63.5","66.2","70.6","72.5","74.1","76.5","78.4","80.0","84.2","88.4","87.2",2016.0,"87.2","Data nature not available","[2010]: Estonian Competition Authority // [2004-2009,2011-2013]: Eurostat. // [2002-2003]: Ministry of Economic Affairs and Communications estimate. // [2000-2001]: Ministry of Economic Affairs and Communications. // [2014-2016]: Statistical Office of Estonia.","[2012]:  Users in the last 3 months. // [2011]:  Users in the last 3 months. Age 16-74. // [2000-2003,2016]: NULL // [2010]: Population age 16-74 in the last 3 months. // [2004-2009,2013-2015]: Population age 16-74."
"234","Faroe Islands","FRO","-7.122044325","62.21228119","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","32.9","43.2","53.3","58.9","66.5","67.9","69.4","76.0","75.6","75.2","75.2","80.7","85.3","90.0","93.3","94.2","95.1",2016.0,"95.1","Data nature not available","[2016]: ITU Estimate. // [2003-2006,2011-2015]: ITU estimate. // [2000-2002]: NULL // [2007-2010]: Post and Telecom Surveillance Authority","NULL"
"238","Falkland Islands (Malvinas)","FLK","-58.75246778","-51.74562601","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","58.6","64.6","64.1","64.0","67.3","84.0","87.1","90.1","93.0","95.8","95.8","96.4","96.9","96.9","97.6","98.3","99.0",2016.0,"99.0","Data nature not available","[2008-2011]: Cable & Wireless // [2007]: Cable & Wireless South Atlantic Ltd // [2016]: ITU Estimate. // [2003-2006,2012-2015]: ITU estimate. // [2000-2002]: NULL","NULL"
"239","South Georgia and the South Sandwich Islands","SGS","-36.90662765","-54.20736749","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"242","Fiji","FJI","177.9660884","-17.83301566","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","1.5","1.9","6.2","6.7","7.4","8.5","9.6","10.9","13.0","17.0","20.0","28.0","33.7","35.2","37.4","42.5","46.5",2016.0,"46.5","Data nature not available","[2016]: ITU Estimate. // [2007-2010,2012-2015]: ITU estimate. // [2011]: ITU estimate.  // [2004-2006]: Ministry of Information, Communications & Media Relations. // [2000-2003]: Telecom Fiji.","NULL"
"246","Finland","FIN","23.308447","61.91586738","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","37.2","43.1","62.4","69.2","72.4","74.5","79.7","80.8","83.7","82.5","86.9","88.7","89.9","91.5","86.5","86.4","87.7",2016.0,"87.7","Data nature not available","[2002-2013]: Eurostat. // [2014-2016]: Statistics Finland. // [2000-2001]: www.toy.fi.","[2012]:  Users in the last 3 months. // [2011]:  Users in the last 3 months. Age 16-74. // [2014]: Break in series. Population aged 16-89. // [2000]: Has used at least one other Internet application besides e-mail in last 3 months. Population age 15+. // [2002,2009]: Population age 16-74 using Internet in the last 3 months. // [2003-2008,2010,2013]: Population age 16-74. // [2015-2016]: Population aged 16-89. // [2001]: Using at least one other Internet application besides e-mail in last 3 months. Population age 15+."
"248","Åland Islands","ALA","19.80945969","60.1544901","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"250","France","FRA","2.457288129","46.62660861","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","14.3","26.3","30.2","36.1","39.2","42.9","46.9","66.1","70.7","71.6","77.3","77.8","81.4","81.9","83.8","84.7","85.6",2016.0,"85.6","Data nature not available","[2014]: Eurostat // [2006-2013,2015-2016]: Eurostat. // [2000-2005]: Médiamétrie.","[2012]:  Users in the last 3 months. // [2011]:  Users in the last 3 months. Age 16-74. // [2016]: NULL // [2001-2005]: Population age 11+, used in the last month. // [2000]: Population age 15+ using internet in the last year. // [2006-2010,2013-2015]: Population age 16-74."
"254","French Guiana","GUF","-53.23619089","3.922673437","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","9.7","11.6","13.9","16.6","19.5","20.8","22.1","23.3","24.5","25.7","","","","","","","",2009.0,"25.7","Data nature not available","[2006-2009]: ITU estimate. // [2000-2005]: NULL","NULL"
"258","French Polynesia","PYF","-149.4052367","-17.67709294","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","6.4","6.3","8.2","14.1","17.9","21.5","25.1","28.6","33.9","44.6","49.0","49.0","52.9","56.8","60.7","64.6","68.4",2016.0,"68.4","Data nature not available","[2016]: ITU Estimate. // [2012-2015]: ITU estimate. // [2011]: ITU estimate.  // [2000-2006]: NULL // [2010]: Service des Postes et Télécommunications // [2007-2009]: Service des postes et télécommunications","NULL"
"260","French Southern Territories","ATF","69.64849091","-49.6068576","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"262","Djibouti","DJI","42.18274707","11.56004161","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.2","0.3","0.5","0.6","0.8","1.0","1.3","1.6","2.3","4.0","6.5","7.0","8.3","9.5","10.7","11.9","13.1",2016.0,"13.1","Data nature not available","[2016]: ITU Estimate. // [2012-2015]: ITU estimate. // [2009-2011]: ITU estimate.  // [2007-2008]: Ministére de la Communication et de la Culture, chargé des Postes et des Télécommunications // [2000-2006]: NULL","NULL"
"266","Gabon","GAB","11.78727747","-0.60687619","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","1.2","1.3","1.9","2.7","3.0","4.9","5.5","5.8","7.5","9.5","13.0","18.0","24.0","30.5","38.1","45.8","48.1",2016.0,"48.1","Data nature not available","[2002-2006]: Gabon Telecom S.A. // [2015-2016]: ITU Estimate. // [2007-2014]: ITU estimate. // [2000-2001]: Office des postes et des télécommunications (OPT).","NULL"
"268","Georgia","GEO","43.3713615","42.04813028","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.5","1.0","1.6","2.6","3.9","6.1","7.5","8.3","10.0","20.1","26.9","31.5","36.9","43.3","44.0","47.6","58.0",2016.0,"58.0","Data nature not available","[2007]: Georgian National Communications Commission // [2001-2004,2006]: Georgian National Communications Commission (GNCC). // [2005,2008-2009,2011-2012,2014]: ITU estimate. // [2000]: Ministry of Communications. // [2010]: Ministry of Economy and Sustainable Development of Georgia // [2013]: National Statistics Office of Georgia // [2015]: National Statistics Office of Georgia (Geostat) // [2016]: National Statistics Office of Georgia (Geostat).","[2000-2010,2012,2016]: NULL // [2013]: Population age 6+ in the last 12 months. // [2015]: Population age 6+. Break in comparability, reference period in the last 3 months. // [2014]: Survey value is 49.1% for population age 6+ using Internet in the last 12 months. The current value is an ITU estimate provided for comparability reasons with 2015 value, which corresponds to users in the last 3 months."
"270","Gambia","GMB","-15.39944785","13.45295927","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.9","1.3","1.8","2.4","3.3","3.8","5.2","6.2","6.9","7.6","9.2","10.9","12.4","14.0","15.6","16.5","18.5",2016.0,"18.5","Data nature not available","[2016]: ITU Estimate. // [2005,2008-2009,2011-2015]: ITU estimate. // [2010]: The Gambia Public Utilities Regulatory Authority // [2000-2004,2006-2007]: The Gambia Public Utilities Regulatory Authority.","NULL"
"275","State of Palestine","PSE","35.25694122","31.94347933","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"276","Germany","DEU","10.3806066","51.08862743","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","30.2","31.7","48.8","55.9","64.7","68.7","72.2","75.2","78.0","79.0","82.0","81.3","82.3","84.2","86.2","87.6","89.6",2016.0,"89.6","Data nature not available","[2000-2001]: (N)onliner-Atlas. // [2014]: Eurostat // [2002-2013,2015-2016]: Eurostat.","[2012]:  Users in the last 3 months. // [2011]:  Users in the last 3 months. Age 16-74. // [2000-2001,2016]: NULL // [2002]: Population age 16-74 using Internet in the last 3 months. // [2003-2010,2013-2015]: Population age 16-74."
"288","Ghana","GHA","-1.205623522","7.964825185","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","0.2","0.2","0.8","1.2","1.7","1.8","2.7","3.9","4.3","5.4","7.8","9.0","10.6","15.0","25.5","31.4","34.7",2016.0,"34.7","Data nature not available","[2012]: Ghana Statistical Service // [2010]: Ghana Statistical Service. // [2001]: Ghana Telecom estimate. // [2000]: Ghana Telecom. // [2015-2016]: ITU Estimate. // [2011,2013-2014]: ITU estimate. // [2007-2009]: National Communications Authority // [2002-2006]: National Communications Authority (NCA).","[2010]: Break in comparability: persons 12 years and older. Based on Census 2010 results. // [2012]: Ghana Living Standards Survey 2012/2013. The estimate is based on weighting households who use internet by the household size over the total estimated population. Sample weights have also been applied. The question was asked at household level. // [2000-2009,2014-2016]: NULL"
"292","Gibraltar","GIB","-5.347561686","36.13895036","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","19.1","21.2","23.7","28.3","32.9","39.1","45.3","51.6","58.0","65.1","65.0","65.0","65.0","","","","94.4",2016.0,"94.4","Data nature not available","[2000-2001]: GNC Networks Limited. // [2007,2010-2011]: Gibraltar Regulatory Authority // [2016]: ITU Estimate. // [2008-2009,2012]: ITU estimate. // [2002-2006]: ITU estimate. ","NULL"
"296","Kiribati","KIR","-157.5643005","1.768837732","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.8","Fully operationalize the technology bank and science, technology and innovation capacity-building mechanism for least developed countries by 2017 and enhance the use of enabling technology, in particular information and communications technology","17.8.1","Proportion of individuals using the Internet","1","IT_USE_ii99","Internet users per 100 inhabitants","2019.Q1.G.01","PER_100_POP","Per 100 population","G","Global","1.8","2.3","2.5","3.0","3.5","4.0","4.5","6.0","7.0","9.0","9.1","10.0","10.7","11.5","12.3","13.0","13.7",2016.0,"13.7","Data nature not available","[2016]: ITU Estimate. // [2000-2005,2007-2008,2012-2015]: ITU estimate. // [2006]: NSO, 2006 Kiribati HIES // [2009-2011]: Telecommunications Authority of Kiribati","NULL"
