series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Sex description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	3	BOTHSEX	NUMBER	Both	Number	2016	2852	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	56	4.660976456	50.64104975	BEL	Belgium	3	BOTHSEX	NUMBER	Both	Number	2010	2328	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	56	4.660976456	50.64104975	BEL	Belgium	3	BOTHSEX	NUMBER	Both	Number	2015	2267	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	316	144.7029305	13.35485404	GUM	Guam	3	BOTHSEX	NUMBER	Both	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	316	144.7029305	13.35485404	GUM	Guam	3	BOTHSEX	NUMBER	Both	Number	2016					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	276	10.3806066	51.08862743	DEU	Germany	3	BOTHSEX	NUMBER	Both	Number	2016	11145	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	3	BOTHSEX	NUMBER	Both	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	3	BOTHSEX	NUMBER	Both	Number	2016					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	233	25.84093481	58.68487172	EST	Estonia	3	BOTHSEX	NUMBER	Both	Number	2015	207	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	496	103.0728057	46.83892054	MNG	Mongolia	3	BOTHSEX	NUMBER	Both	Number	2010	450	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	152	-71.23029019	-35.2652885	CHL	Chile	3	BOTHSEX	NUMBER	Both	Number	2000	1662	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	496	103.0728057	46.83892054	MNG	Mongolia	3	BOTHSEX	NUMBER	Both	Number	2016	392	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	152	-71.23029019	-35.2652885	CHL	Chile	3	BOTHSEX	NUMBER	Both	Number	2015	1930	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	410	127.8610254	36.45201023	KOR	Republic of Korea	3	BOTHSEX	NUMBER	Both	Number	2010	16917	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	410	127.8610254	36.45201023	KOR	Republic of Korea	3	BOTHSEX	NUMBER	Both	Number	2015	14294	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	410	127.8610254	36.45201023	KOR	Republic of Korea	3	BOTHSEX	NUMBER	Both	Number	2016	13677	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	60	-64.78155012	32.27881922	BMU	Bermuda	3	BOTHSEX	NUMBER	Both	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	60	-64.78155012	32.27881922	BMU	Bermuda	3	BOTHSEX	NUMBER	Both	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	320	-91.2312746	15.00273719	GTM	Guatemala	3	BOTHSEX	NUMBER	Both	Number	2010	422	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	320	-91.2312746	15.00273719	GTM	Guatemala	3	BOTHSEX	NUMBER	Both	Number	2016	448	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	288	-1.205623522	7.964825185	GHA	Ghana	3	BOTHSEX	NUMBER	Both	Number	2016	1515	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	3	BOTHSEX	NUMBER	Both	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	3	BOTHSEX	NUMBER	Both	Number	2016					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	BOTHSEX	NUMBER	Both	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	BOTHSEX	NUMBER	Both	Number	2010	852	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	156	104.1403375	32.30955217	CHN	China	3	BOTHSEX	NUMBER	Both	Number	2000	170908	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	BOTHSEX	NUMBER	Both	Number	2016	644	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	156	104.1403375	32.30955217	CHN	China	3	BOTHSEX	NUMBER	Both	Number	2015	134700	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	414	47.49305029	29.53949468	KWT	Kuwait	3	BOTHSEX	NUMBER	Both	Number	2010	56	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	414	47.49305029	29.53949468	KWT	Kuwait	3	BOTHSEX	NUMBER	Both	Number	2015	92	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	414	47.49305029	29.53949468	KWT	Kuwait	3	BOTHSEX	NUMBER	Both	Number	2016	94	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	64	90.45098484	27.39598568	BTN	Bhutan	3	BOTHSEX	NUMBER	Both	Number	2010	81	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	64	90.45098484	27.39598568	BTN	Bhutan	3	BOTHSEX	NUMBER	Both	Number	2015	91	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	324	-11.28173419	11.00210343	GIN	Guinea	3	BOTHSEX	NUMBER	Both	Number	2010	717	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	324	-11.28173419	11.00210343	GIN	Guinea	3	BOTHSEX	NUMBER	Both	Number	2016	775	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	292	-5.347561686	36.13895036	GIB	Gibraltar	3	BOTHSEX	NUMBER	Both	Number	2016					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	3	BOTHSEX	NUMBER	Both	Number	2015	12	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	3	BOTHSEX	NUMBER	Both	Number	2016	12	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	BOTHSEX	NUMBER	Both	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	499	19.25214024	42.78717043	MNE	Montenegro	3	BOTHSEX	NUMBER	Both	Number	2010	65	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	162	105.6426067	-10.4882473	CXR	Christmas Island	3	BOTHSEX	NUMBER	Both	Number	2000					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	499	19.25214024	42.78717043	MNE	Montenegro	3	BOTHSEX	NUMBER	Both	Number	2016	65	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	162	105.6426067	-10.4882473	CXR	Christmas Island	3	BOTHSEX	NUMBER	Both	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	3	BOTHSEX	NUMBER	Both	Number	2010	614	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	3	BOTHSEX	NUMBER	Both	Number	2015	473	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	3	BOTHSEX	NUMBER	Both	Number	2016	494	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	3	BOTHSEX	NUMBER	Both	Number	2010	1397	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	3	BOTHSEX	NUMBER	Both	Number	2015	1325	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	328	-58.97322037	4.788012784	GUY	Guyana	3	BOTHSEX	NUMBER	Both	Number	2010	200	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	328	-58.97322037	4.788012784	GUY	Guyana	3	BOTHSEX	NUMBER	Both	Number	2016	226	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	296	-157.5643005	1.768837732	KIR	Kiribati	3	BOTHSEX	NUMBER	Both	Number	2016	16	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	584	171.0839119	7.110213497	MHL	Marshall Islands	3	BOTHSEX	NUMBER	Both	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	584	171.0839119	7.110213497	MHL	Marshall Islands	3	BOTHSEX	NUMBER	Both	Number	2016					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	BOTHSEX	NUMBER	Both	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	500	-62.19261223	16.73558313	MSR	Montserrat	3	BOTHSEX	NUMBER	Both	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	3	BOTHSEX	NUMBER	Both	Number	2000					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	500	-62.19261223	16.73558313	MSR	Montserrat	3	BOTHSEX	NUMBER	Both	Number	2016					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	3	BOTHSEX	NUMBER	Both	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	3	BOTHSEX	NUMBER	Both	Number	2010	556	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	3	BOTHSEX	NUMBER	Both	Number	2015	567	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	3	BOTHSEX	NUMBER	Both	Number	2016	579	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	BOTHSEX	NUMBER	Both	Number	2010	298	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	BOTHSEX	NUMBER	Both	Number	2015	315	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	332	-72.33640958	18.40426539	HTI	Haiti	3	BOTHSEX	NUMBER	Both	Number	2010	1018	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	332	-72.33640958	18.40426539	HTI	Haiti	3	BOTHSEX	NUMBER	Both	Number	2016	1265	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	300	22.58307827	39.47301873	GRC	Greece	3	BOTHSEX	NUMBER	Both	Number	2016	557	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	585	134.5733878	7.502307591	PLW	Palau	3	BOTHSEX	NUMBER	Both	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	585	134.5733878	7.502307591	PLW	Palau	3	BOTHSEX	NUMBER	Both	Number	2016					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	242	177.9660884	-17.83301566	FJI	Fiji	3	BOTHSEX	NUMBER	Both	Number	2015	45	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	504	-6.281942841	31.8440131	MAR	Morocco	3	BOTHSEX	NUMBER	Both	Number	2010	1208	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	170	-73.07446751	3.888209046	COL	Colombia	3	BOTHSEX	NUMBER	Both	Number	2000	3071	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	504	-6.281942841	31.8440131	MAR	Morocco	3	BOTHSEX	NUMBER	Both	Number	2016	1014	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	170	-73.07446751	3.888209046	COL	Colombia	3	BOTHSEX	NUMBER	Both	Number	2015	3999	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	422	35.89391711	33.92152458	LBN	Lebanon	3	BOTHSEX	NUMBER	Both	Number	2010	140	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	422	35.89391711	33.92152458	LBN	Lebanon	3	BOTHSEX	NUMBER	Both	Number	2015	195	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	422	35.89391711	33.92152458	LBN	Lebanon	3	BOTHSEX	NUMBER	Both	Number	2016	199	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	72	23.81380223	-22.18810073	BWA	Botswana	3	BOTHSEX	NUMBER	Both	Number	2010	224	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	72	23.81380223	-22.18810073	BWA	Botswana	3	BOTHSEX	NUMBER	Both	Number	2015	214	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	3	BOTHSEX	NUMBER	Both	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	3	BOTHSEX	NUMBER	Both	Number	2016					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	304	-41.39371316	74.75625681	GRL	Greenland	3	BOTHSEX	NUMBER	Both	Number	2016					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	586	68.80479684	29.36491634	PAK	Pakistan	3	BOTHSEX	NUMBER	Both	Number	2015	5528	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	586	68.80479684	29.36491634	PAK	Pakistan	3	BOTHSEX	NUMBER	Both	Number	2016	5552	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	246	23.308447	61.91586738	FIN	Finland	3	BOTHSEX	NUMBER	Both	Number	2015	787	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	508	38.18479941	-14.27963886	MOZ	Mozambique	3	BOTHSEX	NUMBER	Both	Number	2010	1344	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	174	43.34234565	-11.66121732	COM	Comoros	3	BOTHSEX	NUMBER	Both	Number	2000	27	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	508	38.18479941	-14.27963886	MOZ	Mozambique	3	BOTHSEX	NUMBER	Both	Number	2016	1412	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	174	43.34234565	-11.66121732	COM	Comoros	3	BOTHSEX	NUMBER	Both	Number	2015	53	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	426	28.25362195	-29.58041814	LSO	Lesotho	3	BOTHSEX	NUMBER	Both	Number	2010	410	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	426	28.25362195	-29.58041814	LSO	Lesotho	3	BOTHSEX	NUMBER	Both	Number	2015	456	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	426	28.25362195	-29.58041814	LSO	Lesotho	3	BOTHSEX	NUMBER	Both	Number	2016	467	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	74	3.410732868	-54.43295905	BVT	Bouvet Island	3	BOTHSEX	NUMBER	Both	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	74	3.410732868	-54.43295905	BVT	Bouvet Island	3	BOTHSEX	NUMBER	Both	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	336	12.45315803	41.90343751	VAT	Holy See	3	BOTHSEX	NUMBER	Both	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	336	12.45315803	41.90343751	VAT	Holy See	3	BOTHSEX	NUMBER	Both	Number	2016					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	308	-61.68248568	12.11238395	GRD	Grenada	3	BOTHSEX	NUMBER	Both	Number	2016	2	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	591	-81.26616623	8.450965746	PAN	Panama	3	BOTHSEX	NUMBER	Both	Number	2015	156	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
