"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2015.0","Latest_Year","Latest_Value","Nature_Desc","Source"
"543","Oceania (exc. Australia and New Zealand)","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","45",2015.0,"45","Estimated data","Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/"
"722","Small island developing States (SIDS)","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","63",2015.0,"63","Estimated data","Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/"
"738","Sub-Saharan Africa (inc. Sudan)","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","42",2015.0,"42","Estimated data","Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/"
"746","Northern Africa (exc. Sudan)","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","69",2015.0,"69","Estimated data","Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/"
"747","Northern Africa and Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","65",2015.0,"65","Estimated data","Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/"
"753","Eastern and South-Eastern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","72",2015.0,"72","Estimated data","Tracking universal health coverage: 2017 Global Monitoring Report. Geneva, WHO 2017. http://www.who.int/healthinfo/universal_health_coverage/report/2017/en/"
"827","United Kingdom (England and Wales)","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","","","","",""
"828","United Kingdom (Northern Ireland)","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","","","","",""
"829","United Kingdom (Scotland)","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","","","","",""
"830","Channel Islands","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","","","","",""
"891","Serbia and Montenegro [former]","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","","","","",""
"910","High income economies (WB)","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","","","","",""
"911","Low income economies (WB)","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","","","","",""
"912","Lower middle economies (WB)","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","","","","",""
"913","Low and middle income economies (WB)","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","","","","",""
"914","Upper middle economies (WB)","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","","","","",""
"917","International Centers (FAO)","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","","","","",""
"918","European Union (EU) Institutions","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","","","","",""
"919","Regional Centres (FAO)","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","","","","",""
"920","Azores Islands","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","","","","",""
"921","ODA residual","3","Ensure healthy lives and promote well-being for all at all ages","3.8","Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all","3.8.1"," Coverage of essential health services (defined as the average coverage of essential services based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, non-communicable diseases and service capacity and access, among the general and the most disadvantaged population)","2","SH_ACS_UNHC","Universal health coverage (UHC) service coverage index","2019.Q1.G.01","INDEX","Index","G","Global","","","","",""
