GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Age_Code,Age_Desc,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes,ISO3CD,X,Y
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,E,Estimated data,PER_POP_1T14Y,% of children aged 1-14 years,199,Least Developed Countries (LDCs),2017.0,,79.13,Float,"DHS, MICS and other national surveys",Based on 28 countries with a population coverage of 57 per cent,,,
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,422,Lebanon,2009.0,,81.90,Float,MICS,Refers to children aged 2-14 years,LBN,35.89391711,33.92152458
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,430,Liberia,2007.0,,90.00,Float,DHS,Refers to children aged 2-14 years,LBR,-9.311879038,6.448381009
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,454,Malawi,2014.0,,72.40,Float,MICS,,MWI,33.4884625,-13.40819859
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,458,Malaysia,2016.0,,70.80,Float,NHMS,Refers to children aged 1-4 years only; definition differs from standard,MYS,116.8346314,5.452415309
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,466,Mali,2015.0,,72.70,Float,MICS ,,MLI,-3.522016039,17.35311254
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,478,Mauritania,2015.0,,80.00,Float,MICS ,,MRT,-10.33187259,20.26089546
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,484,Mexico,2015.0,,63.10,Float,MICS,,MEX,-102.5148166,23.93378032
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,496,Mongolia,2013.0,,49.30,Float,MICS,,MNG,103.0728057,46.83892054
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,499,Montenegro,2013.0,,69.30,Float,MICS,,MNE,19.25214024,42.78717043
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,504,Morocco,2006.0,,90.80,Float,ENIMSJ,Refers to children aged 2-14 years,MAR,-6.281942841,31.8440131
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,104,Myanmar,2016.0,,77.20,Float,DHS,Refers to children aged 2-14 years,MMR,96.51752295,21.19332882
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,524,Nepal,2014.0,,81.70,Float,MICS,,NPL,83.94678863,28.25866332
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,562,Niger,2012.0,,81.60,Float,DHS,Refers to children aged 2-14 years,NER,9.400167877,17.42143036
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,566,Nigeria,2016.0,,84.90,Float,MICS,,NGA,8.097363256,9.585789025
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,E,Estimated data,PER_POP_1T14Y,% of children aged 1-14 years,15,Northern Africa,2017.0,,85.09,Float,"DHS, MICS and other national surveys",Based on 5 countries with a population coverage of 98 per cent,,,
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,E,Estimated data,PER_POP_1T14Y,% of children aged 1-14 years,747,Northern Africa and Western Asia,2017.0,,83.68,Float,"DHS, MICS and other national surveys",Based on 15 countries with a population coverage of 76 per cent,,,
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,591,Panama,2013.0,,44.90,Float,MICS,,PAN,-81.26616623,8.450965746
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,600,Paraguay,2016.0,,52.10,Float,MICS,,PRY,-60.54854225,-21.70216237
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,634,Qatar,2012.0,,49.90,Float,MICS,Refers to children aged 2-14 years. differs from standard definition,QAT,51.19152467,25.28355379
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,498,Republic of Moldova,2012.0,,75.60,Float,MICS,Refers to children aged 2-14 years,MDA,28.4650624,47.20236795
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,662,Saint Lucia,2012.0,,67.50,Float,MICS,Refers to children aged 2-14 years,LCA,-60.96529553,13.89405601
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,678,Sao Tome and Principe,2014.0,,79.60,Float,MICS,,STP,6.609772265,0.241554875
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,688,Serbia,2014.0,,43.10,Float,MICS,,SRB,20.805876,44.03145697
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,694,Sierra Leone,2010.0,,81.70,Float,MICS,Refers to children aged 2-14 years,SLE,-11.78306584,8.568604164
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,E,Estimated data,PER_POP_1T14Y,% of children aged 1-14 years,722,Small island developing States (SIDS),2017.0,,69.84,Float,"DHS, MICS and other national surveys",Based on 16 countries with a population coverage of 67 per cent,,,
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,90,Solomon Islands,2016.0,,85.50,Float,DHS,Refers to children aged 2-14 years,SLB,160.1584117,-9.622391719
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,275,State of Palestine,2014.0,,91.50,Float,MICS,,PSE,35.25694122,31.94347933
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,E,Estimated data,PER_POP_1T14Y,% of children aged 1-14 years,202,Sub-Saharan Africa,2017.0,,82.80,Float,"DHS, MICS and other national surveys",Based on 24 countries with a population coverage of 53 per cent,,,
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,729,Sudan,2014.0,,63.90,Float,MICS,,,,
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,740,Suriname,2010.0,,86.10,Float,MICS,Refers to children aged 2-14 years,SUR,-55.90626394,4.132603197
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,760,Syrian Arab Republic,2006.0,,88.50,Float,MICS,Refers to children aged 2-14 years,SYR,38.50466565,35.01676176
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,762,Tajikistan,2005.0,,77.70,Float,MICS,Refers to children aged 2-14 years,TJK,69.294998,38.43069666
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,764,Thailand,2016.0,,75.20,Float,MICS,,THA,101.0202951,15.13089239
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,807,The former Yugoslav Republic of Macedonia,2011.0,,69.30,Float,MICS,Refers to children aged 2-14 years,MKD,21.7007909,41.60048068
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,768,Togo,2014.0,,80.60,Float,DHS,,TGO,0.97835765,8.532096072
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,780,Trinidad and Tobago,2011.0,,76.70,Float,MICS,Refers to children aged 2-14 years,TTO,-61.29389504,10.41877263
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,788,Tunisia,2012.0,,93.20,Float,MICS,Refers to children aged 2-14 years,TUN,9.572737411,34.11439971
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,795,Turkmenistan,2016.0,,37.00,Float,MICS,Should be interpreted with caution,TKM,58.9787665,40.0912346
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,804,Ukraine,2012.0,,61.20,Float,MICS,Refers to children aged 2-14 years,UKR,31.40270802,49.00735945
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,858,Uruguay,2013.0,,54.60,Float,MICS,Refers to children aged 2-14 years,URY,-56.01387025,-32.8002838
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,548,Vanuatu,2013.0,,83.50,Float,DHS,Refers to children aged 2-14 years,VUT,167.0679779,-15.34445547
16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,1,VC_VAW_PHYPYV,Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years),2019.Q1.G.01,1-14,1 to 14 years old,G,Global,C,Country data,PER_POP_1T14Y,% of children aged 1-14 years,704,Viet Nam,2014.0,,68.40,Float,MICS,,VNM,105.802499,10.09643079
