"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000.0","Value_2005.0","Value_2010.0","Value_2015.0","Value_2016.0","Latest_Year","Latest_Value","Nature_Desc","Source"
"61","Polynesia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"61","Polynesia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","","","","","","","","",""
"61","Polynesia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","","","","","","","","",""
"62","Central and Southern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","14.7","14.7","13.5","13.2","13",2016.0,"13","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"62","Central and Southern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","13.2","13.8","12.2","11.7","11.5",2016.0,"11.5","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"62","Central and Southern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","16.2","15.6","14.8","14.6","14.4",2016.0,"14.4","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"97","European Union","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","","","","","","","","",""
"97","European Union","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","","","","","","","","",""
"97","European Union","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"127","Southern Asia (excluding India)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"127","Southern Asia (excluding India)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","","","","","","","","",""
"127","Southern Asia (excluding India)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","","","","","","","","",""
"135","Caucasus and Central Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","12.3","12.8","11.3","10.1","9.5",2016.0,"9.5","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"135","Caucasus and Central Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","4.6","4.6","4.7","4.5","4.3",2016.0,"4.3","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"135","Caucasus and Central Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","20.3","21.3","18.3","15.8","14.9",2016.0,"14.9","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"142","Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"142","Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","","","","","","","","",""
"142","Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","","","","","","","","",""
"143","Central Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","14.8","15.3","13.1","11.4","10.7",2016.0,"10.7","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"143","Central Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","5.5","5.5","5.4","5.1","4.9",2016.0,"4.9","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"143","Central Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","24.4","25.3","20.9","17.7","16.6",2016.0,"16.6","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"145","Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","4.8","5.1","5.5","5.1","5",2016.0,"5","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"145","Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","2.3","2.5","2.8","2.7","2.7",2016.0,"2.7","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"145","Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","7.2","7.5","7.9","7.2","7.2",2016.0,"7.2","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"150","Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","24.2","22.9","19.6","17.4","17.1",2016.0,"17.1","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"150","Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","9.8","9.2","8","7.4","7.3",2016.0,"7.3","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"150","Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","39.6","37.6","32.2","28","27.6",2016.0,"27.6","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"151","Eastern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"151","Eastern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","","","","","","","","",""
"151","Eastern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","","","","","","","","",""
"154","Northern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","","","","","","","","",""
"154","Northern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"154","Northern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","","","","","","","","",""
"155","Western Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"155","Western Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","","","","","","","","",""
"155","Western Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","","","","","","","","",""
"158","Other non-specified areas","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","","","","","","","","",""
"158","Other non-specified areas","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","","","","","","","","",""
"158","Other non-specified areas","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"199","Least Developed Countries (LDCs)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","9.4","8.8","8.3","8.3","8.3",2016.0,"8.3","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"199","Least Developed Countries (LDCs)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","6","5.7","5.3","4.9","4.8",2016.0,"4.8","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"199","Least Developed Countries (LDCs)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","7.7","7.3","6.8","6.6","6.6",2016.0,"6.6","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"202","Sub-Saharan Africa","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","6","5.5","5.4","5","4.9",2016.0,"4.9","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"202","Sub-Saharan Africa","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","8.5","8","7.7","7.5","7.5",2016.0,"7.5","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"202","Sub-Saharan Africa","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","11","10.6","10.1","10.1","10.1",2016.0,"10.1","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"223","Eastern Asia (excluding Japan and China)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"223","Eastern Asia (excluding Japan and China)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","","","","","","","","",""
"223","Eastern Asia (excluding Japan and China)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","","","","","","","","",""
"369"," Iraq (Central Iraq) ","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","","","","","","","","",""
"369"," Iraq (Central Iraq) ","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"369"," Iraq (Central Iraq) ","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","","","","","","","","",""
"419","Latin America and the Caribbean","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","10.2","10","10.2","11.1","10.7",2016.0,"10.7","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"419","Latin America and the Caribbean","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","2.8","2.9","3","3.2","3.1",2016.0,"3.1","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"419","Latin America and the Caribbean","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","6.5","6.4","6.5","7.1","6.8",2016.0,"6.8","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"420","Latin America","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"420","Latin America","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","","","","","","","","",""
"420","Latin America","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","","","","","","","","",""
"432","Landlocked developing countries (LLDCs)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","MALE","Male","14.4","13.9","12.3","11.3","11.1",2016.0,"11.1","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"432","Landlocked developing countries (LLDCs)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","2019.Q1.G.01","PER_100000_POP","Per 100,000 population","G","Global","FEMALE","Female","5.9","5.6","5.1","4.8","4.7",2016.0,"4.7","Data nature not available","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
