series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Migratory status	Sex description	Units description	Migratory status description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	214	-70.49847576	18.89832088	DOM	Dominican Republic	11	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	214	-70.49847576	18.89832088	DOM	Dominican Republic	12	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	214	-70.49847576	18.89832088	DOM	Dominican Republic	13	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	214	-70.49847576	18.89832088	DOM	Dominican Republic	14	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	214	-70.49847576	18.89832088	DOM	Dominican Republic	15	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	218	-78.37005241	-1.447785891	ECU	Ecuador	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	218	-78.37005241	-1.447785891	ECU	Ecuador	3	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	218	-78.37005241	-1.447785891	ECU	Ecuador	4	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	218	-78.37005241	-1.447785891	ECU	Ecuador	5	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	218	-78.37005241	-1.447785891	ECU	Ecuador	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	218	-78.37005241	-1.447785891	ECU	Ecuador	7	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	218	-78.37005241	-1.447785891	ECU	Ecuador	8	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	218	-78.37005241	-1.447785891	ECU	Ecuador	9	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	218	-78.37005241	-1.447785891	ECU	Ecuador	10	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	218	-78.37005241	-1.447785891	ECU	Ecuador	11	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	218	-78.37005241	-1.447785891	ECU	Ecuador	12	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	218	-78.37005241	-1.447785891	ECU	Ecuador	13	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	218	-78.37005241	-1.447785891	ECU	Ecuador	14	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	218	-78.37005241	-1.447785891	ECU	Ecuador	15	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	222	-88.86862995	13.73603564	SLV	El Salvador	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown	47.6	44.6	33.1	35.1															2003	35.1	ILOSTAT - Administrative records of the Actuarial and Statistical Department of the Salvadorian Institute for Social Security	C
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	222	-88.86862995	13.73603564	SLV	El Salvador	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	222	-88.86862995	13.73603564	SLV	El Salvador	3	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown	9.2	4.1	2.1	1.8															2003	1.8	ILOSTAT - Administrative records of the Actuarial and Statistical Department of the Salvadorian Institute for Social Security	C
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	222	-88.86862995	13.73603564	SLV	El Salvador	4	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown	75	74.2	55.9	66.4															2003	66.4	ILOSTAT - Administrative records of the Actuarial and Statistical Department of the Salvadorian Institute for Social Security	C
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	222	-88.86862995	13.73603564	SLV	El Salvador	5	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	222	-88.86862995	13.73603564	SLV	El Salvador	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	222	-88.86862995	13.73603564	SLV	El Salvador	7	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	222	-88.86862995	13.73603564	SLV	El Salvador	8	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	222	-88.86862995	13.73603564	SLV	El Salvador	9	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	222	-88.86862995	13.73603564	SLV	El Salvador	10	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	222	-88.86862995	13.73603564	SLV	El Salvador	11	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	222	-88.86862995	13.73603564	SLV	El Salvador	12	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	222	-88.86862995	13.73603564	SLV	El Salvador	13	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	222	-88.86862995	13.73603564	SLV	El Salvador	14	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	222	-88.86862995	13.73603564	SLV	El Salvador	15	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	4	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	5	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	7	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	8	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	9	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	10	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	11	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	12	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	13	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	14	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	15	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	231	39.63505296	8.631223181	ETH	Ethiopia	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	231	39.63505296	8.631223181	ETH	Ethiopia	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	231	39.63505296	8.631223181	ETH	Ethiopia	3	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	231	39.63505296	8.631223181	ETH	Ethiopia	4	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	231	39.63505296	8.631223181	ETH	Ethiopia	5	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	231	39.63505296	8.631223181	ETH	Ethiopia	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	231	39.63505296	8.631223181	ETH	Ethiopia	7	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	231	39.63505296	8.631223181	ETH	Ethiopia	8	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	231	39.63505296	8.631223181	ETH	Ethiopia	9	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	231	39.63505296	8.631223181	ETH	Ethiopia	10	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	231	39.63505296	8.631223181	ETH	Ethiopia	11	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	231	39.63505296	8.631223181	ETH	Ethiopia	12	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	231	39.63505296	8.631223181	ETH	Ethiopia	13	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	231	39.63505296	8.631223181	ETH	Ethiopia	14	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	231	39.63505296	8.631223181	ETH	Ethiopia	15	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	232	38.11074289	16.12894644	ERI	Eritrea	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	232	38.11074289	16.12894644	ERI	Eritrea	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	232	38.11074289	16.12894644	ERI	Eritrea	3	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	232	38.11074289	16.12894644	ERI	Eritrea	4	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	232	38.11074289	16.12894644	ERI	Eritrea	5	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	232	38.11074289	16.12894644	ERI	Eritrea	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	232	38.11074289	16.12894644	ERI	Eritrea	7	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	232	38.11074289	16.12894644	ERI	Eritrea	8	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	232	38.11074289	16.12894644	ERI	Eritrea	9	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	232	38.11074289	16.12894644	ERI	Eritrea	10	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	232	38.11074289	16.12894644	ERI	Eritrea	11	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	232	38.11074289	16.12894644	ERI	Eritrea	12	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	232	38.11074289	16.12894644	ERI	Eritrea	13	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	232	38.11074289	16.12894644	ERI	Eritrea	14	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	232	38.11074289	16.12894644	ERI	Eritrea	15	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	233	25.84093481	58.68487172	EST	Estonia	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown	4.4	6.23	5.98	5.22	5.71	3.95	4.3	3.2	3.2										2008	3.2	ILOSTAT - Insurance records	C
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	233	25.84093481	58.68487172	EST	Estonia	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown										3.19	2.98						4.03	4.03	2016	4.03	ILOSTAT - Estonian Labour Inspectorate	C
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	233	25.84093481	58.68487172	EST	Estonia	3	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown	0.7	1.41	1.04	0	3.37	1.3	1.5	0	0.6										2008	0.6	ILOSTAT - Insurance records	C
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	233	25.84093481	58.68487172	EST	Estonia	4	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown	8	10.89	10.76	10.25	8.02	6.66	7.1	6.4	5.7										2008	5.7	ILOSTAT - Insurance records	C
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	233	25.84093481	58.68487172	EST	Estonia	5	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown												0	0.32	0.33	0.33	0.6		0.395	2015	0.6	ILOSTAT - Estonian Labour Inspectorate	C
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	233	25.84093481	58.68487172	EST	Estonia	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown												6.3	4.2	6.04	4.69	4.3		4.8075	2015	4.3	ILOSTAT - Estonian Labour Inspectorate	C
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	233	25.84093481	58.68487172	EST	Estonia	7	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown												3.12	2.24	3.22	2.56	2.5		2.63	2015	2.5	ILOSTAT - Estonian Labour Inspectorate	C
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	233	25.84093481	58.68487172	EST	Estonia	8	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown										0	0.34						0	0	2016	0	ILOSTAT - Estonian Labour Inspectorate	C
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	233	25.84093481	58.68487172	EST	Estonia	9	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown										6.59	5.82						7.89	7.89	2016	7.89	ILOSTAT - Estonian Labour Inspectorate	C
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	233	25.84093481	58.68487172	EST	Estonia	10	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	233	25.84093481	58.68487172	EST	Estonia	11	FEMALE	PER_100000_EMP	MIGPER	Female	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	233	25.84093481	58.68487172	EST	Estonia	12	MALE	PER_100000_EMP	NONMIG	Male	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	233	25.84093481	58.68487172	EST	Estonia	13	MALE	PER_100000_EMP	MIGPER	Male	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	233	25.84093481	58.68487172	EST	Estonia	14	BOTHSEX	PER_100000_EMP	NONMIG	Both	Per 100,000 employees	Non migrant																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	233	25.84093481	58.68487172	EST	Estonia	15	BOTHSEX	PER_100000_EMP	MIGPER	Both	Per 100,000 employees	Migrants																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	BOTHSEX	PER_100000_PRSN_INSR	_T	Both	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	BOTHSEX	PER_100000_EMP	_T	Both	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	FEMALE	PER_100000_PRSN_INSR	_T	Female	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	234	-7.122044325	62.21228119	FRO	Faroe Islands	4	MALE	PER_100000_PRSN_INSR	_T	Male	Per 100,000 persons insured	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	234	-7.122044325	62.21228119	FRO	Faroe Islands	5	FEMALE	PER_100000_WKRS_EMP	_T	Female	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	234	-7.122044325	62.21228119	FRO	Faroe Islands	6	MALE	PER_100000_WKRS_EMP	_T	Male	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	234	-7.122044325	62.21228119	FRO	Faroe Islands	7	BOTHSEX	PER_100000_WKRS_EMP	_T	Both	Per 100,000 workers employed	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	234	-7.122044325	62.21228119	FRO	Faroe Islands	8	FEMALE	PER_100000_EMP	_T	Female	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	234	-7.122044325	62.21228119	FRO	Faroe Islands	9	MALE	PER_100000_EMP	_T	Male	Per 100,000 employees	No breakdown																						
2018.Q2.G.01	SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex (per 100,000 employees)	234	-7.122044325	62.21228119	FRO	Faroe Islands	10	FEMALE	PER_100000_EMP	NONMIG	Female	Per 100,000 employees	Non migrant																						
