"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Footnotes_2017","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Nature_Code_2017","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","Source_2017","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","TimeDetail_2017","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value"
"MNG","103.0728057","46.83892054","496","Mongolia","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","49.30","","","","",2013.0,"49.30"
"MDA","28.4650624","47.20236795","498","Republic of Moldova","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","Refers to children aged 2-14 years","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","75.60","","","","","",2012.0,"75.60"
"MNE","19.25214024","42.78717043","499","Montenegro","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","69.30","","","","",2013.0,"69.30"
"BGD","89.17660788","22.86961622","50","Bangladesh","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","82.30","","","","",2013.0,"82.30"
"MAR","-6.281942841","31.8440131","504","Morocco","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","Refers to children aged 2-14 years","","","","","","","","","","","","","C","","","","","","","","","","","","","ENIMSJ","","","","","","","","","","","","","","","","","","","","","","","","","","90.80","","","","","","","","","","","",2006.0,"90.80"
"ARM","44.93839317","40.29499741","51","Armenia","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","DHS","","","","","","","","","","","","","","","","","","","","","","","","","","68.90","",2016.0,"68.90"
"BRB","-59.5346489","13.13648273","52","Barbados","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","Refers to children aged 2-14 years","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","75.10","","","","","",2012.0,"75.10"
"NPL","83.94678863","28.25866332","524","Nepal","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","81.70","","","",2014.0,"81.70"
"VUT","167.0679779","-15.34445547","548","Vanuatu","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","Refers to children aged 2-14 years","","","","","","","","","","","","","C","","","","","","","","","","","","","DHS","","","","","","","","","","","","","","","","","","","","","","","","","","83.50","","","","",2013.0,"83.50"
"NER","9.400167877","17.42143036","562","Niger","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","Refers to children aged 2-14 years","","","","","","","","","","","","","C","","","","","","","","","","","","","DHS","","","","","","","","","","","","","","","","","","","","","","","","","","81.60","","","","","",2012.0,"81.60"
"NGA","8.097363256","9.585789025","566","Nigeria","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","84.90","",2016.0,"84.90"
"PAN","-81.26616623","8.450965746","591","Panama","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","44.90","","","","",2013.0,"44.90"
"PRY","-60.54854225","-21.70216237","600","Paraguay","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","52.10","",2016.0,"52.10"
"GNB","-14.40182514","12.11760394","624","Guinea-Bissau","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","82.40","","","",2014.0,"82.40"
"QAT","51.19152467","25.28355379","634","Qatar","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","Refers to children aged 2-14 years. differs from standard definition","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","49.90","","","","","",2012.0,"49.90"
"LCA","-60.96529553","13.89405601","662","Saint Lucia","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","Refers to children aged 2-14 years","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","67.50","","","","","",2012.0,"67.50"
"STP","6.609772265","0.241554875","678","Sao Tome and Principe","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","79.60","","","",2014.0,"79.60"
"SRB","20.805876","44.03145697","688","Serbia","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","43.10","","","",2014.0,"43.10"
"SLE","-11.78306584","8.568604164","694","Sierra Leone","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","Refers to children aged 2-14 years","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","81.70","","","","","","","",2010.0,"81.70"
"BIH","17.78584332","44.16845548","70","Bosnia and Herzegovina","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","Refers to children aged 2-14 years","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","55.20","","","","","",2012.0,"55.20"
"VNM","105.802499","10.09643079","704","Viet Nam","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","68.40","","","",2014.0,"68.40"
"ZWE","29.86909584","-19.00075492","716","Zimbabwe","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","62.60","","","",2014.0,"62.60"
"","","","722","Small island developing States (SIDS)","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","Based on 16 countries with a population coverage of 67 per cent","","","","","","","","","","","","","E","","","","","","","","","","","","","DHS, MICS and other national surveys","","","","","","","","","","","","","","","","","","","","","","","","","","69.84",2017.0,"69.84"
"","","","729","Sudan","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","63.90","","","",2014.0,"63.90"
"SUR","-55.90626394","4.132603197","740","Suriname","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","Refers to children aged 2-14 years","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","86.10","","","","","","","",2010.0,"86.10"
"","","","747","Northern Africa and Western Asia","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","Based on 15 countries with a population coverage of 76 per cent","","","","","","","","","","","","","E","","","","","","","","","","","","","DHS, MICS and other national surveys","","","","","","","","","","","","","","","","","","","","","","","","","","83.68",2017.0,"83.68"
"SWZ","31.50149288","-26.56471011","748","Eswatini","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","88.30","","","",2014.0,"88.30"
"SYR","38.50466565","35.01676176","760","Syrian Arab Republic","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","Refers to children aged 2-14 years","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","88.50","","","","","","","","","","","",2006.0,"88.50"
"TJK","69.294998","38.43069666","762","Tajikistan","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","Refers to children aged 2-14 years","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","77.70","","","","","","","","","","","","",2005.0,"77.70"
"THA","101.0202951","15.13089239","764","Thailand","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","75.20","",2016.0,"75.20"
"TGO","0.97835765","8.532096072","768","Togo","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","DHS","","","","","","","","","","","","","","","","","","","","","","","","","","80.60","","","",2014.0,"80.60"
"TTO","-61.29389504","10.41877263","780","Trinidad and Tobago","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","Refers to children aged 2-14 years","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","76.70","","","","","","",2011.0,"76.70"
"TUN","9.572737411","34.11439971","788","Tunisia","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","Refers to children aged 2-14 years","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","93.20","","","","","",2012.0,"93.20"
"TKM","58.9787665","40.0912346","795","Turkmenistan","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","","","","","","","","Should be interpreted with caution","","","","","","","","","","","","","C","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","37.00","",2016.0,"37.00"
"ALB","20.06660928","41.13897007","8","Albania","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.1","Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","1","VC_VAW_PHYPYV","Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)","2019.Q1.G.01","1-14","1 to 14 years old","G","Global","PER_POP_1T14Y","% of children aged 1-14 years","","","","","Refers to children aged 2-14 years","","","","","","","","","","","","","C","","","","","","","","","","","","","DHS","","","","","","","","","","","","","","","","","","","","","","","","","","76.90","","","","","","","","",2009.0,"76.90"
