"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Unitmultiplier_Code","Unitmultiplier_Desc","Value_2000.0","Value_2001.0","Value_2002.0","Value_2003.0","Value_2004.0","Value_2005.0","Value_2006.0","Value_2007.0","Value_2008.0","Value_2009.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Value_2016.0","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"419","Latin America and the Caribbean","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","43485.03","34562.26","5460.96","10039.22","17031.45","57115.35","78394.29","116652.12","60712.61","73088.32","98151.71","84268.26","92255.77","92404.43","108795.95","97370.6","43660.88",2016.0,"43660.88","Data nature not available","DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Net Disbursements; Based on OECD, DAC database, 2018; Current USD million"
"420","Latin America","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"432","Landlocked developing countries (LLDCs)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","9197.51","10789.7","10477.44","13660.41","16694.43","18748.07","24307.7","29607.21","29392.7","29755.53","29258.43","31975.25","30532.92","36269.61","34354.67","38186.23","34622.13",2016.0,"34622.13","Data nature not available","DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Net Disbursements; Based on OECD, DAC database, 2018; Current USD million"
"485","Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"513","Europe and Northern America","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"514","Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","5698.41","5167.33","7529.59","5906.1","5459.14","15713.32","15208.9","28615.08","21933","10983.87","7740.67","6815.24","6132.17","7254.93","1945.66","2896.33","3561.68",2016.0,"3561.68","Data nature not available","DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Net Disbursements; Based on OECD, DAC database, 2018; Current USD million"
"515","Developing regions","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"518","Eastern Asia (excluding Japan)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"535","Bonaire, Sint Eustatius and Saba","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"543","Oceania (exc. Australia and New Zealand)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"722","Small island developing States (SIDS)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","4273.57","4087.36","4504.28","3930.97","8310.73","5616.33","16228.13","25077.14","12211.42","8841.71","22600.8","10624.29","13109.09","3927.46","1036.93","5978.17","8034.85",2016.0,"8034.85","Data nature not available","DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Net Disbursements; Based on OECD, DAC database, 2018; Current USD million"
"738","Sub-Saharan Africa (inc. Sudan)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"746","Northern Africa (exc. Sudan)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"747","Northern Africa and Western Asia","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"753","Eastern and South-Eastern Asia","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"827","United Kingdom (England and Wales)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"828","United Kingdom (Northern Ireland)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"829","United Kingdom (Scotland)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"911","Low income economies (WB)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"912","Lower middle economies (WB)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"913","Low and middle income economies (WB)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"914","Upper middle economies (WB)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"917","International Centers (FAO)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"918","European Union (EU) Institutions","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"919","Regional Centres (FAO)","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"920","Azores Islands","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"921","ODA residual","10","Reduce inequality within and among countries","10.b","Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes","10.b.1","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","1","DC_TRF_TFDV","Total resource flows for development, by recipient and donor countries (millions of current United States dollars)","2019.Q1.G.01","CU_USD","USD","G","Global","UNIT","Units","45132.59","31516.49","16259.59","22125.00","25824.69","41717.62","44951.76","63284.48","7881.73","83125.54","199212.07","169334.64","164691.22","108176.80","225749.06","11687.82","53455.62",2016.0,"53455.62","Data nature not available","DAC Statistics database, 2018, The Organisation for Economic Co-operation and Development (OECD)",""
