series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of product	Units description	Type of product description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	60	-64.78155012	32.27881922	BMU	Bermuda	7	TONNES	BIM	tonnes	Biomass																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	60	-64.78155012	32.27881922	BMU	Bermuda	8	TONNES	WCH	tonnes	Wild catch and harvest																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	60	-64.78155012	32.27881922	BMU	Bermuda	9	TONNES	FOF	tonnes	Fossil fuels																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	60	-64.78155012	32.27881922	BMU	Bermuda	10	TONNES	GAS	tonnes	Natural gas																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	60	-64.78155012	32.27881922	BMU	Bermuda	11	TONNES	NMA	tonnes	Non-metallic minerals - industrial or agricultural dominant																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	60	-64.78155012	32.27881922	BMU	Bermuda	12	TONNES	COL	tonnes	Coal																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	60	-64.78155012	32.27881922	BMU	Bermuda	13	TONNES	GBO	tonnes	Grazed biomass and fodder crops																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	60	-64.78155012	32.27881922	BMU	Bermuda	14	TONNES	NFO	tonnes	Non-ferrous ores																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	60	-64.78155012	32.27881922	BMU	Bermuda	15	TONNES	FEO	tonnes	Ferrous ores																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	60	-64.78155012	32.27881922	BMU	Bermuda	16	TONNES	PET	tonnes	Petroleum																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	60	-64.78155012	32.27881922	BMU	Bermuda	17	TONNES	RAW	tonnes	All raw materials																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	60	-64.78155012	32.27881922	BMU	Bermuda	18	TONNES	ONT	tonnes	Oil shale and tar sands																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	1	TONNES	NMC	tonnes	Non-metallic minerals - construction dominant	636671	730128	1319684	1357824	1390887	1293478.529	1342163.318	1710006.314	2549649.018	2459644.857	3074496.475	4170504.763	4278740.90326	4733647.58188	4993926.7439	5215219.16663	5436511.58937	5657804.01209	5207421.818774	2017	5657804.01209	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	2	TONNES	CPR	tonnes	Crop residues	286903.17	325718.08	262061.16	305901.83	444526.25	526521.13	500912.54	517099.86	437381.45	382514.35	371601.29	482431.26	430238.36	403581.46	416306.08665	424690.46461	433074.84258	441459.22055	423822.414878	2017	441459.22055	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	3	TONNES	CRO	tonnes	Crops	427220	290989	273074	277681	327503	387824	472327	477068	471560	421043	408175	432418	528776	450914	391790	385290.13571	395830.77143	416912.04286	408147.39	2017	416912.04286	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	4	TONNES	MEO	tonnes	Metal ores						61504.29	25812.299		125461.707	15609.854	64977.02	56865.515	35862.606	28148.83197	2878.41715	1565.41181	2414.46441	3263.51702	7654.128472	2017	3263.51702	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	5	TONNES	WOD	tonnes	Wood	4746859.28105	4918372.93109	5486015.14328	5670939.88876	5907041.60408	5235415.30101	5457182.45999	5364269.81379	7531246.05557	5468204.77375	6024832.49983	7487325.34502	7246774.25208	7646855.53073	7772965.33011	7941836.37485	8156251.8879	8370667.40093	7977715.304904	2017	8370667.40093	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	6	TONNES	NMM	tonnes	Non-metallic minerals	704992	791167	1390266	1432983	1473283	468991.808	697500.539	439369.203	2563890.546	751673.842	1146585.401	2407824.665	2293564.77426	2661991.65012	2843008.00936	2985818.3829	3128628.75644	3271439.12996	2978177.185756	2017	3271439.12996	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	7	TONNES	BIM	tonnes	Biomass	3991866.43595	4042608.50595	4007180.64973	4171631.76892	4404127.10243	4619638.76514	4635902.97189	4819637.83189	4718187.72027	4652375.26351	4725454.59757	4934633.68054	4829345.38735	4787871.15601	4749061.40282	4767261.47121	4828843.94996	4890426.42872	4804692.881744	2017	4890426.42872	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	8	TONNES	WCH	tonnes	Wild catch and harvest	2966048.92	2997561.88	3040476.76	3082047.82	3114878.72	3160646	3198500.04	3368606.08	3395826.6	3409068.6	3468272.34	3469783.68	3499395.04	3536002.6	3542914.56	3542914.56	3586297.97035	3629681.38072	3567562.214214	2017	3629681.38072	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	9	TONNES	FOF	tonnes	Fossil fuels	50000.8451	84597.42514	88568.49355	66325.11984	29631.50165	85280.43787	97966.6501	105262.7789	123706.0823	48545.81424	87815.48126	88001.48448	88001.48448	168843.89263	178017.50078	187191.10893	196364.71708	205538.32523	187191.10893	2017	205538.32523	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	10	TONNES	GAS	tonnes	Natural gas																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	11	TONNES	NMA	tonnes	Non-metallic minerals - industrial or agricultural dominant	68321	61039	70582	75159	82396	27223.753	56130.616	8767.867	184027.216	140881.548	164095.492	161353.607	248593.361	245398.40216	249420.44331	254223.23804	259026.03277	263828.8275	254379.388756	2017	263828.8275	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	12	TONNES	COL	tonnes	Coal	50000.8451	84597.42514	88568.49355	66325.11984	29631.50165	85280.43787	97966.6501	105262.7789	123706.0823	48545.81424	87815.48126	88001.48448	88001.48448	168843.89263	178017.50078	187191.10893	196364.71708	205538.32523	187191.10893	2017	205538.32523	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	13	TONNES	GBO	tonnes	Grazed biomass and fodder crops	447925.34595	446254.54595	426961.72973	456179.11892	456898.13243	458216.63514	457162.39189	460135.89189	462162.67027	450783.31351	451025.96757	451256.74054	446087.98735	453603.09601	401656.62046	400830.43881	400004.25716	399178.0755	411054.497588	2017	399178.0755	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	14	TONNES	NFO	tonnes	Non-ferrous ores						57521.394	14178.072		97951.275	989.535	26960.145	40523.813	35862.606	28148.83197	2162.05794				15155.444955	2014	2162.05794	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	15	TONNES	FEO	tonnes	Ferrous ores						57521.394	14178.072		97951.275	989.535	26960.145	40523.813	35862.606	28148.83197	2162.05794				15155.444955	2014	2162.05794	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	16	TONNES	PET	tonnes	Petroleum						1928	2260	2236	1774	1834	2137	2386	2710	2894	2894	2995.23636	3095.47273	3195.70909	3014.883636	2017	3195.70909	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	17	TONNES	RAW	tonnes	All raw materials																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	64	90.45098484	27.39598568	BTN	Bhutan	18	TONNES	ONT	tonnes	Oil shale and tar sands																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	TONNES	NMC	tonnes	Non-metallic minerals - construction dominant	9568533.776	7321090.807	7554000.922	8452002.046	9365903.418	11197774.136	12173509.346	13228077.462	14293303.054	17093113.557	17626120.661	20194000.238	21103704.895	21979151.7838	22839924.8138	23669574.9288	24499225.0439	25328875.159	23663350.34586	2017	25328875.159	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	TONNES	CPR	tonnes	Crop residues																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	3	TONNES	CRO	tonnes	Crops	8258747	8661653	8966668	9872591	10314364	10208249	10450583	11473719	11751265	12339847	13896006	12181420	12953097	14170959	14528358	14395606.5714	14836253.0893	15717546.125	14729744.55714	2017	15717546.125	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	4	TONNES	MEO	tonnes	Metal ores	26774201.2231	24387274.1577	25884373.3972	28645686.5086	28902347.4919	30958375.5853	30840591.2869	29568652.9831	37866657.7174	42008644.0844	41769283.5983	42443932.401	50816426.7371	46980619.0157	58291083.4501	60447365.2599	62603647.0696	64759928.8795	58616528.73496	2017	64759928.8795	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	5	TONNES	WOD	tonnes	Wood	58283377.2469	53101661.7949	56804449.7439	61184273.8768	62662280.1857	67252109.0583	71101760.3731	71688332.0308	82111500.1543	88718183.8064	88027467.9656	92583066.7787	105253625.94	102900478.136	115495202.096	118987607.518	122930146.057	126872684.595	117437223.6804	2017	126872684.595	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	6	TONNES	NMM	tonnes	Non-metallic minerals	9617862.66	7332186.342	7582129.611	8517229.776	9391686.67	11222257.54	12152267.269	13212232.666	14314918.424	17124429.399	17667700.523	20212868.249	21085085.846	21932793.2428	22800228.0252	23625307.4009	24450386.7768	25275466.1527	23616836.31968	2017	25275466.1527	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	7	TONNES	BIM	tonnes	Biomass	18330400.2838	18657067.0352	19984434.8357	20686769.2322	20857536.7038	21280796.893	23202207.6972	25100031.4417	25940700.7129	25369146.683	23958753.2843	24901076.2087	27561468.677	28267297.5773	28231992.1806	28933820.0375	29668292.5562	30402765.0749	29100833.4853	2017	30402765.0749	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	8	TONNES	WCH	tonnes	Wild catch and harvest	1868751.52	1924418.16	1929753.16	2017560.4	2113683.44	2171484.92	2240476.92	2213820.2	2268870.7	2230833.64	2324177.52	2296990.14	2405757.8	2470156.5	2505942.68	2514658.84	2556019.66186	2597380.48371	2528831.633114	2017	2597380.48371	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	9	TONNES	FOF	tonnes	Fossil fuels	3560913.08	2725134.26	3353511.9	3334588.36	3510709.32	3790679.04	4906694.12	3807414.94	3989223.3	4215963.64	4631730.56	5025189.92	5790644.68	5719768.3	6171898.44	5981114.82	6207819.65399	6434524.48797	6103025.140392	2017	6434524.48797	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	10	TONNES	GAS	tonnes	Natural gas	1931913.08	935134.26	1592511.9	1413588.36	1341709.32	1503679.04	2586694.12	1337414.94	1565223.3	1782963.64	1965730.56	2215189.92	2356644.68	2339768.3	2606898.44	2381739.82	2475458.9397	2569178.0594	2474608.71182	2017	2569178.0594	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	11	TONNES	NMA	tonnes	Non-metallic minerals - industrial or agricultural dominant	72667.4	20103.508	40123.919	76182.48	40849.244	44714.918	38948.939	49421.034	46596.966	46423.7	57395.673	57811.216	71571.322	61350.585	59794.22837	60884.19153	61974.15469	63064.11785	61413.455488	2017	63064.11785	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	12	TONNES	COL	tonnes	Coal																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	13	TONNES	GBO	tonnes	Grazed biomass and fodder crops	7789148.76378	7759355.87524	8175623.67568	8350143.83222	8529398.26379	8650645.97297	9480059.77716	11130089.2417	11322441.0129	9233314.04302	9445477.76433	9639967.74875	10973912.2372	11257742.0773	11319401.9292	11571573.9118	11823745.8943	12075917.8769	11609676.3379	2017	12075917.8769	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	14	TONNES	NFO	tonnes	Non-ferrous ores	1982636.313	206651.39	463412.772	269514.487	277154.023	332375.476	459447.242	552600.663	696470.439	595704.786	643989.055	798253.807	794804.941	865168.819	1033048.338	1043548.67295	1054049.0079	1064549.34286	1012072.836142	2017	1064549.34286	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	15	TONNES	FEO	tonnes	Ferrous ores	1982636.313	206651.39	463412.772	269514.487	277154.023	332375.476	459447.242	552600.663	696470.439	595704.786	643989.055	798253.807	794804.941	865168.819	1033048.338	1043548.67295	1054049.0079	1064549.34286	1012072.836142	2017	1064549.34286	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	16	TONNES	PET	tonnes	Petroleum	10847	6625	6467	4701	6206	8083	7952	4857	9542	8993	7678	11021.31991	10839.63981	11041	11041	11334.19643	11627.39286	11920.58929	11392.835716	2017	11920.58929	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	17	TONNES	RAW	tonnes	All raw materials	1629000	1790000	1761000	1921000	2169000	2287000	2320000	2470000	2424000	2433000	2666000	2810000	3434000	3380000	3565000	3599375	3732360.71429	3865346.42857	3628416.428572	2017	3865346.42857	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	18	TONNES	ONT	tonnes	Oil shale and tar sands																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	TONNES	NMC	tonnes	Non-metallic minerals - construction dominant	6413483.728	7063889.956	8490139.95	14908234.215	14215728.745	13955426.913	16148886.039	18183959.184	19307788.361	15805232.493	15329368.355	14846926.726	8772980.82857	9695895.94014	10222382.624	10624585.9784	11026789.3328	11428992.6871	10599729.312488	2017	11428992.6871	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	TONNES	CPR	tonnes	Crop residues	1274912.575	1631231.855	1869727.45	1150938.63	2055581.99	1967456.6	1946951.585	1441251.7	1982033.71	1983541.25	1617068.985	1613678.7	1276286.81	1734084.785	1558808.735	1559669.70711	1560530.67922	1561391.65132	1594897.11153	2017	1561391.65132	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	TONNES	CRO	tonnes	Crops	3165156	2947535	3621751	3436185	2659906	4408017	4300520	4153998	3773949	4231476	4129768	3817818	3811119	3355493	4007620	3848756.78215	3900796.95714	4006877.30714	3823908.809286	2017	4006877.30714	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	4	TONNES	MEO	tonnes	Metal ores	617700	354000	283300	906481.884	1042615.897	2887738.533	2776721.68	2638403.985	3304467.159	2804337.877	1721510.935	1938284.643	1860498.849	2196610.901	2161487.831	2301910.74523	2442333.65948	2582756.57371	2337019.942084	2017	2582756.57371	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	5	TONNES	WOD	tonnes	Wood	23365570.7536	24613059.2843	26390223.3	31600716.235	32465231.662	32188441.1388	36275442.3839	37152339.0546	41531931.0769	40348384.9785	38822953.1608	40395694.2014	32389008.9157	34765667.1913	35092527.507	37327027.8601	38685415.0302	40043802.2002	37182887.95776	2017	40043802.2002	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	6	TONNES	NMM	tonnes	Non-metallic minerals	7125883.728	8017601.956	9358468.95	14891914.261	13158898.015	10614014.795	13604334.317	15500068.169	16497494.325	15525382.144	15596817.086	15107411.9186	8786179.69671	9908114.53185	10822335.2303	11459423.8613	12096512.4923	12733601.1233	11403997.44781	2017	12733601.1233	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	7	TONNES	BIM	tonnes	Biomass	6925402.24565	7511817.20834	7781861.25	6224267.91	8323153.69	8329301.77083	8604546.1869	7841550.7406	8898840.65292	8491020.33748	8296003.59983	8309831.31983	7469492.96995	8717768.3985	8291254.10576	8272919.37072	8382211.83307	8491504.29542	8431131.600694	2017	8491504.29542	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	8	TONNES	WCH	tonnes	Wild catch and harvest	2478756.8	2185476.8	2454676.8	2390059.28	1830655.34	1925044.32	2120334.32	1853218.74	2035444	1716285.4	1926305	2013618.48	2088522	2221378.76	2132901.8	1994345	1982417.22121	1970489.44243	2060306.444728	2017	1970489.44243	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	9	TONNES	FOF	tonnes	Fossil fuels	8696584.78	8729640.12	8966593.1	9578052.18	9940564.06	10357386.04	11289840.2	11172316.16	12831128.94	13527644.62	13208621.54	15040166.32	14272837.4	13943173.36	13817450.34	15292773.8829	15764357.0454	16235940.2078	15010738.96722	2017	16235940.2078	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	10	TONNES	GAS	tonnes	Natural gas	170584.78	111640.12	105593.1	138052.18	217564.06	258386.04	271840.2	287316.16	285128.94	162644.62	170621.54	194166.32	178837.4	139173.36	129450.34	162166.74	161551.60079	160936.46157	150655.700472	2017	160936.46157	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	11	TONNES	NMA	tonnes	Non-metallic minerals - industrial or agricultural dominant	712400	953712	868329	474026.598	673221.202	989938.756	1687683.41	2301692.27	2349560.763	1954762.046	1511971.905	1875354.27857	1860734.99714	1613745.21871	1802498.92029	1898417.46074	1994336.0012	2090254.54165	1879850.428518	2017	2090254.54165	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	12	TONNES	COL	tonnes	Coal	7378000	7495000	7774000	8429000	8536000	8979000	9817000	9607000	11075000	11728000	11368000	13132000	12561000	12315000	12303000	13704000	14134591.1589	14565182.3177	13404354.69532	2017	14565182.3177	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	13	TONNES	GBO	tonnes	Grazed biomass and fodder crops	215987.87065	64933.55334	10345	11871	15555.36	121153.85083	372387.2819	762407.3006	639253.94292	651568.68748	926010.61483	863410.13983	741105.15995	746134.8535	742236.78861	809734.24933	877229.88621	944725.52309	824012.260148	2017	944725.52309	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	14	TONNES	NFO	tonnes	Non-ferrous ores	363000	264000	212000	271762.402	367789.538	1930315.828	2067140.996	2001351.611	2410637.955	2333265.18	841222.926	1066127.536	955853.732	1309469.542	1389676.015	1489793.88955	1589911.76409	1690029.63864	1493776.169856	2017	1690029.63864	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	15	TONNES	FEO	tonnes	Ferrous ores	363000	264000	212000	271762.402	367789.538	1930315.828	2067140.996	2001351.611	2410637.955	2333265.18	841222.926	1066127.536	955853.732	1309469.542	1389676.015	1489793.88955	1589911.76409	1690029.63864	1493776.169856	2017	1690029.63864	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	16	TONNES	PET	tonnes	Petroleum	8210	8424	10927	11493	13344	15127	10875	10724	10633	9857	8801	8005	8086	8550	8550	8373.45714	8196.91429	8020.37143	8338.148572	2017	8020.37143	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	17	TONNES	RAW	tonnes	All raw materials	1148000	1123000	1087000	1011000	1187000	1120000	1201000	1278000	1471000	1637000	1670000	1714000	1533000	1489000	1385000	1426607.14286	1468214.28571	1509821.42857	1455728.571428	2017	1509821.42857	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	18	TONNES	ONT	tonnes	Oil shale and tar sands																							
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	72	23.81380223	-22.18810073	BWA	Botswana	1	TONNES	NMC	tonnes	Non-metallic minerals - construction dominant	3761250.2306	3867436.2817	4412201.6047	2906451.7171	6425474.282	4750693.1931	7201883.193	5252296.5199	5726532.1471	6287225.566	6232537.697	5866063.7253	5588658.047	5652418.9467	5879357.62366	6085778.0068	6292198.38996	6498618.77311	6081674.348046	2017	6498618.77311	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	72	23.81380223	-22.18810073	BWA	Botswana	2	TONNES	CPR	tonnes	Crop residues	161280.1	165973.04	200635.57	199238.62	183613.92	210934.45	224139.59	179449.06	205032.45	245992.49	243813.52	330135.86	204356.45	145117.05	233368.26071	237429.02629	241489.79186	245550.55743	220590.937258	2017	245550.55743	Environment Live Global Material Flows Database	C
2018.Q2.G.01	EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	72	23.81380223	-22.18810073	BWA	Botswana	3	TONNES	CRO	tonnes	Crops	541032	618466	541381	674388	505595	533139	528402	540820	588967	649531	660334	792934	714735	757428	863260	936083.77857	954929.7	993406.31071	901021.557856	2017	993406.31071	Environment Live Global Material Flows Database	C
