"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"56","Belgium","BEL","4.660976456","50.64104975","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","MALE","Male","","","","","8.3","12.5","10.2","10.2","9.2","10.5","10.8","11.6","12.5","13.2","12.6","12.5","10.1",2016.0,"10.1","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005-2006,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average | Age coverage - maximum age: 24 years old // [2004,2007-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average | Age coverage - maximum age: 24 years old"
"56","Belgium","BEL","4.660976456","50.64104975","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","BOTHSEX","Both sexes","","","","","8.6","13.0","11.2","11.2","10.1","11.1","10.9","11.8","12.3","12.7","12.1","12.2","9.9",2016.0,"9.9","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005-2006,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average | Age coverage - maximum age: 24 years old // [2004,2007-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average | Age coverage - maximum age: 24 years old"
"56","Belgium","BEL","4.660976456","50.64104975","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-28","14 to 28 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-24","14 to 24 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-28","14 to 28 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-28","14 to 28 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","10-24","10 to 24 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","10-24","10 to 24 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","10-24","10 to 24 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","FEMALE","Female","","","","","8.8","13.6","12.3","12.2","11.1","11.7","11.0","12.0","12.2","12.1","11.5","11.8","9.7",2016.0,"9.7","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005-2006,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average | Age coverage - maximum age: 24 years old // [2004,2007-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average | Age coverage - maximum age: 24 years old"
"56","Belgium","BEL","4.660976456","50.64104975","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","16-24","16 to 24 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","16-24","16 to 24 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-28","15 to 28 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-29","15 to 29 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-24","14 to 24 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-24","14 to 24 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","16-24","16 to 24 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-28","14 to 28 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-28","14 to 28 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-28","14 to 28 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","10-24","10 to 24 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","10-24","10 to 24 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","10-24","10 to 24 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","16-24","16 to 24 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","16-24","16 to 24 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-28","15 to 28 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-29","15 to 29 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-24","14 to 24 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-24","14 to 24 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","16-24","16 to 24 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-24","14 to 24 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-28","14 to 28 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","10-24","10 to 24 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-28","14 to 28 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-28","14 to 28 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","10-24","10 to 24 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","10-24","10 to 24 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","16-24","16 to 24 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","16-24","16 to 24 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-28","15 to 28 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-29","15 to 29 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-24","14 to 24 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-24","14 to 24 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-24","14 to 24 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-24","15 to 24 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","16-24","16 to 24 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"68","Bolivia (Plurinational State of)","BOL","-64.66224284","-16.71273412","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-28","15 to 28 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"68","Bolivia (Plurinational State of)","BOL","-64.66224284","-16.71273412","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","15-29","15 to 29 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"68","Bolivia (Plurinational State of)","BOL","-64.66224284","-16.71273412","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-28","14 to 28 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"68","Bolivia (Plurinational State of)","BOL","-64.66224284","-16.71273412","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.6","By 2020, substantially reduce the proportion of youth not in employment, education or training","8.6.1","Proportion of youth (aged 15-24 years) not in education, employment or training","1","SL_TLF_NEET","Proportion of youth not in education, employment or training, by sex and age (%)","2019.Q1.G.01","PERCENT","Percentage","14-24","14 to 24 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
