"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"212","Dominica","DMA","-61.3493756","15.43391378","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"214","Dominican Republic","DOM","-70.49847576","18.89832088","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"218","Ecuador","ECU","-78.37005241","-1.447785891","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","0.05","0.06","0.06","","","0.13","0.13","0.23","0.39","0.40","0.34","0.33","0.38","0.44","","",2014.0,"0.44","Country data","Latin American Network on Science and Technology Indicators (RICYT)","[2001-2003,2007-2008,2010-2014]:   // [2006,2009]:  Break in series with previous year for which data are available"
"222","El Salvador","SLV","-88.86862995","13.73603564","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","0.09","0.11","0.08","0.07","0.03","0.03","0.06","0.08","0.13","",2015.0,"0.13","Country data","Latin American Network on Science and Technology Indicators (RICYT)"," "
"226","Equatorial Guinea","GNQ","10.46535826","1.565792376","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"231","Ethiopia","ETH","39.63505296","8.631223181","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","0.18","","0.17","","","0.24","","","0.60","","","",2013.0,"0.60","Country data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics","[2013]:   // [2010]:  Break in series with previous year for which data are available // [2005,2007]:  Partial data"
"232","Eritrea","ERI","38.11074289","16.12894644","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"233","Estonia","EST","25.84093481","58.68487172","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.60","0.70","0.72","0.77","0.85","0.92","1.12","1.07","1.26","1.40","1.58","2.31","2.12","1.72","1.45","1.49","",2015.0,"1.49","Country data","Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database","[2000-2014]:   // [2015]:  Provisional data"
"234","Faroe Islands","FRO","-7.122044325","62.21228119","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","0.86","","","","","","","","","","","","","",2003.0,"0.86","Country data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"," "
"238","Falkland Islands (Malvinas)","FLK","-58.75246778","-51.74562601","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"239","South Georgia and the South Sandwich Islands","SGS","-36.90662765","-54.20736749","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"242","Fiji","FJI","177.9660884","-17.83301566","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"246","Finland","FIN","23.308447","61.91586738","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.25","3.20","3.26","3.30","3.31","3.33","3.34","3.35","3.55","3.75","3.73","3.64","3.42","3.29","3.17","2.90","",2015.0,"2.90","Country data","Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database"," "
"248","Åland Islands","ALA","19.80945969","60.1544901","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"250","France","FRA","2.457288129","46.62660861","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.08","2.13","2.17","2.11","2.09","2.04","2.05","2.02","2.06","2.21","2.18","2.19","2.23","2.24","2.23","2.22","",2015.0,"2.22","Country data","Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database","[2001-2003,2005-2009,2011-2014]:   // [2000,2004,2010]:  Break in series with previous year for which data are available // [2015]:  Provisional data"
"254","French Guiana","GUF","-53.23619089","3.922673437","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"258","French Polynesia","PYF","-149.4052367","-17.67709294","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"260","French Southern Territories","ATF","69.64849091","-49.6068576","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"262","Djibouti","DJI","42.18274707","11.56004161","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"266","Gabon","GAB","11.78727747","-0.60687619","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","0.42","0.51","0.58","","","","","","","",2009.0,"0.58","Country data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"," "
"268","Georgia","GEO","43.3713615","42.04813028","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.22","0.24","0.19","0.22","0.24","0.18","","","","","","","","0.08","0.18","0.32","0.30",2016.0,"0.30","Country data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics","[2000-2001,2004-2005]:   // [2002-2003]:  Break in series with previous year for which data are available // [2015-2016]:  Excluding Business enterprise;Excluding Private non-profit;Partial data // [2014]:  Excluding Business enterprise;Excluding Private non-profit;Partial data;Break in series with previous year for which data are available // [2013]:  Higher Education only;Partial data;Break in series with previous year for which data are available;R&D budget instead of R&D expenditure or based on R&D budget"
"270","Gambia","GMB","-15.39944785","13.45295927","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","0.02","0.02","","0.13","","","","","",2011.0,"0.13","Country data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics","[2011]:  Overestimated or based on overestimated data // [2008-2009]:  Partial data"
"275","State of Palestine","PSE","35.25694122","31.94347933","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","0.21","0.16","0.40","0.39","","","0.49","","","",2013.0,"0.49","Country data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics","[2010,2013]:  Excluding Business enterprise // [2007-2009]:  Excluding Business enterprise;Excluding data from some regions/provinces/states"
"276","Germany","DEU","10.3806066","51.08862743","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.39","2.39","2.42","2.46","2.42","2.42","2.46","2.45","2.60","2.73","2.71","2.80","2.87","2.82","2.88","2.86","",2015.0,"2.86","Country data","Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database","[2000-2014]:   // [2015]:  National estimation or based on National estimation;Provisional data"
"288","Ghana","GHA","-1.205623522","7.964825185","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","0.23","","","0.38","","","","","","",2010.0,"0.38","Country data","African Science, Technology and Innovation Indicators (ASTII) Initiative of the African Union/NEPAD Planning and Coordinating Agency (AU/NPCA): African Innovation Outlook series","[2007]:  Source: Regional Publication // [2010]:  Source: Regional Publication;Break in series with previous year for which data are available"
"292","Gibraltar","GIB","-5.347561686","36.13895036","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"296","Kiribati","KIR","-157.5643005","1.768837732","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"300","Greece","GRC","22.58307827","39.47301873","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","0.56","","0.55","0.53","0.58","0.56","0.58","0.66","0.63","0.60","0.67","0.70","0.81","0.83","0.96","",2015.0,"0.96","Country data","Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database","[2001,2003,2005,2011-2014]:   // [2004,2006-2007,2009-2010]:  National estimation or based on National estimation // [2008]:  National estimation or based on National estimation;Break in series with previous year for which data are available // [2015]:  Provisional data"
"304","Greenland","GRL","-41.39371316","74.75625681","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","0.53","0.56","0.56","0.73","","","","","","","","","","","","",2004.0,"0.73","Country data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"," "
"308","Grenada","GRD","-61.68248568","12.11238395","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"312","Guadeloupe","GLP","-61.64762115","16.14416917","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"316","Guam","GUM","144.7029305","13.35485404","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","0.27","0.26","0.26","","","","","","","","","","","",2005.0,"0.26","Country data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics","[2004-2005]:   // [2003]:  Break in series with previous year for which data are available"
"320","Guatemala","GTM","-91.2312746","15.00273719","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","0.04","0.05","0.07","0.06","0.06","0.04","0.05","0.04","0.04","0.03","0.03","",2015.0,"0.03","Country data","Latin American Network on Science and Technology Indicators (RICYT)"," Partial data"
"324","Guinea","GIN","-11.28173419","11.00210343","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"328","Guyana","GUY","-58.97322037","4.788012784","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"332","Haiti","HTI","-72.33640958","18.40426539","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"334","Heard Island and McDonald Islands","HMD","73.52633626","-53.09106147","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"336","Holy See","VAT","12.45315803","41.90343751","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"340","Honduras","HND","-86.59974381","14.82243161","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.04","0.04","0.04","0.04","0.04","","","","","","","","","","","0.02","",2015.0,"0.02","Country data","Latin American Network on Science and Technology Indicators (RICYT)","[2000-2004]:   // [2015]:  Partial data;Break in series with previous year for which data are available"
"344","China, Hong Kong Special Administrative Region","HKG","114.0266445","22.41749934","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.46","0.54","0.58","0.68","0.72","0.77","0.79","0.75","0.72","0.77","0.75","0.72","0.73","0.73","0.74","0.76","0.79",2016.0,"0.79","Country data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics"," "
"348","Hungary","HUN","19.41221519","47.1651448","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.79","0.91","0.98","0.92","0.86","0.92","0.98","0.96","0.98","1.13","1.14","1.19","1.26","1.39","1.35","1.36","",2015.0,"1.36","Country data","Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database","[2005-2015]:   // [2004]:  Break in series with previous year for which data are available // [2000-2003]:  Excluding Defence (all or mostly)"
"352","Iceland","ISL","-19.02116966","64.79134763","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.59","2.87","2.86","2.74","","2.71","2.92","2.58","2.52","2.65","","2.49","","1.76","2.01","2.19","",2015.0,"2.19","Country data","Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database","[2001,2003,2005-2009,2014-2015]:   // [2013]:  Break in series with previous year for which data are available // [2000,2002]:  National estimation or based on National estimation // [2011]:  Overestimated or based on overestimated data;Break in series with previous year for which data are available"
"356","India","IND","79.3608464","22.34642074","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.5","Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending","9.5.1","Research and development expenditure as a proportion of GDP","1","GB_XPD_RSDV","Research and development expenditure as a proportion of GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.77","0.75","0.74","0.73","0.77","0.84","0.82","0.82","0.87","0.84","0.82","0.83","","","","0.62","",2015.0,"0.62","Country data","UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics","[2000-2001,2007-2011,2015]:   // [2002-2006]:  Source: National Publication"
