series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Units	Age description	Units description	2000	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	9	40-49	PERCENT	40 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	10	30-39	PERCENT	30 to 39 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	11	20-29	PERCENT	20 to 29 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	12	15-24	PERCENT	15 to 24 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	13	35-49	PERCENT	35 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	14	25-34	PERCENT	25 to 34 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	15	45-59	PERCENT	45 to 59 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	16	35-44	PERCENT	35 to 44 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	30-34	PERCENT	30 to 34 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	2	25-29	PERCENT	25 to 29 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	3	15-19	PERCENT	15 to 19 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	4	40-44	PERCENT	40 to 44 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	5	35-39	PERCENT	35 to 39 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	6	15-49	PERCENT	15 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	7	45-49	PERCENT	45 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	8	20-24	PERCENT	20 to 24 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	9	40-49	PERCENT	40 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	10	30-39	PERCENT	30 to 39 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	11	20-29	PERCENT	20 to 29 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	12	15-24	PERCENT	15 to 24 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	13	35-49	PERCENT	35 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	14	25-34	PERCENT	25 to 34 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	15	45-59	PERCENT	45 to 59 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	16	35-44	PERCENT	35 to 44 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	30-34	PERCENT	30 to 34 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	2	25-29	PERCENT	25 to 29 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	3	15-19	PERCENT	15 to 19 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	4	40-44	PERCENT	40 to 44 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	5	35-39	PERCENT	35 to 39 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	6	15-49	PERCENT	15 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	7	45-49	PERCENT	45 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	8	20-24	PERCENT	20 to 24 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	9	40-49	PERCENT	40 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	10	30-39	PERCENT	30 to 39 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	11	20-29	PERCENT	20 to 29 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	12	15-24	PERCENT	15 to 24 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	13	35-49	PERCENT	35 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	14	25-34	PERCENT	25 to 34 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	15	45-59	PERCENT	45 to 59 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	16	35-44	PERCENT	35 to 44 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	191	17.95874553	45.45172212	HRV	Croatia	1	30-34	PERCENT	30 to 34 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	191	17.95874553	45.45172212	HRV	Croatia	2	25-29	PERCENT	25 to 29 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	191	17.95874553	45.45172212	HRV	Croatia	3	15-19	PERCENT	15 to 19 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	191	17.95874553	45.45172212	HRV	Croatia	4	40-44	PERCENT	40 to 44 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	191	17.95874553	45.45172212	HRV	Croatia	5	35-39	PERCENT	35 to 39 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	191	17.95874553	45.45172212	HRV	Croatia	6	15-49	PERCENT	15 to 49 years old	Percentage									4					4	2012	4	FRA	C
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	191	17.95874553	45.45172212	HRV	Croatia	7	45-49	PERCENT	45 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	191	17.95874553	45.45172212	HRV	Croatia	8	20-24	PERCENT	20 to 24 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	191	17.95874553	45.45172212	HRV	Croatia	9	40-49	PERCENT	40 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	191	17.95874553	45.45172212	HRV	Croatia	10	30-39	PERCENT	30 to 39 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	191	17.95874553	45.45172212	HRV	Croatia	11	20-29	PERCENT	20 to 29 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	191	17.95874553	45.45172212	HRV	Croatia	12	15-24	PERCENT	15 to 24 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	191	17.95874553	45.45172212	HRV	Croatia	13	35-49	PERCENT	35 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	191	17.95874553	45.45172212	HRV	Croatia	14	25-34	PERCENT	25 to 34 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	191	17.95874553	45.45172212	HRV	Croatia	15	45-59	PERCENT	45 to 59 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	191	17.95874553	45.45172212	HRV	Croatia	16	35-44	PERCENT	35 to 44 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	192	-79.54460144	22.10030366	CUB	Cuba	1	30-34	PERCENT	30 to 34 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	192	-79.54460144	22.10030366	CUB	Cuba	2	25-29	PERCENT	25 to 29 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	192	-79.54460144	22.10030366	CUB	Cuba	3	15-19	PERCENT	15 to 19 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	192	-79.54460144	22.10030366	CUB	Cuba	4	40-44	PERCENT	40 to 44 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	192	-79.54460144	22.10030366	CUB	Cuba	5	35-39	PERCENT	35 to 39 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	192	-79.54460144	22.10030366	CUB	Cuba	6	15-49	PERCENT	15 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	192	-79.54460144	22.10030366	CUB	Cuba	7	45-49	PERCENT	45 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	192	-79.54460144	22.10030366	CUB	Cuba	8	20-24	PERCENT	20 to 24 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	192	-79.54460144	22.10030366	CUB	Cuba	9	40-49	PERCENT	40 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	192	-79.54460144	22.10030366	CUB	Cuba	10	30-39	PERCENT	30 to 39 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	192	-79.54460144	22.10030366	CUB	Cuba	11	20-29	PERCENT	20 to 29 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	192	-79.54460144	22.10030366	CUB	Cuba	12	15-24	PERCENT	15 to 24 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	192	-79.54460144	22.10030366	CUB	Cuba	13	35-49	PERCENT	35 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	192	-79.54460144	22.10030366	CUB	Cuba	14	25-34	PERCENT	25 to 34 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	192	-79.54460144	22.10030366	CUB	Cuba	15	45-59	PERCENT	45 to 59 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	192	-79.54460144	22.10030366	CUB	Cuba	16	35-44	PERCENT	35 to 44 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	196	33.22285964	35.05659437	CYP	Cyprus	1	30-34	PERCENT	30 to 34 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	196	33.22285964	35.05659437	CYP	Cyprus	2	25-29	PERCENT	25 to 29 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	196	33.22285964	35.05659437	CYP	Cyprus	3	15-19	PERCENT	15 to 19 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	196	33.22285964	35.05659437	CYP	Cyprus	4	40-44	PERCENT	40 to 44 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	196	33.22285964	35.05659437	CYP	Cyprus	5	35-39	PERCENT	35 to 39 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	196	33.22285964	35.05659437	CYP	Cyprus	6	15-49	PERCENT	15 to 49 years old	Percentage									3					3	2012	3	FRA	C
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	196	33.22285964	35.05659437	CYP	Cyprus	7	45-49	PERCENT	45 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	196	33.22285964	35.05659437	CYP	Cyprus	8	20-24	PERCENT	20 to 24 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	196	33.22285964	35.05659437	CYP	Cyprus	9	40-49	PERCENT	40 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	196	33.22285964	35.05659437	CYP	Cyprus	10	30-39	PERCENT	30 to 39 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	196	33.22285964	35.05659437	CYP	Cyprus	11	20-29	PERCENT	20 to 29 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	196	33.22285964	35.05659437	CYP	Cyprus	12	15-24	PERCENT	15 to 24 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	196	33.22285964	35.05659437	CYP	Cyprus	13	35-49	PERCENT	35 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	196	33.22285964	35.05659437	CYP	Cyprus	14	25-34	PERCENT	25 to 34 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	196	33.22285964	35.05659437	CYP	Cyprus	15	45-59	PERCENT	45 to 59 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	196	33.22285964	35.05659437	CYP	Cyprus	16	35-44	PERCENT	35 to 44 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	203	15.33151382	49.73913871	CZE	Czechia	1	30-34	PERCENT	30 to 34 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	203	15.33151382	49.73913871	CZE	Czechia	2	25-29	PERCENT	25 to 29 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	203	15.33151382	49.73913871	CZE	Czechia	3	15-19	PERCENT	15 to 19 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	203	15.33151382	49.73913871	CZE	Czechia	4	40-44	PERCENT	40 to 44 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	203	15.33151382	49.73913871	CZE	Czechia	5	35-39	PERCENT	35 to 39 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	203	15.33151382	49.73913871	CZE	Czechia	6	15-49	PERCENT	15 to 49 years old	Percentage									6					6	2012	6	FRA	C
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	203	15.33151382	49.73913871	CZE	Czechia	7	45-49	PERCENT	45 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	203	15.33151382	49.73913871	CZE	Czechia	8	20-24	PERCENT	20 to 24 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	203	15.33151382	49.73913871	CZE	Czechia	9	40-49	PERCENT	40 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	203	15.33151382	49.73913871	CZE	Czechia	10	30-39	PERCENT	30 to 39 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	203	15.33151382	49.73913871	CZE	Czechia	11	20-29	PERCENT	20 to 29 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	203	15.33151382	49.73913871	CZE	Czechia	12	15-24	PERCENT	15 to 24 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	203	15.33151382	49.73913871	CZE	Czechia	13	35-49	PERCENT	35 to 49 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	203	15.33151382	49.73913871	CZE	Czechia	14	25-34	PERCENT	25 to 34 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	203	15.33151382	49.73913871	CZE	Czechia	15	45-59	PERCENT	45 to 59 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	203	15.33151382	49.73913871	CZE	Czechia	16	35-44	PERCENT	35 to 44 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	204	2.339933594	9.65401646	BEN	Benin	1	30-34	PERCENT	30 to 34 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	204	2.339933594	9.65401646	BEN	Benin	2	25-29	PERCENT	25 to 29 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	204	2.339933594	9.65401646	BEN	Benin	3	15-19	PERCENT	15 to 19 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	204	2.339933594	9.65401646	BEN	Benin	4	40-44	PERCENT	40 to 44 years old	Percentage																		
2018.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	204	2.339933594	9.65401646	BEN	Benin	5	35-39	PERCENT	35 to 39 years old	Percentage																		
