"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2007","Value_2011","Value_2012","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"226","Equatorial Guinea","GNQ","10.46535826","1.565792376","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"231","Ethiopia","ETH","39.63505296","8.631223181","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"232","Eritrea","ERI","38.11074289","16.12894644","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"233","Estonia","EST","25.84093481","58.68487172","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","1.26558","1.15618","","","",2011.0,"1.15618","Country data","Adult Education Survey (Eurostat)"
"234","Faroe Islands","FRO","-7.122044325","62.21228119","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"238","Falkland Islands (Malvinas)","FLK","-58.75246778","-51.74562601","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"239","South Georgia and the South Sandwich Islands","SGS","-36.90662765","-54.20736749","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"242","Fiji","FJI","177.9660884","-17.83301566","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"246","Finland","FIN","23.308447","61.91586738","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","1.25358","1.30103","","","1.25786",2016.0,"1.25786","Country data","Adult Education Survey (Eurostat)"
"248","Åland Islands","ALA","19.80945969","60.1544901","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"250","France","FRA","2.457288129","46.62660861","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","0.92818","1.01195","","","",2011.0,"1.01195","Country data","Adult Education Survey (Eurostat)"
"254","French Guiana","GUF","-53.23619089","3.922673437","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"258","French Polynesia","PYF","-149.4052367","-17.67709294","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"260","French Southern Territories","ATF","69.64849091","-49.6068576","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"262","Djibouti","DJI","42.18274707","11.56004161","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"266","Gabon","GAB","11.78727747","-0.60687619","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"268","Georgia","GEO","43.3713615","42.04813028","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"270","Gambia","GMB","-15.39944785","13.45295927","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"275","State of Palestine","PSE","35.25694122","31.94347933","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"276","Germany","DEU","10.3806066","51.08862743","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","0.87785","0.90152","","","1.00772",2016.0,"1.00772","Country data","Adult Education Survey (Eurostat)"
"288","Ghana","GHA","-1.205623522","7.964825185","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"292","Gibraltar","GIB","-5.347561686","36.13895036","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"296","Kiribati","KIR","-157.5643005","1.768837732","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"300","Greece","GRC","22.58307827","39.47301873","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","1.02098","1.27184","","","1.10063",2016.0,"1.10063","Country data","Adult Education Survey (Eurostat)"
"304","Greenland","GRL","-41.39371316","74.75625681","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"308","Grenada","GRD","-61.68248568","12.11238395","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"312","Guadeloupe","GLP","-61.64762115","16.14416917","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"316","Guam","GUM","144.7029305","13.35485404","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"320","Guatemala","GTM","-91.2312746","15.00273719","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"324","Guinea","GIN","-11.28173419","11.00210343","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"328","Guyana","GUY","-58.97322037","4.788012784","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"332","Haiti","HTI","-72.33640958","18.40426539","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"334","Heard Island and McDonald Islands","HMD","73.52633626","-53.09106147","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"336","Holy See","VAT","12.45315803","41.90343751","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"340","Honduras","HND","-86.59974381","14.82243161","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"344","China, Hong Kong Special Administrative Region","HKG","114.0266445","22.41749934","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"348","Hungary","HUN","19.41221519","47.1651448","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","1.15663","0.91628","","","",2011.0,"0.91628","Country data","Adult Education Survey (Eurostat)"
"352","Iceland","ISL","-19.02116966","64.79134763","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"356","India","IND","79.3608464","22.34642074","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"360","Indonesia","IDN","113.9174","-0.994582204","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"364","Iran (Islamic Republic of)","IRN","54.19766348","32.74370885","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"368","Iraq","IRQ","43.76606267","33.05013795","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
"372","Ireland","IRL","-7.121425272","53.25274054","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","0.99592","","","",2011.0,"0.99592","Country data","Adult Education Survey (Eurostat)"
"376","Israel","ISR","34.62277992","31.06164552","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","0.98535","",2015.0,"0.98535","Country data","Programme for the International Assessment of Adult Competencies (OECD)"
"380","Italy","ITA","12.57022427","42.79917282","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","1","0.91153","","","",2011.0,"0.91153","Country data","Adult Education Survey (Eurostat)"
"384","Côte d'Ivoire","CIV","-5.552690016","7.62211586","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_PART","Gender parity index for participation rate in formal and non-formal education and training (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","",""
