"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000.0","Value_2001.0","Value_2002.0","Value_2003.0","Value_2004.0","Value_2005.0","Value_2006.0","Value_2007.0","Value_2008.0","Value_2009.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Value_2016.0","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"420","Latin America","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"432","Landlocked developing countries (LLDCs)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.71","0.77","0.83","0.85","0.94","0.95","0.94","0.99","0.99","1.06","1.13","1.20","1.33","1.33","1.29","1.22","1.16",2016.0,"1.16","[2005-2016]: Country adjusted data // [2000-2004]: Estimated data","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","[2000-2004]: Estimate based on BPM5. Excluding South Sudan. // [2005-2011]: Excluding South Sudan."
"485","Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.84","3.40","3.36","3.43","3.59","3.93","4.51","4.77","5.09","5.40","5.38","5.50","5.60","5.56","6.25","6.17","5.75",2016.0,"5.75","[2005-2016]: Country adjusted data // [2000-2004]: Estimated data","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. "
"513","Europe and Northern America","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","62.34","63.30","63.87","65.28","64.39","63.54","62.80","62.25","61.52","61.19","58.26","57.31","56.09","56.65","55.56","55.16","55.64",2016.0,"55.64","[2005-2016]: Country adjusted data // [2000-2004]: Estimated data","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","[2000-2004]: Estimate based on BPM5. Including Guadeloupe, Martinique, Mayotte, Réunion, Puerto Rico, United States Virgin Islands.  // [2005-2016]: Including Guadeloupe, Martinique, Mayotte, Réunion, Puerto Rico, United States Virgin Islands. "
"514","Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","72.18","72.38","72.43","73.14","72.39","71.02","69.68","68.97","68.26","67.76","64.81","63.77","62.62","62.57","61.44","60.96","61.53",2016.0,"61.53","[2005-2016]: Country adjusted data // [2000-2004]: Estimated data","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","[2000-2004]: Estimate based on BPM5. Including Guadeloupe, Martinique, Mayotte, Réunion, Puerto Rico, United States Virgin Islands.  // [2005-2016]: Including Guadeloupe, Martinique, Mayotte, Réunion, Puerto Rico, United States Virgin Islands. "
"515","Developing regions","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","26.09","26.04","26.06","25.49","26.25","27.71","29.18","30.00","30.83","31.35","34.16","35.24","36.20","36.35","37.53","37.96","37.36",2016.0,"37.36","[2005-2016]: Country adjusted data // [2000-2004]: Estimated data","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","[2000-2004]: Estimate based on BPM5. Excluding Guadeloupe, Martinique, Mayotte, Réunion, Puerto Rico, United States Virgin Islands. // [2005-2016]: Excluding Guadeloupe, Martinique, Mayotte, Réunion, Puerto Rico, United States Virgin Islands."
"518","Eastern Asia (excluding Japan)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.66","6.80","7.28","7.08","7.48","7.75","8.12","8.28","8.43","8.38","9.54","10.04","10.64","11.09","12.39","13.20","13.42",2016.0,"13.42","[2005-2016]: Country adjusted data // [2000-2004]: Estimated data","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. "
"535","Bonaire, Sint Eustatius and Saba","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"543","Oceania (exc. Australia and New Zealand)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.09","0.08","0.14","0.14","0.13","0.14","0.14","0.14","0.13","0.13","0.15","0.14","0.16","0.15","0.11","0.09","0.08",2016.0,"0.08","[2005-2016]: Country adjusted data // [2000-2004]: Estimated data","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. "
"722","Small island developing States (SIDS)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.55","2.63","2.65","2.69","2.71","2.74","2.86","2.77","2.87","2.95","3.23","3.41","3.60","3.73","3.69","3.80","3.78",2016.0,"3.78","[2005-2016]: Country adjusted data // [2000-2004]: Estimated data","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","[2000-2002]: Estimate based on BPM5. Excluding Puerto Rico, United States Virgin Islands, Timor-Leste. // [2003-2004]: Estimate based on BPM5. Excluding Puerto Rico, United States Virgin Islands. // [2005-2016]: Excluding Puerto Rico, United States Virgin Islands."
"738","Sub-Saharan Africa (inc. Sudan)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.72","1.85","1.82","1.85","1.93","2.04","2.33","2.50","2.80","2.78","2.88","3.00","2.87","2.76","2.67","2.45","2.10",2016.0,"2.10","[2005-2016]: Country adjusted data // [2000-2004]: Estimated data","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","[2000-2004]: Estimate based on BPM5. Excluding Mayotte, Réunion. // [2005-2016]: Excluding Mayotte, Réunion."
"746","Northern Africa (exc. Sudan)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.87","0.87","0.85","0.79","0.82","0.91","0.88","0.92","1.10","1.16","1.13","1.00","1.03","0.99","0.97","0.93","0.91",2016.0,"0.91","[2005-2016]: Country adjusted data // [2000-2004]: Estimated data","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. "
"747","Northern Africa and Western Asia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.65","5.21","5.09","5.07","5.26","5.68","6.25","6.55","7.06","7.43","7.37","7.37","7.49","7.41","8.10","7.98","7.54",2016.0,"7.54","[2005-2016]: Country adjusted data // [2000-2004]: Estimated data","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","[2000-2004]: Estimate based on BPM5. Including South Sudan.  // [2005-2011]: Including South Sudan. "
"753","Eastern and South-Eastern Asia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","21.46","20.87","20.82","19.57","20.05","19.72","19.52","19.27","19.47","19.15","20.79","21.30","22.42","22.43","23.65","24.65","25.03",2016.0,"25.03","[2005-2016]: Country adjusted data // [2000-2004]: Estimated data","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. "
"827","United Kingdom (England and Wales)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"828","United Kingdom (Northern Ireland)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"829","United Kingdom (Scotland)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"911","Low income economies (WB)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"912","Lower middle economies (WB)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"913","Low and middle income economies (WB)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"914","Upper middle economies (WB)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"917","International Centers (FAO)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"918","European Union (EU) Institutions","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"919","Regional Centres (FAO)","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"920","Azores Islands","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"921","ODA residual","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.11","Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020","17.11.1","Developing countries’ and least developed countries’ share of global exports","1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","",""
