"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"226","Equatorial Guinea","GNQ","10.46535826","1.565792376","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","13.5","58.0","13.7","8.6","32.4","10.4","2.7","10.1","12.1","-4.6","-14.4","2.3","3.6","-9.1","-5.5","-14.0","-13.1","-8.6",2017.0,"-8.6","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"231","Ethiopia","ETH","39.63505296","8.631223181","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.4","3.8","-2.9","-6.4","9.0","7.1","7.5","8.1","7.4","5.3","8.9","7.4","4.9","6.8","6.8","6.9","4.3","5.5",2017.0,"5.5","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"232","Eritrea","ERI","38.11074289","16.12894644","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-6.4","4.4","-1.0","-6.8","-2.7","-1.0","-3.6","-0.8","-11.8","2.1","0.3","6.8","4.5","0.7","2.7","2.7","1.4","1.0",2017.0,"1.0","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"233","Estonia","EST","25.84093481","58.68487172","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","12.8","7.6","4.7","5.3","5.1","7.5","4.6","6.4","-5.3","-5.7","7.2","1.6","2.0","0.3","2.1","-1.0","1.3","4.1",2017.0,"4.1","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"234","Faroe Islands","FRO","-7.122044325","62.21228119","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"238","Falkland Islands (Malvinas)","FLK","-58.75246778","-51.74562601","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"239","South Georgia and the South Sandwich Islands","SGS","-36.90662765","-54.20736749","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"242","Fiji","FJI","177.9660884","-17.83301566","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-1.6","0.8","2.3","0.3","0.4","-0.4","4.0","1.0","-1.1","-4.1","0.7","1.0","0.1","2.8","2.3","4.2","0.2","3.3",2017.0,"3.3","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"246","Finland","FIN","23.308447","61.91586738","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.1","0.7","1.2","2.1","4.2","0.0","2.1","3.1","-0.8","-5.3","3.6","1.4","-1.8","0.3","-0.3","0.8","1.0","2.4",2017.0,"2.4","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"248","Åland Islands","ALA","19.80945969","60.1544901","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"250","France","FRA","2.457288129","46.62660861","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.2","0.1","0.2","-1.5","2.9","0.3","1.9","0.7","-1.2","-2.0","1.7","2.0","0.1","0.8","1.5","1.0","0.6","1.2",2017.0,"1.2","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"254","French Guiana","GUF","-53.23619089","3.922673437","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"258","French Polynesia","PYF","-149.4052367","-17.67709294","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.6","2.1","2.5","3.6","4.8","3.5","4.2","3.4","2.2","-2.3","5.1","4.5","2.9","1.0","1.5","1.6","1.5","2.2",2017.0,"2.2","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"260","French Southern Territories","ATF","69.64849091","-49.6068576","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"262","Djibouti","DJI","42.18274707","11.56004161","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-2.8","-0.4","0.3","0.9","1.6","0.9","2.5","2.7","3.4","2.5","1.0","1.9","2.2","2.4","3.4","4.0","4.9","5.3",2017.0,"5.3","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"266","Gabon","GAB","11.78727747","-0.60687619","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-4.9","-0.8","-3.6","-1.1","-3.0","-0.1","-7.0","2.6","-7.3","-3.9","3.7","2.5","0.5","1.0","-0.2","-0.3","-0.9","-2.1",2017.0,"-2.1","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"268","Georgia","GEO","43.3713615","42.04813028","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.4","1.8","11.1","7.8","9.7","11.8","9.7","12.5","6.9","-2.5","4.9","5.5","6.1","5.4","2.9","2.2","4.5","4.9",2017.0,"4.9","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"270","Gambia","GMB","-15.39944785","13.45295927","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.0","2.6","-6.6","3.5","3.4","-4.6","-2.1","0.3","2.2","2.8","2.8","-7.8","2.5","1.4","-2.5","1.5","-1.6","0.3",2017.0,"0.3","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"275","State of Palestine","PSE","35.25694122","31.94347933","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-10.2","1.7","-5.9","-0.2","6.3","2.0","-7.7","-2.1","6.7","5.3","4.6","0.5","3.7","-0.9","-1.4","-3.9","1.9","0.4",2017.0,"0.4","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"276","Germany","DEU","10.3806066","51.08862743","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.1","1.4","0.6","0.2","2.4","-0.5","1.8","0.9","-0.1","-5.6","3.0","1.2","-0.2","-0.6","0.9","1.2","0.7","1.6",2017.0,"1.6","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"288","Ghana","GHA","-1.205623522","7.964825185","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.2","-0.3","0.0","0.7","1.0","1.3","1.9","1.5","6.3","2.0","5.1","9.8","5.3","2.6","1.3","1.3","1.1","5.8",2017.0,"5.8","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"292","Gibraltar","GIB","-5.347561686","36.13895036","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"296","Kiribati","KIR","-157.5643005","1.768837732","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"300","Greece","GRC","22.58307827","39.47301873","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.5","4.6","2.3","4.1","4.2","0.3","3.6","2.4","-1.4","-3.4","-2.5","-2.2","1.5","1.7","0.0","-2.2","-1.8","-0.6",2017.0,"-0.6","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"304","Greenland","GRL","-41.39371316","74.75625681","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"308","Grenada","GRD","-61.68248568","12.11238395","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"312","Guadeloupe","GLP","-61.64762115","16.14416917","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"316","Guam","GUM","144.7029305","13.35485404","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.2","-0.8","0.4","-1.3","4.2","2.6","-3.6","1.7","2.0","0.3","0.6","5.7","0.4","0.6","-3.5","-0.9","-0.2","2.6",2017.0,"2.6","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"320","Guatemala","GTM","-91.2312746","15.00273719","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.2","-0.9","2.7","-0.2","-0.3","-3.4","-1.2","5.2","1.8","-0.9","1.9","2.9","-8.5","9.5","-0.3","1.4","-0.6","0.6",2017.0,"0.6","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"324","Guinea","GIN","-11.28173419","11.00210343","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.6","1.9","3.4","-0.7","0.4","0.9","0.4","-0.4","2.5","-2.7","-0.4","1.6","1.5","-0.2","-2.1","-2.5","2.6","3.5",2017.0,"3.5","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"328","Guyana","GUY","-58.97322037","4.788012784","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.0","2.0","2.4","-0.2","2.7","-0.9","1.9","5.2","2.2","1.9","3.0","3.5","3.3","3.3","2.4","1.6","1.7","3.1",2017.0,"3.1","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"332","Haiti","HTI","-72.33640958","18.40426539","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.3","-2.2","-1.6","-1.0","-4.5","0.1","0.8","1.8","-2.2","-0.5","-7.9","1.4","-0.1","1.4","0.3","-1.1","-1.0","-0.2",2017.0,"-0.2","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"334","Heard Island and McDonald Islands","HMD","73.52633626","-53.09106147","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"336","Holy See","VAT","12.45315803","41.90343751","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"340","Honduras","HND","-86.59974381","14.82243161","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.5","1.7","2.3","4.5","5.6","3.5","-1.6","1.0","-0.5","-6.6","1.1","3.5","2.8","-3.2","-1.7","-3.4","0.5","3.0",2017.0,"3.0","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"344","China, Hong Kong Special Administrative Region","HKG","114.0266445","22.41749934","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.4","-0.8","2.3","3.4","6.6","5.5","5.0","4.3","1.3","-1.6","6.6","2.1","-0.4","1.3","2.1","1.7","1.7","3.1",2017.0,"3.1","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"348","Hungary","HUN","19.41221519","47.1651448","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.3","3.2","4.3","2.2","5.6","4.2","3.6","0.9","2.2","-4.1","1.1","1.2","-3.0","0.5","-1.5","0.2","-1.4","3.7",2017.0,"3.7","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"352","Iceland","ISL","-19.02116966","64.79134763","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.7","2.8","1.8","2.7","7.3","4.2","2.2","6.2","0.9","-2.8","-5.1","1.2","-0.7","2.1","-0.7","1.5","4.2","3.2",2017.0,"3.2","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"356","India","IND","79.3608464","22.34642074","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.3","2.0","1.1","4.7","5.1","6.3","8.9","9.4","3.9","7.8","9.8","6.0","4.8","4.4","5.5","6.0","5.3","5.5",2017.0,"5.5","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"360","Indonesia","IDN","113.9174","-0.994582204","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.4","1.6","3.3","3.0","4.1","5.4","3.4","5.1","3.4","1.5","3.8","4.2","3.9","4.2","3.5","5.8","2.3","4.1",2017.0,"4.1","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
"364","Iran (Islamic Republic of)","IRN","54.19766348","32.74370885","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.2","Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors","8.2.1","Annual growth rate of real GDP per employed person","1","SL_EMP_PCAP","Annual growth rate of real GDP per employed person (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.6","-1.6","1.2","1.3","-2.2","1.1","4.5","8.4","3.9","1.2","8.5","1.9","-7.1","-4.2","4.3","-4.7","10.0","2.5",2017.0,"2.5","Modeled data","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","Based on GDP per person engaged, constant 2005 US dollar"
