"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Unitmultiplier_Code","Unitmultiplier_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"152","Chile","CHL","-71.23029019","-35.2652885","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","2.49695","36.73507","11.73503","13.88429","8.27368","50.2665","71.20336","46.4721","65.84734","26.92862","94.7101","258.28343","117.93116","46.09228","229.00284","31.60066","254.6685",2016.0,"254.6685","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"156","China","CHN","104.1403375","32.30955217","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","2278.65165","2422.21633","2145.86144","1619.26588","1315.76385","1324.68959","1136.51223","1358.77438","1703.66703","1332.9653","2289.71565","1933.14294","2024.01008","1907.43981","1923.12654","2308.18866","2430.81665",2016.0,"2430.81665","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"162","Christmas Island","CXR","105.6426067","-10.4882473","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"166","Cocos (Keeling) Islands","CCK","96.82633757","-12.18600682","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"170","Colombia","COL","-73.07446751","3.888209046","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","37.43487","275.39309","22.07037","140.62986","74.39503","277.17901","318.1702","43.03824","424.55745","551.9461","265.47129","585.82536","187.33934","291.94773","712.95567","833.36742","1862.16203",2016.0,"1862.16203","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"174","Comoros","COM","43.34234565","-11.66121732","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","1.99883","9.2282","3.57222","1.59298","0.85497","4.59604","2.17733","3.72877","1.79442","3.19207","4.75452","1.71212","6.04001","8.57145","9.64714","9.96902","7.38677",2016.0,"7.38677","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"175","Mayotte","MYT","45.14015057","-12.82217691","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","9.19748","15.10083","11.07333","29.99324","","0.77118","16.37946","10.18419","20.92437","39.02523","","","","","","",2010.0,"39.02523","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2004,2006-2010]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"178","Congo","COG","15.22052612","-0.840544119","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","0.52665","13.87359","3.64085","7.20756","17.17766","9.87252","11.7025","27.89317","26.82687","20.4514","11.72235","29.6083","40.07194","17.43812","18.56677","18.79591","17.35639",2016.0,"17.35639","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","2.75309","42.88536","186.74128","101.39003","98.86947","155.47153","155.74693","125.90299","193.55709","351.1202","193.20012","243.62844","319.5204","395.46762","388.08356","366.05428","330.58197",2016.0,"330.58197","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"184","Cook Islands","COK","-159.7711391","-21.22696458","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","0.93559","1.14903","0.20884","0.71342","0.08888","0.04677","0.0341","0.05101","0.00637","0.84577","1.50724","10.03062","14.14169","1.15288","11.55439","9.89291","0.50438",2016.0,"0.50438","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"188","Costa Rica","CRI","-84.19712782","9.970998683","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","0.59591","140.1892","3.35496","2.3472","19.59429","15.63451","28.27802","38.17005","45.04489","96.52798","178.66239","211.77732","116.41245","143.22152","338.30415","261.8241","130.19057",2016.0,"130.19057","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"191","Croatia","HRV","17.95874553","45.45172212","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","31.42698","79.67885","27.26643","39.53985","73.95353","68.61247","80.66248","57.91233","237.41317","399.23638","505.83824","","","","","","",2010.0,"505.83824","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2010]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"192","Cuba","CUB","-79.54460144","22.10030366","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","2.16823","5.51706","1.89033","2.75362","7.03006","2.58323","3.00862","0.47901","4.11124","2.37805","3.46182","2.65041","1.731","5.15348","7.00671","3.14114","3.5485",2016.0,"3.5485","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"196","Cyprus","CYP","33.22285964","35.05659437","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"203","Czechia","CZE","15.33151382","49.73913871","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"204","Benin","BEN","2.339933594","9.65401646","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","89.9532","54.42423","57.05435","81.19242","69.59334","41.06887","30.39973","61.08147","123.95561","118.57502","144.48236","210.46384","88.73955","120.75454","111.26514","120.25957","93.14943",2016.0,"93.14943","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"208","Denmark","DNK","9.326571283","56.03829721","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"212","Dominica","DMA","-61.3493756","15.43391378","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","0.03698","","1.66677","0.30845","2.3857","2.34887","0.87344","3.8952","4.11593","10.29578","10.6046","5.568","10.63808","8.95762","9.62541","3.5545","0.45896",2016.0,"0.45896","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"214","Dominican Republic","DOM","-70.49847576","18.89832088","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","82.50111","315.95197","43.21775","25.03654","6.85033","9.90054","102.87994","59.07339","38.487","91.7371","159.80896","391.65089","168.06642","82.59639","54.86213","327.89158","61.14774",2016.0,"61.14774","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"218","Ecuador","ECU","-78.37005241","-1.447785891","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","104.53705","55.62999","23.2272","34.71656","11.61267","12.04508","8.6628","10.44905","20.89117","32.07031","96.80069","175.30043","153.60493","108.11607","97.91132","1390.47043","348.30717",2016.0,"348.30717","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"222","El Salvador","SLV","-88.86862995","13.73603564","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","19.98851","109.43923","17.64967","10.63579","6.13232","43.16965","27.44705","31.33731","56.38121","217.7106","127.54407","196.60763","128.4157","68.5188","37.36128","110.11752","74.62297",2016.0,"74.62297","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"226","Equatorial Guinea","GNQ","10.46535826","1.565792376","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","1.80581","0.30398","2.89666","1.51613","0.12125","0.19638","","0.10052","0.03177","0.00684","0.02248","0.01936","0.17379","0.06474","0.06687","0.01568","0.02051",2016.0,"0.02051","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2005,2007-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"231","Ethiopia","ETH","39.63505296","8.631223181","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","177.76163","72.39724","337.88433","195.40566","227.70072","273.71631","381.20209","355.58456","412.07168","550.75077","339.76916","448.79075","351.38081","487.96709","409.87727","399.78444","454.21999",2016.0,"454.21999","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"232","Eritrea","ERI","38.11074289","16.12894644","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","118.94909","0.04455","27.35606","26.99182","12.00395","15.5453","14.20461","9.26773","12.75585","5.46377","16.76254","2.82586","2.08028","0.10653","0.99356","0.32135","0.0858",2016.0,"0.0858","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"233","Estonia","EST","25.84093481","58.68487172","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"234","Faroe Islands","FRO","-7.122044325","62.21228119","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"238","Falkland Islands (Malvinas)","FLK","-58.75246778","-51.74562601","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"239","South Georgia and the South Sandwich Islands","SGS","-36.90662765","-54.20736749","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"242","Fiji","FJI","177.9660884","-17.83301566","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","0.172","15.45841","0.2022","1.16862","7.69573","6.19201","5.82272","2.16428","1.74942","1.28031","11.5992","11.5312","14.07018","9.08036","8.85547","8.11921","7.07784",2016.0,"7.07784","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","[2000-2001]: Commitments; Based on OECD, CRS databased, 2018; Constant 2016 USD million // [2002-2016]: Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"246","Finland","FIN","23.308447","61.91586738","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"248","Åland Islands","ALA","19.80945969","60.1544901","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"250","France","FRA","2.457288129","46.62660861","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"254","French Guiana","GUF","-53.23619089","3.922673437","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"258","French Polynesia","PYF","-149.4052367","-17.67709294","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
"260","French Southern Territories","ATF","69.64849091","-49.6068576","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.a","Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States","9.a.1","Total official international support (official development assistance plus other official flows) to infrastructure","1","DC_TOF_INFRAL","Total official flows for infrastructure, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","","","","","",""
