ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2001,Footnotes_2002,Footnotes_2003,Footnotes_2004,Footnotes_2005,Footnotes_2006,Footnotes_2007,Footnotes_2008,Footnotes_2009,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Nature_Code_2001,Nature_Code_2002,Nature_Code_2003,Nature_Code_2004,Nature_Code_2005,Nature_Code_2006,Nature_Code_2007,Nature_Code_2008,Nature_Code_2009,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Source_2001,Source_2002,Source_2003,Source_2004,Source_2005,Source_2006,Source_2007,Source_2008,Source_2009,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,TimeDetail_2001,TimeDetail_2002,TimeDetail_2003,TimeDetail_2004,TimeDetail_2005,TimeDetail_2006,TimeDetail_2007,TimeDetail_2008,TimeDetail_2009,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,Value_2001,Value_2002,Value_2003,Value_2004,Value_2005,Value_2006,Value_2007,Value_2008,Value_2009,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Latest_Year,Latest_Value
MNE,19.25214024,42.78717043,499,Montenegro,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1,The agriculture orientation index for government expenditures,1,AG_PRD_ORTIND,Agriculture orientation index for government expenditures,2019.Q1.G.01,G,Global,INDEX,Index,,,,,,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,,,,,,,C,C,C,C,C,C,C,C,C,C,,,,,,,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,,,,,,,,,,,,,,,,,,,,,,,0.08,0.10,0.12,0.10,0.09,0.08,0.09,0.07,0.06,0.07,,2015.0,0.07
,,,5,South America,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1,The agriculture orientation index for government expenditures,1,AG_PRD_ORTIND,Agriculture orientation index for government expenditures,2019.Q1.G.01,G,Global,INDEX,Index,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,,,,,,,,,,,,,,,,,0.21,0.15,0.14,0.16,0.17,0.18,0.25,0.34,0.18,0.15,0.11,0.15,0.13,0.13,0.16,0.15,2016.0,0.15
BGD,89.17660788,22.86961622,50,Bangladesh,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1,The agriculture orientation index for government expenditures,1,AG_PRD_ORTIND,Agriculture orientation index for government expenditures,2019.Q1.G.01,G,Global,INDEX,Index,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,,,,,,,,,,,,,,,,,,0.20,0.19,0.16,0.17,0.28,0.29,0.33,0.50,0.52,,0.52,0.58,0.78,0.56,0.53,,2015.0,0.53
MAR,-6.281942841,31.8440131,504,Morocco,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1,The agriculture orientation index for government expenditures,1,AG_PRD_ORTIND,Agriculture orientation index for government expenditures,2019.Q1.G.01,G,Global,INDEX,Index,,,,,,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,,,,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.03,0.03,0.02,0.02,0.02,0.01,,,,,2012.0,0.01
MOZ,38.18479941,-14.27963886,508,Mozambique,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1,The agriculture orientation index for government expenditures,1,AG_PRD_ORTIND,Agriculture orientation index for government expenditures,2019.Q1.G.01,G,Global,INDEX,Index,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,,,,,,,,,,,,,,,,,,,0.27,0.27,0.20,0.18,0.20,0.18,0.15,0.14,0.20,0.17,0.14,0.12,0.16,0.35,,,2014.0,0.35
ARM,44.93839317,40.29499741,51,Armenia,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1,The agriculture orientation index for government expenditures,1,AG_PRD_ORTIND,Agriculture orientation index for government expenditures,2019.Q1.G.01,G,Global,INDEX,Index,,,,,,,,,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,,,,,,,,,C,C,C,C,C,C,C,C,,,,,,,,,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,Combined IMF and FAO Questionaire. UNSD national account estimates.,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.26,0.23,0.12,0.09,0.09,0.14,0.17,2016.0,0.17
OMN,57.87743482,21.98805614,512,Oman,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1,The agriculture orientation index for government expenditures,1,AG_PRD_ORTIND,Agriculture orientation index for government expenditures,2019.Q1.G.01,G,Global,INDEX,Index,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,,,,,,,,,,,,,,,,,,,0.33,0.35,0.38,0.42,0.45,0.38,0.37,0.45,0.52,0.55,0.40,0.32,0.31,0.49,,,2014.0,0.49
,,,513,Europe and Northern America,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1,The agriculture orientation index for government expenditures,1,AG_PRD_ORTIND,Agriculture orientation index for government expenditures,2019.Q1.G.01,G,Global,INDEX,Index,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,,,,,,,,,,,,,,,,,0.52,0.51,0.47,0.47,0.52,0.54,0.49,0.49,0.51,0.44,0.46,0.38,0.36,0.35,0.33,0.36,2016.0,0.36
,,,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1,The agriculture orientation index for government expenditures,1,AG_PRD_ORTIND,Agriculture orientation index for government expenditures,2019.Q1.G.01,G,Global,INDEX,Index,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,,,,,,,,,,,,,,,,,0.50,0.50,0.46,0.46,0.50,0.53,0.49,0.49,0.49,0.43,0.45,0.37,0.35,0.34,0.33,0.33,2016.0,0.33
,,,515,Developing regions,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1,The agriculture orientation index for government expenditures,1,AG_PRD_ORTIND,Agriculture orientation index for government expenditures,2019.Q1.G.01,G,Global,INDEX,Index,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,,,,,,,,,,,,,,,,,0.36,0.35,0.31,0.32,0.34,0.38,0.37,0.40,0.30,0.29,0.28,0.30,0.28,0.28,0.30,0.28,2016.0,0.28
NAM,17.21907885,-22.13817068,516,Namibia,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1,The agriculture orientation index for government expenditures,1,AG_PRD_ORTIND,Agriculture orientation index for government expenditures,2019.Q1.G.01,G,Global,INDEX,Index,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,IMF data. UNSD national account estimates,IMF data. UNSD national account estimates,IMF data. UNSD national account estimates,IMF data. UNSD national account estimates,IMF data. UNSD national account estimates,IMF data. UNSD national account estimates,IMF data. UNSD national account estimates,IMF data. UNSD national account estimates,IMF data. UNSD national account estimates,IMF data. UNSD national account estimates,IMF data. UNSD national account estimates,IMF data. UNSD national account estimates,IMF data. UNSD national account estimates,IMF data. UNSD national account estimates,IMF data. UNSD national account estimates,,,,,,,,,,,,,,,,,,0.54,0.52,0.49,0.52,0.49,0.44,0.55,0.34,0.40,0.38,0.49,0.40,0.44,0.34,0.33,,2015.0,0.33
,,,518,Eastern Asia (excluding Japan),2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1,The agriculture orientation index for government expenditures,1,AG_PRD_ORTIND,Agriculture orientation index for government expenditures,2019.Q1.G.01,G,Global,INDEX,Index,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,Combined Budgetary and Central Government Expenditure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.,,,,,,,,,,,,,,,,,1.53,1.53,1.56,1.39,1.58,1.89,0.46,0.39,0.35,0.39,0.42,0.39,0.38,0.35,0.41,0.45,2016.0,0.45
BRB,-59.5346489,13.13648273,52,Barbados,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1,The agriculture orientation index for government expenditures,1,AG_PRD_ORTIND,Agriculture orientation index for government expenditures,2019.Q1.G.01,G,Global,INDEX,Index,,,Budgetary Central Government,,Budgetary Central Government,,,,,,,,,,,,,,C,,C,,,,,,,,,,,,,,IMF data. UNSD national account estimates,,IMF data. UNSD national account estimates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,1.40,,,,,,,,,,,,2005.0,1.40
NPL,83.94678863,28.25866332,524,Nepal,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1,The agriculture orientation index for government expenditures,1,AG_PRD_ORTIND,Agriculture orientation index for government expenditures,2019.Q1.G.01,G,Global,INDEX,Index,,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,Budgetary Central Government,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,,,,,,,,,,,,,,,,,,0.16,0.14,0.14,0.24,0.15,0.14,0.14,0.22,0.26,0.32,0.24,0.26,0.31,0.30,0.33,2016.0,0.33
NLD,5.331480568,51.86728884,528,Netherlands,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1,The agriculture orientation index for government expenditures,1,AG_PRD_ORTIND,Agriculture orientation index for government expenditures,2019.Q1.G.01,G,Global,INDEX,Index,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,Central Government,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,FAO Questionnaire. UNSD national account estimates.,,,,,,,,,,,,,,,,,0.39,0.34,0.38,0.33,0.29,0.29,0.31,0.35,0.41,0.33,0.32,0.28,0.25,0.22,0.23,0.20,2016.0,0.20
