series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2005	2010	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	191	17.95874553	45.45172212	HRV	Croatia	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	30.8	28.6	25.6	23.5	22.8	23.15	2016	22.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	191	17.95874553	45.45172212	HRV	Croatia	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	15.4	13.2	12.4	11.1	10.7	10.9	2016	10.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	192	-79.54460144	22.10030366	CUB	Cuba	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	18.1	17.6	17.6	16.6	16.4	16.5	2016	16.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	192	-79.54460144	22.10030366	CUB	Cuba	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	20.4	20	20	19.1	19	19.05	2016	19	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	192	-79.54460144	22.10030366	CUB	Cuba	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	15.8	15.2	15.1	14	13.8	13.9	2016	13.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	196	33.22285964	35.05659437	CYP	Cyprus	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	14.1	13.8	11.8	11.5	11.3	11.4	2016	11.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	196	33.22285964	35.05659437	CYP	Cyprus	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	18.4	17.4	15.8	15.4	15.2	15.3	2016	15.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	196	33.22285964	35.05659437	CYP	Cyprus	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	9.8	10.3	7.9	7.6	7.5	7.55	2016	7.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	203	15.33151382	49.73913871	CZE	Czechia	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	22.6	19.9	17.7	15.5	15	15.25	2016	15	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	203	15.33151382	49.73913871	CZE	Czechia	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	30.5	26.6	23.7	20.7	20	20.35	2016	20	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	203	15.33151382	49.73913871	CZE	Czechia	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	15.3	13.6	11.9	10.6	10.2	10.4	2016	10.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	204	2.339933594	9.65401646	BEN	Benin	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	20	20.1	19.8	19.7	19.6	19.65	2016	19.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	204	2.339933594	9.65401646	BEN	Benin	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	20.8	20.5	20.1	20	19.9	19.95	2016	19.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	204	2.339933594	9.65401646	BEN	Benin	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	19.3	19.8	19.5	19.4	19.3	19.35	2016	19.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	208	9.326571283	56.03829721	DNK	Denmark	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	18.3	15.1	13.4	11.7	11.3	11.5	2016	11.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	208	9.326571283	56.03829721	DNK	Denmark	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	20.9	17.5	15.5	13.5	13.1	13.3	2016	13.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	208	9.326571283	56.03829721	DNK	Denmark	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	15.8	12.7	11.4	9.9	9.5	9.7	2016	9.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	212	-61.3493756	15.43391378	DMA	Dominica	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	212	-61.3493756	15.43391378	DMA	Dominica	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	212	-61.3493756	15.43391378	DMA	Dominica	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	21.9	20.4	19.6	19.1	19	19.05	2016	19	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	214	-70.49847576	18.89832088	DOM	Dominican Republic	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	24	22.5	22	21.7	21.7	21.7	2016	21.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	214	-70.49847576	18.89832088	DOM	Dominican Republic	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	19.7	18.3	17.2	16.5	16.5	16.5	2016	16.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	16.6	15	13.8	13.4	13	13.2	2016	13	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	218	-78.37005241	-1.447785891	ECU	Ecuador	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	17.6	16.1	14.7	14.4	13.9	14.15	2016	13.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	218	-78.37005241	-1.447785891	ECU	Ecuador	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	15.6	14	13	12.4	12.2	12.3	2016	12.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	222	-88.86862995	13.73603564	SLV	El Salvador	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	17.1	15.7	14.7	14.1	14	14.05	2016	14	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	222	-88.86862995	13.73603564	SLV	El Salvador	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	17.6	16.1	15.6	15.3	15.1	15.2	2016	15.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	222	-88.86862995	13.73603564	SLV	El Salvador	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	16.6	15.3	14.1	13.2	13.1	13.15	2016	13.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	26.4	23.6	23	22	22	22	2016	22	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	28.2	24.9	24.1	22.7	22.6	22.65	2016	22.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	24.7	22.4	21.9	21.3	21.3	21.3	2016	21.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	231	39.63505296	8.631223181	ETH	Ethiopia	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	21.7	20.4	18.9	18.4	18.3	18.35	2016	18.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	231	39.63505296	8.631223181	ETH	Ethiopia	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	21.5	20.6	19.2	18.8	18.7	18.75	2016	18.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	231	39.63505296	8.631223181	ETH	Ethiopia	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	21.8	20.3	18.6	18.1	18	18.05	2016	18	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	232	38.11074289	16.12894644	ERI	Eritrea	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	25.7	25.2	24.8	24.2	23.9	24.05	2016	23.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	232	38.11074289	16.12894644	ERI	Eritrea	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	26.7	26	25.6	25.6	25.3	25.45	2016	25.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	232	38.11074289	16.12894644	ERI	Eritrea	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	24.8	24.4	24	22.9	22.7	22.8	2016	22.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	233	25.84093481	58.68487172	EST	Estonia	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	26.9	23.8	19.6	16.9	17	16.95	2016	17	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	233	25.84093481	58.68487172	EST	Estonia	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	38	35.2	28.6	24.9	25	24.95	2016	25	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	233	25.84093481	58.68487172	EST	Estonia	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	17.6	14.3	12.2	10.4	10.3	10.35	2016	10.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	242	177.9660884	-17.83301566	FJI	Fiji	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	36.4	35.6	32.9	30.8	30.6	30.7	2016	30.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	242	177.9660884	-17.83301566	FJI	Fiji	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	42.5	42.1	39.2	37	36.8	36.9	2016	36.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	242	177.9660884	-17.83301566	FJI	Fiji	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	30.1	28.5	26	24.2	24	24.1	2016	24	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	246	23.308447	61.91586738	FIN	Finland	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	14.6	12.9	11.8	10.5	10.2	10.35	2016	10.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	246	23.308447	61.91586738	FIN	Finland	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	19.7	17.5	15.7	13.8	13.3	13.55	2016	13.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	246	23.308447	61.91586738	FIN	Finland	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	9.7	8.4	7.9	7.2	7.2	7.2	2016	7.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	248	19.80945969	60.1544901	ALA	Åland Islands	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	248	19.80945969	60.1544901	ALA	Åland Islands	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	248	19.80945969	60.1544901	ALA	Åland Islands	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	250	2.457288129	46.62660861	FRA	France	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	13.8	12.6	11.8	10.8	10.6	10.7	2016	10.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	250	2.457288129	46.62660861	FRA	France	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	19	17	15.7	14.3	14.1	14.2	2016	14.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	250	2.457288129	46.62660861	FRA	France	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	8.6	8.2	7.9	7.3	7.2	7.25	2016	7.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	254	-53.23619089	3.922673437	GUF	French Guiana	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	254	-53.23619089	3.922673437	GUF	French Guiana	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	254	-53.23619089	3.922673437	GUF	French Guiana	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	262	42.18274707	11.56004161	DJI	Djibouti	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	21.6	20.9	19.1	19.5	19.6	19.55	2016	19.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	262	42.18274707	11.56004161	DJI	Djibouti	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	23.1	22.3	20.4	21	21.2	21.1	2016	21.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	262	42.18274707	11.56004161	DJI	Djibouti	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	20.1	19.6	18	18.1	18.2	18.15	2016	18.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
