"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"191","Croatia","HRV","17.95874553","45.45172212","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","1450.27076","1477.928","1549.27849","1610.40788","1684.46194","1735.61003","1801.10816","1925.96687","1947.53246","1713.23155","1668.58576","1673.73902","1609.30135","1557.88919","1625.94255","1695.28806","1746.79133","1799.54018",2017.0,"1799.54018","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"192","Cuba","CUB","-79.54460144","22.10030366","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","451.74329","475.71296","458.93652","413.12778","381.51412","360.62813","372.73462","424.99744","462.42304","461.55855","496.08417","522.16359","543.41585","573.41653","601.73843","631.26013","667.22417","704.41711",2017.0,"704.41711","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"196","Cyprus","CYP","33.22285964","35.05659437","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","1479.5858","1429.40966","1430.06987","1438.05015","1411.57817","1362.75268","1290.46226","1285.81393","1316.51386","1216.01772","1174.78227","1037.90775","900.91107","766.2419","788.92394","810.86048","793.64704","780.4999",2017.0,"780.4999","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"203","Czechia","CZE","15.33151382","49.73913871","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","2272.97752","2364.08748","2463.76393","2507.61523","2727.32347","3145.16188","3775.07921","4008.55957","4317.06667","3773.61283","4175.16338","4582.5377","4427.54956","4303.25242","4567.65763","4929.23773","5218.94215","5631.15873",2017.0,"5631.15873","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"204","Benin","BEN","2.339933594","9.65401646","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","156.57827","153.15875","150.45271","145.10045","140.98093","143.26548","141.27329","131.21245","112.80093","108.50061","104.71289","99.82158","99.75758","103.37339","104.79132","108.74958","108.05141","107.69571",2017.0,"107.69571","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"208","Denmark","DNK","9.326571283","56.03829721","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","7072.94549","7163.50499","6970.40705","6748.45256","6844.2781","6701.74742","7031.84084","7083.14223","7003.58095","6138.34693","6338.01845","6700.32443","6939.26724","7098.25247","7183.74995","7351.14039","7433.89125","7554.32459",2017.0,"7554.32459","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"212","Dominica","DMA","-61.3493756","15.43391378","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","206.03367","194.05638","171.79024","187.35788","199.69356","193.8821","203.7594","195.15218","171.03997","166.15139","163.25536","153.20958","160.7937","166.52734","177.65498","161.21649","163.50777","169.13584",2017.0,"169.13584","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"214","Dominican Republic","DOM","-70.49847576","18.89832088","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","730.54195","705.59181","728.95121","724.49052","730.93745","765.95315","779.53205","787.13272","815.34011","764.80749","814.99983","817.42639","813.8108","843.93306","877.56034","919.41541","961.25548","990.43129",2017.0,"990.43129","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"218","Ecuador","ECU","-78.37005241","-1.447785891","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","546.76407","549.45328","549.79157","539.75833","554.34546","569.95163","583.50962","591.8523","634.96672","619.63131","624.16655","653.41191","669.43882","673.33058","660.93579","645.23697","618.7188","603.56369",2017.0,"603.56369","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"222","El Salvador","SLV","-88.86862995","13.73603564","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","575.82636","595.21559","609.04781","619.43924","622.32372","630.0835","640.99516","654.05135","666.32347","643.66819","653.22396","668.07803","673.42057","691.04435","698.48085","718.94744","736.82074","754.49317",2017.0,"754.49317","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"226","Equatorial Guinea","GNQ","10.46535826","1.565792376","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"231","Ethiopia","ETH","39.63505296","8.631223181","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","7.53703","7.5832","7.46192","7.3084","7.57295","8.30769","8.94021","9.42943","10.12835","10.75945","11.69368","13.4298","14.62573","16.66196","18.93923","21.38738","22.77258","24.35184",2017.0,"24.35184","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"232","Eritrea","ERI","38.11074289","16.12894644","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","69.50227","56.5535","62.23641","54.2455","48.23678","37.86086","32.07419","29.07523","30.73016","26.39841","28.1003","30.58475","31.07008","31.8764","32.82736","33.48876","33.65947","33.63657",2017.0,"33.63657","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"233","Estonia","EST","25.84093481","58.68487172","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","1264.67945","1437.54572","1556.16056","1684.47376","1747.22944","1927.3351","2147.96036","2263.39487","2185.39474","1687.6803","2009.35901","2311.35589","2345.2025","2418.86944","2579.74232","2631.94995","2718.25569","2870.54437",2017.0,"2870.54437","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"234","Faroe Islands","FRO","-7.122044325","62.21228119","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"238","Falkland Islands (Malvinas)","FLK","-58.75246778","-51.74562601","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"239","South Georgia and the South Sandwich Islands","SGS","-36.90662765","-54.20736749","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"242","Fiji","FJI","177.9660884","-17.83301566","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","439.84763","493.00539","495.3977","490.45812","551.55947","464.43332","493.49642","459.43319","445.9697","435.43687","451.90225","458.6039","446.45701","469.43362","472.03291","472.63143","474.61152","487.82185",2017.0,"487.82185","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"246","Finland","FIN","23.308447","61.91586738","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","6886.15451","7118.12439","7336.53162","7527.81669","7873.49634","8147.87503","9046.87226","9920.91539","9621.92538","7355.09038","7885.65922","7842.48489","6914.04481","6942.20375","6820.89317","6583.98628","6766.36242","7076.56852",2017.0,"7076.56852","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"248","Åland Islands","ALA","19.80945969","60.1544901","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"250","France","FRA","2.457288129","46.62660861","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","4269.48178","4299.90032","4260.24579","4340.30995","4418.68515","4461.47964","4570.39638","4627.07035","4466.38083","4175.75048","4252.16345","4394.88259","4358.09874","4355.25572","4320.70528","4415.64565","4436.06498","4484.50228",2017.0,"4484.50228","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"254","French Guiana","GUF","-53.23619089","3.922673437","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"258","French Polynesia","PYF","-149.4052367","-17.67709294","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","1462.37728","1461.12946","1524.86779","1457.64481","1432.68071","1332.42777","1135.03642","1167.32858","1212.95456","1130.20615","1037.71962","1006.2169","1021.85496","1013.95994","1043.39911","1061.016","1053.89231","1040.07225",2017.0,"1040.07225","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"260","French Southern Territories","ATF","69.64849091","-49.6068576","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"262","Djibouti","DJI","42.18274707","11.56004161","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","35.17956","35.52117","35.9593","36.46804","37.32987","38.20349","39.08491","40.37038","42.48611","42.23948","41.82003","40.48917","43.80166","44.62347","46.14306","48.79118","49.96046","51.36939",2017.0,"51.36939","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"266","Gabon","GAB","11.78727747","-0.60687619","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","301.38711","311.67944","352.43765","320.68809","328.05877","345.22235","333.34945","373.87922","349.44553","353.58546","376.267","373.83613","384.24043","380.374","407.95496","391.48687","400.57668","408.69145",2017.0,"408.69145","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"268","Georgia","GEO","43.3713615","42.04813028","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","137.52967","137.40824","157.05545","171.07881","181.49205","207.88166","234.91766","283.04686","278.03554","267.69593","290.58649","326.55825","349.98166","381.756","395.7925","397.29135","405.42718","419.70884",2017.0,"419.70884","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"270","Gambia","GMB","-15.39944785","13.45295927","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","28.48775","28.07994","28.47709","28.03437","28.68552","32.65103","32.92801","33.14018","29.45018","27.31706","26.57866","26.76258","26.57384","26.57511","26.49125","26.07636","25.92413","25.75606",2017.0,"25.75606","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"275","State of Palestine","PSE","35.25694122","31.94347933","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","223.88126","215.63517","160.87969","213.34751","207.79844","255.75731","183.50566","201.10951","259.57005","272.80654","291.13585","276.64617","316.57146","321.19523","295.48385","265.31041","259.96475","254.23114",2017.0,"254.23114","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"276","Germany","DEU","10.3806066","51.08862743","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","7472.63848","7576.85992","7407.01077","7468.01141","7749.86966","7876.09052","8554.04717","8955.74204","8788.26253","7110.60271","8430.70363","9151.63904","8931.85027","8923.61191","9388.13236","9485.01973","9659.89645","9888.78996",2017.0,"9888.78996","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"288","Ghana","GHA","-1.205623522","7.964825185","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","76.66428","77.52435","79.19535","80.72244","82.26404","84.14997","85.41847","82.19876","83.05109","79.89151","83.84309","95.7041","95.25331","92.57546","89.71812","85.92564","85.20992","86.5734",2017.0,"86.5734","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"292","Gibraltar","GIB","-5.347561686","36.13895036","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"296","Kiribati","KIR","-157.5643005","1.768837732","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","91.8093","87.36538","93.41031","84.52764","85.15418","94.59581","89.6968","89.83941","81.99239","84.78915","85.46513","76.75756","76.67407","74.57407","72.91724","77.48763","76.57881","75.50011",2017.0,"75.50011","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"300","Greece","GRC","22.58307827","39.47301873","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","2056.00547","2249.31924","2362.05287","2408.63585","2344.12977","2356.19406","2343.31859","2446.82027","2289.02784","2184.7892","1892.56894","1772.70465","1647.06207","1646.93623","1597.77857","1654.64712","1639.5288","1645.45032",2017.0,"1645.45032","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"304","Greenland","GRL","-41.39371316","74.75625681","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","1874.11956","1897.60791","1902.64707","1815.93755","1999.56534","2338.90117","2151.96424","1982.75021","1845.98355","1334.70691","1296.5095","1424.20446","1786.10262","1533.86013","1614.99508","1624.42095","1628.02193","1629.59742",2017.0,"1629.59742","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"308","Grenada","GRD","-61.68248568","12.11238395","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","269.69483","271.96763","288.67908","281.17157","235.12857","278.72121","270.79946","274.67327","260.28618","245.71215","254.32004","253.01842","251.47748","244.83102","234.03347","241.59634","249.71862","255.06911",2017.0,"255.06911","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
"312","Guadeloupe","GLP","-61.64762115","16.14416917","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"316","Guam","GUM","144.7029305","13.35485404","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"320","Guatemala","GTM","-91.2312746","15.00273719","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.1","Manufacturing value added as a proportion of GDP and per capita","1","NV_IND_MANFPC","Manufacturing value added per capita (constant 2010 United States dollars)","2019.Q1.G.01","CON_10USD","Constant 2010 United States dollars","G","Global","524.78031","518.39123","512.11154","512.68146","525.3122","526.68166","534.19459","538.26402","537.07937","520.66552","526.5386","530.94251","536.76787","543.73131","549.33394","556.80212","558.43877","560.53172",2017.0,"560.53172","Modeled data","UNIDO MVA 2018 Database. Available at https://stat.unido.org","NA"
