"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Unitmultiplier_Code","Unitmultiplier_Desc","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"178","Congo","COG","15.22052612","-0.840544119","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"184","Cook Islands","COK","-159.7711391","-21.22696458","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","0.0000000","","0.0000000","","0.0000000","0.0000000","","","","","","","",2010.0,"0.0000000","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
"188","Costa Rica","CRI","-84.19712782","9.970998683","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","22.2261750","9.3852000","65.2007250","28.4091750","42.0828750","77.3833500","18.3353625","50.6002875","11.8843875","20.8966500","4.3756125","11.1026250","1.3099500",2017.0,"1.3099500","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
"191","Croatia","HRV","17.95874553","45.45172212","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","0.0000000","2.2837444",2017.0,"2.2837444","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
"192","Cuba","CUB","-79.54460144","22.10030366","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"196","Cyprus","CYP","33.22285964","35.05659437","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","0.0000000","0.0000000","0.6404363","0.0029020","1.8676479","0.3556979","0.0668599","0.0000000","0.0000000","0.4995497","0.0000000","0.0000000","0.0000000",2017.0,"0.0000000","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
"203","Czechia","CZE","15.33151382","49.73913871","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"204","Benin","BEN","2.339933594","9.65401646","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"208","Denmark","DNK","9.326571283","56.03829721","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","0.0000000",2017.0,"0.0000000","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
"212","Dominica","DMA","-61.3493756","15.43391378","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","6.3652500","","0.0277500","0.2371500","1.1578500","0.1110000","0.5998500","0.0564000","","","",2014.0,"0.0564000","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
"214","Dominican Republic","DOM","-70.49847576","18.89832088","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"218","Ecuador","ECU","-78.37005241","-1.447785891","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","13.4352750","24.8985000","23.7348750","106.4752500","18.3472500","6.4629000","49.1238000","153.6718500","54.5467500","46.7990250","57.8566500","382.9207500","162.1807125",2017.0,"162.1807125","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
"222","El Salvador","SLV","-88.86862995","13.73603564","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","39.4935750","43.2345000","19.2307500","64.7462250","17.2445625","43.9360500","98.5968000","2.2176000","1.4238000","2.3258625","4.2075000","","",2015.0,"4.2075000","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
"226","Equatorial Guinea","GNQ","10.46535826","1.565792376","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","0.0313875","","0.2027250","0.0232500","0.0339750","0.0000000","8.9991000","1.1235000",2017.0,"1.1235000","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
"231","Ethiopia","ETH","39.63505296","8.631223181","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","206.8951500","148.1484375","47.3581500","3.5076000","2.5308000","5.9329500","0.0000000","0.8046000","0.0000000","","","","",2013.0,"0.0000000","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
"232","Eritrea","ERI","38.11074289","16.12894644","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"233","Estonia","EST","25.84093481","58.68487172","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"234","Faroe Islands","FRO","-7.122044325","62.21228119","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"238","Falkland Islands (Malvinas)","FLK","-58.75246778","-51.74562601","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"239","South Georgia and the South Sandwich Islands","SGS","-36.90662765","-54.20736749","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"242","Fiji","FJI","177.9660884","-17.83301566","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","0.0000000","0.0939375","0.0760500","1.3081500","22.2170250","20.0844000","1.0131750","91.4997000","0.0000000","0.0000000","","","",2014.0,"0.0000000","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
"246","Finland","FIN","23.308447","61.91586738","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"248","Åland Islands","ALA","19.80945969","60.1544901","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"250","France","FRA","2.457288129","46.62660861","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"254","French Guiana","GUF","-53.23619089","3.922673437","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"258","French Polynesia","PYF","-149.4052367","-17.67709294","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","0.0000000","","","","","","","","","","",2007.0,"0.0000000","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
"260","French Southern Territories","ATF","69.64849091","-49.6068576","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"262","Djibouti","DJI","42.18274707","11.56004161","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","","","","","",2012.0,"0.0000000","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
"266","Gabon","GAB","11.78727747","-0.60687619","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"268","Georgia","GEO","43.3713615","42.04813028","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"270","Gambia","GMB","-15.39944785","13.45295927","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","0.0000000",2017.0,"0.0000000","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
"275","State of Palestine","PSE","35.25694122","31.94347933","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","","","","",2013.0,"0.0000000","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
"276","Germany","DEU","10.3806066","51.08862743","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","0.0000000",2017.0,"0.0000000","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
"288","Ghana","GHA","-1.205623522","7.964825185","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"292","Gibraltar","GIB","-5.347561686","36.13895036","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"296","Kiribati","KIR","-157.5643005","1.768837732","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","0.0000000","","","","","","0.2557500","","","",2014.0,"0.2557500","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
"300","Greece","GRC","22.58307827","39.47301873","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"304","Greenland","GRL","-41.39371316","74.75625681","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","","","","","","","","","","","","","","","","","",""
"308","Grenada","GRD","-61.68248568","12.11238395","1","End poverty in all its forms everywhere","1.5","By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","1.5.2","Direct economic loss attributed to disasters in relation to global gross domestic product (GDP)","1","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","2019.Q1.G.01","CU_USD_M","Millions of current United States dollars","G","Global","UNIT","Units","49.1901000","","0.0000000","0.0000000","0.0000000","0.0000000","0.1551000","0.0000000","","0.0000000","","","",2014.0,"0.0000000","Country data","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”"
