"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","IhrCapacity_Code","IhrCapacity_Desc","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Footnotes_2017","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Nature_Code_2017","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","Source_2017","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","TimeDetail_2017","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value"
"AUT","14.14172472","47.58704857","40","Austria","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR10"," Zoonotic events","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","92","100","100","89","89","89","100","100",2017.0,"100"
"AUT","14.14172472","47.58704857","40","Austria","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR11","Food safety","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","93","100","100","93","93","100","100","100",2017.0,"100"
"AUT","14.14172472","47.58704857","40","Austria","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR12","Chemical events","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","78","100","92","46","92","85","77","85",2017.0,"85"
"AUT","14.14172472","47.58704857","40","Austria","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR13","Radionuclear emergencies","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","93","100","93","92","92","92","92","92",2017.0,"92"
"JOR","37.13024774","30.65365973","400","Jordan","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR01","National legislation, policy and financing","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","","NA","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","75","100","50","100","100","","75","75",2017.0,"75"
"JOR","37.13024774","30.65365973","400","Jordan","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR02","Coordination and National Focal Point communications","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","","NA","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","100","100","50","100","100","","90","90",2017.0,"90"
"JOR","37.13024774","30.65365973","400","Jordan","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR03","Surveillance","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","","NA","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","84","100","100","100","100","","80","80",2017.0,"80"
"JOR","37.13024774","30.65365973","400","Jordan","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR04","Response","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","","NA","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","95","100","89","77","94","","83","83",2017.0,"83"
"JOR","37.13024774","30.65365973","400","Jordan","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR05","Preparedness","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","","NA","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","78","87","100","61","100","","55","55",2017.0,"55"
"JOR","37.13024774","30.65365973","400","Jordan","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR06","Risk communication","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","","NA","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","100","71","100","57","100","","100","100",2017.0,"100"
"JOR","37.13024774","30.65365973","400","Jordan","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR07","Human resources","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","","NA","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","83","100","100","80","80","","80","80",2017.0,"80"
"JOR","37.13024774","30.65365973","400","Jordan","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR08","Laboratory","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","","NA","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","100","90","100","96","100","","88","88",2017.0,"88"
"JOR","37.13024774","30.65365973","400","Jordan","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR09","Points of entry","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","","NA","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","79","75","18","88","97","","88","88",2017.0,"88"
"JOR","37.13024774","30.65365973","400","Jordan","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR10"," Zoonotic events","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","","NA","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","84","100","100","100","100","","89","89",2017.0,"89"
"JOR","37.13024774","30.65365973","400","Jordan","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR11","Food safety","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","","NA","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","100","100","93","87","100","","67","67",2017.0,"67"
"JOR","37.13024774","30.65365973","400","Jordan","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR12","Chemical events","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","","NA","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","64","67","100","85","92","","46","46",2017.0,"46"
"JOR","37.13024774","30.65365973","400","Jordan","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR13","Radionuclear emergencies","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","","","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","53","58","100","77","100","","","0",2017.0,"0"
"KEN","37.86096816","0.534797278","404","Kenya","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR01","National legislation, policy and financing","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","","","","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","50","50","50","50","","","","0",2017.0,"0"
"KEN","37.86096816","0.534797278","404","Kenya","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR02","Coordination and National Focal Point communications","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","","","","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","81","90","90","100","","","","20",2017.0,"20"
"KEN","37.86096816","0.534797278","404","Kenya","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR03","Surveillance","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","","","","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","76","70","75","85","","","","50",2017.0,"50"
"KEN","37.86096816","0.534797278","404","Kenya","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR04","Response","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","","","","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","57","64","77","83","","","","77",2017.0,"77"
"KEN","37.86096816","0.534797278","404","Kenya","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR05","Preparedness","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","","","","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","14","42","70","53","","","","55",2017.0,"55"
"KEN","37.86096816","0.534797278","404","Kenya","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR06","Risk communication","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","","","","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","80","71","57","57","","","","86",2017.0,"86"
"KEN","37.86096816","0.534797278","404","Kenya","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR07","Human resources","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","","","","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","16","75","40","40","","","","80",2017.0,"80"
"KEN","37.86096816","0.534797278","404","Kenya","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR08","Laboratory","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","","","","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","94","90","65","96","","","","72",2017.0,"72"
"KEN","37.86096816","0.534797278","404","Kenya","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR09","Points of entry","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","","","","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","88","70","55","71","","","","44",2017.0,"44"
"KEN","37.86096816","0.534797278","404","Kenya","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR10"," Zoonotic events","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","","","","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","100","100","89","100","","","","67",2017.0,"67"
"KEN","37.86096816","0.534797278","404","Kenya","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR11","Food safety","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","","","","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","73","100","80","73","","","","100",2017.0,"100"
"KEN","37.86096816","0.534797278","404","Kenya","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR12","Chemical events","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","","","","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","0","25","46","46","","","","38",2017.0,"38"
"KEN","37.86096816","0.534797278","404","Kenya","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR13","Radionuclear emergencies","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","","","","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","66","100","64","46","","","","62",2017.0,"62"
"PRK","127.1803633","40.1462645","408","Democratic People's Republic of Korea","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","IHR01","National legislation, policy and financing","G","Global","PERCENT","Percentage","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","Global Health Observatory (GHO), World Health Organisation (WHO)","","","","","","","","","50","25","25","100","100","100","100","100",2017.0,"100"
