"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value","Nature_Desc","Source"
"76","Brazil","BRA","-53.08432878","-10.77668561","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","38.6","36.2","33.9","31.7","29.7","27.8","26.1","24.5","23.1","21.9","20.9","20","19.3","18.7","18.1","17.6","18.1","16.5",2017.0,"16.5","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"76","Brazil","BRA","-53.08432878","-10.77668561","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","30.6","28.7","26.8","25","23.4","21.9","20.5","19.2","18.1","17.2","16.4","15.7","15.1","14.6","14.2","13.8","14.5","13",2017.0,"13","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"76","Brazil","BRA","-53.08432878","-10.77668561","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","34.7","32.5","30.5","28.5","26.6","24.9","23.3","21.9","20.7","19.6","18.7","17.9","17.3","16.7","16.2","15.7","16.3","14.8",2017.0,"14.8","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"84","Belize","BLZ","-88.70199554","17.19965901","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","23.7","22.9","22.2","21.7","21.3","20.9","20.6","20.3","19.9","19.5","19","18.4","17.8","17.1","16.4","15.6","14.9","14.2",2017.0,"14.2","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"84","Belize","BLZ","-88.70199554","17.19965901","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","21.2","20.5","20","19.5","19.1","18.8","18.5","18.2","17.9","17.5","17.1","16.6","16","15.4","14.7","14.1","13.4","12.8",2017.0,"12.8","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"84","Belize","BLZ","-88.70199554","17.19965901","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","26","25.2","24.4","23.8","23.4","22.9","22.6","22.2","21.8","21.3","20.8","20.2","19.5","18.7","17.9","17.1","16.3","15.6",2017.0,"15.6","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"86","British Indian Ocean Territory","IOT","72.38715553","-7.299281071","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"86","British Indian Ocean Territory","IOT","72.38715553","-7.299281071","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"86","British Indian Ocean Territory","IOT","72.38715553","-7.299281071","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"90","Solomon Islands","SLB","160.1584117","-9.622391719","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","30.3","29.9","29.5","29.2","29","28.6","28.2","27.7","27.1","26.4","25.7","24.9","24.1","23.4","22.6","21.9","21.2","20.6",2017.0,"20.6","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"90","Solomon Islands","SLB","160.1584117","-9.622391719","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","27.5","27.1","26.8","26.6","26.3","26","25.6","25.1","24.5","23.8","23.2","22.5","21.8","21.1","20.4","19.8","19.2","18.5",2017.0,"18.5","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"90","Solomon Islands","SLB","160.1584117","-9.622391719","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","32.9","32.5","32.1","31.8","31.5","31.2","30.8","30.2","29.6","28.8","28","27.2","26.3","25.5","24.7","24","23.2","22.5",2017.0,"22.5","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"92","British Virgin Islands","VGB","-64.63294223","18.42256578","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"92","British Virgin Islands","VGB","-64.63294223","18.42256578","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"92","British Virgin Islands","VGB","-64.63294223","18.42256578","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"96","Brunei Darussalam","BRN","114.6288563","4.49736984","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","11.8","11.8","11.7","11.7","11.6","11.5","11.3","11.1","10.9","10.7","10.6","10.5","10.5","10.5","10.5","10.5","10.5","10.5",2017.0,"10.5","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"96","Brunei Darussalam","BRN","114.6288563","4.49736984","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","10.8","10.8","10.8","10.7","10.6","10.5","10.3","10.2","10","9.8","9.7","9.6","9.6","9.6","9.6","9.6","9.7","9.6",2017.0,"9.6","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"96","Brunei Darussalam","BRN","114.6288563","4.49736984","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","12.7","12.7","12.7","12.7","12.6","12.4","12.2","12","11.8","11.6","11.5","11.4","11.4","11.4","11.4","11.4","11.4","11.3",2017.0,"11.3","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"100","Bulgaria","BGR","25.23763153","42.75731323","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","17.6","16.8","15.9","15.1","14.2","13.3","12.5","11.9","11.5","11.1","10.7","10.3","9.8","9.3","8.8","8.3","7.9","7.5",2017.0,"7.5","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"100","Bulgaria","BGR","25.23763153","42.75731323","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","19.5","18.5","17.6","16.7","15.7","14.7","13.8","13.2","12.6","12.2","11.8","11.4","10.9","10.3","9.7","9.2","8.7","8.2",2017.0,"8.2","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"100","Bulgaria","BGR","25.23763153","42.75731323","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","15.6","14.9","14.2","13.4","12.6","11.8","11.2","10.6","10.2","9.9","9.5","9.1","8.7","8.3","7.9","7.4","7","6.7",2017.0,"6.7","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"104","Myanmar","MMR","96.51752295","21.19332882","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","89.8","87.4","85","82.5","80","77.5","74.8","72.1","89.7","66.7","64","61.4","59","56.6","54.4","52.4","50.5","48.6",2017.0,"48.6","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"104","Myanmar","MMR","96.51752295","21.19332882","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","96.1","93.6","91.1","88.5","85.9","83.2","80.5","77.7","95.1","72","69.2","66.4","63.8","61.4","59.1","57","55","53",2017.0,"53","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"104","Myanmar","MMR","96.51752295","21.19332882","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","83.2","80.9","78.6","76.3","73.9","71.5","68.9","66.3","84","61.2","58.6","56.1","53.8","51.5","49.5","47.6","45.7","44",2017.0,"44","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"108","Burundi","BDI","29.89080992","-3.366387428","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","163.9","158.2","152.3","146.2","139.4","132.1","124.4","116.8","109.4","102.6","96.2","90.5","85.1","80.1","75.7","72","68.6","65.7",2017.0,"65.7","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"108","Burundi","BDI","29.89080992","-3.366387428","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","148.9","143.5","137.6","131.6","125.3","118.3","111.2","104","97","90.6","84.8","79.5","74.3","69.8","65.7","62.1","59","56.3",2017.0,"56.3","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"108","Burundi","BDI","29.89080992","-3.366387428","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","156.7","151","145.1","139","132.5","125.4","118","110.6","103.4","96.7","90.6","85.1","79.9","75.2","70.8","67.1","63.9","61.2",2017.0,"61.2","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"112","Belarus","BLR","28.04940161","53.54193075","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","14.6","13.4","12.4","11.4","10.5","9.7","8.9","8.1","7.4","6.7","6.2","5.7","5.3","5","4.8","4.5","4.3","4.2",2017.0,"4.2","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"112","Belarus","BLR","28.04940161","53.54193075","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","10.8","10.1","9.3","8.6","8","7.4","6.8","6.2","5.7","5.2","4.8","4.5","4.2","3.9","3.7","3.6","3.4","3.3",2017.0,"3.3","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"112","Belarus","BLR","28.04940161","53.54193075","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","12.8","11.8","10.9","10","9.3","8.5","7.9","7.2","6.6","6","5.5","5.1","4.8","4.5","4.3","4.1","3.9","3.7",2017.0,"3.7","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"116","Cambodia","KHM","104.922836","12.71163737","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","107","97.4","87.3","78.5","71.3","65.3","60.4","56","51.9","48.1","44.4","41.1","38.1","35.7","33.6","32","30.6","29.2",2017.0,"29.2","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"116","Cambodia","KHM","104.922836","12.71163737","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","114.3","104.5","94.2","85","77.4","71.2","66","61.4","57","52.9","49","45.4","42.2","39.6","37.4","35.5","33.9","32.5",2017.0,"32.5","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"116","Cambodia","KHM","104.922836","12.71163737","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","99.2","89.9","80.1","71.7","64.8","59.1","54.5","50.4","46.6","43","39.6","36.5","33.8","31.6","29.7","28.2","26.9","25.7",2017.0,"25.7","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"120","Cameroon","CMR","12.7419827","5.692387031","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","158.2","155","151.2","147.3","143.4","139.4","135.3","131.1","126.6","122.1","117","112.1","107.5","103.3","99.5","95.7","92.4","89.5",2017.0,"89.5","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"120","Cameroon","CMR","12.7419827","5.692387031","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","142","139","135.5","131.9","128.2","124.5","120.6","116.8","112.4","108.3","103.5","99.1","95","91.2","87.6","84.1","80.9","78.3",2017.0,"78.3","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"120","Cameroon","CMR","12.7419827","5.692387031","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","150.3","147.2","143.6","139.8","136","132.2","128.2","124.2","119.7","115.4","110.4","105.8","101.5","97.4","93.8","90.1","86.8","84",2017.0,"84","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"124","Canada","CAN","-101.6575058","57.72360191","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","6.8","6.7","6.7","6.7","6.6","6.6","6.5","6.4","6.3","6.2","6.1","6","5.9","5.9","5.8","5.7","5.6","5.5",2017.0,"5.5","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
