series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Education level	Sex description	Units description	Education level description	2000	2001	2003	2006	2009	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3								75.43			75.43	2013	75.43	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3								73.83			73.83	2013	73.83	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary				60.56				76.16			76.16	2013	76.16	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary				61.83238				76.80343			76.80343	2013	76.80343	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary				62.73				77.51			77.51	2013	77.51	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary				77.97								2006	77.97	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary				77.80619								2006	77.80619	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary				77.65								2006	77.65	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	233	25.84093481	58.68487172	EST	Estonia	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary				86.35941	86.66735		90.87593			89.36268	90.119305	2015	89.36268	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	233	25.84093481	58.68487172	EST	Estonia	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary				93.01	92.65		95.8			93.1	94.45	2015	93.1	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	233	25.84093481	58.68487172	EST	Estonia	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary				80.02	81.09		85.85			85.78	85.815	2015	85.78	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	233	25.84093481	58.68487172	EST	Estonia	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	233	25.84093481	58.68487172	EST	Estonia	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	233	25.84093481	58.68487172	EST	Estonia	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	233	25.84093481	58.68487172	EST	Estonia	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	233	25.84093481	58.68487172	EST	Estonia	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	233	25.84093481	58.68487172	EST	Estonia	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	246	23.308447	61.91586738	FIN	Finland	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary	93.04568		94.29719	95.18986	91.89128		88.65054			88.90851	88.779525	2015	88.90851	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	246	23.308447	61.91586738	FIN	Finland	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary	96.84		97.6	98.45	96.8		95.4			94.29	94.845	2015	94.29	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	246	23.308447	61.91586738	FIN	Finland	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary	89.03		90.98	91.88	87		82.26			83.89	83.075	2015	83.89	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	246	23.308447	61.91586738	FIN	Finland	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3						99.12667					99.12667	2011	99.12667	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	246	23.308447	61.91586738	FIN	Finland	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3						99.47					99.47	2011	99.47	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	246	23.308447	61.91586738	FIN	Finland	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3						98.79					98.79	2011	98.79	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	246	23.308447	61.91586738	FIN	Finland	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	246	23.308447	61.91586738	FIN	Finland	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	246	23.308447	61.91586738	FIN	Finland	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	250	2.457288129	46.62660861	FRA	France	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary	84.81289		82.48507	78.27248	80.24786		81.08346			78.51392	79.79869	2015	78.51392	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	250	2.457288129	46.62660861	FRA	France	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary	89.5		87.89	83.5	85.86		87.29			83.08	85.185	2015	83.08	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	250	2.457288129	46.62660861	FRA	France	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary	80.08		76.49	72.73	74.34		74.52			73.88	74.2	2015	73.88	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	250	2.457288129	46.62660861	FRA	France	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3		95.44415		95.90742		95.26912					95.26912	2011	95.26912	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	250	2.457288129	46.62660861	FRA	France	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3		96.77		96.93		95.18					95.18	2011	95.18	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	250	2.457288129	46.62660861	FRA	France	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3		94.22		94.94		95.36					95.36	2011	95.36	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	250	2.457288129	46.62660861	FRA	France	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	250	2.457288129	46.62660861	FRA	France	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	250	2.457288129	46.62660861	FRA	France	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	1	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	2	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	3	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	4	BOTHSEX	PERCENT	GRAD23	Both	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	5	FEMALE	PERCENT	GRAD23	Female	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	6	MALE	PERCENT	GRAD23	Male	Percentage	grades 2/3															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	7	MALE	PERCENT	PRIMAR	Male	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	8	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															
2018.Q2.G.01	SE_REA_PROF	Minimum proficiency in reading, by education level and sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	9	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															
