series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Bounds	Units description	Bounds description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	3	PERCENT	UB	Percentage	Upper bound	23.79349	24.36283	25.50588	25.52813	25.52813	25.52813	25.71715	25.71715	25.73738	26.29054	27.88602	27.88602	28.56963	28.56963	28.99554	28.99554	28.99554	28.99554	28.99554	28.99554	2018	28.99554	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	222	-88.86862995	13.73603564	SLV	El Salvador	1	PERCENT	MP	Percentage	P	1.14866	1.14866	1.14866	1.14866	1.14866	9.88208	9.88208	11.14274	12.58997	13.81556	22.38607	23.83116	23.83116	23.83116	26.57828	26.57828	26.57828	26.57828	26.57828	26.57828	2018	26.57828	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	222	-88.86862995	13.73603564	SLV	El Salvador	2	PERCENT	LB	Percentage	Lower bound	1.14866	1.14866	1.14866	1.14866	1.14866	9.88208	9.88208	11.14274	12.58997	13.81556	22.38607	23.83116	23.83116	23.83116	26.57828	26.57828	26.57828	26.57828	26.57828	26.57828	2018	26.57828	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	222	-88.86862995	13.73603564	SLV	El Salvador	3	PERCENT	UB	Percentage	Upper bound	1.14866	1.14866	1.14866	1.14866	1.14866	9.88208	9.88208	11.14274	12.58997	13.81556	22.38607	23.83116	23.83116	23.83116	26.57828	26.57828	26.57828	26.57828	26.57828	26.57828	2018	26.57828	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	PERCENT	MP	Percentage	P	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	2018	99.99671	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	PERCENT	LB	Percentage	Lower bound	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	2018	99.99671	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	PERCENT	UB	Percentage	Upper bound	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	99.99671	2018	99.99671	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	231	39.63505296	8.631223181	ETH	Ethiopia	1	PERCENT	MP	Percentage	P	18.59296	18.59296	18.59296	18.59296	18.59296	18.59296	18.59296	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	2018	19.76797	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	231	39.63505296	8.631223181	ETH	Ethiopia	2	PERCENT	LB	Percentage	Lower bound	18.59296	18.59296	18.59296	18.59296	18.59296	18.59296	18.59296	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	2018	19.76797	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	231	39.63505296	8.631223181	ETH	Ethiopia	3	PERCENT	UB	Percentage	Upper bound	18.59296	18.59296	18.59296	18.59296	18.59296	18.59296	18.59296	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	19.76797	2018	19.76797	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	PERCENT	MP	Percentage	P	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	2018	13.33668	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	232	38.11074289	16.12894644	ERI	Eritrea	2	PERCENT	LB	Percentage	Lower bound	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	2018	13.33668	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	232	38.11074289	16.12894644	ERI	Eritrea	3	PERCENT	UB	Percentage	Upper bound	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	13.33668	2018	13.33668	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	233	25.84093481	58.68487172	EST	Estonia	1	PERCENT	MP	Percentage	P	8.53799	8.5488	9.15917	11.96492	94.67307	94.67345	94.71666	94.74178	94.74208	94.75447	94.75525	94.76108	94.78559	94.85016	94.90872	94.90878	94.91549	94.91549	94.91549	94.912794	2018	94.91549	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	233	25.84093481	58.68487172	EST	Estonia	2	PERCENT	LB	Percentage	Lower bound	8.53799	8.5488	9.15917	11.96492	94.67307	94.67345	94.71666	94.74178	94.74208	94.75447	94.75525	94.76108	94.78559	94.85016	94.90872	94.90878	94.91549	94.91549	94.91549	94.912794	2018	94.91549	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	233	25.84093481	58.68487172	EST	Estonia	3	PERCENT	UB	Percentage	Upper bound	8.53799	8.5488	9.15917	11.96492	94.67307	94.67345	94.71666	94.74178	94.74208	94.75447	94.75525	94.76108	94.78559	94.85016	94.90872	94.90878	94.91549	94.91549	94.91549	94.912794	2018	94.91549	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	PERCENT	MP	Percentage	P	0	0	0	0	0	0	0	0	0	0	0	0	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	2018	6.66667	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	PERCENT	LB	Percentage	Lower bound	0	0	0	0	0	0	0	0	0	0	0	0	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	2018	6.66667	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	PERCENT	UB	Percentage	Upper bound	0	0	0	0	0	0	0	0	0	0	0	0	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	2018	6.66667	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	PERCENT	MP	Percentage	P	8.49948	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	2018	10.90087	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	PERCENT	LB	Percentage	Lower bound	4.72285	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	2018	10.90087	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	PERCENT	UB	Percentage	Upper bound	9.23799	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	10.90087	2018	10.90087	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	PERCENT	MP	Percentage	P	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100	100	100	2018	100	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	PERCENT	LB	Percentage	Lower bound	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100	100	100	2018	100	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	PERCENT	UB	Percentage	Upper bound	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100	100	100	2018	100	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	PERCENT	MP	Percentage	P	2.8886	2.8886	2.8886	3.22821	3.29565	3.29565	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	2018	4.8943	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	242	177.9660884	-17.83301566	FJI	Fiji	2	PERCENT	LB	Percentage	Lower bound	2.8886	2.8886	2.8886	3.22821	3.29565	3.29565	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	2018	4.8943	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	242	177.9660884	-17.83301566	FJI	Fiji	3	PERCENT	UB	Percentage	Upper bound	2.8886	2.8886	2.8886	3.22821	3.29565	3.29565	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	4.8943	2018	4.8943	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	246	23.308447	61.91586738	FIN	Finland	1	PERCENT	MP	Percentage	P	70.00719	70.01756	70.18481	70.22347	71.88388	72.0428	72.09931	72.10518	72.12945	72.23634	72.24341	72.62455	72.62717	72.62868	72.63606	72.63755	72.64784	72.64784	72.64784	72.643426	2018	72.64784	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	246	23.308447	61.91586738	FIN	Finland	2	PERCENT	LB	Percentage	Lower bound	70.00306	70.01337	70.18081	70.21941	71.87944	72.03776	72.09378	72.10131	72.12572	72.23219	72.23957	72.62094	72.62358	72.62509	72.63314	72.63668	72.64784	72.64784	72.64784	72.642668	2018	72.64784	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	246	23.308447	61.91586738	FIN	Finland	3	PERCENT	UB	Percentage	Upper bound	70.01116	70.02127	70.18834	70.22693	71.88683	72.04436	72.10032	72.10593	72.13005	72.23653	72.24349	72.6246	72.62719	72.6287	72.63606	72.63755	72.64784	72.64784	72.64784	72.643426	2018	72.64784	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	248	19.80945969	60.1544901	ALA	Åland Islands	1	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	248	19.80945969	60.1544901	ALA	Åland Islands	2	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	248	19.80945969	60.1544901	ALA	Åland Islands	3	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	250	2.457288129	46.62660861	FRA	France	1	PERCENT	MP	Percentage	P	54.75191	55.7144	56.74159	59.92291	64.47923	68.80844	78.31283	79.03191	79.60951	79.78065	80.13316	80.19755	80.54418	80.78513	81.14385	81.17066	81.17078	81.17243	81.17243	81.16603	2018	81.17243	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	250	2.457288129	46.62660861	FRA	France	2	PERCENT	LB	Percentage	Lower bound	54.6797	55.63729	56.66621	59.84198	64.39797	68.72904	78.23172	78.95602	79.53338	79.7068	80.05952	80.15032	80.53509	80.778	81.13724	81.16651	81.16822	81.17243	81.17243	81.163366	2018	81.17243	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	250	2.457288129	46.62660861	FRA	France	3	PERCENT	UB	Percentage	Upper bound	54.77677	55.73516	56.76483	59.93985	64.4939	68.82183	78.31859	79.03788	79.61361	79.78462	80.13688	80.20087	80.54529	80.78602	81.14397	81.17066	81.17078	81.17243	81.17243	81.166054	2018	81.17243	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	254	-53.23619089	3.922673437	GUF	French Guiana	1	PERCENT	MP	Percentage	P	48.91822	58.57457	58.57457	58.57457	58.57457	58.57457	58.57457	66.85945	67.02851	67.02851	67.02851	67.02851	67.02851	67.38576	67.38576	67.39113	67.39113	67.39113	67.39113	67.390056	2018	67.39113	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	254	-53.23619089	3.922673437	GUF	French Guiana	2	PERCENT	LB	Percentage	Lower bound	48.91822	58.57457	58.57457	58.57457	58.57457	58.57457	58.57457	66.85945	67.02851	67.02851	67.02851	67.02851	67.02851	67.38576	67.38576	67.39113	67.39113	67.39113	67.39113	67.390056	2018	67.39113	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	254	-53.23619089	3.922673437	GUF	French Guiana	3	PERCENT	UB	Percentage	Upper bound	48.91822	58.57457	58.57457	58.57457	58.57457	58.57457	58.57457	66.85945	67.02851	67.02851	67.02851	67.02851	67.02851	67.38576	67.38576	67.39113	67.39113	67.39113	67.39113	67.390056	2018	67.39113	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	PERCENT	MP	Percentage	P	3.99138	3.99138	3.99138	3.99138	3.99138	3.99138	3.99138	3.99138	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	2018	5.36324	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	PERCENT	LB	Percentage	Lower bound	3.99138	3.99138	3.99138	3.99138	3.99138	3.99138	3.99138	3.99138	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	2018	5.36324	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	PERCENT	UB	Percentage	Upper bound	3.99138	3.99138	3.99138	3.99138	3.99138	3.99138	3.99138	3.99138	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	5.36324	2018	5.36324	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	PERCENT	MP	Percentage	P	0	0	0	0	0	0	60.63047	60.63047	71.85502	71.85502	71.85502	77.11818	77.11818	77.11818	77.11818	77.11818	83.95983	83.95983	83.95983	81.22317	2018	83.95983	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
