"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000.0","Value_2001.0","Value_2002.0","Value_2003.0","Value_2004.0","Value_2005.0","Value_2006.0","Value_2007.0","Value_2008.0","Value_2009.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Value_2016.0","Latest_Year","Latest_Value","Nature_Desc","Source"
"485","Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","1.00706","1.00479","1.00481","1.00623","1.0079","1.00767","1.00584","1.00455","1.00599","1.0077","1.00726","1.00678","1.00657","1.009","0.98105","0.96993","0.96308",2016.0,"0.96308","[2013]: Country data // [2000-2012,2014-2016]: Estimated data","UNESCO Institute for Statistics"
"513","Europe and Northern America","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","0.99793","0.9091","1.00551","0.95215","1.01132","0.99889","0.99628","0.99546","1.01516","0.9957","1.00912","1.00549","0.99969","","0.99497","0.9905","0.99043",2016.0,"0.99043","[2006-2012,2014-2015]: Country data // [2000-2005,2016]: Estimated data","UNESCO Institute for Statistics"
"514","Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","0.99941","0.92056","1.00616","0.95893","1.01091","1.00052","0.99748","0.99754","1.01513","0.99783","1.00917","1.00583","1.00065","1.00155","0.99622","0.99228","0.99182",2016.0,"0.99182","[2006,2008-2009,2011-2015]: Country data // [2000-2005,2007,2010,2016]: Estimated data","UNESCO Institute for Statistics"
"515","Developing regions","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","1.00662","1.00366","0.99243","0.99673","",2015.0,"0.99673","Estimated data","UNESCO Institute for Statistics"
"518","Eastern Asia (excluding Japan)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
"535","Bonaire, Sint Eustatius and Saba","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
"543","Oceania (exc. Australia and New Zealand)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
"722","Small island developing States (SIDS)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","1.01721","1.01056","1.00535","1.01078","1.00668","1.01486","1.01291","1.01309","1.01257","0.99441","1.00779","1.01132","1.01522","1.01622","1.02593","1.02473","1.01421",2016.0,"1.01421","Estimated data","UNESCO Institute for Statistics"
"738","Sub-Saharan Africa (inc. Sudan)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","0.98894","0.98854","0.99033","0.992","1.00532","0.99608","0.99062","0.99438","",2015.0,"0.99438","Estimated data","UNESCO Institute for Statistics"
"746","Northern Africa (exc. Sudan)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","0.76374","0.82845","0.78174","0.80189","0.82388","0.83455","0.86997","0.88925","0.90532","0.91572","0.92589","0.93435","0.94309","0.94501","0.95008","0.94289","0.95235",2016.0,"0.95235","[2000-2003,2012,2014,2016]: Country data // [2004-2011,2013,2015]: Estimated data","UNESCO Institute for Statistics"
"747","Northern Africa and Western Asia","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","0.93183","0.95625","0.94099","0.94988","0.95721","0.95757","0.96781","0.97028","0.97469","0.97653","0.97532","0.97887","0.9807","0.98177","0.96901","0.95931","0.96201",2016.0,"0.96201","Estimated data","UNESCO Institute for Statistics"
"753","Eastern and South-Eastern Asia","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","1.0121","0.99905","1.00817","1.0167",2016.0,"1.0167","Estimated data","UNESCO Institute for Statistics"
"827","United Kingdom (England and Wales)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
"828","United Kingdom (Northern Ireland)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
"829","United Kingdom (Scotland)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
"830","Channel Islands","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
"891","Serbia and Montenegro [former]","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
"910","High income economies (WB)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
"911","Low income economies (WB)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
"912","Lower middle economies (WB)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
"913","Low and middle income economies (WB)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
"914","Upper middle economies (WB)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
"917","International Centers (FAO)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
"918","European Union (EU) Institutions","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
"919","Regional Centres (FAO)","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
"920","Azores Islands","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
"921","ODA residual","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_PRE_GPIPARTN","Gender parity index for participation rate in organized learning (one year before the official primary entry age), (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","","","","","","","","","","","","","","","","","","","","",""
