series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Bounds	Units description	Bounds description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	PERCENT	MP	Percentage	P	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	2018	99.99776	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	PERCENT	UB	Percentage	Upper bound	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	99.99776	2018	99.99776	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	231	39.63505296	8.631223181	ETH	Ethiopia	1	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	231	39.63505296	8.631223181	ETH	Ethiopia	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	231	39.63505296	8.631223181	ETH	Ethiopia	3	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	PERCENT	LB	Percentage	Lower bound	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	232	38.11074289	16.12894644	ERI	Eritrea	2	PERCENT	MP	Percentage	P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	232	38.11074289	16.12894644	ERI	Eritrea	3	PERCENT	UB	Percentage	Upper bound	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	233	25.84093481	58.68487172	EST	Estonia	1	PERCENT	LB	Percentage	Lower bound	6.13277	6.14497	6.14504	6.76875	97.83281	97.8332	97.83321	97.83366	97.83375	97.84356	97.84443	97.84639	97.84968	97.85075	97.85091	97.85091	97.85097	97.85097	97.85097	97.850946	2018	97.85097	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	233	25.84093481	58.68487172	EST	Estonia	2	PERCENT	MP	Percentage	P	6.13277	6.14497	6.14504	6.76875	97.83281	97.8332	97.83321	97.83366	97.83375	97.84356	97.84443	97.84639	97.84968	97.85075	97.85091	97.85091	97.85097	97.85097	97.85097	97.850946	2018	97.85097	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	233	25.84093481	58.68487172	EST	Estonia	3	PERCENT	UB	Percentage	Upper bound	6.13277	6.14497	6.14504	6.76875	97.83281	97.8332	97.83321	97.83366	97.83375	97.84356	97.84443	97.84639	97.84968	97.85075	97.85091	97.85091	97.85097	97.85097	97.85097	97.850946	2018	97.85097	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	PERCENT	LB	Percentage	Lower bound	0	0	0	0	0	0	0	0	0	0	0	0	13.33333	13.33333	13.33333	13.33333	13.33333	13.33333	13.33333	13.33333	2018	13.33333	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	PERCENT	MP	Percentage	P	0	0	0	0	0	0	0	0	0	0	0	0	13.33333	13.33333	13.33333	13.33333	13.33333	13.33333	13.33333	13.33333	2018	13.33333	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	PERCENT	UB	Percentage	Upper bound	0	0	0	0	0	0	0	0	0	0	0	0	13.33333	13.33333	13.33333	13.33333	13.33333	13.33333	13.33333	13.33333	2018	13.33333	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	PERCENT	LB	Percentage	Lower bound	4.98149	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	2018	11.99096	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	PERCENT	MP	Percentage	P	9.34943	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	2018	11.99096	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	PERCENT	UB	Percentage	Upper bound	10.16179	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	11.99096	2018	11.99096	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	PERCENT	LB	Percentage	Lower bound	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100	100	100	2018	100	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	PERCENT	MP	Percentage	P	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100	100	100	2018	100	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	PERCENT	UB	Percentage	Upper bound	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100	100	100	2018	100	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	PERCENT	LB	Percentage	Lower bound	0.4137	0.44203	0.74581	1.03399	7.27254	7.33657	12.47791	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	2018	12.85752	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	242	177.9660884	-17.83301566	FJI	Fiji	2	PERCENT	MP	Percentage	P	0.4137	0.44203	0.74581	1.03874	7.27729	7.34132	12.48266	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	2018	12.85752	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	242	177.9660884	-17.83301566	FJI	Fiji	3	PERCENT	UB	Percentage	Upper bound	0.41845	0.44678	0.75056	1.03874	7.27729	7.34132	12.48266	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	12.85752	2018	12.85752	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	246	23.308447	61.91586738	FIN	Finland	1	PERCENT	LB	Percentage	Lower bound	54.25384	54.25904	54.25966	54.26281	55.72002	56.17093	56.30387	56.31695	56.36281	56.61582	56.62076	57.58725	57.59315	57.59612	57.60763	57.61832	57.64617	57.64617	57.64617	57.632892	2018	57.64617	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	246	23.308447	61.91586738	FIN	Finland	2	PERCENT	MP	Percentage	P	54.26427	54.26934	54.27054	54.2737	55.7316	56.18381	56.31919	56.3319	56.37777	56.63212	56.63464	57.59718	57.60313	57.60526	57.61677	57.62015	57.64617	57.64617	57.64617	57.635086	2018	57.64617	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	246	23.308447	61.91586738	FIN	Finland	3	PERCENT	UB	Percentage	Upper bound	54.27335	54.27804	54.27868	54.28183	55.73907	56.18919	56.32122	56.33373	56.37952	56.63245	56.63482	57.59729	57.60317	57.60526	57.61677	57.62015	57.64617	57.64617	57.64617	57.635086	2018	57.64617	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	248	19.80945969	60.1544901	ALA	Åland Islands	1	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	248	19.80945969	60.1544901	ALA	Åland Islands	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	248	19.80945969	60.1544901	ALA	Åland Islands	3	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	250	2.457288129	46.62660861	FRA	France	1	PERCENT	LB	Percentage	Lower bound	54.06661	61.50375	61.5052	62.10912	64.62595	66.88409	73.33997	75.7627	76.83896	76.84134	76.84339	77.66786	78.94835	78.95134	79.85338	79.96078	79.96345	79.97011	79.97011	79.943566	2018	79.97011	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	250	2.457288129	46.62660861	FRA	France	2	PERCENT	MP	Percentage	P	54.09536	61.5332	61.53471	62.13703	64.65572	66.91401	73.36408	75.7878	76.86669	76.86902	76.86905	77.69351	78.97137	78.97437	79.87071	79.96356	79.96396	79.97011	79.97011	79.94769	2018	79.97011	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	250	2.457288129	46.62660861	FRA	France	3	PERCENT	UB	Percentage	Upper bound	54.10729	61.54443	61.54588	62.14809	64.66247	66.92061	73.36883	75.79069	76.86677	76.86911	76.86913	77.69359	78.97137	78.97437	79.87071	79.96356	79.96396	79.97011	79.97011	79.94769	2018	79.97011	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	254	-53.23619089	3.922673437	GUF	French Guiana	1	PERCENT	LB	Percentage	Lower bound	41.14661	42.72821	42.72821	42.72821	42.72821	42.72821	42.72821	42.72821	43.06632	43.06632	43.06632	43.06632	43.06632	43.80462	43.80462	43.81594	43.81594	43.81594	43.81594	43.813676	2018	43.81594	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	254	-53.23619089	3.922673437	GUF	French Guiana	2	PERCENT	MP	Percentage	P	41.14661	42.72821	42.72821	42.72821	42.72821	42.72821	42.72821	42.72821	43.06632	43.06632	43.06632	43.06632	43.06632	43.80462	43.80462	43.81594	43.81594	43.81594	43.81594	43.813676	2018	43.81594	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	254	-53.23619089	3.922673437	GUF	French Guiana	3	PERCENT	UB	Percentage	Upper bound	41.14661	42.72821	42.72821	42.72821	42.72821	42.72821	42.72821	42.72821	43.06632	43.06632	43.06632	43.06632	43.06632	43.80462	43.80462	43.81594	43.81594	43.81594	43.81594	43.813676	2018	43.81594	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	PERCENT	LB	Percentage	Lower bound	1.87066	1.87066	1.87066	1.87066	1.87066	1.87066	1.87066	1.87066	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2018	2.29682	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	PERCENT	MP	Percentage	P	1.87066	1.87066	1.87066	1.87066	1.87066	1.87066	1.87066	1.87066	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2018	2.29682	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	PERCENT	UB	Percentage	Upper bound	1.87066	1.87066	1.87066	1.87066	1.87066	1.87066	1.87066	1.87066	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2.29682	2018	2.29682	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	PERCENT	LB	Percentage	Lower bound	0	0	0	0	0	0	55.69966	55.69966	68.2934	68.2934	68.2934	73.2934	78.2934	78.2934	78.2934	78.2934	84.79297	84.79297	84.79297	82.193142	2018	84.79297	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	PERCENT	MP	Percentage	P	0	0	0	0	0	0	55.69966	55.69966	68.2934	68.2934	68.2934	73.2934	78.2934	78.2934	78.2934	78.2934	84.79297	84.79297	84.79297	82.193142	2018	84.79297	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	PERCENT	UB	Percentage	Upper bound	0	0	0	0	0	0	55.69966	55.69966	68.2934	68.2934	68.2934	73.2934	78.2934	78.2934	78.2934	78.2934	84.79297	84.79297	84.79297	82.193142	2018	84.79297	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	262	42.18274707	11.56004161	DJI	Djibouti	1	PERCENT	LB	Percentage	Lower bound	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	262	42.18274707	11.56004161	DJI	Djibouti	2	PERCENT	MP	Percentage	P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	262	42.18274707	11.56004161	DJI	Djibouti	3	PERCENT	UB	Percentage	Upper bound	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	266	11.78727747	-0.60687619	GAB	Gabon	1	PERCENT	LB	Percentage	Lower bound	0	0	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	2018	98.59706	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	266	11.78727747	-0.60687619	GAB	Gabon	2	PERCENT	MP	Percentage	P	0	0	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	2018	98.59706	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	266	11.78727747	-0.60687619	GAB	Gabon	3	PERCENT	UB	Percentage	Upper bound	0	0	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	98.59706	2018	98.59706	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_MRN_MPA	Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%)	268	43.3713615	42.04813028	GEO	Georgia	1	PERCENT	LB	Percentage	Lower bound	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
