"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000.0","Value_2001.0","Value_2002.0","Value_2003.0","Value_2004.0","Value_2005.0","Value_2006.0","Value_2007.0","Value_2008.0","Value_2009.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Value_2016.0","Value_2017.0","Latest_Year","Latest_Value","Nature_Desc","Source"
"30","Eastern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","32.3","","","","","","","","","","13.9","","","","","9.6","","8.4",2017.0,"8.4","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"30","Eastern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","36.4","","","","","","","","","","16.1","","","","","11.1","","9.6",2017.0,"9.6","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"34","Southern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","89.4","","","","","","","","","","59.9","","","","","48.1","","44",2017.0,"44","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"34","Southern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","94.4","","","","","","","","","","61.9","","","","","48","","43.4",2017.0,"43.4","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"34","Southern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","91.9","88.4","85.1","81.8","78.8","75.5","72.5","69.5","66.6","63.7","60.9","58.2","55.5","52.9","50.4","48","45.8","43.7",2017.0,"43.7","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"35","South-Eastern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","52.9","","","","","","","","","","36.1","","","","","30.7","","29",2017.0,"29","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"35","South-Eastern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","44","","","","","","","","","","29.1","","","","","24.5","","23",2017.0,"23","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"35","South-Eastern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","48.6","46.7","44.8","43.1","43.8","39.8","38.2","36.8","37.2","34","32.7","31.5","30.4","29.4","28.5","27.7","26.9","26.1",2017.0,"26.1","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"39","Southern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","6.7","","","","","","","","","","4.2","","","","","3.8","","3.7",2017.0,"3.7","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"39","Southern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","8","","","","","","","","","","4.9","","","","","4.5","","4.3",2017.0,"4.3","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"39","Southern Europe","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","7.4","7","6.6","6.2","5.9","5.6","5.3","5.1","4.9","4.7","4.6","4.4","4.3","4.2","4.2","4.1","4.1","4",2017.0,"4","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"53","Australia and New Zealand","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","6.4","6.3","6.2","6.1","6","5.9","5.8","5.6","5.4","5.2","5","4.8","4.6","4.4","4.3","4.1","4","3.8",2017.0,"3.8","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"53","Australia and New Zealand","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","5.7","","","","","","","","","","4.5","","","","","3.7","","3.5",2017.0,"3.5","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"53","Australia and New Zealand","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","7.1","","","","","","","","","","5.5","","","","","4.5","","4.2",2017.0,"4.2","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"54","Melanesia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","68.6","68.2","67.6","67.1","66.6","66","65","64","62.7","61.2","59.7","58.2","56.7","55","53.5","51.9","50.3","48.7",2017.0,"48.7","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"54","Melanesia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","63.6","","","","","","","","","","55.1","","","","","47.5","","44.6",2017.0,"44.6","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"54","Melanesia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","73.4","","","","","","","","","","64.1","","","","","56.1","","52.7",2017.0,"52.7","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"57","Micronesia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","54.3","53.4","52.5","51.7","51.1","50.7","50.4","50.2","49.8","49.4","48.8","48.1","47.2","46.2","45.1","44","42.8","41.6",2017.0,"41.6","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"57","Micronesia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","59","","","","","","","","","","53.2","","","","","48.2","","45.8",2017.0,"45.8","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"57","Micronesia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","49.6","","","","","","","","","","44.3","","","","","40","","37.8",2017.0,"37.8","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"61","Polynesia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","20.8","20.3","19.8","19.3","19","18.7","18.5","18.4","18.3","21.6","18.3","18.2","18.1","17.8","17.5","17.1","16.7","16.3",2017.0,"16.3","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"61","Polynesia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","20","","","","","","","","","","17.7","","","","","16.6","","15.8",2017.0,"15.8","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"61","Polynesia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","21.5","","","","","","","","","","18.7","","","","","17.5","","16.7",2017.0,"16.7","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"62","Central and Southern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","91","87.6","84.2","80.9","77.9","74.6","71.6","68.6","65.6","62.7","59.9","57.2","54.5","52","49.5","47.1","44.9","42.9",2017.0,"42.9","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"62","Central and Southern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","93.2","","","","","","","","","","60.7","","","","","47","","42.5",2017.0,"42.5","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"62","Central and Southern Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","88.8","","","","","","","","","","59.1","","","","","47.3","","43.3",2017.0,"43.3","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"97","European Union","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"97","European Union","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"97","European Union","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"127","Southern Asia (excluding India)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"127","Southern Asia (excluding India)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"127","Southern Asia (excluding India)","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"135","Caucasus and Central Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","68.4","","","","","","","","","","37.9","","","","","28.3","","25.4",2017.0,"25.4","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"135","Caucasus and Central Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","62.1","58.8","55.5","52.2","49.1","46.2","43.5","40.9","38.4","36.1","33.9","31.9","30","28.3","26.7","25.2","23.9","22.7",2017.0,"22.7","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"135","Caucasus and Central Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","55.4","","","","","","","","","","29.7","","","","","22","","19.8",2017.0,"19.8","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"142","Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","","",""
"142","Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"142","Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","","",""
"143","Central Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","BOTHSEX","Both sexes","62.9","59.8","56.5","53.3","50.2","47.3","44.5","41.8","39.3","36.9","34.7","32.6","30.7","28.9","27.3","25.8","24.5","23.3",2017.0,"23.3","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"143","Central Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","MALE","Male","69.6","","","","","","","","","","38.8","","","","","29","","26.1",2017.0,"26.1","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"143","Central Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","55.9","","","","","","","","","","30.3","","","","","22.5","","20.3",2017.0,"20.3","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
"145","Western Asia","3","Ensure healthy lives and promote well-being for all at all ages","3.2","By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births","3.2.1","Under-five mortality rate","1","SH_DYN_MORT","Under-five mortality rate, by sex (deaths per 1,000 live births)","2019.Q1.G.01","PER_1000_LIVE_BIRTHS","Per 1,000 live births","<5Y","under 5 years old","G","Global","FEMALE","Female","40.1","","","","","","","","","","24.7","","","","","21.9","","21",2017.0,"21","Estimated data","United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2018."
