series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Sex description	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	203	15.33151382	49.73913871	CZE	Czechia	1	BOTHSEX	PERCENT	Both	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	203	15.33151382	49.73913871	CZE	Czechia	2	FEMALE	PERCENT	Female	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	203	15.33151382	49.73913871	CZE	Czechia	3	MALE	PERCENT	Male	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	204	2.339933594	9.65401646	BEN	Benin	1	BOTHSEX	PERCENT	Both	Percentage												68.16106	61.59222							2012	61.59222	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	204	2.339933594	9.65401646	BEN	Benin	2	FEMALE	PERCENT	Female	Percentage												67.72659	60.79488							2012	60.79488	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	204	2.339933594	9.65401646	BEN	Benin	3	MALE	PERCENT	Male	Percentage												68.58335	62.36723							2012	62.36723	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	208	9.326571283	56.03829721	DNK	Denmark	1	BOTHSEX	PERCENT	Both	Percentage	97.0303	99.52218	96.69855		99.23361	95.44106	95.11749	96.06978	94.22148	93.52674	99.10042	99.43202	99.73248	99.20225	97.56027	96.08209	97.75075		97.64884	2016	97.75075	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	208	9.326571283	56.03829721	DNK	Denmark	2	FEMALE	PERCENT	Female	Percentage	100	99.64125	96.38802		100	100	100	100	99.79899	98.46599	98.96234	99.80139	99.45273	99.32422	100	97.79667	98.39659		98.87937	2016	98.39659	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	208	9.326571283	56.03829721	DNK	Denmark	3	MALE	PERCENT	Male	Percentage	94.20971	99.40888	96.99418		98.50503	91.11039	90.47732	92.32924	88.90004	88.80157	99.23282	99.07771	100	99.0862	95.25282	94.46846	97.1442		96.48792	2016	97.1442	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	212	-61.3493756	15.43391378	DMA	Dominica	1	BOTHSEX	PERCENT	Both	Percentage		96.16003									88.1768					70.76923			70.76923	2015	70.76923	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	212	-61.3493756	15.43391378	DMA	Dominica	2	FEMALE	PERCENT	Female	Percentage		100									98.18594					70.47817			70.47817	2015	70.47817	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	212	-61.3493756	15.43391378	DMA	Dominica	3	MALE	PERCENT	Male	Percentage		92.55909									78.66379					71.05263			71.05263	2015	71.05263	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	BOTHSEX	PERCENT	Both	Percentage	64.58093		60.22545	62.26541	64.35613	68.99463	67.77052	67.59856	68.38003	74.88078	71.81571	70.24863	66.52387	71.44989	73.50311	78.14513	77.12111		75.05481	2016	77.12111	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	2	FEMALE	PERCENT	Female	Percentage	65.80799		59.77162	62.73535	63.52161	69.68093	68.86394	68.49009	68.92042	71.27488	71.4217	70.96316	67.58807	72.37506	74.66584	79.46442	78.30908		76.2036	2016	78.30908	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	3	MALE	PERCENT	Male	Percentage	63.3992		60.66219	61.81284	65.16054	68.3327	66.71619	66.73885	67.85911	78.35462	72.19504	69.56101	65.49984	70.55981	72.38478	76.87674	75.97957		73.950225	2016	75.97957	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	BOTHSEX	PERCENT	Both	Percentage	68.92927	72.68242	74.6918	75.57961		78.71666	87.85193	96.86054			88.96995	89.74673	95.29925	94.34675	98.45179	98.74043	98.16328	97.77908	97.496266	2017	97.77908	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	2	FEMALE	PERCENT	Female	Percentage	70.02268	73.93728	76.04499	76.67199		79.51442	88.67764	97.70268			90.45697	90.64906	97.23008	96.49817	100	100	100	100	99.299634	2017	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	3	MALE	PERCENT	Male	Percentage	67.87552	71.47329	73.38827	74.52758		77.94876	87.0574	96.05074			87.54323	88.88151	93.4493	92.28709	96.97073	97.53621	96.40793	95.65725	95.771842	2017	95.65725	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	1	BOTHSEX	PERCENT	Both	Percentage	67.28678	72.37654	75.462	78.62726		81.33536	82.44592	78.54643	80.06436	79.28083	83.99188	84.33853	81.32807	82.08893	86.68795	83.67263	82.20347		83.663245	2016	82.20347	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	2	FEMALE	PERCENT	Female	Percentage	70.30413	73.94441	77.73618	80.62377		82.33207	84.14223	79.8522	81.11742	79.40004	84.52409	85.24119	82.06897	82.68436	87.91186	84.79792	82.95127		84.5863525	2016	82.95127	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	222	-88.86862995	13.73603564	SLV	El Salvador	3	MALE	PERCENT	Male	Percentage	64.39778	70.87533	73.28389	76.71455		80.38028	80.82025	77.29499	79.05522	79.1666	83.48182	83.47292	80.61788	81.51881	85.51736	82.59688	81.48839		82.78036	2016	81.48839	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	BOTHSEX	PERCENT	Both	Percentage	44.86721			6.16316								53.82205				43.87584			43.87584	2015	43.87584	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	FEMALE	PERCENT	Female	Percentage	46.41863											55.4208				44.77643			44.77643	2015	44.77643	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	MALE	PERCENT	Male	Percentage	43.33956											52.26426				42.99973			42.99973	2015	42.99973	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	1	BOTHSEX	PERCENT	Both	Percentage								6.69643	6.30612	7.11415	5.21653	6.31362	25.08217		35.16138	38.00165			36.581515	2015	38.00165	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	2	FEMALE	PERCENT	Female	Percentage								6.46409	6.13855	6.80474	5.04133	6.11831	26.40854		33.7439	36.68914			35.21652	2015	36.68914	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	231	39.63505296	8.631223181	ETH	Ethiopia	3	MALE	PERCENT	Male	Percentage								6.92344	6.46988	7.41673	5.38798	6.50486	23.78377		36.54695	39.28355			37.91525	2015	39.28355	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	BOTHSEX	PERCENT	Both	Percentage	11.09479	13.32287	15.39319	14.83995	18.73274	28.50288	26.57062	24.87927	22.79237	25.01644	26.10351	28.62463	30.04346	17.10833	15.74664	16.19516			16.3500433333333	2015	16.19516	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	2	FEMALE	PERCENT	Female	Percentage	10.79592	12.75481	14.75286	14.57539	18.52847	28.3522	27.11037	24.4756	21.91216	24.58146	25.62712	27.64401	29.40516	16.97752	15.68373	15.9583			16.2065166666667	2015	15.9583	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	232	38.11074289	16.12894644	ERI	Eritrea	3	MALE	PERCENT	Male	Percentage	11.38967	13.88308	16.02284	15.09897	18.93179	28.64904	26.04872	25.26874	23.64073	25.43555	26.56247	29.56887	30.65756	17.23392	15.807	16.4223			16.48774	2015	16.4223	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	233	25.84093481	58.68487172	EST	Estonia	1	BOTHSEX	PERCENT	Both	Percentage											91.43921	91.64312	92.05374	91.51856	93.83598	93.03476			92.7964333333333	2015	93.03476	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	233	25.84093481	58.68487172	EST	Estonia	2	FEMALE	PERCENT	Female	Percentage											93.58587	91.37141	90.40975	91.61254	94.30285	93.22461			93.0466666666667	2015	93.22461	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	233	25.84093481	58.68487172	EST	Estonia	3	MALE	PERCENT	Male	Percentage											89.39967	91.9009	93.61169	91.42972	93.39586	92.85625			92.56061	2015	92.85625	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	BOTHSEX	PERCENT	Both	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	FEMALE	PERCENT	Female	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	MALE	PERCENT	Male	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	BOTHSEX	PERCENT	Both	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	FEMALE	PERCENT	Female	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	MALE	PERCENT	Male	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	BOTHSEX	PERCENT	Both	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	FEMALE	PERCENT	Female	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	MALE	PERCENT	Male	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	BOTHSEX	PERCENT	Both	Percentage					48.61537		49.66011													2006	49.66011	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	2	FEMALE	PERCENT	Female	Percentage					50.2258		50.61759													2006	50.61759	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	242	177.9660884	-17.83301566	FJI	Fiji	3	MALE	PERCENT	Male	Percentage					47.11243		48.76859													2006	48.76859	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	246	23.308447	61.91586738	FIN	Finland	1	BOTHSEX	PERCENT	Both	Percentage	72.80631	89.89855	93.99527	93.50964	95.99108	95.27833	98.93468	99.35215	99.66064	98.95543	99.80187	99.42053	99.43099	99.65006	97.95207	97.56221	98.58032		98.436165	2016	98.58032	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	246	23.308447	61.91586738	FIN	Finland	2	FEMALE	PERCENT	Female	Percentage	72.45299	90.24157	93.69961	93.00542	96.35264	95.31632	98.92891	98.67496	99.40698	98.59938	100	98.81502	99.72937	99.64056	97.47226	97.55097	98.76592		98.3574275	2016	98.76592	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	246	23.308447	61.91586738	FIN	Finland	3	MALE	PERCENT	Male	Percentage	73.14671	89.56776	94.28038	93.9953	95.64343	95.24187	98.9402	100	99.90319	99.29587	99.61234	100	99.14533	99.65915	98.41146	97.57297	98.40278		98.51159	2016	98.40278	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	1	BOTHSEX	PERCENT	Both	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	2	FEMALE	PERCENT	Female	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	248	19.80945969	60.1544901	ALA	Åland Islands	3	MALE	PERCENT	Male	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	250	2.457288129	46.62660861	FRA	France	1	BOTHSEX	PERCENT	Both	Percentage	98.41971	99.99994	99.84464	99.90763	99.91361	99.87296	99.87429	99.8551	99.83338	99.8507	99.84875	99.62277	99.64288	99.63193	99.86982	99.76199			99.75458	2015	99.76199	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	250	2.457288129	46.62660861	FRA	France	2	FEMALE	PERCENT	Female	Percentage	98.45338	100	100	99.81071	100	100	100	100	100	100	100	100	100	100	100	100			100	2015	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	250	2.457288129	46.62660861	FRA	France	3	MALE	PERCENT	Male	Percentage	98.3876	99.99988	99.69657	100	99.83129	99.7519	99.75452	99.71704	99.67462	99.70844	99.70463	99.26342	99.3026	99.28115	99.74577	99.53526			99.5207266666667	2015	99.53526	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	1	BOTHSEX	PERCENT	Both	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	2	FEMALE	PERCENT	Female	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	254	-53.23619089	3.922673437	GUF	French Guiana	3	MALE	PERCENT	Male	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	BOTHSEX	PERCENT	Both	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	FEMALE	PERCENT	Female	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	MALE	PERCENT	Male	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	BOTHSEX	PERCENT	Both	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	FEMALE	PERCENT	Female	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	MALE	PERCENT	Male	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	262	42.18274707	11.56004161	DJI	Djibouti	1	BOTHSEX	PERCENT	Both	Percentage	2.59411	3.15948	2.3565		3.73542		3.55686	5.10645	5.95639	5.74998		6.92223					10.6109	7.05581	8.833355	2017	7.05581	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	262	42.18274707	11.56004161	DJI	Djibouti	2	FEMALE	PERCENT	Female	Percentage	2.3817	2.65477	2.1115		3.65186		3.55739	4.76573	5.40269	5.28431		7.13128					10.70423	7.09396	8.899095	2017	7.09396	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	262	42.18274707	11.56004161	DJI	Djibouti	3	MALE	PERCENT	Male	Percentage	2.80106	3.65143	2.5953		3.81687		3.55634	5.43851	6.49579	6.20352		6.71863					10.51989	7.01861	8.76925	2017	7.01861	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	266	11.78727747	-0.60687619	GAB	Gabon	1	BOTHSEX	PERCENT	Both	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	266	11.78727747	-0.60687619	GAB	Gabon	2	FEMALE	PERCENT	Female	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	266	11.78727747	-0.60687619	GAB	Gabon	3	MALE	PERCENT	Male	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	268	43.3713615	42.04813028	GEO	Georgia	1	BOTHSEX	PERCENT	Both	Percentage					46.10876	47.55487	48.39693													2006	48.39693	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	268	43.3713615	42.04813028	GEO	Georgia	2	FEMALE	PERCENT	Female	Percentage					49.10996	50.15315	47.73494													2006	47.73494	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	268	43.3713615	42.04813028	GEO	Georgia	3	MALE	PERCENT	Male	Percentage					43.37337	45.25463	48.97068													2006	48.97068	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	270	-15.39944785	13.45295927	GMB	Gambia	1	BOTHSEX	PERCENT	Both	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	270	-15.39944785	13.45295927	GMB	Gambia	2	FEMALE	PERCENT	Female	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	270	-15.39944785	13.45295927	GMB	Gambia	3	MALE	PERCENT	Male	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	275	35.25694122	31.94347933	PSE	State of Palestine	1	BOTHSEX	PERCENT	Both	Percentage	54.73165	52.8498	48.85996	44.38718	44.32679	44.99702	47.13697		39.1553	41.29309	41.37466	52.24126	47.1599	52.14656	56.73751	64.67875			57.8542733333333	2015	64.67875	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	275	35.25694122	31.94347933	PSE	State of Palestine	2	FEMALE	PERCENT	Female	Percentage	53.8239	50.46179	47.34788	44.03948	44.39904	45.50719	47.69178		38.73316	40.92906	41.01774	52.73717	46.77967	51.66265	57.07599	56.12153			54.95339	2015	56.12153	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	275	35.25694122	31.94347933	PSE	State of Palestine	3	MALE	PERCENT	Male	Percentage	55.60167	55.13856	50.30906	44.72041	44.25754	44.50805	46.60521		39.55979	41.64188	41.7166	51.76615	47.52416	52.61011	56.41329	72.87498			60.6327933333333	2015	72.87498	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	276	10.3806066	51.08862743	DEU	Germany	1	BOTHSEX	PERCENT	Both	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	276	10.3806066	51.08862743	DEU	Germany	2	FEMALE	PERCENT	Female	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	276	10.3806066	51.08862743	DEU	Germany	3	MALE	PERCENT	Male	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	288	-1.205623522	7.964825185	GHA	Ghana	1	BOTHSEX	PERCENT	Both	Percentage														85.96129	98.92844			80.86316	88.5842966666667	2017	80.86316	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	288	-1.205623522	7.964825185	GHA	Ghana	2	FEMALE	PERCENT	Female	Percentage														87.05052	99.9588			82.01675	89.6753566666667	2017	82.01675	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	288	-1.205623522	7.964825185	GHA	Ghana	3	MALE	PERCENT	Male	Percentage														84.91521	97.94029			79.75825	87.5379166666667	2017	79.75825	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	BOTHSEX	PERCENT	Both	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	292	-5.347561686	36.13895036	GIB	Gibraltar	2	FEMALE	PERCENT	Female	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	292	-5.347561686	36.13895036	GIB	Gibraltar	3	MALE	PERCENT	Male	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	296	-157.5643005	1.768837732	KIR	Kiribati	1	BOTHSEX	PERCENT	Both	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	296	-157.5643005	1.768837732	KIR	Kiribati	2	FEMALE	PERCENT	Female	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	296	-157.5643005	1.768837732	KIR	Kiribati	3	MALE	PERCENT	Male	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	300	22.58307827	39.47301873	GRC	Greece	1	BOTHSEX	PERCENT	Both	Percentage	82.93174	80.24084	77.5559	77.24185	74.94679	75.31718	78.5632	74.65769			91.17211	93.52887	93.5925	90.3527	92.0981	93.8395			92.0967666666667	2015	93.8395	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	300	22.58307827	39.47301873	GRC	Greece	2	FEMALE	PERCENT	Female	Percentage	83.58542	79.52912	78.46165	77.70037	75.20397	75.1621	77.92657	73.89262			90.7768	93.04979	93.24583	89.6868					89.6868	2013	89.6868	UNESCO Institute for Statistics	E
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	300	22.58307827	39.47301873	GRC	Greece	3	MALE	PERCENT	Male	Percentage	82.31785	80.91047	76.69916	76.80571	74.70086	75.46611	79.17572	75.39198			91.54967	93.98653	93.92258	90.984					90.984	2013	90.984	UNESCO Institute for Statistics	E
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	304	-41.39371316	74.75625681	GRL	Greenland	1	BOTHSEX	PERCENT	Both	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	304	-41.39371316	74.75625681	GRL	Greenland	2	FEMALE	PERCENT	Female	Percentage																							
2018.Q2.G.01	SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	304	-41.39371316	74.75625681	GRL	Greenland	3	MALE	PERCENT	Male	Percentage																							
