series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of skill	Units description	Type of skill description	2012	2013	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	218	-78.37005241	-1.447785891	ECU	Ecuador	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	222	-88.86862995	13.73603564	SLV	El Salvador	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	222	-88.86862995	13.73603564	SLV	El Salvador	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	231	39.63505296	8.631223181	ETH	Ethiopia	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	231	39.63505296	8.631223181	ETH	Ethiopia	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	232	38.11074289	16.12894644	ERI	Eritrea	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	232	38.11074289	16.12894644	ERI	Eritrea	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	233	25.84093481	58.68487172	EST	Estonia	1	Ratio	LITE	Ratio	literacy	1.00758			1.00758	2012	1.00758	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	233	25.84093481	58.68487172	EST	Estonia	2	Ratio	NUME	Ratio	numeracy	1.00589			1.00589	2012	1.00589	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	242	177.9660884	-17.83301566	FJI	Fiji	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	242	177.9660884	-17.83301566	FJI	Fiji	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	246	23.308447	61.91586738	FIN	Finland	1	Ratio	LITE	Ratio	literacy	1.00698			1.00698	2012	1.00698	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	246	23.308447	61.91586738	FIN	Finland	2	Ratio	NUME	Ratio	numeracy	0.99863			0.99863	2012	0.99863	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	248	19.80945969	60.1544901	ALA	Åland Islands	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	248	19.80945969	60.1544901	ALA	Åland Islands	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	250	2.457288129	46.62660861	FRA	France	1	Ratio	LITE	Ratio	literacy	0.99725			0.99725	2012	0.99725	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	250	2.457288129	46.62660861	FRA	France	2	Ratio	NUME	Ratio	numeracy	0.9763			0.9763	2012	0.9763	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	254	-53.23619089	3.922673437	GUF	French Guiana	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	254	-53.23619089	3.922673437	GUF	French Guiana	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	262	42.18274707	11.56004161	DJI	Djibouti	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	262	42.18274707	11.56004161	DJI	Djibouti	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	266	11.78727747	-0.60687619	GAB	Gabon	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	266	11.78727747	-0.60687619	GAB	Gabon	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	268	43.3713615	42.04813028	GEO	Georgia	1	Ratio	LITE	Ratio	literacy		1.03506		1.03506	2013	1.03506	Skills Measurement Program (World Bank)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	268	43.3713615	42.04813028	GEO	Georgia	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	270	-15.39944785	13.45295927	GMB	Gambia	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	270	-15.39944785	13.45295927	GMB	Gambia	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	275	35.25694122	31.94347933	PSE	State of Palestine	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	275	35.25694122	31.94347933	PSE	State of Palestine	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	276	10.3806066	51.08862743	DEU	Germany	1	Ratio	LITE	Ratio	literacy	0.99379			0.99379	2012	0.99379	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	276	10.3806066	51.08862743	DEU	Germany	2	Ratio	NUME	Ratio	numeracy	0.97495			0.97495	2012	0.97495	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	288	-1.205623522	7.964825185	GHA	Ghana	1	Ratio	LITE	Ratio	literacy		0.58483		0.58483	2013	0.58483	Skills Measurement Program (World Bank)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	288	-1.205623522	7.964825185	GHA	Ghana	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	292	-5.347561686	36.13895036	GIB	Gibraltar	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	296	-157.5643005	1.768837732	KIR	Kiribati	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	296	-157.5643005	1.768837732	KIR	Kiribati	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	300	22.58307827	39.47301873	GRC	Greece	1	Ratio	LITE	Ratio	literacy			1.01088	1.01088	2015	1.01088	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	300	22.58307827	39.47301873	GRC	Greece	2	Ratio	NUME	Ratio	numeracy			0.97961	0.97961	2015	0.97961	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	304	-41.39371316	74.75625681	GRL	Greenland	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	304	-41.39371316	74.75625681	GRL	Greenland	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	308	-61.68248568	12.11238395	GRD	Grenada	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	308	-61.68248568	12.11238395	GRD	Grenada	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	312	-61.64762115	16.14416917	GLP	Guadeloupe	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	316	144.7029305	13.35485404	GUM	Guam	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	316	144.7029305	13.35485404	GUM	Guam	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	320	-91.2312746	15.00273719	GTM	Guatemala	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	320	-91.2312746	15.00273719	GTM	Guatemala	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	324	-11.28173419	11.00210343	GIN	Guinea	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	324	-11.28173419	11.00210343	GIN	Guinea	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	328	-58.97322037	4.788012784	GUY	Guyana	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	328	-58.97322037	4.788012784	GUY	Guyana	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	332	-72.33640958	18.40426539	HTI	Haiti	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	332	-72.33640958	18.40426539	HTI	Haiti	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	336	12.45315803	41.90343751	VAT	Holy See	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	336	12.45315803	41.90343751	VAT	Holy See	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	340	-86.59974381	14.82243161	HND	Honduras	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	340	-86.59974381	14.82243161	HND	Honduras	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	348	19.41221519	47.1651448	HUN	Hungary	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	348	19.41221519	47.1651448	HUN	Hungary	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	352	-19.02116966	64.79134763	ISL	Iceland	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	352	-19.02116966	64.79134763	ISL	Iceland	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	356	79.3608464	22.34642074	IND	India	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	356	79.3608464	22.34642074	IND	India	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	360	113.9174	-0.994582204	IDN	Indonesia	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	360	113.9174	-0.994582204	IDN	Indonesia	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	368	43.76606267	33.05013795	IRQ	Iraq	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	368	43.76606267	33.05013795	IRQ	Iraq	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	372	-7.121425272	53.25274054	IRL	Ireland	1	Ratio	LITE	Ratio	literacy	1.00743			1.00743	2012	1.00743	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	372	-7.121425272	53.25274054	IRL	Ireland	2	Ratio	NUME	Ratio	numeracy	0.98981			0.98981	2012	0.98981	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	376	34.62277992	31.06164552	ISR	Israel	1	Ratio	LITE	Ratio	literacy			0.99719	0.99719	2015	0.99719	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	376	34.62277992	31.06164552	ISR	Israel	2	Ratio	NUME	Ratio	numeracy			0.97218	0.97218	2015	0.97218	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	380	12.57022427	42.79917282	ITA	Italy	1	Ratio	LITE	Ratio	literacy	1.00995			1.00995	2012	1.00995	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	380	12.57022427	42.79917282	ITA	Italy	2	Ratio	NUME	Ratio	numeracy	0.97832			0.97832	2012	0.97832	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	388	-77.31068409	18.15616857	JAM	Jamaica	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	388	-77.31068409	18.15616857	JAM	Jamaica	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	392	139.2716103	36.6554539	JPN	Japan	1	Ratio	LITE	Ratio	literacy	1.00022			1.00022	2012	1.00022	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	392	139.2716103	36.6554539	JPN	Japan	2	Ratio	NUME	Ratio	numeracy	0.99831			0.99831	2012	0.99831	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	400	37.13024774	30.65365973	JOR	Jordan	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	400	37.13024774	30.65365973	JOR	Jordan	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	404	37.86096816	0.534797278	KEN	Kenya	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	404	37.86096816	0.534797278	KEN	Kenya	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	Ratio	LITE	Ratio	literacy	0.99328			0.99328	2012	0.99328	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	410	127.8610254	36.45201023	KOR	Republic of Korea	2	Ratio	NUME	Ratio	numeracy	0.98175			0.98175	2012	0.98175	Programme for the International Assessment of Adult Competencies (OECD)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	414	47.49305029	29.53949468	KWT	Kuwait	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	414	47.49305029	29.53949468	KWT	Kuwait	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	Ratio	LITE	Ratio	literacy	0.86788			0.86788	2012	0.86788	Skills Measurement Program (World Bank)	C
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	422	35.89391711	33.92152458	LBN	Lebanon	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	422	35.89391711	33.92152458	LBN	Lebanon	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	426	28.25362195	-29.58041814	LSO	Lesotho	1	Ratio	LITE	Ratio	literacy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	426	28.25362195	-29.58041814	LSO	Lesotho	2	Ratio	NUME	Ratio	numeracy								
2018.Q2.G.01	SE_GPI_FUNPROF	Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)	428	26.42461876	56.64196636	LVA	Latvia	1	Ratio	LITE	Ratio	literacy								
