"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Age_Code","Age_Desc","Sex_Code","Sex_Desc","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2011","Footnotes_2014","Footnotes_2017","Nature_Code_2011","Nature_Code_2014","Nature_Code_2017","Source_2011","Source_2014","Source_2017","TimeDetail_2011","TimeDetail_2014","TimeDetail_2017","Value_2011","Value_2014","Value_2017","Latest_Year","Latest_Value"
"KAZ","66.65359159","48.01963494","398","Kazakhstan","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","40.23","52.00","56.90",2017.0,"56.90"
"AFG","66.02688198","33.83160199","4","Afghanistan","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","Gender-matched sampling was used during the final stage of selection.","Gender-matched sampling was used during the final stage of selection.","Gender-matched sampling was used during the final stage of selection.","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","9.01","9.96","14.89",2017.0,"14.89"
"AFG","66.02688198","33.83160199","4","Afghanistan","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","Gender-matched sampling was used during the final stage of selection.","Gender-matched sampling was used during the final stage of selection.","Gender-matched sampling was used during the final stage of selection.","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","2.62","3.81","7.16",2017.0,"7.16"
"AFG","66.02688198","33.83160199","4","Afghanistan","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","Gender-matched sampling was used during the final stage of selection.","Gender-matched sampling was used during the final stage of selection.","Gender-matched sampling was used during the final stage of selection.","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","15.42","15.78","22.54",2017.0,"22.54"
"AUT","14.14172472","47.58704857","40","Austria","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","97.08","96.73","98.16",2017.0,"98.16"
"AUT","14.14172472","47.58704857","40","Austria","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","96.56","97.37","98.38",2017.0,"98.38"
"AUT","14.14172472","47.58704857","40","Austria","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","97.74","96.06","97.93",2017.0,"97.93"
"JOR","37.13024774","30.65365973","400","Jordan","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","","Because of a change in survey methodology, Global Findex data for 2017 include any respondent in a fixed household able to participate in the survey in Arabic. This resulted in a higher percentage of self-reported non-Jordanians (12 percent in the 2017 sample, compared with less than 5 percent in previous waves).","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","25.47","24.62","42.49",2017.0,"42.49"
"JOR","37.13024774","30.65365973","400","Jordan","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","","Because of a change in survey methodology, Global Findex data for 2017 include any respondent in a fixed household able to participate in the survey in Arabic. This resulted in a higher percentage of self-reported non-Jordanians (12 percent in the 2017 sample, compared with less than 5 percent in previous waves).","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","17.36","15.53","26.61",2017.0,"26.61"
"JOR","37.13024774","30.65365973","400","Jordan","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","","Because of a change in survey methodology, Global Findex data for 2017 include any respondent in a fixed household able to participate in the survey in Arabic. This resulted in a higher percentage of self-reported non-Jordanians (12 percent in the 2017 sample, compared with less than 5 percent in previous waves).","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","33.67","33.31","56.28",2017.0,"56.28"
"KEN","37.86096816","0.534797278","404","Kenya","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","42.34","74.66","81.57",2017.0,"81.57"
"KEN","37.86096816","0.534797278","404","Kenya","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","39.18","71.13","77.75",2017.0,"77.75"
"KEN","37.86096816","0.534797278","404","Kenya","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","45.65","78.66","85.84",2017.0,"85.84"
"KOR","127.8610254","36.45201023","410","Republic of Korea","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","93.05","94.36","94.85",2017.0,"94.85"
"KOR","127.8610254","36.45201023","410","Republic of Korea","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","93.11","93.38","94.69",2017.0,"94.69"
"KOR","127.8610254","36.45201023","410","Republic of Korea","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","92.98","95.39","95.02",2017.0,"95.02"
"KWT","47.49305029","29.53949468","414","Kuwait","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","The sample includes only Kuwaiti nationals and Arab expatriates. The excluded population represents approximately one-fifth of the total adult population.","Global Findex data include only Kuwaitis, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English.","Global Findex data include only Kuwaiti nationals, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English.","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","86.77","72.91","79.84",2017.0,"79.84"
"KWT","47.49305029","29.53949468","414","Kuwait","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","The sample includes only Kuwaiti nationals and Arab expatriates. The excluded population represents approximately one-fifth of the total adult population.","Global Findex data include only Kuwaitis, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English.","Global Findex data include only Kuwaiti nationals, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English.","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","79.61","64.00","73.46",2017.0,"73.46"
"KWT","47.49305029","29.53949468","414","Kuwait","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","The sample includes only Kuwaiti nationals and Arab expatriates. The excluded population represents approximately one-fifth of the total adult population.","Global Findex data include only Kuwaitis, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English.","Global Findex data include only Kuwaiti nationals, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English.","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","92.70","79.30","83.31",2017.0,"83.31"
"KGZ","74.52324839","41.46204516","417","Kyrgyzstan","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","3.76","18.47","39.94",2017.0,"39.94"
"KGZ","74.52324839","41.46204516","417","Kyrgyzstan","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","3.94","18.93","38.85",2017.0,"38.85"
"KGZ","74.52324839","41.46204516","417","Kyrgyzstan","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","","","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","3.55","17.95","41.17",2017.0,"41.17"
"LAO","101.9901968","20.27482773","418","Lao People's Democratic Republic","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","The sample excludes some remote rural areas. The excluded area represents approximately 6% of the total adult population.","","Global Findex data exclude Xaisomboun Province and some communes in Bokeo, Huaphanh, Luangnamtha, Luangprabang, Oudomxay, Phongsaly, Saravane, Sekong, Xayaboury, and Xienkhuang because of remoteness or security issues. The excluded areas represent about 10 percent of the population.","G","","G","Global Financial Inclusion Database, World Bank.","","Global Financial Inclusion Database, World Bank.","","","","26.77","","29.06",2017.0,"29.06"
"LAO","101.9901968","20.27482773","418","Lao People's Democratic Republic","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","The sample excludes some remote rural areas. The excluded area represents approximately 6% of the total adult population.","","Global Findex data exclude Xaisomboun Province and some communes in Bokeo, Huaphanh, Luangnamtha, Luangprabang, Oudomxay, Phongsaly, Saravane, Sekong, Xayaboury, and Xienkhuang because of remoteness or security issues. The excluded areas represent about 10 percent of the population.","G","","G","Global Financial Inclusion Database, World Bank.","","Global Financial Inclusion Database, World Bank.","","","","26.16","","31.87",2017.0,"31.87"
"LAO","101.9901968","20.27482773","418","Lao People's Democratic Republic","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","The sample excludes some remote rural areas. The excluded area represents approximately 6% of the total adult population.","","Global Findex data exclude Xaisomboun Province and some communes in Bokeo, Huaphanh, Luangnamtha, Luangprabang, Oudomxay, Phongsaly, Saravane, Sekong, Xayaboury, and Xienkhuang because of remoteness or security issues. The excluded areas represent about 10 percent of the population.","G","","G","Global Financial Inclusion Database, World Bank.","","Global Financial Inclusion Database, World Bank.","","","","27.44","","26.12",2017.0,"26.12"
"","","","419","Latin America and the Caribbean","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","","","","","G","","","Global Financial Inclusion Database, World Bank.","","","","","","55.14",2017.0,"55.14"
"","","","419","Latin America and the Caribbean","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","","","","","G","","","Global Financial Inclusion Database, World Bank.","","","","","","52.03",2017.0,"52.03"
"","","","419","Latin America and the Caribbean","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","","","","","G","","","Global Financial Inclusion Database, World Bank.","","","","","","58.59",2017.0,"58.59"
"LBN","35.89391711","33.92152458","422","Lebanon","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","The sample excludes the towns of Hermel, Baalbak, and Bint Jbeil under the strict control of Hezbollah, as well as the Beirut suburb of Dahiyeh. The excluded areas represent approximately 10% of Lebanon's population. Excluded zones were replaced by areas from within the same governorate.","Global Findex data exclude towns of Baalbek, Bint Jbeil, and Hermel under the control of Hezbollah as well as the Beirut suburb of Dahiyeh. The excluded areas represent about 13 percent of the population. Excluded zones were replaced by areas within the same governorate.","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","37.03","46.93","44.75",2017.0,"44.75"
"LBN","35.89391711","33.92152458","422","Lebanon","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","The sample excludes the towns of Hermel, Baalbak, and Bint Jbeil under the strict control of Hezbollah, as well as the Beirut suburb of Dahiyeh. The excluded areas represent approximately 10% of Lebanon's population. Excluded zones were replaced by areas from within the same governorate.","Global Findex data exclude towns of Baalbek, Bint Jbeil, and Hermel under the control of Hezbollah as well as the Beirut suburb of Dahiyeh. The excluded areas represent about 13 percent of the population. Excluded zones were replaced by areas within the same governorate.","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","25.90","32.91","32.91",2017.0,"32.91"
"LBN","35.89391711","33.92152458","422","Lebanon","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","MALE","Male","G","Global","PERCENT","Percentage","","The sample excludes the towns of Hermel, Baalbak, and Bint Jbeil under the strict control of Hezbollah, as well as the Beirut suburb of Dahiyeh. The excluded areas represent approximately 10% of Lebanon's population. Excluded zones were replaced by areas from within the same governorate.","Global Findex data exclude towns of Baalbek, Bint Jbeil, and Hermel under the control of Hezbollah as well as the Beirut suburb of Dahiyeh. The excluded areas represent about 13 percent of the population. Excluded zones were replaced by areas within the same governorate.","G","G","G","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","Global Financial Inclusion Database, World Bank.","","","","49.40","62.41","56.69",2017.0,"56.69"
"LSO","28.25362195","-29.58041814","426","Lesotho","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","BOTHSEX","Both sexes","G","Global","PERCENT","Percentage","","","","G","","G","Global Financial Inclusion Database, World Bank.","","Global Financial Inclusion Database, World Bank.","","","","18.50","","45.56",2017.0,"45.56"
"LSO","28.25362195","-29.58041814","426","Lesotho","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.2","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","1","FB_BNK_ACCSS","Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)","2019.Q1.G.01","15+","15 years old and over","FEMALE","Female","G","Global","PERCENT","Percentage","","","","G","","G","Global Financial Inclusion Database, World Bank.","","Global Financial Inclusion Database, World Bank.","","","","16.87","","46.46",2017.0,"46.46"
