"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2000","Footnotes_2001","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Footnotes_2017","Nature_Code_2000","Nature_Code_2001","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Nature_Code_2017","Source_2000","Source_2001","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","Source_2017","TimeDetail_2000","TimeDetail_2001","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","TimeDetail_2017","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value"
"THA","101.0202951","15.13089239","764","Thailand","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","Data reference period: Third quarter | Population coverage: Excluding armed forces and/or conscripts","Data reference period: Third quarter | Population coverage: Excluding armed forces and/or conscripts","Data reference period: Third quarter | Population coverage: Excluding armed forces and/or conscripts","Data reference period: Third quarter | Population coverage: Excluding armed forces and/or conscripts","Data reference period: Third quarter | Population coverage: Excluding armed forces and/or conscripts","Data reference period: Third quarter | Population coverage: Excluding armed forces and/or conscripts","Data reference period: Third quarter | Population coverage: Excluding armed forces and/or conscripts","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STI - Manual data entry","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised","NA","NA","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","","","","C","C","C","C","C","C","C","C","CA","C","C","CA","CA","CA","CA","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","","","","","","","","","","","","","","","","","","","","","","14.71","14.67","14.88","14.74","14.6","15.07","13.83","14.25","14.06","13.31","13.35","13.97","16.79","16.98","16.68","",2016.0,"16.68"
"TGO","0.97835765","8.532096072","768","Togo","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised","","","","","","","","","","","","","","","","","","CA","","","","","","","","","","","","","","","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) - être","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.81","","","","","","",2011.0,"10.81"
"TON","-175.1959991","-21.19511329","776","Tonga","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.68","","","","","","","","","","","","","","",2003.0,"24.68"
"TTO","-61.29389504","10.41877263","780","Trinidad and Tobago","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","NA","NA","NA","NA","NA","NA","NA","NA","NA","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STI - Manual data entry","","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","","C","C","C","C","C","C","C","C","C","C","","CA","CA","CA","CA","CA","CA","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Continuous Sample Survey of the Population","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Continuous Sample Survey of the Population","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Continuous Sample Survey of the Population","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Continuous Sample Survey of the Population","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Continuous Sample Survey of the Population","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Continuous Sample Survey of the Population","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Continuous Sample Survey of the Population","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Continuous Sample Survey of the Population","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Continuous Sample Survey of the Population","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Continuous Sample Survey of the Population","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Continuous Sample Survey of the Population","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Continuous Sample Survey of the Population","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Continuous Sample Survey of the Population","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Continuous Sample Survey of the Population","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Continuous Sample Survey of the Population","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Continuous Sample Survey of the Population","","","","","","","","","","","","","","","","","","","","10.91","10.25","10.63","10.3","10.44","9.69","9.47","9.2","9.22","9.02","","8.35","8.15","7.89","7.74","8.09","7.73","",2016.0,"7.73"
"ARE","53.98279159","23.43322219","784","United Arab Emirates","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","Data reference period: December","","","Data reference period: February","","","","","","","","Age coverage - minimum age: 15 years old | Age coverage - maximum age: 65 years old","","","","","","","C","","","C","","","","","","","","C","","","","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Population census","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","","","","","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour force survey","","","","","","","","","","","","","","","","","","","","","","","","","8.05","","","8.69","","","","","","","","6.17","",2016.0,"6.17"
"TUN","9.572737411","34.11439971","788","Tunisia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter; Break in series: Methodology revised","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter","Repository: KILM","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STI - Manual data entry","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","C","C","","","","","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Enquête nationale sur la population et l'emploi","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Enquête nationale sur la population et l'emploi","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Enquête nationale sur la population et l'emploi","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Enquête nationale sur la population et l'emploi","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Enquête nationale sur la population et l'emploi","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Enquête nationale sur la population et l'emploi","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Enquête nationale sur la population et l'emploi","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Enquête nationale sur la population et l'emploi","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Enquête nationale sur la population et l'emploi","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Enquête nationale sur la population et l'emploi","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Enquête nationale sur la population et l'emploi","","","","","","","","","","","","","","","","","","","","","","","","","","18.95","18.77","18.83","19.1","17.65","18.25","18.41","18.5","18.78","18.95","18.49","","",2015.0,"18.49"
"TUR","35.42890329","38.9899684","792","Turkey","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STI - Manual data entry; Break in series: Methodology revised","","","","","","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","C","","","","","","C","C","","C","C","C","C","C","C","C","C","C","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Household Labour Force Survey","","","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","","","","","","","","","","","","","","","","","","","16.57","","","","","","19.91","19.71","","18.18","18.65","18.12","17.81","18.15","19.03","18.66","18.07","17.63",2017.0,"17.63"
"ALB","20.06660928","41.13897007","8","Albania","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","Population coverage: Excluding both institutional population and armed forces and/or conscripts","Population coverage: Excluding both institutional population and armed forces and/or conscripts","","","","","","","","","","CA","CA","CA","CA","CA","CA","CA","C","C","","","","","","","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force Survey","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.82","7.07","8.05","8.23","7.66","7.16","7.49","8.65","9.25","","",2015.0,"9.25"
"UGA","32.39100438","1.279557331","800","Uganda","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","Age coverage - minimum age: 10 years old | Age coverage - maximum age: None","","Repository: KILM","","","","Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 76 years or older, but bounded","","","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing","Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 64 years old","","","","","","","","C","","C","","","","C","","","CA","C","","","","","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) - 97: Pilot Labour Force Survey","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Urban Labour Force Survey","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Uganda National Household Survey","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  National Labour Force and Child Activities Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Uganda National Household Survey","","","","","","","","","","","","","","","","","","","","","","","","","","6.1","","4.5","","","","4.95","","","4.97","4.39","","","","",2013.0,"4.39"
"UKR","31.40270802","49.00735945","804","Ukraine","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 70 years old","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 70 years old","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 70 years old","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 70 years old","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 70 years old","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 70 years old","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 70 years old","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 70 years old","","","","","","","","","","","C","C","C","C","C","C","C","C","","","","","","","","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Sample survey of the population (households) on economic activity","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Sample survey of the population (households) on economic activity","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Sample survey of the population (households) on economic activity","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Sample survey of the population (households) on economic activity","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Sample survey of the population (households) on economic activity","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Sample survey of the population (households) on economic activity","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Sample survey of the population (households) on economic activity","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Sample survey of the population (households) on economic activity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.45","13.27","13.06","13.17","12.61","13","12.58","12.28","",2016.0,"12.28"
"MKD","21.7007909","41.60048068","807","The former Yugoslav Republic of Macedonia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.2","Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries","9.2.2","Manufacturing employment as a proportion of total employment","1","SL_TLF_MANF","Manufacturing employment as a proportion of total employment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","Data reference period: April","Data reference period: April","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STI - Manual data entry","Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STI - Manual data entry","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","","","","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","Repository: Eurostat special tabulation | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO - Bulk download","","","C","C","C","C","C","C","","","","C","C","C","C","C","C","C","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  Labour Force survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","","","","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","ILOSTAT: Employment by sex and economic activity (available at http://www.ilo.org/ilostat) -  EU Labour Force Survey","","","","","","","","","","","","","","","","","","","","","23.59","24.09","22.23","22.07","21.57","21.38","","","","19.41","19.51","19.38","19.26","19.43","19.02","19.34",2017.0,"19.34"
