"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Source_2004","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value"
"MYS","116.8346314","5.452415309","458","Malaysia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","27.13921","27.41509","28.2798","38.83076","41.59185","52.06798","53.70139","53.58974","53.02502","54.1474","51.67316","50.43056","48.10601",2016.0,"48.10601"
"MDV","73.09672546","-0.614385021","462","Maldives","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","7.19779","7.28316","6.87306","16.47651","15.60899","16.59659","16.45181","16.57252","19.88816","21.39656","25.46903","26.48566","30.03189",2016.0,"30.03189"
"MLI","-3.522016039","17.35311254","466","Mali","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","C","C","C","C","C","C","C","","","","","","","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","","","","","","","2.71503","3.23576","3.37816","3.99753","4.29288","4.4527","4.68751",2016.0,"4.68751"
"MLT","14.44617519","35.89194275","470","Malta","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","45.38656","45.15166","41.35554","46.82264","47.4137","48.81939","52.32047","55.37471","60.42632","59.19512","56.36916","57.08469","57.48799",2016.0,"57.48799"
"MRT","-10.33187259","20.26089546","478","Mauritania","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","C","C","C","C","C","C","","","","","","","","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","","","","","","","","4.1045","4.54561","6.27715","7.64529","9.08216","9.70454",2016.0,"9.70454"
"MUS","57.568022","-20.28581998","480","Mauritius","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","30.92668","33.85444","34.93291","38.96497","38.06396","39.50954","40.88109","43.42679","44.324","44.87474","45.03954","45.59497","44.50668",2016.0,"44.50668"
"MEX","-102.5148166","23.93378032","484","Mexico","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","28.34554","31.18183","34.21066","38.1795","40.60044","41.98644","44.11103","43.71807","47.41737","47.2516","48.82582","51.06691","52.62772",2016.0,"52.62772"
"MNG","103.0728057","46.83892054","496","Mongolia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","","","","","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","","","","","9.87663","14.99024","18.52137","31.52239","44.84261","49.89506","58.67009","72.87282","88.6355",2016.0,"88.6355"
"MDA","28.4650624","47.20236795","498","Republic of Moldova","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","7.74492","10.58196","12.7088","15.43901","19.6184","23.31258","25.75884","28.5418","30.91651","33.57459","36.12617","32.4858","34.93981",2016.0,"34.93981"
"MNE","19.25214024","42.78717043","499","Montenegro","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","","14.27659","26.02482","40.11979","53.07206","60.04988","64.17206","66.19745","69.59563","71.5612","70.94471","76.08625","77.79478",2016.0,"77.79478"
"BGD","89.17660788","22.86961622","50","Bangladesh","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","0.12518","0.19568","0.34394","0.49695","0.8192","1.24916","2.05348","3.60386","3.9249","4.81376","5.60574","6.84699","7.76732",2016.0,"7.76732"
"MAR","-6.281942841","31.8440131","504","Morocco","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","8.32593","14.82441","12.82619","14.24219","16.23562","18.19863","19.61249","21.29166","22.81857","24.16561","25.16134","25.93249","26.6965",2016.0,"26.6965"
"MOZ","38.18479941","-14.27963886","508","Mozambique","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","1.88829","2.18588","3.22209","3.58234","4.15096","4.60262","5.57672","6.30062","6.80754","7.48871","8.87634","10.26701","10.58623",2016.0,"10.58623"
"ARM","44.93839317","40.29499741","51","Armenia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","C","C","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","3.0416","4.95423","7.69467","14.48028","23.11356","30.23958","34.04729","43.54925","50.40783","53.92184","59.43566","60.56215","61.13944",2016.0,"61.13944"
"OMN","57.87743482","21.98805614","512","Oman","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","C","C","C","C","C","C","C","","","","","","","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","","","","","","","40.44003","39.75193","38.70189","38.47907","35.71446","34.81596","34.23393",2016.0,"34.23393"
"NAM","17.21907885","-22.13817068","516","Namibia","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_ATM_TOTL","Number of automated teller machines (ATMs) per 100,000 adults","2019.Q1.G.01","15+","15 years old and over","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","C","C","C","C","C","C","C","C","C","C","C","","","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","","","","","","","","","","","","","","","","9.33581","9.73708","29.47455","41.50261","49.17733","50.48658","48.52588","52.06841","54.6516","55.77665","64.41384",2016.0,"64.41384"
