"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Freq_Code","Freq_Desc","Location_Code","Location_Desc","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2000","Footnotes_2001","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Nature_Code_2000","Nature_Code_2001","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Source_2000","Source_2001","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","TimeDetail_2000","TimeDetail_2001","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Latest_Year","Latest_Value"
"SGP","103.8107883","1.361009155","702","Singapore","6","Ensure availability and sustainable management of water and sanitation for all","6.2","By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations","6.2.1","Proportion of population using safely managed sanitation services, including a hand-washing facility with soap and water","1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","2019.Q1.G.01","ANNUAL","Global","RURAL","Rural","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SGP","103.8107883","1.361009155","702","Singapore","6","Ensure availability and sustainable management of water and sanitation for all","6.2","By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations","6.2.1","Proportion of population using safely managed sanitation services, including a hand-washing facility with soap and water","1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","2019.Q1.G.01","ANNUAL","Global","URBAN","Urban","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",2015.0,"100"
"SVK","19.48495604","48.70741446","703","Slovakia","6","Ensure availability and sustainable management of water and sanitation for all","6.2","By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations","6.2.1","Proportion of population using safely managed sanitation services, including a hand-washing facility with soap and water","1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","2019.Q1.G.01","ANNUAL","Global","ALLAREA","All areas","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","","","","","","","","","","","","","","","","","81.98825","81.98272","81.96663","81.95057","81.93451","81.91847","81.90232","81.88618","81.87019","81.85409","81.82169","81.78932","81.76067","81.73584","81.71498","81.69795",2015.0,"81.69795"
"SVK","19.48495604","48.70741446","703","Slovakia","6","Ensure availability and sustainable management of water and sanitation for all","6.2","By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations","6.2.1","Proportion of population using safely managed sanitation services, including a hand-washing facility with soap and water","1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","2019.Q1.G.01","ANNUAL","Global","RURAL","Rural","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","","","","","","","","","","","","","","","","","74.6036","74.61016","74.61672","74.62328","74.62984","74.63639","74.64295","74.64951","74.65607","74.66263","74.66919","74.67575","74.68231","74.68887","74.69543","74.70199",2015.0,"74.70199"
"SVK","19.48495604","48.70741446","703","Slovakia","6","Ensure availability and sustainable management of water and sanitation for all","6.2","By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations","6.2.1","Proportion of population using safely managed sanitation services, including a hand-washing facility with soap and water","1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","2019.Q1.G.01","ANNUAL","Global","URBAN","Urban","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","","","","","","","","","","","","","","","","","87.79311","87.7946","87.7961","87.7976","87.7991","87.8006","87.8021","87.8036","87.8051","87.8066","87.8081","87.8096","87.8111","87.81259","87.81409","87.81559",2015.0,"87.81559"
"SVN","14.82209486","46.11958061","705","Slovenia","6","Ensure availability and sustainable management of water and sanitation for all","6.2","By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations","6.2.1","Proportion of population using safely managed sanitation services, including a hand-washing facility with soap and water","1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","2019.Q1.G.01","ANNUAL","Global","ALLAREA","All areas","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","","","","","","","","","","","","","","","","","74.01353","73.85279","73.69204","73.53125","73.37046","73.74131","74.10493","74.46132","74.81049","75.15243","75.48714","75.81463","76.1349","76.10593","75.9151","75.72427",2015.0,"75.72427"
"SVN","14.82209486","46.11958061","705","Slovenia","6","Ensure availability and sustainable management of water and sanitation for all","6.2","By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations","6.2.1","Proportion of population using safely managed sanitation services, including a hand-washing facility with soap and water","1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","2019.Q1.G.01","ANNUAL","Global","RURAL","Rural","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SVN","14.82209486","46.11958061","705","Slovenia","6","Ensure availability and sustainable management of water and sanitation for all","6.2","By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations","6.2.1","Proportion of population using safely managed sanitation services, including a hand-washing facility with soap and water","1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","2019.Q1.G.01","ANNUAL","Global","URBAN","Urban","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOM","46.20367477","4.406485729","706","Somalia","6","Ensure availability and sustainable management of water and sanitation for all","6.2","By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations","6.2.1","Proportion of population using safely managed sanitation services, including a hand-washing facility with soap and water","1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","2019.Q1.G.01","ANNUAL","Global","ALLAREA","All areas","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","","","","","","","","","","","","","","","","","19.53772","19.22846","18.91118","18.5874","18.25682","17.91884","17.5738","17.22108","16.86013","16.49119","16.11346","15.72669","15.33082","14.92557","14.51046","14.08523",2015.0,"14.08523"
"SOM","46.20367477","4.406485729","706","Somalia","6","Ensure availability and sustainable management of water and sanitation for all","6.2","By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations","6.2.1","Proportion of population using safely managed sanitation services, including a hand-washing facility with soap and water","1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","2019.Q1.G.01","ANNUAL","Global","RURAL","Rural","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","","","","","","","","","","","","","","","","","7.826","7.79212","7.75825","7.72438","7.69051","7.65663","7.62276","7.58889","7.55502","7.52115","7.48727","7.4534","7.41953","7.38566","7.35179","7.31791",2015.0,"7.31791"
"SOM","46.20367477","4.406485729","706","Somalia","6","Ensure availability and sustainable management of water and sanitation for all","6.2","By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations","6.2.1","Proportion of population using safely managed sanitation services, including a hand-washing facility with soap and water","1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","2019.Q1.G.01","ANNUAL","Global","URBAN","Urban","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","","","","","","","","","","","","","","","","","42.72792","41.50099","40.27407","39.04714","37.82021","36.59328","35.36636","34.13943","32.9125","31.68558","30.45865","29.23172","28.00479","26.77787","25.55094","24.32401",2015.0,"24.32401"
"ESP","-3.554078296","40.39211472","724","Spain","6","Ensure availability and sustainable management of water and sanitation for all","6.2","By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations","6.2.1","Proportion of population using safely managed sanitation services, including a hand-washing facility with soap and water","1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","2019.Q1.G.01","ANNUAL","Global","ALLAREA","All areas","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","","","","","","","","","","","","","","","","","93.53432","93.53564","93.64405","93.7527","93.86082","94.21602","94.5719","94.92847","95.28573","95.64367","96.00228","96.36158","96.72155","97.08219","97.42862","97.45064",2015.0,"97.45064"
"ESP","-3.554078296","40.39211472","724","Spain","6","Ensure availability and sustainable management of water and sanitation for all","6.2","By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations","6.2.1","Proportion of population using safely managed sanitation services, including a hand-washing facility with soap and water","1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","2019.Q1.G.01","ANNUAL","Global","RURAL","Rural","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","","","","","","","","","","","","","","","","","92.50566","92.50613","92.69111","92.87609","93.06107","93.48934","93.91968","94.35209","94.78659","95.22315","95.6618","96.10252","96.54531","96.99018","97.43704","97.54393",2015.0,"97.54393"
"ESP","-3.554078296","40.39211472","724","Spain","6","Ensure availability and sustainable management of water and sanitation for all","6.2","By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations","6.2.1","Proportion of population using safely managed sanitation services, including a hand-washing facility with soap and water","1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","2019.Q1.G.01","ANNUAL","Global","URBAN","Urban","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2017)","","","","","","","","","","","","","","","","","93.85417","93.85432","93.93593","94.01754","94.09915","94.42962","94.76101","95.09332","95.42654","95.76068","96.09574","96.43171","96.7686","97.10641","97.42641","97.4267",2015.0,"97.4267"
