"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2017","Nature_Code_2017","Source_2017","TimeDetail_2017","Value_2017","Latest_Year","Latest_Value"
"DEU","10.3806066","51.08862743","276","Germany","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","C","Source: Relevant country authority; ","","100",2017.0,"100"
"ATG","-61.7999755","17.07761471","28","Antigua and Barbuda","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"GHA","-1.205623522","7.964825185","288","Ghana","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","C","Source: Relevant country authority; ","","95.68",2017.0,"95.68"
"GIB","-5.347561686","36.13895036","292","Gibraltar","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"KIR","-157.5643005","1.768837732","296","Kiribati","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"GRC","22.58307827","39.47301873","300","Greece","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Further information needed for transboundary aquifers","NA","Source: Relevant country authority; ","","NA",2017.0,"NA"
"GRL","-41.39371316","74.75625681","304","Greenland","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"GRD","-61.68248568","12.11238395","308","Grenada","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"AZE","50.01064725","40.39229544","31","Azerbaijan","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Further information needed for transboundary aquifers","NA","Source: Relevant country authority; ","","NA",2017.0,"NA"
"GLP","-61.64762115","16.14416917","312","Guadeloupe","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"GUM","144.7029305","13.35485404","316","Guam","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"ARG","-65.14563274","-35.19446255","32","Argentina","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data received","NA","Data compiled by UNECE and UNESCO as co-custodians","","NA",2017.0,"NA"
"GTM","-91.2312746","15.00273719","320","Guatemala","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data received","NA","Data compiled by UNECE and UNESCO as co-custodians","","NA",2017.0,"NA"
"GIN","-11.28173419","11.00210343","324","Guinea","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data provided for transboundary aquifers","NA","Source: Relevant country authority; ","","NA",2017.0,"NA"
"GUY","-58.97322037","4.788012784","328","Guyana","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data received","NA","Data compiled by UNECE and UNESCO as co-custodians","","NA",2017.0,"NA"
"HTI","-72.33640958","18.40426539","332","Haiti","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data received","NA","Data compiled by UNECE and UNESCO as co-custodians","","NA",2017.0,"NA"
"HMD","73.52633626","-53.09106147","334","Heard Island and McDonald Islands","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"VAT","12.45315803","41.90343751","336","Holy See","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"HND","-86.59974381","14.82243161","340","Honduras","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","C","Source: Relevant country authority; ","","0",2017.0,"0"
"HKG","114.0266445","22.41749934","344","China, Hong Kong Special Administrative Region","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"HUN","19.41221519","47.1651448","348","Hungary","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","C","Source: Relevant country authority; ","","100",2017.0,"100"
"ISL","-19.02116966","64.79134763","352","Iceland","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"IND","79.3608464","22.34642074","356","India","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data received","NA","Data compiled by UNECE and UNESCO as co-custodians","","NA",2017.0,"NA"
"AUS","134.3499412","-25.57717202","36","Australia","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"IDN","113.9174","-0.994582204","360","Indonesia","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data received","NA","Data compiled by UNECE and UNESCO as co-custodians","","NA",2017.0,"NA"
"IRN","54.19766348","32.74370885","364","Iran (Islamic Republic of)","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data received","NA","Data compiled by UNECE and UNESCO as co-custodians","","NA",2017.0,"NA"
"IRQ","43.76606267","33.05013795","368","Iraq","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","C","Source: Relevant country authority; ","","0",2017.0,"0"
"IRL","-7.121425272","53.25274054","372","Ireland","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","C","Source: Relevant country authority; ","","100",2017.0,"100"
"ISR","34.62277992","31.06164552","376","Israel","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data received","NA","Data compiled by UNECE and UNESCO as co-custodians","","NA",2017.0,"NA"
"ITA","12.57022427","42.79917282","380","Italy","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","C","Source: Relevant country authority; ","","100",2017.0,"100"
"CIV","-5.552690016","7.62211586","384","Côte d'Ivoire","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data provided for transboundary aquifers","NA","Source: Relevant country authority; ","","NA",2017.0,"NA"
"JAM","-77.31068409","18.15616857","388","Jamaica","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"JPN","139.2716103","36.6554539","392","Japan","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"KAZ","66.65359159","48.01963494","398","Kazakhstan","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","C","Source: Relevant country authority; ","","0",2017.0,"0"
"AFG","66.02688198","33.83160199","4","Afghanistan","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data provided for transboundary aquifers","NA","Source: Relevant country authority; ","","NA",2017.0,"NA"
"AUT","14.14172472","47.58704857","40","Austria","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","C","Source: Relevant country authority; ","","100",2017.0,"100"
"JOR","37.13024774","30.65365973","400","Jordan","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","C","Source: Relevant country authority; ","","13.91",2017.0,"13.91"
"KEN","37.86096816","0.534797278","404","Kenya","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","C","Source: Relevant country authority; ","","0",2017.0,"0"
"PRK","127.1803633","40.1462645","408","Democratic People's Republic of Korea","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data received","NA","Data compiled by UNECE and UNESCO as co-custodians","","NA",2017.0,"NA"
"KOR","127.8610254","36.45201023","410","Republic of Korea","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","C","Source: Relevant country authority; ","","0",2017.0,"0"
"KWT","47.49305029","29.53949468","414","Kuwait","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Further information needed for transboundary aquifers","NA","Source: Relevant country authority; ","","NA",2017.0,"NA"
"KGZ","74.52324839","41.46204516","417","Kyrgyzstan","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data received","NA","Data compiled by UNECE and UNESCO as co-custodians","","NA",2017.0,"NA"
"LAO","101.9901968","20.27482773","418","Lao People's Democratic Republic","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data received","NA","Data compiled by UNECE and UNESCO as co-custodians","","NA",2017.0,"NA"
"LBN","35.89391711","33.92152458","422","Lebanon","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data received","NA","Data compiled by UNECE and UNESCO as co-custodians","","NA",2017.0,"NA"
"LSO","28.25362195","-29.58041814","426","Lesotho","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","C","Source: Relevant country authority; ","","0",2017.0,"0"
"LVA","26.42461876","56.64196636","428","Latvia","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","C","Source: Relevant country authority; ","","95.04",2017.0,"95.04"
"LBR","-9.311879038","6.448381009","430","Liberia","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Further information needed for transboundary aquifers","NA","Source: Relevant country authority; ","","NA",2017.0,"NA"
"LBY","18.0295985","27.04042819","434","Libya","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data received","NA","Data compiled by UNECE and UNESCO as co-custodians","","NA",2017.0,"NA"
"LIE","9.552985019","47.14167005","438","Liechtenstein","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data received","NA","Data compiled by UNECE and UNESCO as co-custodians","","NA",2017.0,"NA"
"BHS","-78.05111663","24.69546597","44","Bahamas","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"LTU","23.90517807","55.33680309","440","Lithuania","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","C","Source: Relevant country authority; ","","50.17",2017.0,"50.17"
"LUX","6.092656563","49.77679538","442","Luxembourg","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","C","Source: Relevant country authority; ","","100",2017.0,"100"
"MAC","113.5665388","22.1237259","446","China, Macao Special Administrative Region","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"MDG","46.6982339","-19.38514785","450","Madagascar","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"MWI","33.4884625","-13.40819859","454","Malawi","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data received","NA","Data compiled by UNECE and UNESCO as co-custodians","","NA",2017.0,"NA"
"MYS","116.8346314","5.452415309","458","Malaysia","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","No data provided for transboundary aquifers","NA","Source: Relevant country authority; ","","NA",2017.0,"NA"
"MDV","73.09672546","-0.614385021","462","Maldives","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","Value not relevant for the country","NA","Data compiled by UNECE and UNESCO as co-custodians","","N",2017.0,"N"
"MLI","-3.522016039","17.35311254","466","Mali","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.2","Proportion of transboundary basin area with an operational arrangement for water cooperation","2","EG_TBA_H2COAQ","Proportion of transboundary aquifers with an operational arrangement for water cooperation (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","C","Source: Relevant country authority; ","","60.67",2017.0,"60.67"
